"","Tick_2000-12-11_To_2002-08-07","Membership_2000-12-11_To_2002-08-07"
"709","FRA.DU",17
"710","MTA.DU",17
"711","FGPN.SG",17
"712","SVKB.BE",17
"713","PXQ.BE",17
"714","SAZ.DU",17
"715","4M4.BE",18
"716","PCU.BE",18
"717","FME.HA",18
"718","PRRB.SG",18
"719","MMM.MU",18
"720","SNW.HM",18
"721","INL.DU",18
"722","NESR.BE",18
"723","CNP.SG",18
"724","UB5.BE",18
"725","HEH.SG",18
"726","GDX.DU",18
"727","SAB.BE",18
"728","PCG.DU",19
"729","02Y.BE",19
"730","PWC.DU",19
"731","AGH.BE",19
"732","KY6.SG",19
"733","ETY.SG",19
"734","AEP.HM",19
"735","WIC.DU",19
"736","EIX.BE",19
"737","KSW.DU",20
"738","KSW.BE",20
"739","MCP.BE",21
"740","FDM.SG",21
"741","NOVC.DU",21
"742","MCG.MU",21
"743","CCJ.BE",21
"744","MCP.DU",21
"745","E7S.DU",21
"746","ZDO.DU",22
"747","4FF.SG",22
"748","G7H.BE",22
"749","OCI1.DU",22
"750","REPA.SG",22
"751","AAQ.DE",22
"752","EFGD.MU",23
"753","SSM1.MU",23
"754","ACBB.BE",23
"755","ABL.MU",23
"756","NAGE.BE",23
"757","APC.SG",23
"758","SHS.SG",23
"759","3FO.MU",24
"760","RNY.MU",24
"761","GE2.SG",24
"762","OT4.BE",24
"763","O3H.SG",25
"764","HXXA.BE",25
"765","NWX.BE",25
"766","CE1.BE",25
"767","MDG1.DE",26
"768","MDG1.DU",26
"769","SZU.HA",27
"770","GUL.SG",27
"771","SZU.BE",27
"772","TF7A.DU",28
"773","TF7A.BE",29
