"","Tick_2000-08-02_To_2002-01-22","Membership_2000-08-02_To_2002-01-22"
"341","BHAGWNME.BO",11
"342","OONE.BO",11
"343","ABFRL.NS",11
"344","ADORMUL.BO",11
"345","ZYLOG.NS",11
"346","DECOMIC.BO",11
"347","JYOTISTRUC.BO",11
"348","DIAPOWER.BO",11
"349","COMPUPN.BO",11
"350","PROZONINTU.NS",11
"351","TORNTPHARM.NS",11
"352","WESTLIFE.BO",11
"353","JJEXPO.BO",11
"354","BGPL.BO",11
"355","PEL.NS",11
"356","JKPAPER.BO",11
"357","SPICEMOBI.BO",11
"358","COASTCORP.BO",11
"359","SHIRPUR-G.NS",11
"360","SICAGEN.BO",11
"361","BRFL.NS",11
"362","EMAMIINFRA.BO",11
"363","J&KBANK.BO",11
"364","DELTALTD.BO",11
"365","JUNIORBEES.NS",11
"366","KIRANPR.BO",11
"367","JYOTISTRUC.NS",11
"368","IL&FSTRANS.NS",11
"369","CCCL.BO",11
"370","RTEXPO.BO",11
"371","CIPLA.NS",12
"372","OKPLA.BO",12
"373","RMCHEM.BO",12
"374","SRIPIPES.BO",12
"375","FRONTSP.BO",12
"376","TTKHLTCARE.NS",12
"377","VIJAYABANK.NS",12
"378","DLINKINDIA.NS",12
"379","ROSELABS.BO",12
"380","CHORDIA.BO",12
"381","MOHITIND.NS",12
"382","UMESLTD.BO",12
"383","KOLTEPATIL.NS",12
"384","TAKE.BO",12
"385","CALCOM.BO",12
"386","PORTFO",12
"387","AUROPHARMA.NS",13
"388","ITC.NS",13
"389","WIPRO.NS",13
"390","FORTIS.BO",13
"391","HBPOR.BO",13
"392","MEFCOMCAP.BO",13
"393","INDCTST.BO",13
"394","LUMAXIND.BO",13
"395","RADAAN.NS",13
"396","KUMARWI.BO",13
"397","SHARDA.BO",13
"398","MPL.BO",13
"399","KOVAI.BO",13
"400","PRAKASHSTL.BO",13
"401","ROTO.BO",13
"402","VIVIDHA.BO",13
"403","UNQTYMI.BO",13
"404","KCPSUGIND.BO",13
"405","ACCELYA.BO",13
"406","GENESYS.BO",13
"407","ESL.BO",13
"408","QUINTEGRA.BO",13
"409","VIDEOIND.NS",13
"410","RAJSREESUG.BO",13
"411","HOTELRUGBY.BO",13
"412","GANGAPA.BO",13
"413","TNPL.NS",13
"414","NIRLON.BO",13
"415","CTE.BO",13
"416","ALKASEC.BO",13
"417","PIIND.BO",13
"418","INDTERRAIN.NS",13
"419","HEMORGANIC.BO",13
"420","JAYSHREETEA.BO",13
"421","VISIONCINE.BO",13
"422","PERFEPA.BO",13
"423","IBULHSGFIN.NS",14
"424","LUPIN.NS",14
"425","ZEEL.NS",14
"426","MAGNUM.BO",14
"427","CONART.BO",14
"428","VINATIORGA.BO",14
"429","SWASTIKA.BO",14
"430","SCANSTL.BO",14
"431","INTLCONV.BO",14
"432","NSIL.BO",14
"433","CURATECH.NS",14
"434","BASML.NS",14
"435","ALMONDZ.NS",14
"436","EROSMEDIA.BO",14
"437","SQSBFSI.NS",14
"438","BALTE.BO",14
"439","LYNMC.BO",14
"440","HBESD.BO",14
"441","MULLER.BO",14
"442","UNITINT.BO",14
"443","PREMIERPOL.BO",14
"444","CINEVISTA.NS",14
"445","BEEYU.BO",14
"446","CHRTEDCA.BO",14
"447","KDDL.BO",14
"448","SFLINTER.BO",14
"449","NIRAVCOM.BO",14
"450","BRADYM.BO",14
"451","SPICEISL.BO",14
"452","ALFAVIO.BO",14
"453","TFL.BO",14
"454","GKB.BO",14
"455","DLTNCBL.BO",14
"456","MAINFRA.BO",14
"457","AICHAMP.BO",14
"458","PARAGONF.BO",14
"459","BSLGOLDETF.BO",14
"460","ARIHANT.NS",14
"461","BHUSANSTL.NS",14
"462","BHUSANSTL.BO",14
"463","RPIL.BO",14
"464","SHREYANIND.BO",14
"465","BEARDSELL.NS",14
"466","ASIANTNE.BO",14
"467","LAKSHVILAS.NS",14
"468","KAMADGIRI.BO",14
"469","IVP.NS",14
"470","ALUFLUOR.BO",14
"471","SEPOWER.BO",14
"472","MYSORPETRO.BO",14
"473","MAHACORP.BO",14
"474","GLITTEKG.BO",14
"475","DELTAMAGNT.NS",14
"476","BLBLIMITED.NS",14
"477","MALUPAPER.NS",14
"478","HINDUNILVR.NS",15
"479","INFY.NS",15
"480","RELIANCE.NS",15
"481","DFM.BO",15
"482","NEXTMEDIA.BO",15
"483","INDLMETER.BO",15
"484","ADSL.BO",15
"485","ADSL.NS",15
"486","JINDALPOLY.NS",15
"487","SAMRATPH.BO",15
"488","BATAINDIA.BO",15
"489","ENIL.NS",15
"490","SAVERA.BO",16
"491","SHAKTIPUMP.BO",16
"492","MARG.BO",16
"493","SHYAMTEL.BO",16
"494","SUJANAUNI.NS",16
"495","GEMINI.BO",16
"496","BABA.BO",17
"497","LONTE.BO",17
"498","PRAENG.BO",17
"499","KAIRA.BO",17
"500","PRAKASHCON.NS",17
"501","GSCLCEMENT.BO",17
"502","ICICIBANK.NS",18
"503","SBIN.NS",18
"504","TATAMOTORS.NS",18
"505","TATASTEEL.NS",18
"506","KOTAKPSUBK.BO",18
"507","VEDL.BO",18
"508","RENUKA.NS",18
"509","HBSTOCK.NS",19
"510","JAIHINDS.BO",19
"511","MANGLMCEM.NS",19
"512","JAYAGROGN.NS",19
"513","GRASIM.NS",20
"514","TATAINVEST.BO",20
"515","BALASORE.BO",20
"516","TATAINVEST.NS",20
"517","SOBHA.BO",21
"518","SKFINDIA.BO",21
"519","SURANAIND.NS",21
"520","WENDT.NS",21
"521","SHRIRAMCIT.NS",22
"522","UNIABEXAL.BO",22
"523","SHREERAMA.BO",23
"524","SHREERAMA.NS",23
"525","LCCINFOTEC.NS",23
"526","SUNPHARMA.NS",24
"527","SICAGEN.NS",24
"528","JVLAGRO.BO",24
"529","STAMPEDE.BO",24
