"","Tick_2000-07-31_To_2001-08-15","Membership_2000-07-31_To_2001-08-15"
"622","600291.SS",8
"623","2866.HK",8
"624","1082.HK",8
"625","3889.HK",8
"626","600868.SS",8
"627","600127.SS",8
"628","8202.HK",8
"629","600884.SS",8
"630","600774.SS",8
"631","600448.SS",8
"632","1229.HK",8
"633","600123.SS",8
"634","600186.SS",8
"635","600706.SS",8
"636","600728.SS",8
"637","600192.SS",8
"638","600436.SS",8
"639","0195.HK",8
"640","900951.SS",8
"641","600268.SS",8
"642","0264.HK",8
"643","603333.SS",8
"644","1886.HK",8
"645","600277.SS",8
"646","600616.SS",8
"647","0395.HK",8
"648","600879.SS",8
"649","600309.SS",8
"650","600563.SS",8
"651","600184.SS",8
"652","8165.HK",8
"653","600970.SS",8
"654","1618.HK",8
"655","600218.SS",8
"656","600000.SS",9
"657","600016.SS",9
"658","600036.SS",9
"659","601166.SS",9
"660","601169.SS",9
"661","002049.SZ",9
"662","510230.SS",9
"663","0247.HK",9
"664","0338.HK",9
"665","600388.SS",9
"666","0360.HK",9
"667","600375.SS",9
"668","0657.HK",9
"669","3888.HK",9
"670","1282.HK",9
"671","0210.HK",9
"672","600867.SS",9
"673","0196.HK",9
"674","0956.HK",9
"675","0596.HK",9
"676","8205.HK",9
"677","3989.HK",9
"678","0483.HK",9
"679","0882.HK",9
"680","2356.HK",9
"681","0027.HK",10
"682","000429.SZ",10
"683","2068.HK",10
"684","0855.HK",10
"685","0542.HK",10
"686","0297.HK",10
"687","0999.HK",10
"688","0165.HK",10
"689","0513.HK",10
"690","6880.HK",10
"691","1203.HK",10
"692","600644.SS",10
"693","3311.HK",10
"694","0616.HK",10
"695","2357.HK",10
"696","0037.HK",10
"697","1128.HK",10
"698","0050.HK",10
"699","1210.HK",10
"700","3382.HK",10
"701","0670.HK",10
"702","0057.HK",10
"703","0995.HK",10
"704","0234.HK",10
"705","0991.HK",10
"706","2328.HK",10
"707","8243.HK",10
"708","1882.HK",10
"709","0086.HK",10
"710","0183.HK",10
"711","002278.SZ",11
"712","0065.HK",11
"713","1269.HK",11
"714","0162.HK",11
"715","0993.HK",11
"716","600433.SS",11
"717","1221.HK",11
"718","600475.SS",11
"719","0194.HK",11
"720","2198.HK",11
"721","8153.HK",11
"722","0392.HK",11
"723","0209.HK",11
"724","8156.HK",11
"725","0231.HK",11
"726","600614.SS",11
"727","900946.SS",11
"728","3092.HK",11
"729","0646.HK",11
"730","1717.HK",11
"731","0103.HK",11
"732","600029.SS",12
"733","601006.SS",12
"734","601186.SS",12
"735","601288.SS",12
"736","601328.SS",12
"737","601390.SS",12
"738","601398.SS",12
"739","601601.SS",12
"740","601628.SS",12
"741","601668.SS",12
"742","601800.SS",12
"743","601818.SS",12
"744","601857.SS",12
"745","601988.SS",12
"746","0941.HK",12
"747","300097.SZ",12
"748","002176.SZ",12
"749","002680.SZ",12
"750","600755.SS",12
"751","1358.HK",12
"752","0161.HK",12
"753","3378.HK",12
"754","600255.SS",12
"755","600726.SS",12
"756","0708.HK",12
"757","3078.HK",12
"758","600365.SS",12
"759","600589.SS",12
"760","1829.HK",12
"761","600377.SS",12
"762","510900.SS",12
"763","600068.SS",12
"764","600516.SS",12
"765","600850.SS",12
"766","601099.SS",12
"767","601009.SS",12
"768","601088.SS",12
"769","600027.SS",12
"770","0905.HK",12
"771","0510.HK",12
"772","1104.HK",12
"773","600820.SS",12
"774","0218.HK",12
"775","0728.HK",12
"776","0041.HK",12
"777","600777.SS",12
"778","600415.SS",12
"779","600660.SS",12
"780","601880.SS",12
"781","0894.HK",12
"782","600086.SS",12
"783","600200.SS",13
"784","600502.SS",13
"785","600452.SS",13
"786","0869.HK",13
"787","600168.SS",13
"788","600462.SS",13
"789","600271.SS",13
"790","600538.SS",13
"791","600241.SS",13
"792","600771.SS",13
"793","600549.SS",13
"794","0251.HK",13
"795","600213.SS",13
"796","1148.HK",14
"797","1072.HK",14
"798","0848.HK",14
"799","0569.HK",14
"800","0128.HK",14
"801","0812.HK",14
"802","0166.HK",14
"803","2342.HK",14
"804","8348.HK",14
"805","2233.HK",14
"806","0762.HK",14
"807","2223.HK",14
"808","1155.HK",14
"809","600149.SS",14
"810","2002.HK",14
"811","0015.HK",14
"812","0602.HK",14
"813","8116.HK",14
"814","0046.HK",15
"815","600652.SS",15
"816","0637.HK",15
"817","0543.HK",15
"818","2488.HK",15
"819","8083.HK",15
"820","0235.HK",15
"821","0921.HK",16
"822","0635.HK",16
"823","2628.HK",17
"824","1109.HK",17
"825","0348.HK",17
"826","1052.HK",17
"827","2009.HK",17
