"","Tick_2000-09-04_To_2002-01-09","Membership_2000-09-04_To_2002-01-09"
"713","123570.KQ",11
"714","000215.KS",12
"715","014680.KS",12
"716","009830.KS",12
"717","000880.KS",12
"718","004800.KS",12
"719","011760.KS",12
"720","000720.KS",12
"721","009540.KS",12
"722","000810.KS",12
"723","031430.KS",12
"724","004170.KS",12
"725","010955.KS",12
"726","024850.KQ",12
"727","005745.KS",12
"728","101400.KQ",12
"729","065130.KQ",12
"730","006650.KS",12
"731","060300.KQ",12
"732","016090.KS",12
"733","001880.KS",12
"734","096775.KS",12
"735","004835.KS",12
"736","066700.KQ",12
"737","900070.KQ",12
"738","024090.KS",12
"739","036180.KQ",12
"740","063160.KS",12
"741","083550.KQ",12
"742","060540.KQ",12
"743","039130.KS",12
"744","138690.KQ",12
"745","102710.KQ",12
"746","002785.KS",12
"747","068330.KQ",12
"748","001140.KS",12
"749","092130.KQ",12
"750","002787.KS",12
"751","085370.KQ",12
"752","046940.KQ",12
"753","065690.KQ",12
"754","004090.KS",12
"755","042700.KS",12
"756","008700.KS",12
"757","058650.KS",12
"758","005740.KS",12
"759","159650.KS",12
"760","060720.KQ",12
"761","033920.KS",12
"762","014530.KS",12
"763","098120.KQ",12
"764","019175.KS",12
"765","025530.KS",12
"766","115450.KQ",12
"767","039030.KQ",12
"768","088290.KQ",12
"769","000680.KS",12
"770","082640.KS",12
"771","006910.KQ",12
"772","054540.KQ",12
"773","002140.KS",12
"774","054620.KQ",12
"775","012205.KS",12
"776","095610.KQ",12
"777","001390.KS",12
"778","002630.KS",12
"779","011210.KS",12
"780","064760.KQ",12
"781","067290.KQ",12
"782","003680.KS",12
"783","006120.KS",12
"784","095270.KQ",12
"785","001560.KS",12
"786","005950.KS",12
"787","015760.KS",13
"788","007310.KS",13
"789","106240.KQ",13
"790","014190.KQ",13
"791","043150.KQ",13
"792","008250.KS",13
"793","051500.KQ",13
"794","012790.KQ",13
"795","014470.KQ",13
"796","002840.KS",13
"797","005320.KS",13
"798","091120.KQ",13
"799","001630.KS",13
"800","002270.KS",13
"801","003220.KS",13
"802","064550.KQ",13
"803","063080.KQ",13
"804","012160.KS",13
"805","005500.KS",13
"806","019540.KQ",13
"807","067160.KQ",13
"808","042520.KQ",13
"809","000520.KS",14
"810","013720.KQ",14
"811","067770.KQ",14
"812","095720.KS",14
"813","001840.KQ",14
"814","080010.KQ",14
"815","050860.KQ",14
"816","066570.KS",15
"817","066575.KS",15
"818","000815.KS",15
"819","052190.KQ",15
"820","049950.KQ",15
"821","094190.KQ",15
"822","088980.KS",15
"823","107590.KS",15
"824","023350.KS",15
"825","155960.KQ",15
"826","088390.KQ",15
"827","006405.KS",16
"828","044380.KS",16
"829","058610.KQ",16
"830","026260.KQ",16
"831","009415.KS",16
"832","004770.KS",16
"833","015860.KS",16
"834","093520.KQ",16
"835","046210.KQ",16
"836","080470.KQ",16
"837","037710.KS",17
"838","094860.KQ",17
"839","043090.KQ",17
"840","001045.KS",17
"841","049770.KS",17
"842","102460.KS",17
"843","005610.KS",17
"844","017670.KS",18
"845","004450.KS",18
"846","068060.KQ",18
"847","045970.KQ",18
"848","010420.KS",19
"849","126640.KQ",19
"850","020560.KS",20
"851","003530.KS",20
"852","009150.KS",20
"853","006400.KS",20
"854","009155.KS",20
"855","036930.KQ",20
"856","052290.KQ",20
"857","006730.KQ",20
"858","001510.KS",20
"859","009275.KS",20
"860","000540.KS",20
"861","003415.KS",21
"862","021045.KQ",21
"863","000547.KS",21
"864","007210.KS",22
"865","003350.KS",22
"866","036690.KQ",22
"867","011090.KS",22
