"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-06-07",0.00423660184209698,0.00451668189831948,0.0126948835768782,0.0156417604454554,0.00901375382045537,0.0323292345146613,0.0442194988979522,0.0216149661931601,0.0488349727691301,0.0515163005601802,0.0911941033965976,0.067182410994233,0.0713218278554902,0.0893712293395529,0.0919066503924297,0.0416129490606953,0.0668255621473508,0.0884098167059374,0.0905489172578783,0.0570078783315457
"2018-06-08",0.003799402505373,0.0045655595288244,0.0133301115468231,0.0208143400960839,0.0144531273483245,0.0358778981731297,0.0443672220921222,0.0246181934029198,0.0490147655572893,0.0507713236369459,0.0900845610386336,0.0588286601384538,0.0730548946279505,0.0857647453490722,0.0940038743150436,0.043466270351717,0.0593450272679912,0.0887812226233175,0.0882696995603287,0.056789100839656
"2018-06-09",0.0036962121356728,0.00435823080277526,0.0116801815169065,0.0197270987453268,0.0122691168251483,0.032556233519798,0.0468773075276555,0.0226907976887735,0.0467381276465292,0.0488148254615258,0.0907986151693662,0.0620274025931354,0.0670461356402102,0.0869985104292672,0.0952199495921426,0.0432291230431821,0.0699333876920244,0.0893226288804913,0.0890427596262598,0.056973355463809
"2018-06-10",0.00290725776333781,0.00370533860989408,0.0117076829874401,0.0166513370999632,0.0155036040473893,0.0355268361947057,0.0488507327711824,0.0212446496526781,0.0471300854791777,0.0482300953392748,0.0938937059466884,0.0592829924083478,0.0700732361302946,0.0888578852876678,0.096802184637712,0.0442753118564214,0.0632627375274664,0.0864301853205074,0.0880838478592587,0.0575802930805923
"2018-06-11",0.00290627159780642,0.00454594556076114,0.0134363721695513,0.0156438157468326,0.0146670310316757,0.0307598513444277,0.0446585867140481,0.0205908150003772,0.0430619784983282,0.0439642428507101,0.0961047454857279,0.0681142551249698,0.0723770802358521,0.0931553164007945,0.0965329411664298,0.0425367149365677,0.0568511659618456,0.0898998218519765,0.0925370897213502,0.0576559585999676
"2018-06-12",0.00339778389228177,0.00313048793732554,0.0137068100055649,0.0171783675807964,0.0146074752593192,0.0299251319002596,0.0409350946267871,0.0226388786366436,0.0405775619448585,0.0466788428709125,0.0955484517614674,0.0641345763285723,0.0702652602195239,0.088477209777195,0.0976101683658417,0.045922431486602,0.0621672430041834,0.0922008071792467,0.0905501161441167,0.0603473010785019
"2018-06-13",0.00343918772782203,0.00402203424259992,0.0114176046544788,0.0131778040123681,0.0161232840037835,0.0320418814288513,0.0469598861657211,0.0229776990450978,0.0407869195142875,0.0444868049446643,0.0931354719363519,0.0712938276968608,0.0734473756999635,0.0893761331930527,0.098665977921075,0.0452496696843112,0.0569936125954049,0.0909094642999946,0.0866655201410174,0.0588298410922938
"2018-06-14",0.00337626687348406,0.00280763964751409,0.00912576001505627,0.0115651458876335,0.0126512328056008,0.024978218577775,0.0276554713765803,0.0162106792820867,0.0306941511859986,0.0342466496803271,0.107076436646759,0.072090987569696,0.0779547488272551,0.101941155561343,0.102015276140566,0.0484015891936955,0.0541896001404562,0.101459697453528,0.0961440541459069,0.0654152389887382
"2018-06-15",0.00322733814151292,0.00382244836633306,0.00958727954863866,0.0103826303104034,0.0133332697152116,0.0236049187839023,0.0334800252158147,0.0146949442951127,0.0280391808779874,0.0284011306055445,0.105508407828551,0.0759984515033325,0.0781450691250106,0.0969885854038989,0.103290478435137,0.0506459171198296,0.0479863282500869,0.0995148009551483,0.0949335504079684,0.0784152451105756
"2018-06-16",0.00256935895189324,0.00277925243405651,0.00739470958635899,0.00848748937542893,0.0119121621319628,0.0189073492005918,0.0233189502403253,0.012875724054502,0.0229496857390087,0.0219220411314248,0.107763462423182,0.0767316511514444,0.0849928379201785,0.0976784867004734,0.108249575057812,0.0528976305890858,0.0574445240909198,0.094027157005273,0.0975219528260962,0.0895759993899822
"2018-06-17",0.0030492956540375,0.00239531790336885,0.00788102162807943,0.00768994975813539,0.0133686945004737,0.0179792322981105,0.0238657699986872,0.0119586483984657,0.0224096599811004,0.0225510342592568,0.111204108671141,0.0621371676121976,0.0875736629989808,0.100750101407911,0.110662521235858,0.0593778667747349,0.0410322447710446,0.0965988836183925,0.102204705448418,0.0953101130816066
"2018-06-18",0.0026139257672943,0.00306062086858609,0.00730099720239009,0.00918129415600667,0.011159851976373,0.0160301498784226,0.0252791329812049,0.0119787627773284,0.0173471011153982,0.0171467771861469,0.113160195872269,0.0676650124021095,0.09233604487521,0.100914958891624,0.111205663022205,0.0599753238588407,0.0435305331813915,0.0969432679149844,0.0974858282651735,0.0956845578070421
"2018-06-19",0.00271337730274423,0.00364328221165312,0.00666458315630473,0.00796522869439625,0.0110601082930607,0.017203029127935,0.0206614888827842,0.01198110020379,0.0147938645651644,0.0153537909017896,0.116765276982406,0.0618212397590473,0.0929736699111395,0.0966391799500346,0.108504616984466,0.0665124238407428,0.0370395277421424,0.103102535252311,0.104569461755064,0.100032214483024
"2018-06-20",0.00200993295285411,0.00192099405290517,0.0065313530759031,0.00801600126670769,0.00998943647607391,0.0172942673539305,0.0187311583451663,0.0137633537520532,0.0129484857231586,0.0127913838278277,0.110070431749037,0.0572733050240467,0.0937863641803835,0.100441098437523,0.115574938107133,0.0685419792594229,0.0532935996314021,0.0935303770461938,0.104453229928952,0.0990383098093259
"2018-06-21",0.00239334730665625,0.00203550429265849,0.00597044584176279,0.00675833701767258,0.00823928391223897,0.0158338093518727,0.0183011143428523,0.0113463564464879,0.0119900871920531,0.0130084745267493,0.115712173678435,0.0587026600279998,0.0972894378503501,0.095841146155557,0.113281913190115,0.0833405429949249,0.0343359138031542,0.095118395028566,0.104553477400892,0.105947579639001
"2018-06-22",0.0021595834491916,0.0022856943200463,0.00602458513440448,0.00820052258418443,0.00846122660880507,0.0176482481422218,0.0182938363525827,0.0122947203004427,0.0116853301165445,0.0112571472529265,0.117790942155719,0.0552100116743215,0.101548446467421,0.0909216109359758,0.107679655783355,0.0991932112456874,0.0346451602957087,0.0811944403455902,0.0971185539215108,0.116387072913361
