"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-08-21",0.0156324200086265,0.0155857688041399,0.0233947822670663,0.02285845783663,0.0314227165665805,0.0444376169446789,0.0883584107673152,0.0480728671339849,0.0232785746306353,0.0613738621386811,0.0582045594702033,0.0747845176411136,0.0711567846270205,0.0795952960574024,0.0598967651773204,0.032198230507025,0.0747362734190534,0.0782485724659728,0.0610514574837743,0.0357120660527759
"2018-08-22",0.0123285239239348,0.00898109484693631,0.0219799314697238,0.019521629930373,0.0282312003176183,0.0334916866087973,0.087378501653865,0.0463563189788178,0.0247665003155951,0.0632590292145519,0.0588700389650788,0.0855657570686644,0.0732747806062922,0.0803471261253098,0.0638355109187072,0.0322117830202979,0.0806056335900652,0.0768559809448406,0.0616013536927238,0.0405376178078068
"2018-08-23",0.00824366731529981,0.00811300385091316,0.0173401464022872,0.0174896794185577,0.0282543975993827,0.0231956509038253,0.0860550613105146,0.0458083123466789,0.0241735305185953,0.071120996485632,0.0663006683292966,0.0820540885426066,0.0793689357700298,0.0770840027078317,0.0631290197931304,0.0356910152838679,0.0852800541065688,0.0741181117092904,0.0677768828217178,0.0394027747839735
"2018-08-24",0.0074788027225108,0.00758435751518269,0.0154105067310097,0.0161877731528277,0.0279611348267772,0.0213204704712411,0.0887830489071544,0.0472848316834605,0.0221905522480389,0.0699857895249789,0.0692216504165446,0.0826388094459121,0.075725714889142,0.0772262091294353,0.0690600492480148,0.0361045109070948,0.0834976889199463,0.075614452062351,0.0691198529518702,0.0376037942465068
"2018-08-25",0.00749996751849627,0.00724049814929132,0.012918588770538,0.0141070558077568,0.0269907376162163,0.0201904260204232,0.0946445708371304,0.0441830649013613,0.0255276640234528,0.0689443864069987,0.0668734989808518,0.0901686189757001,0.076465225718095,0.0712426389188935,0.0658455724055742,0.0352193044397297,0.0871851254588516,0.0743342025131923,0.069791568780744,0.0406272837567026
"2018-08-26",0.00616165556849259,0.00733146593630113,0.0118431836057077,0.0130589058373625,0.0324774895194151,0.0191117504129108,0.0912858272444952,0.0454609643376899,0.0221513076891275,0.0687849884858071,0.0675025691741689,0.0868045454120995,0.0768028024602953,0.0691649860689408,0.065225899738667,0.0351210778886166,0.0923950977435314,0.0729982357605494,0.0691326938620336,0.0471845532537879
"2018-08-27",0.00522564598099855,0.00488111210223803,0.011088580370554,0.0145849873680809,0.0315492190023833,0.0198140238866817,0.0914946045498222,0.0468451011645447,0.0248074825925531,0.0765548411999264,0.0677061570576831,0.0939530004912952,0.0774158451533827,0.0644408862742179,0.0619094505584366,0.0348228929989423,0.0967020151815873,0.0699242398782712,0.0668220968294428,0.039457817358958
"2018-08-28",0.00442563892328084,0.00430833644933307,0.0100417374056138,0.0152613028944871,0.0344554164986399,0.0190494481537766,0.0953599462693327,0.0521239827302154,0.0259965433321523,0.0750429503973938,0.0653737310513539,0.0974303040268593,0.0842363376020952,0.0617664300266914,0.0643300145818825,0.0340280327183037,0.0908822398025399,0.0632086021617408,0.0683284956781021,0.0343505092962057
"2018-08-29",0.00252312634511919,0.00266736888060802,0.00994418604006245,0.0206730873428291,0.0316897243946877,0.0195049384883703,0.0958801382679718,0.0514205704653279,0.0332507614966556,0.0843317910229721,0.0596475525883765,0.0957987858482447,0.0840088273652472,0.0578536819654733,0.0624056639735783,0.0305978607854423,0.0979421914944432,0.0619187373702753,0.0651414867597513,0.0327995191045638
"2018-08-30",0.00158955068889852,0.00143414509423173,0.00909297428501568,0.0216096557810871,0.0431415831394456,0.0232801859913561,0.0971702530138405,0.0576868479857947,0.0394345193393156,0.0780006653581877,0.0583475113890522,0.0984159234324204,0.0815983379881491,0.054972470457776,0.0572931458199265,0.0292911960244395,0.101167745760756,0.056205286973446,0.0594373731314242,0.0308306283454371
