"","Tick_2001-01-31_To_2018-01-26","Membership_2001-01-31_To_2018-01-26"
"389","PE2.F",10
"390","U9A.F",10
"391","HHFA.F",10
"392","UWQ.F",10
"393","2AE.F",10
"394","CHM.F",10
"395","WPY.F",10
"396","C1U.F",10
"397","EL21.F",10
"398","AMT.F",10
"399","S1R.F",10
"400","PKN.F",10
"401","4RH.F",10
"402","KOM1.F",10
"403","N5Z.F",10
"404","VX1.F",10
"405","NCUN.F",10
"406","ORC.F",10
"407","CATR.PA",10
"408","VGA.F",10
"409","ZB1.F",10
"410","LLZ.F",10
"411","XEJ.F",10
"412","ND1.F",10
"413","54JN.F",10
"414","P3G.F",10
"415","3DS.F",10
"416","TH1.F",10
"417","8A6.F",10
"418","PORTFO",10
"419","WIOA.F",11
"420","FMZ.F",11
"421","HJMA.F",11
"422","ER4.F",11
"423","3H3.F",11
"424","GPAB.F",11
"425","UTI.F",11
"426","7BF.F",11
"427","IX1.F",11
"428","PQX1.F",11
"429","THH.F",11
"430","NLC.F",11
"431","BVF.F",11
"432","BRM.F",11
"433","DSZ.F",11
"434","YFX1.F",11
"435","DNX.PA",11
"436","MZB.F",11
"437","C15.F",11
"438","GR3.F",11
"439","07G.F",11
"440","33A.F",11
"441","GQN2.F",11
"442","RAC.F",11
"443","MA6.F",11
"444","TKS.F",11
"445","MLSAT.PA",11
"446","6HA.F",11
"447","44M.F",11
"448","L6Y.F",11
"449","E2F.F",11
"450","8AF.F",11
"451","UQM.F",11
"452","ZZ8.F",11
"453","SFF.F",11
"454","8MP.F",11
"455","RGI.F",11
"456","ALGIL.PA",11
"457","NFR.F",11
"458","1AL.F",11
"459","BOSA.F",11
"460","SQJN.F",11
"461","LI5.F",11
"462","LDYA.F",11
"463","EO7.F",11
"464","UN7.F",11
"465","S8N.F",11
"466","FXMA.F",11
"467","USR.F",11
"468","4H6.F",12
"469","BO1.F",12
"470","RR5.F",12
"471","YXEN.F",12
"472","AID1.F",12
"473","RZT.F",12
"474","FGR.F",12
"475","SMO.F",12
"476","LX6.F",12
"477","NUN.F",12
"478","FP.PA",13
"479","75C.F",13
"480","AKG.F",13
"481","DY2.F",13
"482","N7MG.F",13
"483","DC6C.F",13
"484","TTA.F",13
"485","TUUF.F",13
"486","DC4.F",13
"487","TRS.F",13
"488","CDR.F",13
"489","P6Z.F",13
"490","B5R.F",13
"491","4HW.F",13
"492","AOL1.F",13
"493","MS5.F",13
"494","PWC.F",13
"495","VET.F",13
"496","BR6.F",13
"497","AM.PA",13
"498","HYN.F",14
"499","HF.PA",14
"500","NVPJ.F",14
"501","PMV.F",14
"502","DIE.F",14
"503","CHY1.F",14
"504","5AM.F",14
"505","UG.PA",15
"506","EN.PA",15
"507","CA.PA",15
"508","CRLA.PA",15
"509","TPD.F",15
"510","L6BA.F",15
"511","SGX1.F",15
"512","UCA1.F",15
"513","N2L.F",15
"514","RTHA.F",15
"515","SW9.F",15
"516","MAT1.F",15
"517","NH5.F",15
"518","EVK.F",15
"519","7FL.F",15
"520","GBI.F",15
"521","FFEA.F",15
"522","WHI.F",15
"523","CDW.F",15
"524","FNG.F",15
"525","TC7.F",15
"526","GW2A.F",15
"527","BM6.F",15
"528","MOB.F",15
"529","AZJ.F",15
"530","42S.F",15
"531","3XP.F",15
"532","LX4.F",15
"533","C1P.F",15
"534","EMY.F",15
"535","GIRO.PA",15
"536","SGG.F",15
"537","HFE.F",15
"538","3DV.F",15
"539","F5M.F",15
"540","PCC.F",15
"541","BBEA.F",15
"542","V6H.F",15
"543","OCM.F",15
"544","TVTB.F",15
"545","DA9.F",15
"546","FDV.F",15
"547","CFW.F",15
"548","48CA.F",15
"549","07F.F",15
"550","8TM.F",15
"551","TUB.F",15
"552","TFC.F",16
"553","6FC.F",16
"554","TQM.F",16
"555","LVO.F",16
"556","R1H.F",16
"557","LB7.F",16
"558","8RA.F",16
"559","RMEA.F",16
"560","D4R.F",16
"561","DDB.F",16
"562","3PJ1.F",16
"563","RDDA.F",16
"564","N5X.F",16
"565","51A.F",16
"566","RK8.F",16
"567","OT5.F",16
"568","THYG.F",16
"569","HLG.F",16
"570","XGJ.F",16
"571","CMS.F",16
"572","SEG1.F",16
"573","EZY.F",16
"574","R9G2.F",16
"575","JBOG.PA",16
"576","I4U.F",16
"577","0BD.F",16
"578","4VC.F",16
"579","SG2.F",16
"580","33FQ.F",16
"581","M8K.F",16
"582","KIC.F",16
"583","HBD1.F",17
"584","BND.PA",17
"585","US8A.F",17
"586","TEW.F",17
"587","HUL.F",17
"588","MC8.F",17
"589","ADB.F",17
"590","PTI.F",17
"591","AB1.F",17
"592","ALSIP.PA",17
"593","LTD.F",17
"594","PS8.F",17
"595","MLL.F",17
"596","SWD.F",17
"597","H6K.F",17
"598","N7E.F",17
"599","PLO.F",17
"600","NUB.F",17
"601","SJC.F",17
"602","MLCLP.PA",17
"603","MTS1.F",17
"604","J2B.F",17
"605","AQHE.F",17
"606","MYP.F",17
"607","RUI.PA",17
"608","B8D.F",17
"609","7KT.F",17
"610","QF7.F",17
"611","ORA.PA",18
"612","VIE.PA",18
"613","DG.PA",18
"614","ATO.PA",18
"615","ML.PA",18
"616","CAP.PA",18
"617","ACA.PA",18
"618","VIV.PA",18
"619","ATE.PA",18
"620","IDVA.F",18
"621","S49.F",18
