"","^FTSE","AHT.L","CCL.L","VOD.L","CCH.L","SSE.L","PPB.L","NMC.L","TUI.L","RR.L","RTO.L","EXPN.L","ANTO.L","SN.L","PRU.L","NG.L","DLG.L","CNA.L","CPG.L","RMV.L","SMT.L","SHP.L","WG.L","RB.L","SDR.L","SMIN.L","STJ.L","EZJ.L","GVC.L","BATS.L","LSE.L"
"2017-12-19",0.052421570465431,0.046715002526396,0.032232318833892,0.0352655458958997,0.0309698466413229,0.0270216213207916,0.0275036898489031,0.0254442307639422,0.03014203634097,0.0313929958115894,0.0218447706070854,0.033326683625171,0.0252653375841562,0.0459169347663336,0.0275534681427506,0.0399634765745942,0.027144262477209,0.0346572123125061,0.0348366706695321,0.0328986036593164,0.0251562719084473,0.0283693309383433,0.0250102374124277,0.031618132055237,0.0379790229154974,0.0545253655287793,0.0256374819821417,0.0286747653995427,0.0304183884515625,0.0259256050315481,0.0241691195086808
"2017-12-20",0.054978484818693,0.0467854300851058,0.0311045609772181,0.0341962879123063,0.0326679868495995,0.0262538855118686,0.0278932454221331,0.0258081788355445,0.0266243786951798,0.0321538479189873,0.0228586488156662,0.0338703152854775,0.0245330169899432,0.0475548034558668,0.02884894123168,0.0389564554386628,0.0258261303833892,0.032779332555067,0.0336746202938854,0.0345724578905235,0.0254117104962541,0.0286044309501577,0.0260945045144343,0.030988570402033,0.0374448236446511,0.0547939781903867,0.0252269588619265,0.0290304057551477,0.0298591317150235,0.0276090359876192,0.0229954401155687
"2017-12-21",0.0543582375777985,0.0455843368772598,0.0274928913907287,0.0318963092428105,0.0316798739808129,0.0295107713099293,0.0282704249384613,0.0287934379818853,0.0279884760709364,0.0324406406534978,0.0228367940470951,0.0327117076492861,0.0248606168465867,0.0471751263073143,0.0270307319523453,0.0360637640733463,0.0290366634555142,0.0303949361491387,0.0330365825004007,0.0381311894550354,0.0269123199068501,0.0360187500305639,0.0253597714214797,0.0304938777018578,0.0391085057101378,0.0502133961764289,0.0255309525861925,0.028516203937945,0.0293347121574319,0.027249597530547,0.021968400380382
"2017-12-22",0.0558562607088612,0.0443509194142407,0.0280898223634547,0.0299357991805238,0.0311616472178642,0.0286378053968158,0.0293050977088481,0.0303885320180952,0.028672773470145,0.0312452764014384,0.0248496708612357,0.0311935062855125,0.0267167976183833,0.0418853109234755,0.0271308477518112,0.0334067515384618,0.0271180221313765,0.0304856703385586,0.0338208038050815,0.0397354567462635,0.0261302969498172,0.0376178840332896,0.0253734409401394,0.0291025158589342,0.0413623538511653,0.050607130473085,0.0292743150363387,0.0293036869019408,0.0271696297096099,0.0275912801053163,0.0224806942599162
"2017-12-27",0.0622568431763055,0.0456988034085189,0.0276109029464087,0.0286621245403513,0.0307877885553771,0.0299667556363866,0.02898092768174,0.0310373802535037,0.0288334732125907,0.0290774407125262,0.0237509312200564,0.0295470491081631,0.0266057774057221,0.0383841179830953,0.0274352675267809,0.0366272373499472,0.0265038548650828,0.0312893858494161,0.0356389120570947,0.0383721295865401,0.0263867438793707,0.0380557806925463,0.0248151917471777,0.0257126368850789,0.0417951542396565,0.0546548417280146,0.0291866440093642,0.0281232078324983,0.0257708365384843,0.0266935595314215,0.0217382998407794
"2017-12-28",0.0622670063340743,0.045188364187373,0.0283469778879375,0.0285762497551936,0.0298878376031316,0.0300542946203147,0.0286288375655296,0.0304428487721974,0.027467679407464,0.029722100129787,0.0238366178725729,0.0295580144297128,0.0268037227687237,0.0373187796098531,0.0272558008052672,0.0339288023610876,0.0279701254193165,0.0303365601918733,0.0338527890300078,0.0382698114061176,0.0255634774050116,0.0401857992905444,0.0262430051902646,0.0267091564171188,0.0426413063798467,0.0557069138858027,0.0296968303342347,0.0292091501541973,0.0260051690203199,0.0268909858380599,0.0214349859270641
"2017-12-29",0.0650706211008843,0.0436491417758139,0.0300928770915613,0.0306019078341,0.0314249783232013,0.0266995082746647,0.0297144681064802,0.0315250308579159,0.0291063692181252,0.0277574600257156,0.0232992679890942,0.0307383410029473,0.0293833169583495,0.0383217121899012,0.0283118711279637,0.0346640449633046,0.0229922960077263,0.0297137988051423,0.033761820637545,0.038313405681395,0.0251249778958891,0.0423280183200196,0.0249716273893916,0.0257895262252073,0.040690455175203,0.0514171312907201,0.0296667042860201,0.0312708651832684,0.0243221218683842,0.0285710768683595,0.0207052575257053
"2018-01-02",0.0625959302590664,0.0475455519305796,0.0264403558995504,0.032203772633413,0.0318813851434576,0.0256289500388692,0.0261094480782286,0.0313661021648998,0.0264973355470739,0.0275684827045353,0.0290893528249646,0.0326321192209259,0.0280893566550818,0.0420423343808675,0.0262858439856509,0.033898998136649,0.0263907747594096,0.029391413639607,0.0327162991226888,0.0392569529095137,0.0242583181298679,0.0381880369859917,0.0253295892790534,0.0319544399662493,0.0391440808204413,0.05110266435449,0.0271174302203783,0.0284542169432224,0.0250489950240384,0.0309575361500668,0.0208139320911683
"2018-01-03",0.0668044655016909,0.0446899904463148,0.0250017004986137,0.0322249308679311,0.0337002966372735,0.0269409398658526,0.0278167515001547,0.0332333237412678,0.0271844079033181,0.0278340170492075,0.0286098670025164,0.031542241111948,0.0248267169079957,0.043513694622882,0.0280687373068783,0.0324003374059942,0.0269594689945233,0.0285453825518758,0.029273909084817,0.0416707728639596,0.0252629482761471,0.0415841209420432,0.0233942066232895,0.0308373436751282,0.0366530577086119,0.0450738661133673,0.0290480997149246,0.0280689111980337,0.0269949013591155,0.0308876067829092,0.0213529857414148
"2018-01-04",0.0681695118382306,0.0452681228614638,0.0264053543997101,0.0340815214229577,0.0328294449229476,0.0264310356450701,0.0280422536350521,0.0352374177906153,0.0284998564008046,0.0279627643240543,0.028487669705926,0.0300848390314973,0.025741083219909,0.0403958417689683,0.0277613138951932,0.0320000105963094,0.0262818128887196,0.0291344362933161,0.0287393896822093,0.0389348788552236,0.0244820536570972,0.0397215178970649,0.024891536035814,0.0307126364897539,0.0396721279350144,0.0472866432725023,0.026941824349643,0.0278522344063652,0.0262248062124718,0.0296403778876231,0.0220856826784723
"2018-01-05",0.0677450782164173,0.0397224251535628,0.0258476478153045,0.0326986857703986,0.0326447075658496,0.0271995806851664,0.0282648706061663,0.0375426381184849,0.0257455780203969,0.0276968416410269,0.0312100777519481,0.0306894881285877,0.0246582804131376,0.0396440862887156,0.0280013620774664,0.0331225904056724,0.0273753703111836,0.0288049399831241,0.0327224326545386,0.0385955629184772,0.0258345867689724,0.0401686550036662,0.02319413671812,0.0319777594870587,0.0386036239476452,0.044751619571642,0.0262396891308197,0.0286263664486121,0.0275050053987396,0.0303677219588863,0.0227985910402124
"2018-01-08",0.0706617916282678,0.0393763495899218,0.026077163701216,0.0311800045382936,0.032995449972634,0.0281450638103545,0.0296272190519174,0.039619442426157,0.0247787106018719,0.0256402285846331,0.028410845482748,0.0327814536762893,0.022840572146564,0.0380941049068686,0.029257157902325,0.0366878247147654,0.0256491138517143,0.0293134594788267,0.0322647888882574,0.040196069084356,0.0247316486818024,0.039634862561198,0.0233350366055325,0.0319481536762125,0.0381962177531791,0.0470722241173007,0.0253395924003475,0.0269757241945667,0.0258252499436367,0.0309794203660491,0.0223650556621929
"2018-01-09",0.0684680763986585,0.0389665509786441,0.0262381083560224,0.0354797690477704,0.036535479076308,0.0292193765910542,0.0311184441925435,0.0351658108673408,0.0225008949877934,0.0249266006358448,0.0287884093453596,0.0355995825537056,0.0236542021210522,0.0359656643808766,0.0281283547234505,0.0314950838705956,0.0254682778144758,0.0273485553098341,0.032602208063012,0.0385662502858641,0.0254968798670254,0.0410992451436385,0.025011700181432,0.0339511337286989,0.0351197986488746,0.047268667030215,0.0256497843324789,0.0281321343629105,0.026309971414297,0.0340400257469741,0.0216849599432489
"2018-01-10",0.0694658945208227,0.035901238814885,0.0237782144742071,0.0360460352075443,0.0351096625229688,0.0298002383957592,0.0304018618567205,0.0378293156073312,0.0218520755810425,0.0228815997777445,0.0267507729738102,0.0374332564596638,0.0229260662261076,0.036480104555069,0.0288493258078379,0.0331915333795054,0.0244838305566795,0.0272871414268692,0.0314954459717817,0.0403055750642205,0.0237389258981069,0.0374965873060149,0.0247011559367727,0.0369598221055326,0.0355249125284945,0.048200329462423,0.0260182169505929,0.0320310456090424,0.0265687798930115,0.0343900425925154,0.0221009925369225
"2018-01-11",0.069207371631378,0.0362375159224581,0.0265766350481837,0.0315408701380755,0.0353701312742495,0.0286482957446171,0.0300304761684099,0.0304288854098693,0.0230997875971009,0.022717734011877,0.0310745469767473,0.0371144189087375,0.023790905074592,0.0358180257624837,0.0305165667965883,0.0314778401011122,0.0254220238239427,0.0264916027562724,0.0374566496985608,0.0335793867055206,0.0262540843104717,0.0358023964824642,0.0255843914106529,0.0339501420275126,0.0343399432188183,0.0506410605649092,0.0243763086073559,0.0307193518388919,0.0289454521954257,0.0400832079624081,0.022703991830313
"2018-01-12",0.0646526346410366,0.0356530522994269,0.0267282057761754,0.033589451154189,0.0348651203514295,0.0295454508137573,0.0301534802288465,0.0292483303716861,0.0223532395767938,0.026776783259817,0.0312255627742594,0.0379725074615467,0.0222944039059594,0.0374448369351633,0.0287391882012037,0.0346703292874497,0.0274272695803039,0.0284637158467262,0.0380086020524943,0.0338292866318267,0.0257162171043447,0.0370019017913333,0.0265606936307525,0.0369753091741901,0.0345734856210242,0.0446060855948035,0.0235381001833276,0.0309254423461654,0.026513015109748,0.0345867868728326,0.0253615114213868
"2018-01-15",0.0601270332835749,0.0351556418259743,0.0254551250983564,0.0360960583523481,0.0342729273381528,0.0304749214557159,0.031591363597423,0.029700620540816,0.0240667596787826,0.0271373022795777,0.0304378136863025,0.0361060521737481,0.0233662995733451,0.0381350067049225,0.0311211006751968,0.0350829462376186,0.0276795645581167,0.0290829858605892,0.0334146736678281,0.032561559424591,0.0278105686958275,0.036784205617151,0.0265457422208189,0.0361861636281957,0.0327160233322831,0.0460839441676926,0.0236920998857167,0.0309759757816699,0.0274117252636745,0.0352163506670785,0.0255114447269112
"2018-01-16",0.0594563077925891,0.0357513059752714,0.0278586621882682,0.0364599944085135,0.0310454767123546,0.0304547060320764,0.0261417142578355,0.0319214984106688,0.0244303248390104,0.0282292327469937,0.0303159586957621,0.0398100141854781,0.0237964728285779,0.0355327346679346,0.0306790419319567,0.038628523736506,0.0299349601797748,0.0293915725997074,0.0356650204288134,0.0295953134757923,0.0260085588153667,0.0335343182686679,0.0276907809314559,0.0369869008552854,0.0316958202625818,0.0439818901905323,0.0248366563988338,0.0293642011018526,0.0293556439560113,0.0345987819311849,0.0268476111943424
"2018-01-17",0.0567059877448948,0.0366780058564135,0.0269230868637861,0.0364092494252938,0.031936518331894,0.0297960943535773,0.0265313296349207,0.029621588354698,0.0238285921063617,0.0238083609365694,0.0292093599106814,0.0415236596498894,0.0210970591141273,0.0353137293968325,0.0333643006239788,0.0354997135026079,0.0299748813947834,0.0283563013459015,0.0396223127441685,0.0299785113470486,0.0273064537110573,0.0340987766633409,0.0279861354547714,0.0364673130254264,0.031202383575213,0.0399806134087592,0.0277939787121402,0.0307089320966511,0.0305944708153473,0.0372395885551421,0.0304427113437224
"2018-01-18",0.0548140172930052,0.0349919561418996,0.0279016186644014,0.0382412019776763,0.0320134817968955,0.0357674671002619,0.0245666240298476,0.0301632740610702,0.0232992630650132,0.0274960337238609,0.0280940404126828,0.0406173985318656,0.0216801414490627,0.0356103634342013,0.0298129576248047,0.0397267805883092,0.0283691046744437,0.0281820980929321,0.0400331361143513,0.03083487044563,0.0263479786978171,0.0362737959298333,0.0261302832330953,0.0326011390157213,0.0282166725275288,0.0429494116753127,0.0272504007737864,0.0303853910867614,0.0290842327645349,0.0379432101729816,0.0306016549004121
"2018-01-19",0.0574472092423809,0.0368119524524759,0.0277635968584704,0.0402654092302028,0.0310338876202724,0.0327391366093574,0.0250158582264062,0.0275381278286822,0.0248409847184512,0.0307565395813984,0.0307072957989438,0.0426494123692853,0.020699245391402,0.0352842381234632,0.0302201308963102,0.035569007067549,0.0260286508305257,0.0265880218593883,0.0460092360307977,0.0328590924720053,0.0267076283908508,0.0364229261244445,0.0247257120196636,0.0337511983606727,0.0283029278752372,0.0411849149816123,0.0258207839327803,0.0293907180775737,0.0269501633745755,0.0373654843375514,0.0285505093172696
"2018-01-22",0.0594922453963932,0.0335194142015454,0.0279344328482925,0.0378246027372437,0.0310619364233994,0.0317713971746707,0.0267104269818288,0.0229050677602125,0.0229025963277842,0.0309752914287358,0.0294764276147192,0.0442103934255864,0.021241476065376,0.0366486566782608,0.0320351799023291,0.0337227239925223,0.0274365023273809,0.0272952050785863,0.0456318494301279,0.0342731393326796,0.0262572126891722,0.0377657215896331,0.0242541553802482,0.0353161895433579,0.0273697255373558,0.0441216823938878,0.0272765837022665,0.0283100312128163,0.0266099226159626,0.0364629603025638,0.0291868499050615
"2018-01-23",0.059784950899084,0.0363194295593556,0.0283701654651949,0.0364394973786303,0.03196418945839,0.0307474071656278,0.0266309190196839,0.0243448131026588,0.0232658648015739,0.0315200542757581,0.0271274339199795,0.0439786779564004,0.0209576165519047,0.039876808184794,0.0314851097208778,0.027241790828499,0.029627543789033,0.0281284057575148,0.0436069144798861,0.0287464518265499,0.025459926248718,0.0370707103673162,0.02359966647467,0.0355134620307461,0.0259078945320064,0.0448833166013833,0.0267646227681663,0.0318231445939532,0.0298494606584748,0.0392701741343544,0.0296935774488145
"2018-01-24",0.0668910159717243,0.0386148408390853,0.0265988464012147,0.0344945140899943,0.0325631039242022,0.0314354785682301,0.0256773056935197,0.0230494469808941,0.0252060514384406,0.0313292738553357,0.0283905965723795,0.0494056699228901,0.0183292268898903,0.0406755788999651,0.0291238669680576,0.0303631082899349,0.0256736222467658,0.0282847511967113,0.0446123434399525,0.0252221489693272,0.0258547145480018,0.0378432830466104,0.0224179770250034,0.0360611035680324,0.024660702867963,0.050066432667872,0.0270756908982938,0.0268157134996075,0.0267057007575734,0.0427222685255485,0.0238356214369786
"2018-01-25",0.0738594181029258,0.0391152520902672,0.0257572496278717,0.0345815056666413,0.0303716597724021,0.0298986505244553,0.0270384687009955,0.0231903490857168,0.0249986206163995,0.0313512469030883,0.0285250565558445,0.0477434013132149,0.0195801525279911,0.0344716555203294,0.028488200054597,0.0300371167615181,0.0235759674634796,0.027041321050131,0.0511711000133657,0.0259534724892244,0.0275533791343637,0.0356073516141942,0.0218519127679958,0.0348161797826152,0.0218444662044263,0.0523281382272486,0.027552792539991,0.024424256604849,0.0259514719396153,0.0433940613360209,0.0279261250082208
"2018-01-26",0.0674637060139503,0.036096193710308,0.0287349901116369,0.0351129395008006,0.0301000525297172,0.031423322849085,0.0295724740368998,0.0212893353976667,0.0266248728300594,0.0369446570037197,0.0299199836709391,0.0473435421588928,0.0207776102027442,0.0341890829454865,0.0273578436445149,0.032078134341361,0.022691944233605,0.0268124292748243,0.0490681692039406,0.0250009542131499,0.0287280936026783,0.0350663057159604,0.023031658979195,0.0303480915218747,0.0229372307131834,0.0507761359129042,0.0265785788839457,0.0266447756882335,0.0267320168271097,0.0429619449468259,0.0275929293347871
"2018-01-29",0.0677808315638823,0.0366675378643409,0.0267230004666138,0.0345649565985127,0.0311656517615165,0.0332688348241218,0.0286088022486955,0.0223144117766077,0.0253707463218933,0.037806116148418,0.0306363197308377,0.0461956956144081,0.021220106760831,0.0322734044410249,0.0296669040764947,0.0313607624515215,0.0248504150620577,0.0272012360746587,0.0484591461195991,0.0257787246355219,0.029378017718185,0.0359137217137775,0.0227166322039046,0.029339408499138,0.0226618547748256,0.0476391748494518,0.0281950937477488,0.0267452061617271,0.0261165320725064,0.0404771720310333,0.028903581686144
"2018-01-30",0.0646616837412524,0.0364995822485991,0.0256811077523859,0.0340554270009555,0.0267410299766742,0.033972812572652,0.0288617103148438,0.0216501646763028,0.0293286388948074,0.035806247044252,0.0327191324328872,0.0415613231026443,0.0211120442833967,0.0354354894436541,0.03062752858615,0.0350238080920521,0.0248313919049034,0.0277178296945456,0.0472628009124749,0.025575173009911,0.0292080635099809,0.033862686986226,0.0234741747357049,0.0296159439661578,0.0237185103375091,0.0467985954809594,0.0309066253926641,0.0271998220759628,0.0260712868200598,0.0390473051146065,0.0309720598948244
"2018-01-31",0.0639587004856786,0.0376786838551465,0.0257144851591249,0.0331992064467814,0.0274986554953429,0.0342813302166518,0.0303431196705003,0.0222857561572081,0.0281582363289363,0.0357883965426799,0.0299131819492598,0.0406609291554045,0.0197479587569701,0.0337087496285583,0.0316196105905281,0.0387090636966015,0.0261277484820723,0.0284209772027425,0.0448685530332007,0.0249943309940358,0.0295479801679235,0.034371346591466,0.0237095095321542,0.0298918044254993,0.023205575282315,0.0490286710820625,0.0289282526971092,0.0268014014451143,0.0258551105526794,0.0409926460179782,0.0299900283582743
"2018-02-01",0.059708743931264,0.0365676262860279,0.0256362619771897,0.0325268675405006,0.0277404994696506,0.0396151552553167,0.0289879180276012,0.0228669570268395,0.0267028148947161,0.0352957160404065,0.0277646863720948,0.0404790242273705,0.021137559210876,0.0332100408320857,0.0302433749777613,0.0396180048002418,0.0253911978864031,0.0282637582091408,0.0439508666010687,0.0278298048727974,0.0318956515660718,0.0376642313341236,0.0258635145292934,0.031414097260687,0.0245022425820203,0.0473765187654241,0.0301462236218256,0.0268615482353145,0.0255608607501132,0.0376419347241869,0.0275362981915869
"2018-02-02",0.063319005906043,0.0384480869423694,0.0249279266207242,0.0263212752717362,0.0298823655784697,0.038288460977233,0.027552867014526,0.0224182492159576,0.0285314176645735,0.0351428666642586,0.0276941014656679,0.0405864668361724,0.0199384649033964,0.0305703312351798,0.030083877476665,0.0391934912067394,0.0237520139004642,0.030222277443992,0.0460414811576966,0.026828129823281,0.0307237816757182,0.0364918053909578,0.0258839571285341,0.0294106459551207,0.0247139225115309,0.0511258136144133,0.032318620599116,0.0266621441591835,0.0249310827680752,0.04073612321492,0.0272589456772847
"2018-02-05",0.0671996438010789,0.0339707698554938,0.0215793192442706,0.0284400799892328,0.0301270321806982,0.0408128732289231,0.0258983666101479,0.0224166090286957,0.0316765971340596,0.0372563404263041,0.0278490298177238,0.0415676769440066,0.0175540712624962,0.0303700178769548,0.032440713112666,0.0400684260584349,0.0231704649720517,0.0268621879599298,0.0478717022280682,0.0286126476721078,0.0263674320947115,0.0358005546527779,0.0235486589582442,0.0290288600786674,0.025697789812286,0.053436387247614,0.0309840595085,0.0259711917064088,0.0232702948815978,0.0424444232664115,0.0277057783894363
"2018-02-06",0.0676418736035997,0.0331788459233496,0.0241082626944469,0.0274596519408829,0.0308023670598394,0.0444872428336889,0.0222820067138428,0.0186029483901352,0.0318716652020539,0.0350576040936115,0.0229770531647314,0.0446057588679572,0.0163506554696099,0.0351150526663599,0.0360706671519574,0.0396711716190182,0.0222614713455949,0.0260149224980932,0.0441762129197665,0.0316963105103132,0.0248890383500303,0.0333124262144611,0.0241845276148589,0.0295003277334094,0.0315147590710284,0.0547396485360922,0.0342217668032975,0.0228862035656487,0.0195165400196622,0.0440056926737624,0.0267973247488963
"2018-02-07",0.0664716945834097,0.0347611602746955,0.0256113025915517,0.0276637559677161,0.0301858201219543,0.0443962052632041,0.0226137371571771,0.0184551146715274,0.0323879949040697,0.0352444822868782,0.0253118948039389,0.0477653764581029,0.0163191812867069,0.0359653002754358,0.0364055525646847,0.0439728390717033,0.0245799217098201,0.0274811182673073,0.0380607017148373,0.0332462790161076,0.0219060288359481,0.0285351131122363,0.0249730230695263,0.0272153424713574,0.0342384658121217,0.0517727994674504,0.0353055932223436,0.0213762584325132,0.0167225399947829,0.0453882007115024,0.025667201879389
"2018-02-08",0.0735233551935594,0.0359601346776528,0.0257155759058591,0.0284094386880264,0.0326297819208863,0.037755729255167,0.0221270720853599,0.0175082440220225,0.0312971250771163,0.0293313943843979,0.0260340025318777,0.0485064784123338,0.0150221297217973,0.0406929349517006,0.042020461560021,0.0378920028868435,0.0235185051612503,0.0218150301312423,0.0278641894406799,0.0315424672958355,0.0246352309549821,0.0296188173342136,0.0262901399796748,0.0296992154295702,0.0341819576401029,0.0536604437720133,0.0380600340202247,0.0209812620885519,0.0149202034884506,0.0500319724447476,0.028754669543839
"2018-02-09",0.0699948158591054,0.0365037968114723,0.0251436559029278,0.0281041859879019,0.0323350882417197,0.0398253886997654,0.0222818509538888,0.0179471365585086,0.027916347407501,0.0297819146425476,0.0262809832918586,0.0477480246879499,0.014964173215136,0.0341293846061571,0.043504053930432,0.0372000550652329,0.0222407680418198,0.0241882837098822,0.0271921430976027,0.0330296209869079,0.0234801653335835,0.0265269064227646,0.0313032828864253,0.029013326984288,0.0406037637644877,0.0532960761729819,0.0410459718512248,0.0206099538626025,0.0148957676598603,0.049319950727946,0.0295931626355177
"2018-02-12",0.0768752603106166,0.0351227424469087,0.0255893297502889,0.0265961465171873,0.0311696213954188,0.0365859864010218,0.019139729323436,0.0189772110118568,0.0240828510426166,0.0281543898302187,0.0245266353961694,0.0513528935047315,0.0140954561068267,0.0342722058088207,0.0460291946122665,0.0343317584750138,0.0217807156981439,0.0228576284150442,0.0299126287665903,0.0339492470555436,0.021289830799566,0.0309180968515371,0.030896150145985,0.0291403754027235,0.0396203437421662,0.0619465066504087,0.0378352353332297,0.0200625899256895,0.0146888352592538,0.0486362307521456,0.0295641732685742
"2018-02-13",0.0782414620149846,0.0329690439956897,0.0280576201053929,0.0277502846961592,0.031241762668179,0.031886112001381,0.0203172093013541,0.0192754145017255,0.0263095155937747,0.0278042347486015,0.0252156479488451,0.0514983144904556,0.0148747289363139,0.0333210418755115,0.0484151852618573,0.030856710507278,0.021774701472044,0.02222268168452,0.0296597206590073,0.0330145486266479,0.0186911814525211,0.034634999011527,0.029587861407942,0.031607470895717,0.0381186949795517,0.0566238544545602,0.0387074262234869,0.0203957526707004,0.0148233117138033,0.0501032848651091,0.0320002212353586
"2018-02-14",0.0767908214314637,0.0380405417833257,0.0262830408379592,0.0281882464826035,0.0311730417593052,0.0325672942361737,0.0204690873602573,0.0213441917428484,0.0240321802859045,0.0249375529894615,0.0270396355484105,0.0517241900058719,0.0180994844921961,0.0334883290530179,0.0478731992603571,0.0322320875208932,0.019714625132126,0.0217328685793704,0.0303433277114394,0.0337527399699849,0.0183100539334715,0.0284621765592437,0.0285994746091148,0.0314049177163242,0.0398634079420601,0.0585247083786578,0.0363595737301645,0.0196996345202234,0.0173671482266878,0.0490348745676751,0.0325475436334068
"2018-02-15",0.0792378305842755,0.0382790758407021,0.0293099811704918,0.0274355448519173,0.030332617126581,0.0344098227485343,0.0195870705876078,0.019784102789318,0.0244306108957969,0.0271081032232298,0.0265822917821268,0.0526646716201297,0.0182339652980588,0.0340946423925273,0.0497468822173528,0.0304299660082273,0.019709553306943,0.0215564033034334,0.026998120764098,0.0357561410111021,0.0170618297345699,0.0268969109365567,0.027681247348183,0.0326822667699987,0.0400634596595643,0.0547585786451427,0.0372227839437514,0.0209568573941541,0.0179277485763363,0.0472765710512965,0.0317843484179926
"2018-02-16",0.0776773399135273,0.0365000824693983,0.0261679191326818,0.02840099697737,0.0285820045192551,0.0324398510490792,0.0196474727776663,0.020995607372541,0.0216261483664301,0.0242317387929023,0.0275940652190594,0.0552787467620443,0.0167898165322581,0.0351435853825305,0.0551094317079792,0.0308177428416978,0.0191691398873888,0.0208666757622888,0.0262172410336559,0.0345881397256626,0.017774785815869,0.0317838305114548,0.0278846891288761,0.0335824113876796,0.0392375498031886,0.0592716481314869,0.0341236565699693,0.0200020690116698,0.0186359056468242,0.0454659081200263,0.0343937996475388
"2018-02-19",0.0784400183433478,0.0391196896753844,0.0252209463632761,0.0279384704506256,0.0261194831539806,0.0331910631947284,0.0196346846366497,0.0198678382341039,0.0224759280658244,0.0237874474589055,0.0301368118780825,0.0566056541940409,0.0168612372330965,0.0314579604657163,0.0556651263240113,0.0334150481858814,0.0190082384647526,0.021598129128401,0.0233826826876658,0.034689483461248,0.0181724577186847,0.0296226696339399,0.0287640309274841,0.0288734728400681,0.0415821513629629,0.0603398003927344,0.0351550654271219,0.0207328939614878,0.0171009390686906,0.0450582575038236,0.0359823195632794
"2018-02-20",0.0747788950066732,0.039969593018778,0.0279924957101973,0.0274356942211772,0.0269536761172113,0.030484476115053,0.0201859061571694,0.0180430041627938,0.0225510119404205,0.0235983650929343,0.0376530869851063,0.0577862214626494,0.0165096902333758,0.0328730828178791,0.0598635710126139,0.0326636088386682,0.0191424351684602,0.0220480355995652,0.0250353407662538,0.0352267702971502,0.0175207958871885,0.0249172542260071,0.0281497515958034,0.020720386792687,0.0421018171475868,0.0626694216593515,0.0375280771523843,0.0208439499005866,0.0158196108520573,0.0443802691923809,0.0345537048698365
