"","^BANK","^BKX","^GSPTSE","^GDAXI","^FCHI","^N100","^SSMI","^STOXX","^SPEUP","^CXKCX","^FTSE","^STOXX50E","^GSPC","^DJI","^IXIC","^NYA","^RUT","^RUA","^RUI","^XAX","^BFX","^N225","^HSI","^STI","^AXJO","^AORD","^BSESN","^JKSE","^KLSE","^NZ50","^KS11","^TWII","^BVSP","^MXX","^IPSA","^MERV","^NSEI","^SSEC","^ATX","^OSEAX","^OMXSPI","^XAU","^XMI","^OEX","^MID","^NBI","^NWX","^PSE","^DJU","^AEX","^KFX","^XU100","^SMSI","FTSEMIB.MI","BSE-500.BO","^IBEX","^DJT","^DJAT","000001.SS","^BUX","^OMX","MOEX.ME","^OMXC20","SDJ600.MI"
"2018-02-08",0.0155086639782024,0.0204180371571318,0.0120204843892084,0.0236939070454609,0.028215426232815,0.0298152266417184,0.0153653725711604,0.0256851118598079,0.0195284367722959,0.0179478145772089,0.0110262791267951,0.0244728856288422,0.0255567053945046,0.0201093109755689,0.0240974189093462,0.0237194765000436,0.0215808087653687,0.0223451843916938,0.0252732236840157,0.0172401864416324,0.0281149080232339,0.00716468900454239,0.00663064869058889,0.00803969547776899,0.0107380903592884,0.0115652778141216,0.0134390250568467,0.00658885003471299,0.0056810697921183,0.00777390609566277,0.00749739763475363,0.00551590962234912,0.00589682959872519,0.00807275882724397,0.00525063456181076,0.00774393190800986,0.0143087799651003,0.00494233650157746,0.00995122051052798,0.0110440058530619,0.0355319433618831,0.00690652744748564,0.0193762137529094,0.0234065201529224,0.0218581404440816,0.0109676111011792,0.0118570886157518,0.0233901979967187,0.00797024138591597,0.0274534954522294,0.0134148876301577,0.0071553352137324,0.0229339569492506,0.0111043530820204,0.0128580029437266,0.0240281106423115,0.0195280585696669,0.00895540010488111,0.00687668464750103,0.0111854525617915,0.0341961364997174,0.00643067140437001,0.0177681103369202,0.0052669333280092
"2018-02-09",0.0158309067291711,0.0205199860860079,0.0118913278182264,0.0219925302232582,0.0280554538180362,0.0284403986234502,0.0156444181347504,0.0249621990338213,0.0190957074003548,0.016623956549543,0.0123495121161906,0.0219670994155473,0.026839195543054,0.0212817084370864,0.0259126424334325,0.0234872317007865,0.0221619225200351,0.0245148800294665,0.0271586349274221,0.0179867327227539,0.0244488559312713,0.00642299127545253,0.00646607805630263,0.00907815207224739,0.0106120010817348,0.0119089611499442,0.0133478726856868,0.00616823250751158,0.00564894806295947,0.0076946200472489,0.00652132895609989,0.00614347119199055,0.00630017203238305,0.0079304138705716,0.00480389154969292,0.00829708770510272,0.0147876338760245,0.00481409300368314,0.00996044467052331,0.0105831548418794,0.0326794259625209,0.00673036105993112,0.0190867739109035,0.0274638928937973,0.0232130566125401,0.0123818582978156,0.0115887079965637,0.0269444195059738,0.0100396632822078,0.0240696090870846,0.0138430320674959,0.00671126908558711,0.0214926516981824,0.0117022045040963,0.012852646585241,0.0226783970586593,0.021315687865076,0.0107459826328177,0.00639204293892742,0.0114048945129503,0.0313921161003058,0.00586727022161048,0.0143891016658933,0.00636008562311356
"2018-02-12",0.0159782061589638,0.0223431158055649,0.0119553160075421,0.025791704002522,0.0260392027756406,0.027128894261382,0.015512966793543,0.0241320747339588,0.0185886391206161,0.0189245117072244,0.0115010361422614,0.020984050596574,0.0278929726276244,0.0212748746232902,0.0253849552259516,0.0247209965090275,0.0217449680297269,0.0246632221773466,0.0262638741537262,0.0172560176294356,0.0237889718640083,0.0062392897118049,0.0065063758530677,0.00915033088771395,0.0112937292164787,0.0114784538070038,0.0144632384553903,0.00639599915734735,0.00545954136732763,0.00744912613387552,0.00643754094961191,0.00603004733879944,0.00591182766889358,0.00727554326187993,0.00490968636516899,0.00900556165595445,0.0158906948297801,0.00460453471641875,0.00853856149694693,0.0104896746627127,0.0379224230333256,0.00610656632387608,0.0201144003746127,0.0267030550115047,0.0249639305121429,0.0111705619386237,0.0114790109116362,0.0250169253402336,0.00953536585989513,0.0236832060216626,0.0130452871086322,0.0070689176513028,0.0206401902846315,0.0122969717452917,0.0128956707680931,0.0215081747900753,0.019786898173538,0.0100429808912458,0.00560692109052607,0.0105171408928885,0.0364791609046945,0.00608232337460324,0.0118646114276307,0.00606897708722664
"2018-02-13",0.0150992978425604,0.0206229985983324,0.011353931491821,0.0256447467260523,0.0305059198021693,0.0303804415562757,0.0167144151486986,0.0252369524186732,0.0193084272145506,0.0191742275860091,0.00987900850103408,0.0227501157818551,0.0260764748748249,0.0205181341270585,0.0263066590161829,0.023356562418691,0.022491632320535,0.0230013744555818,0.0261496376986313,0.0173773266498359,0.0249652295006982,0.00647605546451179,0.00655072937655037,0.00902625984695924,0.00963230284913192,0.00950416157770141,0.0142543763170666,0.00695739739725366,0.00549404868492686,0.00651293777282154,0.00695937012709889,0.0057167518041416,0.00601888123961974,0.00777848746983511,0.00506079696212636,0.00956290246366785,0.0154216492443092,0.00500717843956313,0.00869203748204808,0.0108300073286129,0.0364488907981735,0.00617717017041187,0.0174505050564802,0.0255273635149653,0.0231797507402712,0.0114518117755562,0.0125474718142527,0.0249439053909115,0.0100533645050319,0.0246567136070895,0.0131756721872032,0.00787242200669069,0.0206451523127641,0.0121830189666045,0.0138251732429178,0.0218945258433092,0.0206593786068074,0.00978367761461607,0.00585217395088527,0.0111206181140298,0.0349624093174441,0.00612012056489584,0.0110778878800104,0.00602097644066036
"2018-02-14",0.0170347001536755,0.0225293424649445,0.0108591559196862,0.0260765856367156,0.0280147562515114,0.0291802361313446,0.0182278383719199,0.0253029789266802,0.0195926154585429,0.018710946244462,0.0104369108962027,0.0235231365667736,0.0275390046916721,0.0196272197120257,0.0259512848955195,0.025512758141887,0.0248766771456556,0.0253838658196854,0.0282425555742927,0.0183741804746746,0.0222715043949912,0.00596241402799294,0.00668618900628593,0.00815631621228875,0.00953286783302416,0.00959070816325872,0.0104044313343918,0.00634422918093734,0.00589322856684521,0.00699702296912976,0.00765918243515753,0.00589185671674733,0.00574556331237959,0.00733954022393593,0.00540291652585182,0.00854354007284735,0.0112208586651938,0.0047690660965427,0.00921274180174909,0.00902366102881087,0.0332014542999822,0.00800232504959989,0.0197109708613153,0.026974819277303,0.0257006752882709,0.0111600967192917,0.0114123844328139,0.0259761774134403,0.00899740861610535,0.0242831510653685,0.014360587373322,0.00653310237252569,0.0217700329460476,0.0165837602960631,0.0103630755774328,0.0228215366289404,0.0215366163234726,0.0096773626621692,0.00540646110608503,0.0102417451267798,0.0325347522872909,0.00582902863723196,0.0094051287165189,0.00587275887639553
"2018-02-15",0.0155145939937333,0.0195938992265521,0.0103312572638385,0.0245109699028985,0.0277108771911352,0.0274681939193121,0.0175569598798002,0.0256762779130909,0.0195345409337949,0.0172454318717675,0.0105310809067652,0.0231673312416627,0.0282115233815988,0.0210749194012576,0.0264300435884737,0.0263852609124837,0.024168422741747,0.0259935095362953,0.0273541349649844,0.0187030655610686,0.0233095115935951,0.00566584841618231,0.00665245520702974,0.00832662584510972,0.00910323824517883,0.00963375829043032,0.0151359346802185,0.00586220273358216,0.00587489013002667,0.00674328150201946,0.00775200524382829,0.0058533401572556,0.00605955463720667,0.00740591940714621,0.00548033142005893,0.0102096435537721,0.0153339052607478,0.0046174313395241,0.00905004458446268,0.00805956685389954,0.0336038065187598,0.0075757978984819,0.0192001303758852,0.0291097707474943,0.0267392735155282,0.0103764215788092,0.0114397328905406,0.0255404411404126,0.0100569281497603,0.0239674119419044,0.0126645125221064,0.00674289225100132,0.021556531903587,0.0166836798801078,0.0121247720803999,0.0238136349988451,0.0186730750600269,0.0101315557515962,0.00507382934331708,0.00966640767224018,0.0315893204562533,0.00554043393681872,0.0095869893086472,0.00525086664394137
"2018-02-16",0.0136502529468711,0.0201248124560626,0.0104851041458699,0.024332453875403,0.0260857522783122,0.0271817616916423,0.0186280119340963,0.0293012628132289,0.0225000172963062,0.016660966056861,0.00948714090167182,0.0260680668655921,0.0260235361443725,0.0192788727768098,0.0259259297620231,0.0247901100783416,0.0215299501022655,0.0243337815486297,0.0262822476072541,0.0158369030375382,0.0240145993703903,0.00541560477038423,0.00605715215243208,0.00786230285029534,0.00875417267488676,0.00919556678860003,0.0196978701023497,0.00654451986904619,0.00650624882648121,0.00706750816504222,0.00980163184636023,0.00625966710485243,0.00681487522989769,0.00690212797671066,0.00692273451493549,0.00831048801476845,0.0189610195953644,0.00437408326969417,0.00857549382299361,0.00864559856500084,0.034591062115134,0.00714190141993793,0.0178903751340427,0.0254919042689685,0.0221880760732325,0.0104313128136944,0.0112790108053303,0.0247087582928663,0.010638340512929,0.0228370504707438,0.0131905622806574,0.00717263596325312,0.0212637545783749,0.0164670117381409,0.0153781455642293,0.0207238001824504,0.0186360667958353,0.010199594183819,0.00510953033975768,0.0103880202804998,0.0339149022557997,0.00628886316189044,0.0126388802408861,0.00624024069788848
"2018-02-20",0.0143913240139636,0.0197869254639238,0.0108143066698206,0.0237204922086331,0.0269029646511211,0.0265712386408626,0.0192134914333135,0.0275787683030538,0.0217584362951251,0.017559235067751,0.00966826942861839,0.0250541079809468,0.0276032791448795,0.0199814498424975,0.0255501042412858,0.024373222062969,0.0229837165874101,0.0250881157906872,0.0275644685615088,0.0173112778139564,0.023561463677902,0.00518918739061527,0.00612897387015768,0.00757936398213302,0.0091766179616791,0.00937844634589202,0.0194815345105405,0.00610868894518257,0.00706517681247273,0.00690101769423504,0.00878519809861956,0.00619884053577747,0.0064227533896811,0.00736814744661786,0.00587318450409486,0.00854842932957644,0.0195737142117552,0.00439539882064053,0.0080859349233969,0.00873743612540878,0.0335663024818519,0.00694183544356859,0.0192807506194783,0.0265804475789478,0.0230734327449459,0.0103789313809591,0.0102476487365014,0.0261459238610963,0.0108211407019072,0.022465918897227,0.014290320407527,0.00696713463379682,0.0211780281280322,0.0115673263652673,0.0155461979517705,0.0219770618884657,0.0207321506296165,0.00946833409319381,0.00513671425378868,0.0107767348254655,0.0320019534270671,0.00600956895427277,0.0104433101582022,0.00636812905834405
"2018-02-21",0.0139411121740468,0.019970122626691,0.0104896886490013,0.023548166764802,0.025162086739178,0.0266671035689051,0.0181955765734827,0.0314623102177502,0.0229134651538386,0.0165335239841275,0.00951123574331111,0.0248239173217403,0.0294035799190278,0.0205921854910366,0.0263225976696109,0.0252543514917694,0.0235390270716193,0.0243756635206755,0.0294760805957666,0.017555572577761,0.0225870442353429,0.0057820621842651,0.00602794637350461,0.00790745222743647,0.00909745578285963,0.00965903339872448,0.0166799883564265,0.00710872556516335,0.00697470814331717,0.00733800881153134,0.00916082145413525,0.00652441372369301,0.00643543395327628,0.00668766505571876,0.00610298495240759,0.00940574384554784,0.0178583375791273,0.00432926959967533,0.00763874801827504,0.00786381520389741,0.0324138539219802,0.00715686699242706,0.0186950832243171,0.0271764765476358,0.0256092370641903,0.010422196826508,0.0110800362326475,0.0252781119576237,0.0112742885892758,0.0232701640653934,0.0130546814297902,0.00738035378429685,0.0216688423393898,0.0113324924419951,0.0141571044633202,0.0204948251368695,0.0199654797757022,0.00986252787963005,0.00514768824019568,0.0115360252900892,0.0309824894410505,0.00650722461441254,0.00832010864064431,0.00630681478214811
"2018-02-22",0.01316699015723,0.0208677558218158,0.0108475626074203,0.0234745039766248,0.0263090892632514,0.0253328098504542,0.0180941830384408,0.0280768728934618,0.0206910056652573,0.016267068972598,0.009133860815385,0.0248016595136729,0.030254778281239,0.0225727920959279,0.0271549461389817,0.0261622117768913,0.0248643130256093,0.0256926281718384,0.0299018269165128,0.0162735268096421,0.0220469117962792,0.00536858807593991,0.00592258404131015,0.00758949755397515,0.0092897447636821,0.00968407073419076,0.0161812475796078,0.00676128065959511,0.00657466932966093,0.00791556823492034,0.00875104503086867,0.00696697726131205,0.00591327146148625,0.00689900532657231,0.00617656248086977,0.0106433286120216,0.0179758944051937,0.00406146171987878,0.00850346830289217,0.00802163957540184,0.0335876122597435,0.00661988026844633,0.0199041714116737,0.0287438639370505,0.0259609765544748,0.0105361483662071,0.0109622435924826,0.0251929850646201,0.0111461626239949,0.0229716777870415,0.0121049454363393,0.00736780975360563,0.0205361027598584,0.0119561165569182,0.0137786725983354,0.0197680980719581,0.0181064861758981,0.00944624920733816,0.00591239728864119,0.0101479017632994,0.0318300896747103,0.00724553026688648,0.00951291462926883,0.00547376121329468
"2018-02-23",0.0133895038872244,0.018648699811329,0.0117105033567137,0.0254361438207219,0.025048013494162,0.0252360695559009,0.0192977271818242,0.029941310080495,0.0225902705852476,0.0170252925000511,0.00995385632891469,0.0264794793925046,0.0268016340855121,0.020055336727125,0.0260357958356433,0.0244373414724351,0.0224539576661539,0.0225146043179054,0.0283054894835654,0.0179600566974701,0.023045146030785,0.00562994695820206,0.00625511842435104,0.007409489557251,0.00982080115779437,0.010019101324295,0.0174996292803312,0.00796746718534806,0.00668198353611077,0.00780470580260884,0.00887545314130741,0.00759647101570045,0.00544448533431377,0.0062576419599899,0.00573516163724039,0.00892215210457728,0.0194694450606356,0.00427218431940817,0.00817799818285812,0.00791411548016854,0.0336816180007528,0.00679777635555283,0.0192921002216083,0.0263590481961097,0.0249667044168042,0.0110453959076366,0.0108772855876149,0.0261262364044614,0.0102766297955765,0.0227547771380298,0.0115029098947849,0.00722859991960401,0.022212621176077,0.0120934638401475,0.015152806326455,0.0208155689755481,0.0197064239054122,0.0103251543881585,0.0060852085892403,0.0108577995438087,0.0325058607106874,0.00733710655033367,0.00826287692207174,0.00561644345934768
"2018-02-26",0.0137004863013353,0.0196086956195913,0.0117545246183027,0.0246233119863937,0.0260302850533713,0.0245594455491451,0.0199084445167627,0.0309918381426658,0.0235941717265826,0.017051494273353,0.00931112816697336,0.0267343788736135,0.027349005655989,0.0204774738500467,0.0278019468284102,0.024717717473491,0.0231367918522022,0.0241534888525776,0.0273575043711765,0.0168066908896888,0.0215139135092019,0.00519012507917361,0.00681107325605017,0.00742266824536282,0.00962688215092657,0.0102926629802154,0.0170999495001471,0.00783037447859342,0.00680746885749531,0.00814358563005346,0.00882675320710048,0.00778324865060217,0.00550736497227216,0.00657139567461895,0.00636172346795555,0.00893282913298741,0.0181067318133289,0.00428961127823774,0.0074582885895218,0.00882041525512387,0.0335044003250651,0.00705003857520452,0.0187909669147499,0.0271389882142731,0.0235643247350954,0.0105654446866051,0.0119662511498187,0.0282443736302396,0.0101002829802916,0.0221052678428362,0.0106714219767013,0.00704717977010531,0.0212595935170624,0.0120998591533103,0.0145209274326381,0.0212077684547688,0.0187571314056825,0.00972829217748671,0.00628790816042083,0.0108731397258678,0.0303159946275614,0.00729319715079365,0.00707774944040843,0.00676360762237233
"2018-02-27",0.0134653202099629,0.0193702113667456,0.0108085140239738,0.0243168707184872,0.0255564184420253,0.0245831685610071,0.0187719383018813,0.0297392133129156,0.0228657628169974,0.0160783281174924,0.008623504631155,0.0263425239204524,0.0302323891053431,0.020823879096819,0.0286164945729234,0.0262497626916314,0.0236405291431411,0.0256774055038913,0.0304900204753139,0.0174637907227499,0.0213056568900039,0.00520103300595145,0.0072986939418427,0.0071409875492607,0.00957387952500248,0.00968893940192797,0.0171727482282564,0.00715345994702107,0.00692946044807509,0.0076095495311146,0.00867488906036411,0.00749073116061168,0.00527262472622554,0.00670033455230644,0.00655938596468117,0.00834568570454796,0.0192813823965682,0.00453376468323962,0.0072905026712815,0.00788623188857862,0.0336462121870914,0.00699041244090656,0.0193521473710415,0.0287867196446402,0.0252146753796241,0.0109521048388018,0.0120429989822004,0.0272967312201251,0.00744657089124068,0.0230409423355917,0.0109335905364714,0.00649836080898761,0.0210789274110464,0.0120959810460832,0.0143536125614154,0.0207035589232805,0.0170669269751219,0.0101246021555705,0.00603134273023174,0.0103825708722725,0.0312965820893484,0.00757620101462333,0.00621959774165177,0.00604264283086142
"2018-02-28",0.0135883420344016,0.0194539254644407,0.00997248920992845,0.0272815850796398,0.0279624153362278,0.0259228291821195,0.0179367554431253,0.0287339084099222,0.0222081610826155,0.017857700878368,0.00879585025089581,0.0264543604687837,0.0324067431921255,0.0217811585268505,0.0263435139352747,0.0276174920067646,0.0244599057645691,0.0233801594662718,0.0318849492352191,0.0156791705307457,0.0237731582630487,0.00470666071818508,0.0068383311047391,0.00639597100615175,0.00987286211764992,0.00933417005987741,0.0167531032498774,0.00648538285362278,0.00684312488980859,0.00752006678837838,0.00828876713018593,0.00741457371371885,0.00538959763589581,0.0064079895394445,0.0064793787185842,0.00840191321337879,0.0173987398362084,0.00444261487856276,0.00746464676880583,0.00750707818034032,0.0311099532437156,0.0064969499012192,0.020588166043013,0.0300648193946089,0.0272307536783971,0.0104067463352192,0.012283525482667,0.0265778240910651,0.00678174459459779,0.0250331559394022,0.0107518700774445,0.00655515205272656,0.0217930847561766,0.0111373657285686,0.0141107593879491,0.0220816724286374,0.014775000314669,0.010213654480524,0.00628831173677806,0.010433975598464,0.029291872513644,0.00794236554716884,0.00528959244734538,0.00532213806124509
"2018-03-01",0.0124197653988678,0.0166771071245388,0.0102756636662124,0.0300319774711434,0.0250363354792004,0.0241351529017782,0.0193716378850148,0.0294561631904922,0.0229458091680304,0.019915416892645,0.00816926885314678,0.0252238921748108,0.033645299136188,0.0245865311672729,0.0266001776479711,0.0302474279706117,0.0217934511332433,0.0237278340661496,0.0327522879139346,0.012514926282495,0.022636755319275,0.00460412125128218,0.00722630055369088,0.00648150251587482,0.0119424921869602,0.0113849484627837,0.015641012641704,0.00596617395214545,0.0065135508970863,0.007244041811139,0.00859144915406424,0.00730528810771717,0.00570164937888207,0.00715456666495257,0.00655276746323806,0.00832359752685092,0.0167957504482937,0.00427209591980189,0.00753732218146524,0.00767183076384392,0.0344928994024471,0.00546882764015197,0.0213462521692862,0.0315127800101065,0.02383188051335,0.011094118590109,0.0119966488250278,0.0236523190163236,0.0070226494114457,0.0232761990733398,0.0106044356757756,0.00682803225582468,0.0210944255339459,0.0111790271110313,0.014256401012326,0.0207235480958507,0.0138397793969619,0.0101666745600032,0.00661756914743786,0.0106241463940889,0.0333242153562344,0.00682055359367605,0.00564702069511654,0.00550625379534093
"2018-03-02",0.0130113308365221,0.0175270424474899,0.00964478904128145,0.0262126220326019,0.0253758773847733,0.0242083570279847,0.0206849141715385,0.0319591326582972,0.0239740550051153,0.0186922263401278,0.00796534952922826,0.0285517965329505,0.0338726706538494,0.0260570568535776,0.0242214669719425,0.0311427324657172,0.0233992716649535,0.024015478118182,0.0334698934459899,0.0131556842151159,0.0226288838728773,0.00474502650838065,0.0070981566094709,0.00650977576526489,0.0113374870201631,0.0116290431548255,0.0146122465752623,0.00563817013404608,0.00654457504221369,0.00861040570576087,0.00795465287608533,0.00687700421819901,0.00546471624709863,0.00755949313387575,0.00678892748592652,0.00799678544369338,0.0156063443106567,0.00440210778598644,0.00728491956083072,0.00810146332641109,0.0322411049019564,0.00584074784455279,0.0215830589204794,0.0316753852267233,0.0241190080046342,0.0104317741549519,0.011637765843852,0.0224716836767824,0.00684692156567714,0.0231879345769438,0.0108754544178202,0.00825689049349963,0.0209200102496285,0.0113208351903208,0.0135681433264953,0.0204769055438453,0.0137402427576412,0.0103264181058978,0.00580727481497608,0.0111372337932818,0.0320490497761957,0.00670935592469649,0.00466089502477393,0.00558397369010633
"2018-03-05",0.0129739283591685,0.0169139751168123,0.00955228821928449,0.0261892107054852,0.0257748712565109,0.0252645592876486,0.0177028548053668,0.0251397417737051,0.018327545687005,0.0175885194223068,0.00772083129462838,0.0239339480317976,0.0335349664140965,0.0242030330464402,0.025223380706368,0.0330883746186061,0.0232497752564771,0.0265023416557417,0.0349940765177106,0.0135380809503118,0.0231633892408484,0.00455464739211921,0.0078883833791799,0.00608984104309543,0.0114718022983516,0.0117454124628709,0.0158143604128232,0.00605183961745546,0.00647467144801639,0.00746478986922865,0.0103517334887815,0.00696998759696727,0.00560806557659375,0.00732006725468461,0.0065842188729758,0.00819302222944897,0.0175286605714816,0.00447196624039887,0.00719070028127757,0.0075145923207863,0.0342904393926297,0.00569742331381667,0.0212291221942648,0.0319924953658476,0.025372688703809,0.0108929794719293,0.0117802596706925,0.0252854165912109,0.0069015519923763,0.0245806641088602,0.00982498146394736,0.0081816388159504,0.0214627766236477,0.0111293982738638,0.0139869975411497,0.0220911639353725,0.0152098214289193,0.0107713523199704,0.0058868027880183,0.00885678741703365,0.0341056069524131,0.00660392752594324,0.00455720994707477,0.00544003943840166
"2018-03-06",0.0127745315567362,0.017741288095574,0.00904382256122018,0.0276206011655703,0.0272724765342481,0.0250859675915658,0.017664583569713,0.025027592222257,0.0161501827202808,0.0193275038051032,0.00762403170155137,0.0223733278966113,0.037158167557137,0.0275633376905496,0.025923908993,0.0327236063257139,0.0242280199511212,0.0260231676515137,0.0357168647435841,0.0134301581857746,0.0234992678947919,0.00410686274463623,0.00758497419018113,0.00666288949820429,0.0113413319244018,0.0114738895682421,0.015672061355528,0.00603975974987492,0.0064430247281245,0.00729356654551485,0.00919806931633062,0.00733308506597234,0.00589417401151568,0.00710568792279346,0.00591483698809751,0.00827910914457049,0.016524995812092,0.00430587009041959,0.007948288467136,0.00769088481618028,0.0327841518433749,0.00610752806046913,0.022382379103446,0.0336057153401882,0.0250026279745329,0.0117377562620235,0.0125252890507467,0.0249209305324549,0.00699071329833804,0.0247612432904541,0.00964710094174128,0.00802410402512648,0.0210770409333819,0.00944719653745416,0.0134279739114888,0.0208448405700574,0.0130256202483012,0.0104253134927565,0.00589232898435718,0.00901992553271583,0.0309612573141342,0.00657856607735128,0.00438050900726704,0.00564411731440514
"2018-03-07",0.0127706584059716,0.0175078913921987,0.00977830185122977,0.0291387277033029,0.0278209200726645,0.0258863046879864,0.0176175124761536,0.0241541059522831,0.017311971066771,0.020246460219556,0.00668950070446956,0.0230495660109666,0.0335919626958144,0.0244356060736857,0.0248745476425679,0.0313703268625767,0.0241212313594113,0.0258110962760762,0.0340806984823276,0.0139039672214119,0.0235641116344704,0.00426692357327935,0.00731813480798048,0.00615787183682197,0.0110678895931857,0.0119664745720416,0.0155924643724389,0.00615508115449438,0.00699130247735294,0.00782529056769116,0.00987295678969381,0.00777318088295252,0.00619576811136777,0.00700753506554102,0.00649455276324554,0.00816892498587508,0.0167219717792233,0.00414006126175797,0.00775410997744656,0.00796137589075475,0.0350696656610915,0.00629581832296356,0.0218315877596566,0.0302843172771871,0.0263263456255162,0.014871180384685,0.0134582089608423,0.021430176139711,0.00713936064201149,0.0250360869676821,0.0105388876633143,0.00840677230407954,0.0223147708876152,0.0106474070484798,0.0128920269982131,0.0215116349499571,0.0127001879151517,0.00975065372118049,0.00564449756944837,0.00816388309543914,0.0332329818921817,0.00545757583792747,0.00452301466119218,0.00531561845943258
"2018-03-08",0.0123632308269911,0.0176131627392048,0.00861511894668142,0.0288333333315131,0.0281105362962975,0.0259360318340175,0.0175277892246236,0.0251268178833366,0.0164288189015061,0.0207889752588248,0.00722182846045921,0.0234399014049921,0.0321087118115443,0.0249085697950122,0.0257613087354389,0.0323572706060682,0.0247697879039772,0.0244491536517856,0.0345053897840517,0.0134810318780373,0.0236130188982402,0.00377468226968836,0.00770430514228815,0.00572061009629645,0.0106923791943802,0.0116004248876613,0.0158759300075847,0.0057430711133489,0.00667994804683857,0.00813502638046399,0.00973154710825205,0.00712758268219319,0.00589683028117295,0.00748256087483593,0.00663343418740978,0.00851932506001281,0.0169245624731506,0.00428153769530923,0.00740753450304638,0.0078392713607577,0.0328497377077403,0.00678685120801184,0.0213789129237121,0.0310846316796641,0.0267388331493514,0.0154044733392583,0.0141457111732329,0.0225236282457005,0.00725958753608554,0.0249461364644804,0.0102472731113784,0.008352520420918,0.0219975075693594,0.0105979449328615,0.0135393992651336,0.0216551994459076,0.0125968794633766,0.0107764952818153,0.0056369699338321,0.00918972486863565,0.0321329578398001,0.00464810137512699,0.00462206629606404,0.00515810523125845
"2018-03-09",0.0115992210105509,0.0168606806018978,0.0084184000800981,0.0292154040616438,0.0270151415404938,0.0269835575544678,0.0171253079849517,0.0243324284845358,0.0163284162777157,0.0204604878460185,0.00697552039181415,0.0222181627901592,0.0322882654398329,0.0243971420777471,0.0275218103217725,0.0308787551690557,0.0241285420094631,0.0274499058441309,0.0333262194309625,0.0143601970871356,0.0229781407820331,0.003988719686069,0.00746533661327281,0.00562589510543857,0.0112318320598226,0.0122851053893452,0.0164858513714199,0.00576481245754756,0.00670412130761058,0.0094961969414062,0.00969377236294811,0.00724472305796028,0.00617476441366787,0.00757729656277,0.00714380964161441,0.00869817007066129,0.0175221554341232,0.00445666223750048,0.00698817995312974,0.0073285518282029,0.0340509665805805,0.00662596239549301,0.0212458745511283,0.0296245693033715,0.0286560677799179,0.0159845798224963,0.0148420352909318,0.0256574707200639,0.0067185667552604,0.0245656043211254,0.00985509050996337,0.00849912674325261,0.0213160453694923,0.00961277958389824,0.0137566684837494,0.019924720123485,0.0133160356406097,0.009527627254774,0.00608026435866894,0.00789413210394193,0.0315506933030777,0.00477465501415238,0.0043683847729456,0.00481441593662856
"2018-03-12",0.0122275390374824,0.015711355655396,0.00837921626402594,0.0267882843920781,0.0265517951890568,0.0252927674416072,0.0179739024818978,0.0265759295711084,0.018182229531893,0.0188522956947342,0.00695904001926483,0.0244145450973911,0.0316678792380162,0.0244677051883999,0.0285380430873656,0.0318853816495974,0.0243829180695689,0.0296724395757416,0.0335927091799479,0.0141446815970375,0.0193822606522932,0.00412980212500427,0.00739491411427546,0.00565038195980066,0.0104754492535128,0.0114632850454837,0.0172264565474949,0.00612055858720957,0.0075962070852737,0.0105223357067995,0.00977205993202016,0.00712637741709067,0.00572237565130828,0.00767858115914899,0.0066042707570975,0.00889353289025981,0.0173575134434656,0.00457564112378568,0.0072144255567404,0.0073453807242516,0.0319911983343774,0.00688958346538045,0.0215058914280829,0.0313960898569901,0.0284930664643671,0.0154875818002455,0.013734271223632,0.0249363491568096,0.00663437751423048,0.0252146662823921,0.00977414523120044,0.00894934366244722,0.0194581972453737,0.0102918998040595,0.0135514707421618,0.0191202252593805,0.0142781098288021,0.010818543289354,0.00608503444408758,0.00901853222984065,0.0293287041823206,0.00464487622085586,0.0042626933495146,0.00562268129016661
"2018-03-13",0.0116377972977599,0.0145486491636028,0.00848100279131874,0.0279457740133732,0.0264355801766031,0.0263925106095502,0.0195368038509639,0.0264346042887015,0.016469152878464,0.0192903293158835,0.00682972199383605,0.0248243122766497,0.0309982959865179,0.0229998474702451,0.0294760955482969,0.0298978725837313,0.0237333331601455,0.0277410572784007,0.0330256502658162,0.0134480199991805,0.0196612614486964,0.00462900071794764,0.00669591207794181,0.00565954686574664,0.0102452965761778,0.0112159891405276,0.0166353808954881,0.00811542222456762,0.00772846562301605,0.0111595629775526,0.00969742458507983,0.00716204320536966,0.0055609831138322,0.00743060720167492,0.00661650028669082,0.00885866207760342,0.0176064049080778,0.00486989903082218,0.00738320897728063,0.00763323330538406,0.0321707525600295,0.00669823832130263,0.0195993353755811,0.0290772046099608,0.0280600076609113,0.017782797342477,0.0148031554276762,0.0272907112066518,0.00705254660926513,0.0258257902047419,0.0110621843562327,0.00901643351261757,0.0207897294720956,0.00970763568500614,0.0132216813137941,0.019730202222827,0.0144100409128762,0.0104798808537385,0.00597681352780084,0.00896848385849042,0.0309514160537548,0.00426319134449851,0.00413257042660908,0.00421798095254246
