"","EWP","^IBEX","AMS.MC","TEF.MC","ELE.MC","SGRE.MC","REE.MC","ITX.MC","BBVA.MC","TRE.MC","MAP.MC","CABK.MC","IBE.MC","FER.MC","BKT.MC","MEL.MC","ENG.MC","GRF.MC","ACX.MC","MRL.MC","MTS.MC","AENA.MC","SAN.MC","ANA.MC","COL.MC","VIS.MC","CLNX.MC","ACS.MC","DIA.MC","SAB.MC","IAG.MC"
"2018-01-24",0.016191036281837,0.0161736314099641,0.0343605736609074,0.0331292328458484,0.0281319547398395,0.0204407659381352,0.0269267443978362,0.0243122621641648,0.0565116573707845,0.0202597188286057,0.0330982223429077,0.061650721678505,0.0404325352727782,0.0301268890353615,0.0616040993504403,0.0244910239095692,0.031607229364462,0.0345494088495023,0.0222210934086083,0.0295704487488004,0.0218388663547807,0.0310424524801395,0.0536397044920843,0.0290564901798871,0.0250057136398636,0.0323529105691157,0.0271706120347695,0.0327641222438793,0.01735542405361,0.0633817943346409,0.0206026600183719
"2018-01-25",0.0170478806883605,0.0156691524755753,0.0338019485228156,0.0296150456871452,0.0287665349749518,0.0202545812186022,0.0278055496311223,0.0243021760983684,0.0544443739634315,0.0208711382882332,0.0352994474411319,0.0618545505524073,0.0419248830265043,0.0319500969308015,0.0580303023010358,0.023511061727266,0.0307512963941482,0.0346205038384513,0.0233812586470706,0.0291443782154975,0.0213402477751393,0.0287046284155056,0.0556391778756761,0.0329219093037169,0.0246789670899091,0.0327563984521623,0.0257681671233789,0.0344983044682769,0.0181490670841194,0.0622830827554097,0.0202138890337856
"2018-01-26",0.0167623474172714,0.0181888764250295,0.038909516312877,0.0305517827651395,0.0297749538677825,0.0201715350680996,0.0274853931169174,0.0226956102718157,0.0515867641154334,0.021091181076235,0.0348528757285921,0.0582024346680199,0.0385348335916011,0.0304056830095999,0.0530473290827408,0.0231515171570536,0.0330061940880526,0.033587430888908,0.0238251536984503,0.0317846987215947,0.0223404593051286,0.029291618648286,0.05030763027711,0.0344434411426584,0.0241857137219032,0.0389355539343625,0.02823065567985,0.0339336250483385,0.0193954402084241,0.0606058639660452,0.0207138869966794
"2018-01-29",0.0163235201600208,0.0177057470240601,0.0379262611608358,0.0286951935542347,0.0325916171746375,0.0189374713483431,0.0290621777076361,0.0214530508336935,0.0502240217852158,0.024016843804843,0.034885952118353,0.0554221662425403,0.0390957113613017,0.0294341951658815,0.0568250093418129,0.0245836911143766,0.0345042955679859,0.0340601377591686,0.0231760366513058,0.0348645437759052,0.0207634325876226,0.0285952454887017,0.0507685724373545,0.0347635637637504,0.0241856838480348,0.0355143910198944,0.0304645048665408,0.0327790012739382,0.0197342397928766,0.0569980775181602,0.021645643750974
"2018-01-30",0.0164308439494924,0.0185537057459096,0.0393543254554036,0.0299623230305571,0.0314255995178946,0.0210969010893512,0.0297396892477454,0.0237350955003289,0.0471276426000507,0.0235558135940898,0.0348598397797476,0.0532503702159126,0.0406174640333294,0.0295103791588205,0.0511771949349715,0.023768482445219,0.0336690125198608,0.0345415704545506,0.0220889438802574,0.0373201630182899,0.0211852005226192,0.0298808374705055,0.0477268223617898,0.0372237178185798,0.0268560344103439,0.0333992155986485,0.0306157356097989,0.0335021807599862,0.0213451633977154,0.0552325684538958,0.0212471634243345
"2018-01-31",0.0175024108518904,0.0190603076250116,0.038406795959856,0.0349000063328141,0.0317276645957055,0.0225974004585909,0.0319667831410005,0.0238184404755017,0.0438936345476332,0.0224403184894286,0.0356378896173075,0.0559517857457114,0.0401895369662723,0.0274494496449134,0.0504054503796206,0.0264185421687085,0.033329248701056,0.0324186166159873,0.0224623234367185,0.0378241932710347,0.0208734669689693,0.0301541316125598,0.0452490218163755,0.0370555083198175,0.0283981063225226,0.0335985040143905,0.0300439561725321,0.0318206692007119,0.019099260385166,0.0558749399540964,0.0194316362080958
"2018-02-01",0.0172534784511844,0.0201886387836878,0.0349819018888728,0.0374256272602208,0.0329740897396071,0.0240746806684733,0.0290350285008831,0.0250412868931396,0.0511807375100535,0.0213565565401978,0.0309042435625636,0.0533423933840638,0.0400105680562393,0.0256232436910388,0.0518113260476538,0.0290603947938027,0.0321292993832493,0.0323109420065355,0.0237963747866777,0.0353225369809147,0.0221497120889591,0.029087716351489,0.0445441352126906,0.0401619101433031,0.0248109130838482,0.0325815187670001,0.0272494805381967,0.0340292345673985,0.0215098258133072,0.0553291936586219,0.0207230108461259
"2018-02-02",0.0167017623781101,0.0194152834113118,0.0363179966064019,0.0381548701833871,0.0315600497118355,0.0273581968014168,0.0273826825799926,0.0237590021181624,0.0526913522217088,0.0210732046688481,0.0314041588998285,0.0553031084586396,0.0402909310135167,0.0257623641972027,0.0517789154251683,0.0313646304142267,0.0318165990781092,0.0325765540620059,0.0201366018582663,0.0370518988058593,0.0205058226201402,0.0316775562625694,0.0474914960419591,0.0421002614285557,0.0205464144651681,0.0322979388404732,0.0266935124166881,0.0360087939255028,0.0226440254340936,0.0482100659131923,0.0199239497576594
"2018-02-05",0.0200857480374195,0.0167280324970621,0.0405643726774241,0.0404003202640508,0.0288112470744467,0.0242324359187973,0.0274439625983606,0.0242482570929702,0.0510543985287168,0.0192977435383918,0.0345771828862212,0.0525693065451102,0.0378414716115815,0.0234483236035902,0.0532243814668057,0.0268194942671606,0.0313551367493854,0.0314674474857321,0.0185204730889727,0.0411931113829338,0.0221408216769534,0.034898411661338,0.0506583626498008,0.0454260917130893,0.0213166937209296,0.0355347300362919,0.0282269177088392,0.0366497945535608,0.0182516949034677,0.0450036033915256,0.0180100306690704
"2018-02-06",0.0221039765057521,0.0145136494510256,0.040872402286711,0.0400707654767394,0.0275804120026032,0.0221109778050429,0.0283884815959538,0.0244043911265534,0.0514629691303135,0.0194807081273368,0.0400094733528937,0.0456363489973194,0.0393848928762861,0.0238586019080865,0.0529871839346715,0.0240003893369543,0.0318512462392967,0.0372114753006349,0.0181275788330154,0.0418183465661454,0.0205383252794909,0.0370889450730536,0.0533855388437736,0.0465272241318715,0.0222343516555645,0.0374279057320537,0.0309761092421679,0.0372776484423468,0.0171999847084135,0.0357170157252505,0.0157526803126779
"2018-02-07",0.0227180388445119,0.0144949000657525,0.0438769520577911,0.0440493101497728,0.0211228936013837,0.0237035253559117,0.025831841294157,0.0238432187436524,0.0535091721472514,0.0179242065046033,0.0371349879412335,0.0473303987996387,0.0403796981131211,0.0223960621263109,0.0465487697513466,0.0185157565323674,0.0310493185968246,0.0404609207081386,0.0161268771673306,0.0442784993003286,0.0206690971493131,0.0412796644459118,0.0526880448887613,0.0464331494790481,0.0235097171696603,0.0384088606892919,0.0348445921700257,0.0387947806006976,0.0162580271542211,0.0352223748228133,0.0165963436288274
"2018-02-08",0.0200682576007301,0.0147954784238488,0.0442928586351336,0.0554633357024342,0.0210758010163634,0.0235959941362543,0.0251094258197872,0.0226110035421026,0.0527891282471242,0.0162124715690687,0.035250681926128,0.0460135665960667,0.0367719742862481,0.023455808235302,0.0472675014501688,0.0184649392253121,0.0325188832394953,0.038507193627239,0.0155341921363934,0.0430966843954602,0.0201948724712111,0.0429961246185085,0.0577747532407854,0.0395819076021791,0.0257798902961476,0.0376564095720934,0.0359723162855019,0.0409145422268607,0.0154678748302047,0.0344737546337449,0.0162923744121024
"2018-02-09",0.020658106905917,0.0128978386958844,0.0455123399235248,0.0557877298251508,0.0212162393590849,0.0215134035337494,0.0236352334203917,0.0240987314094269,0.0528910761902783,0.0156553993323765,0.0319568313962439,0.0487349656793256,0.0383943808660159,0.0246240127473788,0.0474819989703772,0.0173734876941022,0.0332765531653839,0.0392694629710556,0.0154416633349997,0.041786882991252,0.018770481355671,0.04365004585941,0.0564050013638557,0.0411125243786565,0.0257550255363804,0.0382406036824165,0.033113416845694,0.0440452187351764,0.0144381419466528,0.0367323545731644,0.0155308473110028
"2018-02-12",0.0190602940370375,0.0137362844979984,0.0350729349422686,0.059965923908426,0.0216093450742991,0.0215366337131947,0.0232295869569351,0.0246528700288175,0.0537861288734466,0.0156014361677148,0.0347236811573443,0.0499243388209814,0.0431587355886842,0.025865897501457,0.0490997228975834,0.0170022516154948,0.0338597026423705,0.0424846262753998,0.0151760071211134,0.041163297651937,0.0168684194497624,0.0405299161266481,0.0594508090453815,0.043797734140489,0.0232711085245145,0.0406191258480673,0.0298199413396536,0.0446987894634195,0.0147204032840831,0.0309192765432545,0.0145947767622225
"2018-02-13",0.0174975075749674,0.0131991763584149,0.0401067896192653,0.0563652253554713,0.0208012836197355,0.0211254372968434,0.0265295935748294,0.0298083555835058,0.0524843348806312,0.0142824777056166,0.0344296824969349,0.0471747816160048,0.0445550923870765,0.027558636004422,0.0472359222041034,0.0166603291280344,0.0335057473419283,0.0462384688494687,0.0159987996435296,0.0361315511051748,0.0163909916510783,0.0392147681372535,0.0613805461812281,0.0408424175066887,0.0218330540880073,0.0458538119887367,0.0303066121982654,0.0418776858794228,0.0150134207338553,0.0304806880312594,0.0151168112582463
"2018-02-14",0.0191759644787827,0.0132009099976955,0.036641734289262,0.0598348148761073,0.020523812129732,0.0221709592959396,0.0252891106659326,0.0315094502490159,0.0548954110467221,0.0149617421936689,0.0319695838243938,0.0493313975710425,0.0435604396918053,0.0246914502436202,0.0463245957262199,0.0166728236742661,0.033370359491314,0.042669424875607,0.0154645625883796,0.0364258241100677,0.0170501976016274,0.0430907442865485,0.0633308437987136,0.0411449171461122,0.0214580471482259,0.0463092297262862,0.0266055186487493,0.0426200231202192,0.0152772329419559,0.0297377037884749,0.0146911707735124
"2018-02-15",0.0185432900641644,0.0126359329186434,0.0366852979401495,0.0607936697249454,0.0188089956496361,0.0223725990152775,0.0259283295213928,0.031395332755729,0.0521591666675776,0.0143398764709192,0.034285043178719,0.045343826809649,0.0469180809111487,0.0295024498331205,0.0387947656331407,0.0160861763116497,0.0343263184063691,0.0451212052982364,0.0160173409886593,0.0416997199277508,0.0164787053148822,0.0450884685856179,0.0577081702037671,0.0403981695020308,0.0216949922229184,0.0477112381536927,0.0320815573883386,0.0402100036912733,0.0140341863166761,0.0282335584592168,0.014603532134708
"2018-02-16",0.0171501288136848,0.0127425542615417,0.0371922421384216,0.0608568054244121,0.0193268921429677,0.0197493782895546,0.0265644578628264,0.0313710292987241,0.0550378164579915,0.0152606272567534,0.0368744243719334,0.0455256695938804,0.0508212724986388,0.0272095297042684,0.0416603690017193,0.0154206597048956,0.0315635797049729,0.0430345816851682,0.0157895667323851,0.0394378669549176,0.0162225548365698,0.0430974155378035,0.0600324094919104,0.0409315108577118,0.0214149786062884,0.0464013883357192,0.0306896388021569,0.0415311813999919,0.0136738765276981,0.0289500494809496,0.0144655442235429
"2018-02-20",0.0169932912606136,0.013744487115217,0.0400400183049322,0.0609871200422698,0.0197280219684401,0.0203251978237751,0.0271959666790081,0.0313704345522238,0.0523243434490332,0.0144848223071163,0.0322910713920842,0.0441567359867147,0.0537566899655284,0.0298673912238407,0.0400511532531226,0.0158189784881749,0.0314830436808247,0.0435919653454165,0.0155816148036876,0.0398235132822977,0.0162257349676748,0.0437777506545051,0.0597858724645124,0.0390132820426192,0.0220885663225147,0.0434106372384483,0.0322012899074199,0.0423985067037645,0.014197635466346,0.0277912328403834,0.0154936304674904
"2018-02-21",0.019715778778202,0.0140224069143769,0.0355110562512001,0.0529795980079813,0.025367659129744,0.0193842641458176,0.0270697243617071,0.0306037962391779,0.0510022316564909,0.014314390387703,0.032984451212668,0.0407470293820302,0.055913461810786,0.0303089290587106,0.0344027236523118,0.0161288331515018,0.0297656376288308,0.0517804303889117,0.0147023911718356,0.0425894359583846,0.0180547080068842,0.0442812031732948,0.0553958601147752,0.0398660306481544,0.0209580730323448,0.0450669548551874,0.0318273319126336,0.046443001108932,0.0146649991411326,0.0288359869700957,0.0153116217481932
"2018-02-22",0.0197354539354335,0.0139110617975429,0.0361082191564903,0.0512695444365641,0.0258572134495064,0.0206663209518964,0.0310782108060718,0.0299577698747952,0.0477634603610098,0.015210470396905,0.0315678421697831,0.0402249339310767,0.057322366078546,0.0301882550312282,0.0332868060469161,0.0158331849621204,0.033350406936257,0.0500103863785222,0.0153709666091199,0.0391519852810941,0.0177455906915317,0.0436541530748138,0.0560267549326355,0.0405662015320203,0.0231875910934136,0.0457920742211344,0.0338083093576226,0.0409222233507478,0.0145149065632625,0.030204538847643,0.0157127977442958
"2018-02-23",0.0188035785992798,0.0130053413794202,0.0298634381783192,0.053587179493172,0.0283806641439037,0.0188794552931642,0.0368955073024394,0.0256585625803901,0.0465447144718151,0.0150345291042571,0.0279048997599891,0.03783980256605,0.0576871290765939,0.0317695859664586,0.03269662002371,0.0140829812858146,0.0371769976568646,0.0479893358900236,0.0157119967633381,0.0428626396463852,0.0201927190075971,0.038515502979439,0.0457363912589027,0.0436521463713567,0.0257286517111273,0.0469929802700919,0.0402818837636119,0.0406883135268641,0.0154629132073427,0.0328546428183986,0.0175188959038793
"2018-02-26",0.0203863665526166,0.0136433534585,0.0307886412696302,0.0536557303055073,0.0286600405409272,0.0188940635289833,0.039979176858851,0.0270166221983633,0.0448564649718945,0.0147254694963314,0.0285709940470383,0.0384615457244558,0.0586594689711212,0.0328013158319845,0.0333644154354964,0.0141420828661667,0.0388920234785953,0.0476846920921703,0.0159226308260656,0.0408262812300676,0.0190805764407262,0.0397643496458616,0.0465156889665471,0.0422506481693689,0.026265322567522,0.0398897524726705,0.0413474208143232,0.0397378872215813,0.0139982331433371,0.0313951418067778,0.0178235990665179
"2018-02-27",0.0197695256009645,0.0140443043241203,0.0286793067572058,0.056115019766782,0.030323609255295,0.0190053325913607,0.045255452520381,0.0278520691107832,0.0509272119670145,0.0136086382304708,0.0289105901896767,0.0399625909828594,0.0599144852302236,0.0287868125848406,0.0351144619212445,0.0133329934745692,0.0395950777017451,0.042772828216189,0.0153374596401221,0.0350399798193172,0.0181852934377345,0.0376558308213339,0.0508779103277375,0.0395371818287932,0.024715548028709,0.0371558179546609,0.0430033877245746,0.0440711700878967,0.0136917078044655,0.0298339784795802,0.0169244236193489
"2018-02-28",0.0196579948398141,0.0147960835904137,0.025870073932077,0.0547770980223516,0.0316675940447543,0.0165297797874672,0.0514070643510651,0.0284808839697214,0.0477783354724416,0.0131283551291691,0.0306986900295748,0.0372131804641437,0.0617463102520197,0.0258616217871563,0.0354858244036726,0.0152307793981495,0.0381788854942557,0.0479645323214188,0.014057960118455,0.0305816104682929,0.0190774924395023,0.0401046612033352,0.0524127642730327,0.0370727516812042,0.0228375194476351,0.0359659889265067,0.0438053578223824,0.0450766038213037,0.0125280344561982,0.0318077075111086,0.018198460541377
"2018-03-01",0.0194022407512199,0.0152647761844195,0.028200782966718,0.0522124258917179,0.0277498011053082,0.0168532287140955,0.0451226000391379,0.030531188768957,0.0528062275150897,0.0133345017084606,0.0310987349470024,0.0387479622896639,0.0579205078095532,0.0278382410550202,0.0372129630338946,0.0171917278348216,0.0378288826646084,0.0471434251080833,0.0134749970162324,0.0336513070240497,0.021452988355461,0.0345447664767135,0.054993333774937,0.0403020140993439,0.0228334924245819,0.0336905988061365,0.0404654942462072,0.0386750328455394,0.0145201058574211,0.0366702770862381,0.0182653735993664
"2018-03-02",0.016332758597957,0.0149928488722519,0.0282323592180421,0.0469900721583853,0.0296719987708879,0.0176835786500385,0.045469630726869,0.0314636186761052,0.0555332749739144,0.0141255489626788,0.0315784727940461,0.0391686055423487,0.0587474832273545,0.0284423909800352,0.0361933583515097,0.014610329455746,0.0365456335987198,0.0461235064459051,0.0147268777829539,0.0270818366570294,0.0235802092039287,0.034899537767696,0.0613712677049806,0.0392271298264309,0.0237022428696754,0.0320578477762713,0.0399759668728162,0.0410559138434983,0.0149261427468367,0.0370631033820676,0.0184264535630196
"2018-03-05",0.0155415093799507,0.0143107799768423,0.0313874437575551,0.051951038464713,0.0313756837286133,0.0174539486275945,0.0476642414987288,0.0306487008578932,0.0538656328487237,0.0138934722361093,0.0319024425383289,0.0379139380015376,0.0591284276744656,0.0314840532888207,0.0355340102629135,0.0142093527433222,0.0381476986152499,0.0472056670119514,0.0148518115520164,0.0291743299707376,0.0236666795579798,0.0327639130369852,0.057976797471984,0.0388601134738031,0.0226993192797633,0.0323606895737607,0.0413180991165725,0.0356194389070515,0.0146583914826722,0.0350401648923528,0.0173922101710073
"2018-03-06",0.0151891517789405,0.0142667823070223,0.0292463755685595,0.052948688405408,0.0325370857169119,0.0178324736120134,0.0495183091036717,0.0306298481035016,0.0528635609497737,0.014743761762065,0.0297089038918905,0.0381667699391738,0.0663962507542733,0.0269511329341068,0.0361883359777013,0.0141457580332494,0.0351061373160686,0.045857020791718,0.0141342158452508,0.0282763584814262,0.0238772725896284,0.0328732340466514,0.0593582249999293,0.0384170175127393,0.0210103072880054,0.0305413405019741,0.0400861983919652,0.0385816362731767,0.0154956553568216,0.0367458472163648,0.0183063445500175
"2018-03-07",0.0172304772308765,0.014272110437613,0.0261377055397184,0.0487024754721181,0.0336306134323194,0.0187247801390131,0.0538955158134096,0.0299189492202832,0.0503382664085129,0.0142766376049932,0.0285073108231894,0.034871138120752,0.0641752040002971,0.0279631939037967,0.030178775752941,0.0142333645000639,0.0373367515777613,0.0495444011851157,0.0136382710042966,0.0281962741890793,0.0256891072144794,0.0356316733004563,0.0581667435562356,0.0402203744315828,0.0216201068188368,0.0319081451480238,0.0417685808384875,0.0402111610616983,0.015837335615711,0.0349019267914776,0.0182726288668606
"2018-03-08",0.0164175495121043,0.0147971035710964,0.0276728542977539,0.0493139565961258,0.0333350794451724,0.01893656882075,0.0547616019697851,0.0293963391197227,0.0532602610661332,0.0142042471417257,0.0286750558406617,0.0348801445449629,0.0657435212386577,0.0289265932757118,0.0288060632012529,0.0137471688776589,0.0380622215528649,0.0479879667523941,0.0146990722875456,0.024843897399278,0.0230011385977962,0.0367389784530469,0.0593004231166797,0.037454756287161,0.0211946703911936,0.0340567355810078,0.0393022305979478,0.0405270739583132,0.0160104159185084,0.035649198907512,0.0182971116794756
"2018-03-09",0.016041193020337,0.0137490296637828,0.0268759381959625,0.0487974844115797,0.0326634535961424,0.017856092678186,0.0525185643468842,0.0301500650651967,0.054898622351129,0.0145875695013235,0.0271546633820837,0.0341884510852221,0.0678947908511248,0.0338147635910525,0.0272367033873073,0.0144851727267711,0.0366592066497633,0.0493521957082696,0.0143949667302333,0.025278173287488,0.0234329893439301,0.0350993151381469,0.0616663117361993,0.0373933767027974,0.0186457821722684,0.0319995962799336,0.0402648132443128,0.0410310811440721,0.0183215944182242,0.034115096900248,0.0194329426900279
"2018-03-12",0.0159499708307241,0.0144134933182669,0.0278875058066214,0.0467903000441122,0.0340048134568724,0.019669545468667,0.0526474892904079,0.0292476042586544,0.0512987785732633,0.0134244950599256,0.0264621767535801,0.0346921575378744,0.0668071045822744,0.0355400161437531,0.0268584931042967,0.0146986692553139,0.0379063336223362,0.051073892130442,0.0146562137865599,0.0241652970901804,0.0221402104857086,0.0355631012884541,0.0613979499534743,0.040369387109128,0.0178589585219377,0.0331155640957749,0.0401282555096074,0.038822921163432,0.0193153997121553,0.0333518678228459,0.0197420342233553
"2018-03-13",0.015176567577829,0.0148621405421386,0.028926449105753,0.0393547767214948,0.0335510703249764,0.0213251113488847,0.0509607014335466,0.0324568433980487,0.0531034087698191,0.0159136979402977,0.0250675039059633,0.0364711617965134,0.0655117806380142,0.0365019677142793,0.0270941135595567,0.0148815891489155,0.0350995129376614,0.0505471956747958,0.0167726902496546,0.0239048733315972,0.0240316981879551,0.0365981514422586,0.0586256549906971,0.0373914776514349,0.0177711877585311,0.0299209036532008,0.0376029887005614,0.0411059873071629,0.0208438883069478,0.0377649142187596,0.0208599916627512
"2018-03-14",0.0167894849628828,0.0145277624353789,0.0292193979988871,0.0384074593484643,0.031362099409311,0.021267949663029,0.049127002203327,0.0361519938117196,0.0524680720252115,0.0157220081718182,0.0238391942931234,0.0388656770578045,0.0664630312114006,0.0380786230449491,0.0280902537260805,0.0156292118734234,0.0388440176490465,0.0460852637366572,0.0161944214332393,0.0246900029304787,0.0215387095611896,0.0352276703255743,0.0551601816059515,0.0374423090615172,0.017324137853617,0.0290658694041158,0.0371860420478396,0.0396230225327423,0.021628616306954,0.0404903834547096,0.0234901308595566
"2018-03-15",0.0174272120340236,0.0159931077996349,0.0268974482285565,0.0385382433645362,0.0318356026839514,0.0218455505185969,0.0497397226607117,0.0349180022680165,0.0563543645335746,0.0163944731063697,0.026858908454959,0.0409996596444933,0.0651625488630733,0.0348985225516281,0.0279144779154446,0.0144747394925589,0.0372160084494876,0.044326519260701,0.0155741908692109,0.023341986769495,0.0228016507929228,0.0330055933371754,0.0616768993698758,0.0386457562941107,0.0168845706275253,0.026686618122433,0.0320487787946707,0.0414959946976675,0.0202594930437556,0.0424474894497682,0.023335866001071
"2018-03-16",0.0178435199267167,0.0154642192483763,0.026940658602976,0.0363666835349562,0.0317288009011352,0.0223580194741062,0.0511811561056201,0.0339273104682209,0.0537108929466303,0.0164527270780554,0.0236921360577797,0.0420932050262063,0.0617769800809467,0.0364574870182782,0.0276105181709236,0.0165362276741187,0.0446754276384315,0.0440476577201697,0.0147107301618122,0.0245888036569847,0.0222478778912691,0.0342933735689613,0.0623420729577283,0.0376727353663758,0.0171951859278864,0.0259900419908415,0.02967744354805,0.0382211540469575,0.0213609167769124,0.044869622269854,0.0239664141627191
"2018-03-19",0.018216596638019,0.0165154502459603,0.0271237395573942,0.035083766273127,0.0335368990162361,0.0202005249921194,0.0489795713601144,0.0322373799062159,0.0534441867963164,0.0162418813779958,0.0242885813521931,0.0378230554845798,0.064388445508733,0.0385012379682541,0.0233519763740105,0.0166321182711703,0.0421325600781145,0.0449233258474608,0.0143843430653956,0.0239122422643116,0.0239623591118115,0.0322264736500457,0.0612739904220592,0.0392932486376379,0.017635853694429,0.0260086046045528,0.0318621481149658,0.0442933959281753,0.0216247719097024,0.0458634807309981,0.0240377908179004
"2018-03-20",0.0191792322086567,0.0161433175303083,0.0272169348140291,0.0326325257518542,0.0320990478116689,0.0188705226376316,0.0483500586808177,0.0331608028997437,0.0537192830437921,0.0169412490582272,0.0223473241159942,0.0413835605793205,0.062237993046081,0.0365534770996349,0.0231140829557832,0.0156498992211951,0.039953511941969,0.0462468334300821,0.0138496223048262,0.0230082599766884,0.0306569920858633,0.0334599849669406,0.0600124039130948,0.0375716401944059,0.0187590165130015,0.0272700643878064,0.0323183573965258,0.044350323555205,0.0219358058795189,0.0464714718526398,0.0245364001466939
"2018-03-21",0.0197636021902736,0.0161120194984664,0.0264746566766083,0.0345479231781315,0.0315397448777391,0.0186809019309935,0.0513000839448156,0.0308542167085385,0.0555504533808453,0.0159341983195273,0.0241799839161196,0.0445428813381593,0.070809719466115,0.0355505088325462,0.0237162512413037,0.0155841303111963,0.039356289299658,0.0404036960697576,0.0134814059159287,0.0232672755735778,0.0281043191121805,0.0315239316374338,0.0609074036899265,0.0385944688907831,0.0182456052522688,0.025641302408088,0.0320237451662644,0.039331170496516,0.0225548544016007,0.0482651045672093,0.0231581517074276
"2018-03-22",0.0202873099402428,0.0162878987209081,0.0326665732891622,0.0351809161103642,0.0309627585679577,0.0167573175187336,0.0507998131892152,0.0309485326605068,0.0546018694632318,0.016976392166545,0.0256930924454879,0.0421179177157625,0.0738539193486424,0.0398517254963282,0.0234546666543292,0.015732593434366,0.0364456696510419,0.0318822536665934,0.0150449366348799,0.022060148398161,0.0307236974738808,0.0339259330427154,0.0654868970298262,0.042329015132398,0.0177097987690278,0.0235011253797305,0.0269085028596441,0.039796485884966,0.0209976144717053,0.043926408860436,0.02308821602321
"2018-03-23",0.0192621420378558,0.0163316655684125,0.0344336559570355,0.0378532998925293,0.0310692867790077,0.0172526408411139,0.0487390518541256,0.0303422543771936,0.0504882833826629,0.0167217512866981,0.0270398008012844,0.0415276328860288,0.0690471320990145,0.0418228490917045,0.0253134695248388,0.0148502173911914,0.036155670847895,0.035797294940814,0.0152763582690492,0.0228301994723195,0.0299173677286598,0.0409903076315459,0.0629045978274944,0.0433409175051652,0.0175353598172166,0.0239844434253448,0.0252092226388767,0.0425558425496009,0.020882560824979,0.0344201197239341,0.0261046030264078
"2018-03-26",0.018955788622681,0.0172136205752711,0.0328232627901495,0.0390352237542235,0.0313672943697586,0.0165550136090758,0.0437308983924733,0.0296691337811337,0.0523559144553653,0.0166229477115048,0.0270946433371779,0.0449083207737964,0.0715499203390784,0.04388969338054,0.0263549273804132,0.0151147047506143,0.0326934524489546,0.0373209720528476,0.0157440578687382,0.0195184092503588,0.029658883060855,0.0386025582461136,0.0652511477273982,0.0444743209022363,0.0170811466266854,0.0226151720513732,0.0223129679560315,0.0445929789150862,0.0227773671850792,0.035830091128819,0.0242851665561666
"2018-03-27",0.0146814586961606,0.0164371535417962,0.0361081131131252,0.035494548778544,0.0310607629970076,0.0164573137749343,0.0412323299087718,0.0294641273268839,0.0509874564495828,0.0190897709790959,0.0275376113804744,0.0422568721221298,0.0689760715404301,0.0440807037279243,0.0247694035098516,0.0140838134531372,0.0345028161632363,0.0370652620553648,0.0155242916656369,0.0199900880330767,0.029074473680252,0.0489048034611285,0.0601658651485722,0.0421362492479161,0.0192374196065263,0.0246653450371054,0.0256374959345636,0.0465223290529684,0.0228618810935094,0.034747471632757,0.0262466968875368
"2018-03-28",0.0157467417109247,0.0163814826539477,0.0337028417800591,0.0419990691688317,0.0332403200724485,0.0156844694467905,0.0434303450213301,0.0276769202138655,0.046787880271339,0.0180247796492654,0.0262670025686694,0.0389178753127791,0.07428681431725,0.0471493160922451,0.0272379035046893,0.0151086870804671,0.0396656978762901,0.0397823208360364,0.0182236757957502,0.0216877069475714,0.0273203587541547,0.048450762549296,0.0566393843266992,0.0422335676167654,0.0185846657540882,0.0253988723708542,0.0193838905034732,0.0408827194963622,0.0243834320166439,0.0314798611946647,0.0242406350964479
"2018-03-29",0.0150232793385127,0.0161022014071239,0.0371998998719262,0.0439385625083453,0.0315245622055117,0.0170281327579641,0.0450992243709202,0.0282703027694451,0.0497468640779303,0.0188014163451571,0.0288899614301462,0.0423781382951634,0.0671538837076799,0.0402183853421729,0.0256700578133749,0.0146160787457882,0.0386665676711636,0.0357889489781097,0.0204700512253158,0.0207606990867654,0.0283384040302646,0.0476774755990844,0.0577322255100052,0.040719872644447,0.0173321439689005,0.0242350380304398,0.0175504799760391,0.0422382006789119,0.0303041331588961,0.0323076289621099,0.0242171794923849
"2018-04-02",0.0194708869058903,0.0177187046723913,0.035601605629189,0.0439991111253514,0.0316871141589126,0.0149229863047517,0.044616774166438,0.0274372781264457,0.0523632456408391,0.0181685912632296,0.0372470918678421,0.0439796961852832,0.0629534847172152,0.0414383899545438,0.0246797600220801,0.0139373935051853,0.0402392455367731,0.0356575886564887,0.020021105024622,0.0216616519582774,0.027566623230372,0.0401613038287595,0.0576989351919244,0.0387240558982395,0.015875236086535,0.0246118395717415,0.0216321424433582,0.0366606389001833,0.0312848833518151,0.0331496765619477,0.0248329595133742
"2018-04-03",0.0185735889729162,0.0183337558384094,0.038189269332353,0.0403384555593053,0.0318766581357213,0.0152401093756174,0.0462835675378365,0.0290150731416109,0.0492695471130494,0.0170554098482416,0.0369161222970719,0.0471275834117116,0.0625083779923824,0.0401330907027455,0.0236387079141582,0.013639653524646,0.0352003165790871,0.0361840019092449,0.0214821170436646,0.0218379200722048,0.0348258187665814,0.0371405167721856,0.0595620249160282,0.035633520590142,0.0166543657698813,0.0241079669996442,0.021095885352412,0.0373526340949636,0.0265383284343341,0.039994219566095,0.0242513924357546
