"","AAL","AAPL","ADBE","ADI","ADP","ADSK","AKAM","ALGN","ALXN","AMAT","AMGN","AMZN","ATVI","AVGO","BIDU","BIIB","BMRN","CA","CELG","CERN","CHKP","CHTR","CTRP","CTAS","CSCO","CTXS","CMCSA","COST","CSX","CTSH","DISCA","DISCK","DISH","DLTR","EA","EBAY","ESRX","EXPE","FAST","FB","FISV","FOX","FOXA","GILD","GOOG","GOOGL","HAS","HSIC","HOLX","ILMN","INCY","INTC","INTU","ISRG","JBHT","JD","KLAC","KHC","LBTYK","LILA","LBTYA","MELI","MAR","MAT","MDLZ","MNST","MSFT","MU","MXIM","MYL","NCLH","NFLX","NTES","NVDA","PAYX","PYPL","QCOM","REGN","ROST","SHPG","SIRI","SWKS","SBUX","SYMC","TSCO","TXN","TMUS","ULTA","VIAB","VOD","VRTX","WBA","WDC","XRAY","IDXX","LILAK","LRCX","MCHP","ORLY","PCAR","STX","TSLA","VRSK","WYNN","XLNX","^IXIC","SPLK","V","IBM","MRK","TRV","PFE","UNH","PG","MMM","NKE","VZ","CVX","XOM","UTX","HD","AXP","MCD","DIS","KO","WMT","GS","JNJ","JPM","GE","BA","CAT","C","BAC","AIG","MS","^GSPC","^DJI","^NYA","^XAX","^RUT","^W5000","^NBI","^BTK","^DRG","^BKX","^BANK"
"2017-11-24",0.00449841311297765,0.00742037743321174,0.00934877795431499,0.00891177315713478,0.00534266539288848,0.00773120645973455,0.00631205376440118,0.00797911630302751,0.00563464878549143,0.0104875915339387,0.00709831162594314,0.0103893306676642,0.00688367721485127,0.00907662524605384,0.00710471648238981,0.00706154496650526,0.00600475763125345,0.00675293326744464,0.00605006885484144,0.00642233203696806,0.00731328329346384,0.00525778392273026,0.0052928501224449,0.00696054346387694,0.00711667994032091,0.0078535083712166,0.00446968752190926,0.00443530481108258,0.00558146445061512,0.00736088463358965,0.00706965169222978,0.00721768575254312,0.00549506218667772,0.00472014451895309,0.00730399182559988,0.00681356456107955,0.00655201845171314,0.00662378834477345,0.00467370813359958,0.00912030661573592,0.00616843086432168,0.00666499029959428,0.00671336283106714,0.0053963029906638,0.0117404839330459,0.0117065344301474,0.00506591664465055,0.00515030103072003,0.00500484334376454,0.00564823163845591,0.00505028738909631,0.0070979575344042,0.00519616038108712,0.00611520777015785,0.00430357581026076,0.00560473815249848,0.0087209814888151,0.00517281418871441,0.00554442903904452,0.0050472932781287,0.00558487412450226,0.00487470458502711,0.00582037564902347,0.00509734843921504,0.0048945234926083,0.00380347392141798,0.0101320279778951,0.00626882140365349,0.00817994415754109,0.00479763431373487,0.00493457364583516,0.00631896403357865,0.00524927648146456,0.00600506370552122,0.00538733372010324,0.00637067870792598,0.00559764927812951,0.00587055504701193,0.00529594702964066,0.00486941287568081,0.00542818039418626,0.00874294948591338,0.00517454678098367,0.00515006278632854,0.00524838396605012,0.0091069052049108,0.00539774562489405,0.00429632489906519,0.00602615879403445,0.00455492428927806,0.00697003059850613,0.00474522130589532,0.00523226075069902,0.00483653040715006,0.00773949339570112,0.00520749956266381,0.0108496160893632,0.00992822793542437,0.0049969939783177,0.00538088783523388,0.00478838740506507,0.00598397297036999,0.00559587274364385,0.00527143388100836,0.00685879179165449,0.0192727907650727,0.00557208387137639,0.00746965508767943,0.00517062470568257,0.00659665745541416,0.0046049548764322,0.00493221348396252,0.00523434074802105,0.00518092622489711,0.0056123194829028,0.00463113579064485,0.00563244076660439,0.00608803480274763,0.00540051798987178,0.00433733928908933,0.00421561321447325,0.00861509083143044,0.00432903318670184,0.00577899756159227,0.00508105824645366,0.00472900141641726,0.00938169315764053,0.00551661928213423,0.0104018972767762,0.00464587836470382,0.00499695762978435,0.00481132765880113,0.00988573159656811,0.0111716459234892,0.005557536730149,0.0100568242094401,0.0170847085985354,0.0124795150197497,0.0141017996195608,0.0057148815911493,0.0121787496643088,0.0162529535957033,0.00996437444748547,0.00921533981084965,0.00773303925957292,0.0109905069251068,0.00965292683134224
"2017-11-27",0.0049199896540939,0.00741393628177648,0.00917415595780986,0.00896827839775117,0.0051567039726103,0.00791859611328018,0.00604776567758393,0.00817420941283282,0.00553127392575086,0.0110058658408297,0.00721872112436695,0.0105075798787083,0.00683415094843007,0.00954933846436775,0.0072957807511428,0.00651257949579714,0.00570408393382531,0.00655322763212779,0.00610006680992808,0.00611412112667694,0.00727209893626082,0.00509864543159636,0.00540198351686089,0.00686109303723669,0.00655245043243292,0.00805540844736104,0.00463388959303072,0.00450602238461677,0.00582418947106708,0.00713470410048142,0.00700913635405335,0.00733699110467772,0.00580457387342922,0.0046643410701402,0.00702984943323223,0.00645059150794515,0.00629611946851833,0.00668848703911153,0.00463065270339014,0.00926211660865932,0.00601063319634473,0.00677037725323644,0.00672026948055849,0.00545507754731061,0.0115923517159311,0.0115270471874384,0.00519241522856977,0.0052390095633598,0.00511065521418922,0.00547045449621598,0.00507357792917453,0.00724599640028462,0.0051783230799023,0.00610508747699295,0.00448669659542084,0.00579303278137825,0.00864085155833984,0.00505690226115785,0.00563723736856585,0.005203469750581,0.00549883349492421,0.00509403661217146,0.00561458178297201,0.00544044103472762,0.00512520689274787,0.00393520936446249,0.0102975000043634,0.00644572819658394,0.00850869270003879,0.00472552396880016,0.00476717599275201,0.00655290582539554,0.00534436195717356,0.00628471147224667,0.00531015050874468,0.00626483635971904,0.00561220083706711,0.00590497760864481,0.00498467108844948,0.00489742663622776,0.00537443907395655,0.00875667133431665,0.00519687102369384,0.00513941185587945,0.0050064452050422,0.0100466959214419,0.00546676366954557,0.00437115497930539,0.00594407788010007,0.00463581345698438,0.00736066837649464,0.00458671739508172,0.00524958975376524,0.00459220194990804,0.00791884577668917,0.00514032565749376,0.0115777775194136,0.00987661705996265,0.00492227196856032,0.00535188476734442,0.00502276530485982,0.0059094897911001,0.00561322574838019,0.00522242730328537,0.00726029413010646,0.0187060577349295,0.00561746394297242,0.00665477607364985,0.00498782389940316,0.00647349835618485,0.00453372801441153,0.00506613269723798,0.00511264406098193,0.00520122743850387,0.00547215015316784,0.00488731476091047,0.0055735306932139,0.00606839811003077,0.00532019883193604,0.00433809130950907,0.00426527503345564,0.00774659835525162,0.00442807284547221,0.00571541401157309,0.00507657657701296,0.00514068843195248,0.00919612319978407,0.00567741343455546,0.00998657400033861,0.00472556637902226,0.00511877534725397,0.00466623424306218,0.00987021482300696,0.0109724340671739,0.00561439823743499,0.010272399260742,0.0169726183529606,0.012313865329414,0.0136172059614575,0.00552718264820792,0.0124851799686277,0.0166998294303416,0.0100202865504963,0.00860362922860488,0.0077910746710356,0.0107978907773465,0.00980958751770259
"2017-11-28",0.00491296915792831,0.00733125785679019,0.00888726308781324,0.00861690395970516,0.00541674818943257,0.00735258468490833,0.0060887033013746,0.00792363060243553,0.00549635486265352,0.0108045898283228,0.00689524745237803,0.0100897897216993,0.00652774281451705,0.0089322610086954,0.00706911498273227,0.00669207257789684,0.00590478526241154,0.00647863492435238,0.00620256783086955,0.00610013667501376,0.007115620072301,0.00511068076427571,0.00539307231344155,0.00664390439857165,0.00686538804774746,0.00816123733380009,0.00440251027270268,0.00449284547686304,0.00596919781541554,0.00698682648232043,0.0071326709442093,0.00741953264940744,0.00585651210039837,0.00478450173740595,0.00703846147438964,0.00605940435910677,0.00659517681882949,0.00637525232890259,0.00509282560299071,0.00896978470440384,0.00598201355545796,0.00694976430903752,0.00668271248323203,0.00544830330990462,0.0110491737569305,0.0107041749829772,0.00507046673058874,0.00499086573255357,0.00495281265351168,0.00535233070981375,0.00512372800609062,0.00706964766197457,0.00516818506029322,0.00595800225161392,0.00450011043601784,0.0059115962062845,0.00875351754302945,0.005107570060887,0.00549031708101194,0.0050676802689359,0.00531364241309495,0.00519978968424944,0.00557411637086089,0.00515260751850516,0.0050789449055212,0.00404772311681238,0.0105325897957596,0.00636482347351584,0.00850538454919991,0.00484343949949984,0.00463816439871675,0.00621694776330388,0.00544819053424059,0.00622598216059028,0.00547888405369332,0.00643619374034099,0.00547217396922222,0.00575728292758529,0.00520607577383224,0.00523118405475577,0.00532912318133866,0.00825660194751563,0.00505146478974293,0.00509789111519269,0.00510272192157068,0.0100465503348635,0.00509309972667894,0.00421223478977238,0.00604493582485343,0.00460722281113965,0.00721891777339051,0.0047506131051702,0.00501577300536061,0.0048523418380416,0.00740441168054,0.00514455673103317,0.0113533475552399,0.00977211179820054,0.00484416090333091,0.00551200494094561,0.00496937282658427,0.0057004421061049,0.00563378558436728,0.0050823070640382,0.00707561218321446,0.0184171686886611,0.00550049057377984,0.00666867631035769,0.00523552819049619,0.00669932129080906,0.00472561936736274,0.00508645377579922,0.00507177348948114,0.00503940247089238,0.00548490130926966,0.0048043809010317,0.00576355713315513,0.00629243515725393,0.00546994190221333,0.00441741746488346,0.00420560523604402,0.00813804396470131,0.00460841610832718,0.00585754858946164,0.00522580457290799,0.00499986531919543,0.0100279697406096,0.00566359670979391,0.0108931307947262,0.00460074365509105,0.00510789707056249,0.00493404009705203,0.0103483614918472,0.0120116091528513,0.00581820859661237,0.0115881941203036,0.0166854367009015,0.0125543336317703,0.0143882614629647,0.00564778710516813,0.0124929942548243,0.0161902929470526,0.00972737699689199,0.00817854059319653,0.00797374420231979,0.0116836971370855,0.0103539482011994
"2017-11-29",0.00484260049977592,0.00767143568997563,0.0095195869914289,0.00811793978561913,0.00514798654368474,0.00782901191448678,0.00596819341907369,0.00851298173415128,0.00533058697062085,0.0110928480413236,0.00699344189061398,0.0107355200760776,0.00676996272333935,0.00865149676670939,0.00694808651275963,0.00650037510696215,0.00569849917806339,0.00610006566133916,0.00594908634328944,0.00595272555035495,0.0074558008750926,0.00514430594466612,0.00535453564376816,0.0062469842893719,0.00674224834577429,0.00802340881467646,0.00510798794629701,0.00475082459902102,0.00615834670080431,0.00694835812174327,0.00741724702043916,0.00788084214672704,0.00589678693290737,0.00507975894593553,0.00727758793086626,0.00656600066602937,0.00618677935969339,0.00650477354581546,0.00475835336209698,0.00909585183190418,0.00576017056202483,0.00705313700927768,0.00710067355497245,0.00556677613581086,0.0113950915195057,0.0112286256128252,0.00493750059153401,0.00505168125567255,0.00492215194750595,0.00534717350001315,0.00503959694503115,0.00704489612886715,0.00517649366690341,0.00610846373266162,0.00450989186841082,0.00560045530225407,0.00845975563785175,0.00490189509731832,0.00629473528998482,0.00533868019118686,0.00620506649967923,0.00501986168193906,0.00525007888998593,0.00529245100596779,0.00496756252684576,0.00394614578873206,0.0109745265465205,0.00675844712670864,0.00837543903020052,0.004600156575131,0.00463334357131753,0.00700841566299867,0.00538202498207968,0.00659790799134772,0.00528922188047741,0.00722791466662523,0.00540055867648162,0.00589771990323353,0.00566974804839803,0.00493234914281482,0.00509394955201539,0.00813305695402031,0.00484797062623387,0.00502919646616092,0.00514817247438745,0.0100586706030693,0.00488344236880374,0.00426041009176187,0.00631671932180427,0.00470629335849549,0.00721090705085288,0.00454687649164444,0.00515600114004061,0.00467371954109982,0.00718546792585291,0.00543789155789767,0.0112270336269821,0.0103692240125382,0.00495813036099898,0.0054919869670329,0.00479887496729168,0.00564607138925246,0.0053523412346248,0.00488074460962586,0.00745018915901365,0.0182192388505405,0.00547197464744095,0.00751217104768625,0.00497836662542884,0.00636432602548233,0.00456420045846221,0.0051620814905657,0.00482569316157351,0.00506933895979131,0.00535437782685067,0.00480272211707451,0.0060290263802348,0.00613386818620254,0.00530539373722566,0.00406916571983159,0.00423552131528558,0.00769352252120013,0.00434632904802725,0.00590946630505168,0.00492145196072983,0.0050349811541315,0.00974492523718907,0.00567918300856193,0.0109988149201549,0.00473861386438423,0.00474991500929943,0.00484505828403288,0.010086142836173,0.0119305535155915,0.00582010379181001,0.0113605088275659,0.0159275937225672,0.012216041594222,0.0134506713892054,0.00563585880958117,0.0119597229155527,0.0150267170515742,0.00916073879322074,0.00812983419148326,0.0077321280587165,0.01211203506085,0.0106322795575686
"2017-11-30",0.00496000034441574,0.00764925205672218,0.00947855093962972,0.00850283327116368,0.00542371032218473,0.00735913426571493,0.00582663464007738,0.00809305573920072,0.00557452877690523,0.0110889255889864,0.00705037173874957,0.0108702798328142,0.00682402836769571,0.00922678757633565,0.00690191689777584,0.00647855978899041,0.0057290424370686,0.00627553595119883,0.00567787890502774,0.00613472957906157,0.00736971199531951,0.005169518081541,0.00521610048991558,0.0065668421889996,0.00674373694995575,0.00816946852806662,0.00512444582498293,0.00448187134645381,0.00600697492396368,0.00682923455065463,0.00724534127223716,0.00783711718210626,0.00576828244968019,0.00485065624792201,0.00721622153159733,0.00661102704897457,0.00642983236522302,0.00639697941111073,0.00484913922481424,0.00936756820999544,0.00578303031936472,0.00697608258718925,0.00694383920814051,0.00564198830014766,0.011123478071657,0.0111599393455882,0.00500706467092763,0.0051601017120838,0.00473428715691743,0.00537976726600333,0.00473997796086108,0.00711089413943257,0.00544691998633774,0.00620450004990792,0.00453503214902501,0.00563601615297594,0.00846367460348668,0.00515489146055819,0.00606592682277104,0.00528908642303677,0.00638334513325785,0.0048591213845384,0.00525711495947782,0.00520574239342532,0.00471360797650904,0.00388382656823227,0.011022432570748,0.00642219420756766,0.00856682691284149,0.00472284080710811,0.00457559622196753,0.00704653298030916,0.00517429305005316,0.00641695917264509,0.00563017396785309,0.00730662389824029,0.00554435451625312,0.00593105420213303,0.00546173961092791,0.0049548090496485,0.00522732684707153,0.00811511331770689,0.00524614378181881,0.00514775039476638,0.005147180613123,0.00969207803543778,0.00499985057288055,0.00431128147731781,0.00601771735777923,0.00456367374085149,0.00715246560848783,0.00474881062740681,0.00504090898407661,0.00448895711816516,0.00749442717057971,0.00528406508390129,0.0112526280401054,0.0104038169443924,0.00517446910364216,0.0055408520952016,0.004983258030646,0.00571367763751761,0.00542950909820988,0.00496600470615565,0.00705830688718481,0.0185070374653239,0.00555504004090166,0.00766385049873559,0.00506518955447119,0.00645101219936079,0.00472287245595651,0.00505204418196025,0.00523337004203215,0.00492444545880989,0.00552940231510546,0.00468366858002766,0.00587423176059447,0.00610506780994294,0.00559804173883787,0.00413088375028556,0.00414888005948684,0.00759909319037932,0.00450761478919038,0.00593461896910579,0.00483320631353484,0.0050403867946219,0.00966563908929479,0.00540688055012203,0.0107325909725593,0.00482521026467337,0.00492069958563991,0.00491176753977346,0.0102360792331026,0.0112954607465328,0.00577473270673871,0.0114194338773634,0.016067671313051,0.0122705561798241,0.0136729813492733,0.00557674567350741,0.0116281502719877,0.0158381964471641,0.00954365164244447,0.00822304958156648,0.0075193540950916,0.0111641221642785,0.00993528065953732
"2017-12-01",0.0049006801435519,0.00783939017801042,0.00964323318705699,0.00852206912318617,0.00549875472723948,0.00732865842184915,0.00582951371472119,0.00838753151205928,0.00541061260437125,0.0114237511626878,0.00732555465126039,0.0106610993796396,0.00686709672367321,0.0082967532266908,0.0070863331066105,0.00645546821289891,0.00594411025861563,0.00638824353175866,0.00558686761109057,0.00593976298216334,0.00719686460928626,0.00495696010423612,0.00516088428896067,0.00656083837895529,0.00675990819163382,0.00758412881491458,0.00516239892525024,0.00464094426021776,0.00618923886177913,0.00669778127736005,0.00746407608304966,0.00774837264187942,0.00606476229023049,0.00503485933446587,0.0072841831037035,0.00643815885789407,0.00653355959801321,0.00655292009271084,0.00501130197465888,0.00951398152932779,0.00566505963769427,0.00730983983426897,0.00707401127187372,0.00542510426196349,0.0111937102593575,0.0110649789150605,0.00496023747914391,0.00497372523309655,0.00478538511934754,0.00539390157553759,0.00476768933002213,0.00726387110678703,0.00545056097096505,0.00648554426650169,0.00452801347726732,0.00564236296752297,0.00808754805869573,0.00500352452776873,0.00603527794779819,0.00530206660135333,0.0061050655222588,0.00479577975074817,0.00540261799061811,0.00515823687377663,0.00497222665561876,0.00386443785692963,0.010729537622217,0.00664546378171791,0.00867267496496386,0.00445217577992533,0.00457695730414275,0.00691733635898121,0.00527980805779665,0.00666959962346657,0.00547422353592661,0.00697338353304092,0.00539375190222016,0.00593557039563487,0.00556653848926333,0.00501811202088184,0.00527645968618333,0.0081272430040736,0.00525618237047009,0.00493738895687383,0.00531058355159999,0.00990634355674268,0.00498525378575843,0.00427681770988338,0.00625448135937859,0.00446821089823942,0.00742591933997835,0.00455823663777824,0.00512514780610939,0.00454912132829182,0.00724314381815396,0.00549128076154081,0.0109261731054073,0.0100913358268684,0.00513646555475782,0.00572911788534052,0.00456818241238193,0.00573216046768148,0.00543650368571178,0.00478696814502225,0.00704143137193861,0.0176120392668098,0.00534593987971667,0.00744269291376604,0.00480480901356572,0.00650579508248513,0.00472220103560034,0.00493618247803326,0.00538504986595235,0.00505220936429999,0.00552803626691037,0.00458513586981598,0.00580247333855058,0.0061511216671824,0.00526776969499545,0.004176108952174,0.00434315072420548,0.00787352474564696,0.00434037511621741,0.00604842845794624,0.00496353404581773,0.00500555913352176,0.00970567006921493,0.0054084752486315,0.0108422249385067,0.00455919574030395,0.00508875182696886,0.00493805262256367,0.0103649795127863,0.0114629158195404,0.00597800997121059,0.0118641390141257,0.0161725520498213,0.0124112495629134,0.013221425400166,0.00599877425775606,0.0118626634608393,0.0153744412204043,0.00943440016716655,0.00834034848896363,0.0073534095213169,0.0121639601933058,0.0100145524342961
"2017-12-04",0.00482934676863498,0.00763697204510172,0.0100770188696692,0.00805055482869532,0.00566293065452383,0.00662142492459453,0.00582275168132316,0.00874077643246528,0.00523163121544123,0.0124065452730278,0.00679359453328409,0.0108701281757825,0.00720504851567884,0.00863507993785829,0.0072097438706273,0.00602848837994469,0.00596426647838362,0.00602634071668859,0.00549044665342522,0.00630232056362399,0.00737386885976605,0.00487152278509792,0.00512568935049406,0.00621924216330988,0.00626533551530457,0.00766752720067045,0.00531075172712663,0.00468218862555753,0.00611652113618155,0.00686010127854482,0.00770220812776015,0.00762804230027649,0.00594557288329805,0.00501372902318378,0.00760476135458261,0.00598070649988363,0.00532210151023599,0.00654068873306997,0.00524730861725159,0.00951456893402004,0.00563163987288485,0.00770584695056637,0.0076919044086601,0.00546606111296946,0.0115948773473408,0.0111012080278364,0.00514671845751184,0.00500648422047632,0.00474646288199495,0.00548452579237328,0.00480938906933107,0.00704581328542343,0.00544391557902934,0.00645496631249216,0.00444596357844193,0.00549053382902265,0.00859596427828489,0.00512749931325746,0.00596405607297347,0.00543115331111522,0.00597081587371096,0.00480366709543829,0.00505476000984712,0.00495547515076804,0.00479903984928817,0.00396483562302628,0.0121996936803634,0.00715155024855369,0.00860165580155155,0.00444842557472185,0.0044623382400578,0.00649389941055218,0.00518664721314632,0.00753196278851388,0.00576092751250946,0.0078834486557836,0.00539261676586544,0.00550584535914324,0.00573604382356566,0.00478275933079484,0.00522133517263239,0.00829953530271585,0.00544890795081234,0.00490022165940723,0.00511733923275198,0.0101795694707713,0.00474430115302514,0.004169010785118,0.00624110578269958,0.00446168307456056,0.00728696380193135,0.00455868929687477,0.00514016353457308,0.00449032949414609,0.00619190712887084,0.00556086914543728,0.0118825958142889,0.0101228547522207,0.00539897296896979,0.00566735626582304,0.00483396599093809,0.00539712520885252,0.00543531928680319,0.00474213380266292,0.00673530892368483,0.018402458814398,0.00544130376549604,0.00824295518550477,0.00518483983464599,0.00619343369536728,0.00465462524552988,0.00509415470525701,0.00537395019693322,0.00502116756005049,0.00532670618165016,0.00463932198988232,0.00584064926220807,0.0063145246858607,0.00540981470663166,0.00402283234999385,0.00428783549306573,0.0074146917892898,0.00449055661088777,0.00606500444609854,0.00465872858338285,0.00491003422797914,0.009814459716144,0.00538098447052313,0.0111409180907176,0.0046898590009333,0.00501603690154995,0.0047680996661337,0.0104139515779826,0.0116562454957757,0.005629545721452,0.0114820181238864,0.0156454468164592,0.011887816103591,0.0130560424520801,0.00577490478155649,0.0115000248188264,0.014737755826449,0.00931083590545163,0.00821271252713498,0.00735744902143387,0.011711931033852,0.00992656876380431
"2017-12-05",0.00485714646034515,0.00730027166459261,0.0102111438858501,0.00828976799762302,0.00512988928590445,0.00643174546527544,0.00589120113521918,0.00856601395268104,0.0054909201808262,0.0119075387066869,0.0070407030960738,0.0107654805064563,0.00695765090376599,0.00878788488387475,0.00723151983039724,0.00638442845343959,0.00594814925493476,0.00582668107122003,0.00540938695627008,0.00607814816909543,0.00704193664392885,0.00499036247752057,0.00521610173288953,0.00623240355995211,0.00683614011639764,0.00753666445463165,0.0053120784729097,0.00459059709717874,0.00615857771840176,0.00694972087534081,0.00763860282892865,0.0079729630762456,0.00586396594316582,0.00509093218869481,0.00789796052425014,0.00551251037897062,0.0054184270492242,0.00627679664375365,0.00535845896714606,0.00968422030200596,0.00567521922113488,0.00760979059177178,0.00777393180197463,0.00529296030069245,0.0111570675244327,0.0111041097516648,0.00503850852888595,0.00495838920205904,0.00462363997329239,0.00547820578637603,0.00480243753290498,0.00647042244440564,0.00541220224025902,0.00641078146730184,0.00455631367180581,0.00527811549960118,0.00813058600935299,0.0049073323376422,0.00578580347638151,0.00527616665722136,0.00593389004831154,0.00476993794815233,0.00511495661229876,0.0049608013497254,0.00473101965355799,0.003848989374728,0.0119748010146703,0.00711047303783521,0.00820230486063541,0.00462128317352193,0.00464039928518121,0.00654979169846449,0.00501954036690362,0.00740901730825725,0.00570544150351085,0.00841765714060458,0.00533588576614984,0.00551794006731613,0.00603945504169188,0.004940556549425,0.0049697447561645,0.00808723334591273,0.00523258347507486,0.00501688264258569,0.00507750692718623,0.00979254594135049,0.00482514589479257,0.00422349384802991,0.00614026205296584,0.00442664575533523,0.00737045874492179,0.0044780593825207,0.00500463253897325,0.00446941265000578,0.00584830148328077,0.00539718276246657,0.011532968955376,0.00974410812285183,0.00528219959941103,0.00560882173188861,0.00486295009787451,0.00530319617681596,0.0054785972496372,0.00529003349045652,0.00784545521774325,0.0178847834472123,0.00560597376118604,0.00854746233759551,0.00518780947317454,0.00617872306539106,0.00456317054702407,0.00507326549548406,0.00536642999230366,0.00504233343067608,0.00543114773502195,0.00456916445339632,0.00601730171706532,0.00621364127933953,0.00542142000960046,0.00399366286902689,0.0044530204192067,0.00748087814420421,0.00438227906573426,0.00599235654230151,0.00479361136264526,0.0050820856533607,0.00972848659904536,0.00509919037568069,0.0113076829603784,0.00463101580651641,0.00504105931493848,0.00498753125085059,0.0107604025808212,0.0114125456805943,0.00564398538599321,0.0116942407334386,0.0159758716329797,0.0126579376012984,0.0137376241127405,0.00586136952764772,0.0114650085299502,0.0151599983791346,0.0093893621365143,0.00830579184933471,0.00721933841316746,0.0121776807730296,0.0104837139792016
"2017-12-06",0.00493795085263018,0.00772847649577897,0.0100514863708152,0.00822344377115185,0.00531262316700656,0.0064608219088364,0.00590957413476987,0.00879213497064287,0.00524498127775759,0.0121513831757458,0.00713999837414796,0.0112515900062002,0.00694554676361616,0.00867982806706173,0.0071167588922626,0.00644583958020142,0.00614037373768089,0.00573456940303589,0.0054882685071619,0.00608633538388946,0.0074263960625335,0.00488812145935694,0.00511804268463774,0.00623659418607719,0.00647086949465457,0.00767681555513647,0.00532908025539544,0.00462535986694198,0.00622386120872284,0.00663542069571682,0.00740413449799928,0.00781208435176268,0.00579594508889767,0.00492532096816504,0.00726196725087381,0.00550546979733046,0.00542518984456696,0.0062499029856215,0.0055153679857585,0.00945097477391041,0.00558920513692722,0.00744917537466877,0.00760046788759732,0.00525772533137737,0.0114866397538016,0.0115759764209655,0.00498101553937045,0.00488794031990927,0.00460943847675937,0.00556529236348937,0.00487391224484835,0.00628935440834978,0.00536210073046905,0.00653770219335569,0.0046873578449967,0.00517127907573087,0.00827435302630742,0.0050090696937842,0.00594422800044188,0.00555259976814274,0.00606139674311839,0.00472631273970814,0.00525601501778118,0.00490925439319662,0.00481352885150571,0.00379719904790084,0.0117782108613207,0.00707603126144125,0.00812873769268741,0.0045450487966636,0.00456283176184961,0.00664465019850831,0.00508986734767536,0.00728015550173232,0.00549832279215402,0.00833529068935416,0.00534222891450264,0.00528182800877083,0.00588209732293152,0.00505868492310423,0.00516984374759711,0.00806422201764048,0.0052300068765816,0.00496120035591365,0.00501924520610309,0.00938196551235553,0.00487490152931843,0.00414019594878041,0.00618027218248249,0.00449176915556081,0.007248167215182,0.00456707504500516,0.00500808404006339,0.00453906153290859,0.00591279303897802,0.00543380790383456,0.0118132684845213,0.00964108556895961,0.00526733654047536,0.00579705870709165,0.00477747150478352,0.0052027910417458,0.00530784120800422,0.0053027291320519,0.00765471585232238,0.0177585227223555,0.00567434015455743,0.0084558996939424,0.00504583329182245,0.006312420634854,0.00446385649173211,0.00505840578454677,0.00532047186891631,0.00494317921699369,0.00544887768388544,0.0046623977702507,0.00618268448541983,0.00627372430557291,0.00537813964377828,0.00399322505612174,0.0043390799991179,0.00734651522893755,0.00438184035092252,0.00602472299504495,0.00495833217282829,0.00484509855808055,0.0100916322745484,0.00513040110821122,0.0117738465670559,0.00458421361908884,0.00502251400143193,0.00493945858094133,0.0108793869782154,0.0117858195327746,0.00529906846278937,0.0118174074889747,0.0161272956236875,0.0124066960404164,0.0135984937776105,0.0061813702409281,0.011606082485661,0.0143176830586404,0.0096051521402213,0.00838998251813679,0.00723538437692965,0.0121888580949486,0.0105733452591926
"2017-12-07",0.00474909566807898,0.00751050070924207,0.0101089908423563,0.00849539499295885,0.00527888962690067,0.00657779701548182,0.00576396962564687,0.00885879327626708,0.00505697477118739,0.0123812616398792,0.00686533679253497,0.0111815356930743,0.00720276961257268,0.00857845264589257,0.00741270828724852,0.00629248704495216,0.00608637909777917,0.00618271454494612,0.00554240799743196,0.00592167375482278,0.00731179097055618,0.00494253820109927,0.0049130752976765,0.00640079387844022,0.00643366110856688,0.00722011185351919,0.00541839783438664,0.00468781492303241,0.00619880919362139,0.00677669100489675,0.0072619877642445,0.00768754463943007,0.00572808290181944,0.0049492714725426,0.00739511757992779,0.00570251515430033,0.00537071352080091,0.00631472278739453,0.00558000216649478,0.00927241558882652,0.00584224804848552,0.00697129951165054,0.00726754230979094,0.00524457620367802,0.0114842446367529,0.0113787617020249,0.00505003897689387,0.00493086111845646,0.0046150712231592,0.00533135306925637,0.00491036415925418,0.00637638731787656,0.00553627070685037,0.00689168224742761,0.00468199124569242,0.00507984664280777,0.00857660571124762,0.00495001233356172,0.00586127377408508,0.00538903211202039,0.00556367077737291,0.00482488647836062,0.00529408719974497,0.00490061566420249,0.00481170808773543,0.00378731871417772,0.0114089965190511,0.00716764952089791,0.00846005867200759,0.00449983111525656,0.00462719541170529,0.00692628512237756,0.00499627250401456,0.00751320991532342,0.00557255504784494,0.00834530187099431,0.00538445737219903,0.00537307979705054,0.00575482124306228,0.0048437314239758,0.00482895289687877,0.0080351446371151,0.00534933974503151,0.00493103872213098,0.0048088423330383,0.00995981204410589,0.00491329193126752,0.00429065907623054,0.00620756363328714,0.00442202055809767,0.00747469549715506,0.00454846653269709,0.00498963935617441,0.00437758163136974,0.00606194463249176,0.00528972931141173,0.0119234779694663,0.0102947442555648,0.00518499693436725,0.00571590973066322,0.00490903902409293,0.00522553050337916,0.0053645039511977,0.00531213201028461,0.00814495316232963,0.018806614090056,0.00579648256180974,0.00809473788641089,0.00519393908023195,0.00631191378272294,0.0045629511571503,0.00495528128664369,0.00529279450246527,0.00513799616660048,0.00535694119384757,0.00460921542183583,0.00582366980339679,0.00631087004711243,0.00538711988505669,0.00413705872554525,0.00421561701510365,0.00747296403045963,0.00434539959352433,0.00607707910097131,0.0049786851603261,0.00498584573061781,0.0104584223637291,0.00541900887519816,0.0110154698778193,0.00460719903143037,0.00500121184921577,0.00481642358308928,0.0105895806197472,0.0111525724984512,0.00533191874000889,0.0117754780351066,0.0155582649395007,0.012355294434632,0.0130394096370997,0.00639878061919826,0.011979520121739,0.0146106124724214,0.00928210087969503,0.00836715887609032,0.00750060723485882,0.0119024761569515,0.0103819158631411
