"","URTH","IVV","SPY","EWZ","INDA","FXI","EWT","EWY","MCHI","EWG","EWC","EWH","EWU","EWA","EWW","EWP","EWL","HEWJ","EWQ","INDY","EWS","EWM","EWI","THD","ERUS","EIDO","ECH","EZA","HEWG","SCJ","KSA","EPOL","SMIN","TUR","EWD","EPU","EPHE","EWO","ENZL","EWN","EIS","JPXN","EIRL","EWK","EWGS","EWUS","QAT","EWZS","EDEN","UAE","EFNL","ENOR","AGT","ICOL","HEWU","ECNS","JPMV","HEWP","CNYA","HEWC","HEWL","DEWJ","HJPX","HEWI","HEWY","HAUD","HEWW"
"2018-02-15",0.0287332812514551,0.0268752533579614,0.0242039574500845,0.0227940767078678,0.0220221659357165,0.0166554762376841,0.0154954441251224,0.0129842486549974,0.0216418722867283,0.0183007733195621,0.0219842170703804,0.0187151419811863,0.0195639382441264,0.0224779368329332,0.015537987949036,0.019709432032673,0.0113491660514917,0.0116990890921604,0.0222190799218907,0.0217727274789877,0.0175736786844882,0.0152299512041055,0.0164709235941723,0.0212426508634742,0.0155300869293471,0.0125807500391655,0.0112110364261643,0.0137939549998167,0.0104966435835859,0.0192223028353366,0.00507202026569612,0.0184268117931588,0.00898587287341034,0.00946517731392736,0.0218649968999369,0.0125045587636624,0.0101296207699564,0.0157006889857932,0.0113163686314699,0.0202106878927156,0.0149001731774736,0.0148651536779858,0.0143680981194202,0.019288222996409,0.0187549443892959,0.0138462499917841,0.00859154895619943,0.0159952594008165,0.0182845596161577,0.00542853512086411,0.0155219797330564,0.0198307022439019,0.0180806548187102,0.0139061453411102,0.0113442066317981,0.017265279293625,0.0103489196813368,0.0109983618540453,0.0073981119411246,0.0113701990684344,0.00516818402891508,0.00425918728833975,0.00431936983554085,0.009454984009731,0.00627193440884435,0.0042659167500044,0.00410906829364688
"2018-02-16",0.0248628796423451,0.0240325118760764,0.0220221195896583,0.0231693287643677,0.0196903222431401,0.0189661737093294,0.016297626326,0.0147009678157004,0.0213241860911433,0.0210529128231011,0.0209971417990258,0.0193255811855203,0.021176044521221,0.0213247514009274,0.014667482059968,0.0167093145219993,0.0108951597201937,0.0109349226471952,0.0219643893141243,0.0210531793025552,0.017131000635188,0.0148645403242979,0.0159878589607751,0.0195795877842675,0.0155074331648823,0.0136092533311177,0.0126671048218778,0.017851269134485,0.0118740424761509,0.0156253379563057,0.0053506879390149,0.0150617710372281,0.00888926330997804,0.0106954961013275,0.0205336626818815,0.0121422977151115,0.00923626409637919,0.0199178268231665,0.01156595849256,0.021120690204818,0.013921017080012,0.0139623977757066,0.0181162818239621,0.0176590778270804,0.0234289630094455,0.0123406063454165,0.00926596192873704,0.0171905062805781,0.0176180786539877,0.00572357427139986,0.0149079235330702,0.0172357272675702,0.021026200385072,0.0165195994442937,0.0112330932971191,0.0154098583358261,0.00922775282294908,0.0112959061728806,0.00756989906432183,0.0134458296065959,0.0051125975554278,0.00434235259973972,0.00422199001879096,0.0097843448101382,0.0073018553439799,0.00389025332255692,0.00387000907893684
"2018-02-20",0.0260229379900292,0.0251244740230054,0.0229323625750606,0.0200035441960043,0.0197730735982095,0.0187770071034989,0.0156895289742193,0.0114477509593307,0.0224600926800125,0.0241534816783045,0.0219032887575639,0.0193275927948512,0.0221873510541936,0.0217259878933981,0.0139793021102874,0.0166742458403255,0.0121919552489786,0.0104355252133637,0.0229134061041862,0.0221980232350536,0.0191575770788281,0.0150555966668627,0.0167677414966604,0.0210756893156544,0.0149966292333678,0.0148317167861015,0.0118975024999861,0.0180457659478481,0.0114789725837737,0.0159674885216745,0.00500477336902202,0.0128962690434559,0.00922257390962204,0.00785627101789537,0.0209574372462763,0.0121130206240595,0.00915790375086141,0.0205745175238113,0.0118269896734276,0.0232146027415999,0.0122695599900159,0.0148488864101824,0.016969335446677,0.0179277401828958,0.0251988094374861,0.0130824443183557,0.00778154158333051,0.0158622437253879,0.0167855040059278,0.00516557463028702,0.0148273861301275,0.0178210132548708,0.0201386424299073,0.0160068071759829,0.0101287155022703,0.0143850739070234,0.00977521087850776,0.010417064861936,0.00757233591181954,0.0131519564477228,0.00525255847351373,0.00410574560410267,0.00455411041432303,0.00889645522655424,0.00685292670461819,0.00398108104890413,0.00422130523660394
"2018-02-21",0.0256715619149297,0.0247791820984618,0.023926043840746,0.0200986212805883,0.0219581357616299,0.0167432765794035,0.0161360258547895,0.0139169227175302,0.0220647461653662,0.0247335306489858,0.0190820163661968,0.0195754338258831,0.0221140760584859,0.0226140451090799,0.0145467595204425,0.0171086182083126,0.0114613647508373,0.0104177279066462,0.0228136272764693,0.0230085010962931,0.0173052904544936,0.0145600093390185,0.0172617675274268,0.0208623801145591,0.014188489325438,0.0142319042559799,0.0139975671516392,0.0158993607928293,0.0118364956936516,0.0153990007178329,0.00491715914993091,0.0113596440953303,0.00895344125929843,0.00663752473114444,0.0216931687163006,0.0117217521487873,0.00873009527208024,0.0199897723203455,0.012734309293897,0.0229576587584689,0.0135443544607904,0.0158562069925825,0.0143008753569969,0.0198005718579744,0.0256257924683669,0.0123161777633719,0.00805802116136187,0.0172388164188823,0.0176740174097944,0.00525720123516559,0.0159499757664246,0.0177811614357257,0.0198456166350741,0.0140625520035078,0.0100954306359225,0.0149666730109603,0.00973378623310509,0.0108630158741535,0.00723225130324807,0.0142062152745712,0.00556773034725026,0.00404138793955498,0.00441542085696731,0.00882746419683801,0.00645664556848108,0.00411272619809028,0.004162903495308
"2018-02-22",0.0265932493245458,0.0265605861952667,0.0237719441966295,0.0219400894144348,0.0203582303619991,0.018192978277905,0.0149632857255669,0.0142407832444307,0.0224568254696722,0.0251460380281213,0.0193786763527677,0.0203464412309692,0.0221399638191359,0.0213033474099676,0.0170329072153728,0.016615964327745,0.0131155073260392,0.0109925858671867,0.0235407814310727,0.0217117637787209,0.0176945432727748,0.0140829459302432,0.0169043118666475,0.0194200054193445,0.0144850484569883,0.012321108400449,0.0128533978809219,0.0161727603144636,0.0116384934215703,0.0159520028541292,0.00492852568892795,0.0113172805316423,0.00938659591028125,0.00779068920758585,0.0214019227790868,0.0132616882040056,0.0082882806782529,0.0195814564507244,0.0121738914804805,0.0236949485752567,0.012566780865629,0.0154079292926228,0.0153143947869125,0.019931191890012,0.0248245131385587,0.01192416568013,0.00755094260387084,0.017583650348605,0.0166960361218098,0.00531325205760305,0.0148772740788168,0.0174503037242227,0.0192523842970773,0.0142812804659152,0.00977284252780776,0.0151818132795168,0.00908509431675407,0.01093359597152,0.00788336939110469,0.0131932624086528,0.00538964501644078,0.00400129015104324,0.00409691310737155,0.00922153389638509,0.00656651735285231,0.00409151391610722,0.00385666299133154
"2018-02-23",0.0277008222687527,0.0266513888150967,0.0242417974214844,0.0214707309261323,0.0225455627486957,0.0177061651011395,0.0149877271049399,0.0136885963712405,0.0232327932063223,0.0246373742737746,0.0199976816412563,0.0199348377327872,0.0223593920688532,0.0219601220987979,0.0176475918321104,0.0180334245631986,0.0125680616531967,0.0105762276707506,0.0227368984898262,0.0238942737476965,0.0162570449146138,0.0128885289583416,0.0165643636616167,0.0189406067830914,0.0137133185047417,0.0128981223201774,0.0124261950683043,0.0164198469823964,0.0116246884370996,0.0143197948890895,0.00524136279054046,0.0112628155576382,0.0103692148746318,0.00664996407156557,0.0205829177430296,0.013008904853788,0.00778679373583556,0.0201161426862952,0.0108021882102074,0.0235262270630647,0.0136976782784764,0.0148133892563115,0.0158109226574806,0.0178728878621101,0.0254487028731574,0.0127819139305305,0.00732324820864987,0.0182355966044461,0.0172956859171425,0.00591177908024004,0.014676367797255,0.0184632034803661,0.0185338714079814,0.0142325287989302,0.00930374148686502,0.0148116743529122,0.00926113956470426,0.0101441575789137,0.00732755428697209,0.013537958223632,0.00428744705725106,0.00405242951357265,0.00423065718442316,0.00902243885420474,0.0085773856714986,0.00442423775185218,0.00395089047799945
"2018-02-26",0.0265621225892501,0.0251799137940062,0.0250846650410482,0.0224335249049158,0.0238904127525003,0.0169718534194375,0.0160883755833793,0.0147939132531102,0.0228353230213947,0.0256282051498153,0.0210802990041193,0.0205137915446028,0.0224189464377498,0.0204766334105501,0.0168898541932735,0.0164972576832679,0.013191880430425,0.0106821233673657,0.0220063571068783,0.0247685924007867,0.0153917148941312,0.0128061315881099,0.0149841417597563,0.0199590422410233,0.0129201538273622,0.00926409324757604,0.0128894016381813,0.0158498065120818,0.0120245123806957,0.0148428740900284,0.0050300427726812,0.0115664582248895,0.0107319692781618,0.00722830055767737,0.0204123736760479,0.012780209981611,0.00832999254186322,0.018111570012126,0.0112010685445596,0.0236658160104745,0.0132412610924748,0.0145662631120515,0.0155710138207926,0.0187370683240367,0.0268989201946764,0.0122638595469962,0.00750942622589115,0.01824379601617,0.0171545708440319,0.00622111082532994,0.0149805390635127,0.0170975192284391,0.0195859580716272,0.0146585743368984,0.00990862951653984,0.0144096428787063,0.00923459131279255,0.00997588665491276,0.00825196783455484,0.0141781509040359,0.00416784937181791,0.0042894792230007,0.00432894148861532,0.00936764227812348,0.00884099117854862,0.00437933349877203,0.00395329428973567
"2018-02-27",0.0298412641612378,0.0285241398236679,0.0254515979984929,0.0186235232663156,0.0235240391179787,0.0173201263000137,0.0173315227041736,0.0148126688785283,0.0237036450479196,0.0243742679263302,0.0209909119468549,0.0152801486660523,0.0237729859233868,0.0200348351819629,0.0176355551851397,0.017969132303421,0.012296450813566,0.00995685728623233,0.0270616294760969,0.0236087043953989,0.0172346394676349,0.0134343384140104,0.0181782532131247,0.0211756964131539,0.0119386478195044,0.00920635330102761,0.0114471558891933,0.0182115972070717,0.0103403042321848,0.0148187286865158,0.00586776313346028,0.0113950537558159,0.0101709116206885,0.00665487885714439,0.0224889490339546,0.00870866690208112,0.0081512595158588,0.02170811292572,0.0109688036036037,0.0256412215208289,0.0131639788069254,0.0153275671723433,0.0133577433677453,0.0206768875847557,0.0295708079367555,0.0100406115224744,0.0073113417134765,0.0163501654572049,0.0160683352180493,0.00520124993799261,0.0163552017731746,0.0205757724074395,0.0173507502468649,0.0140928900011096,0.0103358767287789,0.0129695186689324,0.00941415742296472,0.00886112498626078,0.00757808642108492,0.0101387596707417,0.00434794846687703,0.00404666660398755,0.0049312051580086,0.00784385192130616,0.00634296822245382,0.00374171557573935,0.00414947509120457
"2018-02-28",0.0315522464086229,0.0330362476111745,0.030107777060202,0.0191939324190995,0.0222323788496232,0.0180006938355536,0.0173658694880922,0.0145867335101719,0.0229979906886718,0.0264646151611393,0.0225038282490796,0.0152884946397642,0.025390137585534,0.0221560336026766,0.0190637912030989,0.0180392271444199,0.0138771570297093,0.00988280073954172,0.0264891263461058,0.0225907159436186,0.0167091659426815,0.0129227290212804,0.0191975908101184,0.0166030213803266,0.0146151098605698,0.00763710326329315,0.0122026579269359,0.0184116816582176,0.0103979206910667,0.0129944852727101,0.00552776678293134,0.0115513612485372,0.00954602269065652,0.00613661754110541,0.0226081031350598,0.00842621768795017,0.00715194424791798,0.0171868843394494,0.0115697419076866,0.0271830000839939,0.0136796501875582,0.0147367368653634,0.0147210578406191,0.0203799250133186,0.0240180806957179,0.0100560334528045,0.00774555423814804,0.0166986148487331,0.0172975824101934,0.00532221209604123,0.0159709856867593,0.017808565961359,0.0160371180083683,0.0170833377374965,0.0098908609630523,0.0107071617321972,0.00893228036846247,0.00861189933313989,0.00754320918832802,0.00904254661359367,0.0040079254929428,0.00408772799503005,0.00439791380985334,0.00796320163502129,0.00561452758449482,0.00395574302754531,0.00429062420547059
"2018-03-01",0.0346935321244842,0.0336260287408544,0.0310829212965122,0.0185063464400237,0.0205127378028319,0.0161185004978598,0.0182413439239035,0.0138763486642804,0.0213673942738135,0.0242666305180669,0.0210394614433238,0.0130842180099124,0.0254261589096929,0.02100338961547,0.0163601017365167,0.0198709211082862,0.0140289947514477,0.0116129219302501,0.028095575769362,0.0225768086030354,0.0181150248232781,0.0132612355838051,0.0196734353951576,0.016647486618949,0.0121989088561525,0.00716343195742446,0.0122256288829972,0.0195009376873405,0.0113066454476498,0.0161453277455947,0.00486225560641975,0.0114102910441739,0.00866081508583588,0.00610403881713006,0.0235065799440264,0.00733581209551401,0.00738790042642461,0.0183031778767597,0.0106667224141344,0.0279015290468863,0.0120603086242422,0.0167324989630315,0.0122569307496051,0.0209525161926462,0.0262424687746967,0.00857906694517065,0.00928373585295523,0.0152791577089572,0.0157771172780721,0.00523323922445783,0.0172762043464853,0.0181510817388375,0.0148332004495929,0.0147997904294956,0.0104007623420222,0.0109770563326928,0.0105027823399792,0.00985358315456508,0.00753494527301603,0.0100981791943189,0.00374174097408939,0.00406225454440426,0.00523570813449644,0.00779989104720818,0.00507407277658532,0.00490437291156051,0.004589812181234
"2018-03-02",0.0335643756135843,0.0344465062230967,0.0321630719057986,0.0163556295633603,0.0205530152296256,0.0181434153219029,0.0178647741172269,0.0141251821474862,0.0220954877495197,0.0258719082777521,0.0196329937461341,0.0134233137297449,0.0284090587782654,0.0224594299321711,0.0172138931542372,0.0190534791242479,0.0146648216585554,0.0112998649645097,0.0286101227668918,0.0217273548427717,0.0169527674211556,0.0119551230374929,0.0224230479690488,0.0154506026031802,0.0139969273174605,0.00772623101873375,0.0124986743903655,0.020126639668283,0.0112017639171248,0.0161951619360768,0.00523328328023693,0.0107416587281709,0.00894108233281486,0.00758485203497118,0.0213231033288995,0.00743111967840408,0.00756259542472588,0.0176867942507968,0.0121598029668044,0.0292562769444245,0.012495147391982,0.0163589278101809,0.0125617251852727,0.0225547252523919,0.025317290662955,0.00897849251956322,0.0100019020103485,0.0146014197771486,0.016874622625632,0.00556949533372643,0.0145479431746674,0.0182067064878497,0.0115843955519895,0.0135916883513144,0.00934935675648538,0.0109664074532439,0.0106822631567662,0.00885288864322405,0.00778559547121195,0.00912188637408377,0.00381375357490296,0.00409606013585871,0.00403555669738073,0.00710608466789705,0.00455386703857564,0.00416429336882241,0.00410229743047199
"2018-03-05",0.0346816988185875,0.0337439956129544,0.0320319183800916,0.0181919969171261,0.0210999023616266,0.0178107427086682,0.0199083542315749,0.0166526025336763,0.0213454606027609,0.0255528249385077,0.0195257264988547,0.0112597141407398,0.0282053620355193,0.021275569778383,0.018683102807666,0.0192958942998575,0.0145273596196526,0.0109327521660493,0.0271475781081375,0.0223871454805599,0.0164532299314692,0.0131373388681875,0.0199388915670137,0.0149538207532896,0.0132901365704352,0.00884181528688248,0.0132141360439252,0.0194533665838593,0.0117084985266599,0.0149388815304037,0.00563614726404928,0.0103495124554208,0.00963349789649886,0.00739160379466019,0.0205978700565898,0.00730776382683148,0.00702428817187186,0.0174310748576896,0.0111309071724752,0.0287013850544446,0.0133159965836248,0.0171629634782284,0.0121724733884306,0.0210701124094635,0.0248542675152248,0.00897237511921814,0.00922442244331761,0.0145614164995461,0.0187025811106891,0.00455877505475167,0.0166416474683269,0.0161487434493629,0.0112832344134448,0.014723844197723,0.0102437790995965,0.010400053182808,0.0100927599317265,0.00969981927366064,0.00787760504637799,0.00965714615402754,0.00514330681551518,0.00397640706249668,0.00389069210205114,0.00692805109939449,0.00478295772738383,0.00472379445343675,0.00379690666652148
"2018-03-06",0.0342938615355032,0.0327600843114244,0.0317331933286853,0.0181959817317618,0.0195515474119782,0.0179929619824588,0.0183462992602822,0.0149200944907919,0.0208603216143685,0.0258530352705258,0.0197982857661759,0.0117865271768132,0.0296600098072414,0.0198138001276035,0.0174979953832511,0.0193311789481493,0.0153113157622723,0.0119391127744276,0.0282606873321926,0.0219609434501684,0.0173016014198333,0.0137666316932327,0.0181795143640455,0.0153903413356245,0.0113836276292428,0.00802680637277315,0.0116004369312611,0.0201894117238719,0.01243622125558,0.0152426788998026,0.00545191787770114,0.011054568173737,0.00897563815789878,0.00731885614860095,0.0209427011594096,0.00837123776235641,0.00697531937285892,0.0178889631796011,0.0118505421992056,0.0280110125203471,0.0113009732076006,0.0167843341628414,0.0120786601501923,0.0217495223682045,0.0241237616164738,0.00952589655515848,0.00971527353603746,0.0146712591272353,0.0182774324257647,0.00422812311164341,0.0156404921492511,0.0197801688195235,0.0116198193938627,0.0144654550300529,0.0106690081613401,0.0106012386646254,0.0117134938441883,0.0102860827937834,0.00816721922107536,0.00964987649785236,0.00405590815141986,0.00413103558588537,0.00487475781273307,0.00755750755185238,0.00489150238126659,0.00455341054998417,0.00466252148709199
"2018-03-07",0.0350396753105991,0.0336166279894746,0.0308691871488456,0.0192536902772733,0.0197764728686244,0.0188553660704087,0.0204637912877038,0.0166324594430714,0.0224341972608318,0.0233245681730495,0.0192708613679777,0.0118285316274004,0.0270221877512193,0.0196802465307204,0.0185573214980358,0.018724015789365,0.014358384851364,0.0109604076879367,0.0285024086364943,0.0222048030783947,0.0168850605657388,0.0148722504821345,0.018912259385392,0.0152456086564101,0.0124759109498985,0.00848182398481655,0.0130594613743316,0.0216199505462467,0.0119155533841444,0.0151941344466804,0.0055348044145619,0.00975937984177959,0.00871430587698852,0.0072791629686451,0.0197860047291191,0.00870611839738556,0.00779485881596772,0.016505028745071,0.0122219205002091,0.0261240557558108,0.0125139260985431,0.0162893820081947,0.0113248224519057,0.0213365188090874,0.0217989367047111,0.00962623373261977,0.00986425199574023,0.0166989433771279,0.0180846116011711,0.00430031901566852,0.0166350355742241,0.0184649876452459,0.0112350358674312,0.0161294428211001,0.00993117209114867,0.0108245554955814,0.0113395493369324,0.0093780933838321,0.00825037377224142,0.00968215647427224,0.0039254318550969,0.0042409726180514,0.00419896087424151,0.00724292151970757,0.00526004066634,0.00460351000877895,0.00435695573088201
"2018-03-08",0.0356085954300085,0.0340262570292163,0.031822178500633,0.0193486735180552,0.0182640857139594,0.0176187417230873,0.0190043196016949,0.0155700583382877,0.0217079646841982,0.0246795347160289,0.0186778158411111,0.0106330105761529,0.027871925382779,0.0196282483980332,0.0184041914100213,0.0190304815795048,0.0136161790042103,0.0106786589699726,0.0295980916151548,0.0209250775822183,0.017684527027861,0.0160591681528793,0.0200048494920943,0.0156739428498877,0.0123646004744361,0.00810997323504511,0.0118051900204258,0.0232054795267567,0.0123361539969952,0.0153820822324954,0.00552744616441307,0.00920496751905472,0.00817312434960141,0.00723689408096741,0.021944981085576,0.00774081610815437,0.00909097312145343,0.0172689654133967,0.0114931663417979,0.028266419124632,0.012499297795321,0.0159647063506744,0.0105984081002429,0.0222851949117877,0.0243941611132847,0.00963761243734701,0.0095212175432066,0.0147189677409136,0.0185794776217109,0.0041221479458472,0.0162155867346078,0.0187135197327142,0.0114441334899801,0.0145610376779925,0.0105582276099248,0.0108512153280471,0.0111179824205142,0.00945959821124394,0.00844536443146984,0.00852188822809364,0.00400811870356688,0.00424422626434708,0.00344015240565187,0.00738233071737073,0.00441995881029479,0.00441643658675267,0.00459122115484052
"2018-03-09",0.0346257320481085,0.0322463493389386,0.0299155848836201,0.0187985979388885,0.0185827583199471,0.020493306879468,0.0172626665294212,0.016491104090073,0.0213620940167285,0.0244320017250146,0.0225095024931522,0.0107602826709819,0.0284998369797405,0.0203624145509171,0.0209696611647766,0.0189490060641394,0.0145021228932494,0.0111588364576433,0.0280967470912218,0.0210029917050469,0.0175524662898748,0.0159999403597995,0.0202317405818521,0.015004434846575,0.0107619864127986,0.00828252657284005,0.0120461036882727,0.0198122341082614,0.0126363648390513,0.0138583504651184,0.00534410945930098,0.00842024729203653,0.00797757398387436,0.00748343658940191,0.023434186614316,0.00784032113580195,0.00830225563944412,0.0182107508070998,0.0118352190108504,0.0264644481399585,0.0130679749496133,0.0175566796279156,0.0130137787416812,0.0225390115500516,0.0230989032705945,0.00973079318556287,0.00955405446396795,0.0149264222613117,0.0165808126599087,0.00424995624191893,0.0150672307525761,0.0207881368279566,0.0106581386533766,0.0148949208347873,0.0104732686409823,0.0110019618925333,0.0100574358445693,0.00944225465786285,0.00832205116565797,0.00891589135037096,0.00414564549315927,0.0046545342536897,0.00345441807222032,0.00770592612571422,0.00484384240991756,0.00418584883942996,0.00454981255506318
"2018-03-12",0.0327525578835074,0.0296190852812364,0.0296683350597995,0.0187240253219412,0.0189720085069589,0.0217978165331516,0.0186317507769591,0.0165237815259148,0.0232080127827182,0.02378677359145,0.0235646403815983,0.0107741634549609,0.0287857771419976,0.020925598014122,0.0205890518054775,0.0188887720847367,0.0139951285219497,0.0109822896346977,0.0272637154975406,0.0205921070958622,0.0186001318061054,0.015220237874799,0.019942505218268,0.0164525755156293,0.0115930735993048,0.00846927428247874,0.0125832643626012,0.0210500410342642,0.0127102143714754,0.0140918288460038,0.00536393364691911,0.0090085152018818,0.00810951363513914,0.00758897869222612,0.0233815364686374,0.00789928444659732,0.00893205491051691,0.01872768560573,0.0113669155754976,0.0265527978517915,0.0142856936148801,0.0162941956839435,0.0119365452393218,0.0223991587474206,0.0227552218230476,0.0098036713415111,0.00925388689267618,0.0143403264515295,0.0154477335049897,0.00354487324570431,0.0154910937654701,0.019158413495589,0.0119150926015836,0.0152178392378288,0.0105724347445988,0.0109430485919221,0.00921269067699568,0.00923230656055004,0.00781244007391258,0.00916724456867503,0.00416134079560592,0.00429407741497621,0.00337043551671704,0.00776980346601456,0.00490362152254492,0.00482063949908722,0.00420641708045719
"2018-03-13",0.0349066873518666,0.0313240862975954,0.0297521427433418,0.0191025042458425,0.016684189103457,0.0223095529251288,0.01745299171946,0.0152163302935439,0.0230089439061834,0.0265667935540554,0.0250612509853898,0.0106428327867066,0.0292681797873462,0.020975824250415,0.0212719841035704,0.0177390272131064,0.0140759591229568,0.0105732643959828,0.0271447598671572,0.0196315265501401,0.0167659929655493,0.0154209981643563,0.0209587056883125,0.0163318517874405,0.0109415589596076,0.0077610372381894,0.0120812876306668,0.0226685729749082,0.0118243866036214,0.0134030402877352,0.00553455763850632,0.00966138720526954,0.00791263301927936,0.00768896763382682,0.0238910239282583,0.00832372306490628,0.00802685108781581,0.0166152084130282,0.0110382376133041,0.026745196428484,0.0129098547005417,0.0164913365690377,0.0121621095328371,0.0216678654081548,0.0239996990266488,0.00939773213580423,0.00874408254967044,0.0142994312446129,0.0169292717571228,0.00382148480305388,0.0163648663521102,0.0208542829089078,0.0118233413067985,0.0145182695774739,0.010894113944926,0.0109141591680232,0.00969290283268498,0.00902812798117374,0.00855005161499669,0.00769637564174628,0.00438993910111798,0.00434988600098448,0.00479156831841321,0.00706334131848225,0.00431600030751971,0.00398470266972749,0.00404115369111711
"2018-03-14",0.0335945443759047,0.0304226136263717,0.0297843005947506,0.0178804804858703,0.0163224647134358,0.0228813015411591,0.0171489642803347,0.0152341087286656,0.0275859475586614,0.0269928377235544,0.0263508011827978,0.00977071543700333,0.0292742895471343,0.020943738413391,0.0195824535475817,0.0178451532926082,0.0131582372546372,0.0109415339178648,0.0259302022064595,0.0196566904713678,0.017122258111901,0.0158521476053529,0.0189866465499237,0.0144016289999568,0.0110767532954609,0.00834324513676896,0.011734799933122,0.023467883963388,0.012533114773027,0.0128535121357658,0.00564698001000984,0.0113524413760218,0.00816799384223186,0.00917638356721455,0.021999802109101,0.00804228544880411,0.00735667049442203,0.0177097327246446,0.0111335061869264,0.0269227938844647,0.0149489943450936,0.0159423047443069,0.0130781056694429,0.016700897200334,0.0238649249617987,0.00935934421083205,0.00907782543534911,0.0122578934240514,0.0193010242026813,0.00368556710377746,0.0157259248333031,0.0207296312118256,0.0105798615176685,0.0137250340683025,0.011465355026171,0.0162861443276083,0.0102634245799643,0.00909003820051317,0.00813414705863355,0.00812626218311582,0.00397915342365869,0.00403966440978558,0.00368291383023482,0.00727976798594874,0.00474251604899716,0.00417813765728671,0.00457318329125294
"2018-03-15",0.0336732700297594,0.0326748207895917,0.0311903953001842,0.0174815369999594,0.015867871704727,0.0205312973425365,0.0161574044566293,0.0158531742856832,0.0249919612416855,0.0272373669390329,0.0247957242554175,0.0103030886147572,0.0313070895716911,0.0226418665401016,0.0189653721641596,0.0196510459946011,0.0134003120422066,0.0102042982117307,0.0251405639264464,0.018626439835312,0.0164355733918569,0.0159072927794371,0.0179677928771287,0.0136063849637696,0.0113199683783687,0.00842306084144677,0.0129098638402166,0.0215933039189718,0.01193021114448,0.013110434438865,0.00570252562655428,0.0115170446887258,0.0077149650286489,0.00939264919633507,0.019747926027514,0.00894741949683468,0.0075732181225352,0.0182574125761389,0.011706122142707,0.0268369843852491,0.0156223642822322,0.0147434019583257,0.014173208117026,0.0195385274512087,0.023258853191124,0.00952510875535222,0.00951312075263779,0.0129125512141631,0.0190235766083641,0.00361804127432966,0.0157007327618575,0.020299220229855,0.0120626473446359,0.0125450061430126,0.0120823165606448,0.0146892951398674,0.0099372494550179,0.00928508637916159,0.00741474092483855,0.00945863171738262,0.00450785774606215,0.00412299090274499,0.00384939981659158,0.0072060121521836,0.00474037314216515,0.00426410730665926,0.00461052456055866
"2018-03-16",0.0353358626167906,0.0335814617922043,0.0307874570498556,0.0170274956923616,0.0158173998321176,0.0192301575368616,0.0171559993521026,0.017844058423946,0.0216211135097523,0.026146579848347,0.0246379369862625,0.0102846894892982,0.0284497771043593,0.0211643689628411,0.019910596149777,0.0188320964076379,0.0146388977350521,0.0104771330501186,0.0274411736828937,0.018976651677361,0.0156260161588642,0.0152194181574999,0.0184574770775626,0.0147089339416704,0.0102706527011201,0.00831557002576591,0.012044262302488,0.0224038814416167,0.0117363501164865,0.0123713735024193,0.00594490080572291,0.00948860346948544,0.00894302108983193,0.00921365852417894,0.0217286313467009,0.00856798494991314,0.00720501229595695,0.0171108229735332,0.0136769956021792,0.0270278299536261,0.0160235087691816,0.0153152916871547,0.0143262951830251,0.0210005438600914,0.0217268984895651,0.00980445596570605,0.00985100328106438,0.0118969670316053,0.0185604041002235,0.00331067762600468,0.0166932631334155,0.0224792706793673,0.0115162031418611,0.0136738007592262,0.0117572027769637,0.0135043929647077,0.0103286559317974,0.00997303751981308,0.00762137625328726,0.0083374719128146,0.00388461146309831,0.004446330819168,0.00409553735224576,0.00706220262762655,0.00514671216817305,0.00410231201905412,0.00413926914719618
"2018-03-19",0.0351628024483116,0.0321660029055316,0.0330395414385683,0.0187547496250374,0.0173500817436557,0.0195185590336088,0.0186565283044429,0.0181935656201105,0.0232402855962737,0.0270702816742357,0.025980119449494,0.0100861532571411,0.0299689481768445,0.0227767358510294,0.0178439865241727,0.0182041186015744,0.0143480371424055,0.010351537338434,0.0300888913333315,0.0201735269955165,0.0147505458100749,0.0175347890542688,0.0160057666732423,0.0172524480097631,0.0112206636877719,0.00864850359346057,0.0120322337848629,0.0195448768896362,0.0130317353596859,0.012660751421653,0.00636369229470995,0.00949525730634763,0.00869659552363488,0.0112698616154482,0.0213177473044878,0.0091892402932712,0.00729326553536923,0.0145735622250829,0.0109012609259879,0.0249791686627261,0.0165194507168548,0.0163631854625917,0.0115247366748813,0.0216592034625958,0.0211088035444328,0.00906774563870239,0.00661637407019541,0.0133846888523005,0.0151250613698444,0.00346069839199284,0.0164658374985229,0.0202113233207358,0.0127835126822989,0.0129207603002539,0.0104061867269543,0.0135893510521934,0.0105750975288115,0.0104570625196827,0.00754806240484446,0.00867788363027428,0.0040304552481475,0.00428853182423272,0.0040362433053584,0.00661956059283913,0.00464956372363491,0.00383950378512531,0.0043346966404933
