"","^BANK","^BKX","^GSPTSE","^GDAXI","^FCHI","^N100","^SSMI","^STOXX","^SPEUP","^CXKCX","^FTSE","^STOXX50E","^GSPC","^DJI","^IXIC","^NYA","^RUT","^RUA","^RUI","^XAX","^BFX","^N225","^HSI","^STI","^AXJO","^AORD","^BSESN","^JKSE","^KLSE","^NZ50","^KS11","^TWII","^BVSP","^MXX","^IPSA","^MERV","^NSEI","^ATX","^OSEAX","^OMXSPI","^XAU","^XMI","^OEX","^MID","^NBI","^NWX","^PSE","^DJU","^AEX","^KFX","^XU100","^SMSI","BSE-500.BO","^IBEX","^DJT","^DJAT","000001.SS","^BUX","^OMX","MOEX.ME","SDJ600.MI"
"2018-02-23",0.0180173719337604,0.0216552733567099,0.00891176592059991,0.0153330061259776,0.0242417984478158,0.0257115737378874,0.0122924517211265,0.0157870335391297,0.0136517700766665,0.0134119166594913,0.0115677826584762,0.0140843505215117,0.0439075837104718,0.0333574631189261,0.035525260766883,0.040139782357797,0.0323079685637073,0.0406659951726176,0.0449537095217224,0.013744342874217,0.022219497330892,0.00548629566275565,0.00633612471170542,0.00747660800178769,0.0103678636053041,0.0109244870077812,0.0130755483909388,0.00513015571921045,0.00590258289687128,0.00729343932681525,0.00617243542058168,0.00558195764618509,0.00709531189821479,0.00601421164681916,0.00491889497116165,0.00582464824281898,0.0136760529330337,0.00667692448029844,0.00798089275996591,0.0206712396003716,0.00826571407392043,0.0302122704331787,0.0386005492741807,0.0374190416333168,0.017146216418408,0.0129361584439475,0.0307509131048278,0.00625337439375862,0.0220424728842856,0.00701500702649652,0.00515561703157177,0.018831001855035,0.0127541550592331,0.0195393514898623,0.0240139463747576,0.00845787273576055,0.00694418812236436,0.00687144927690189,0.0204164120609483,0.00532270775190166,0.00295820751633498
"2018-02-26",0.0175279802147286,0.0212174115253873,0.00901788601189491,0.0151329245639432,0.0242610392861917,0.0260975258104202,0.0117472525961962,0.0150758426508888,0.0137384780267917,0.0134705093136156,0.0114215946069494,0.0137469311655102,0.044270590618959,0.0337617363159933,0.0356818663070126,0.0401938561852591,0.0326696984382555,0.0407050718167109,0.045511851186975,0.0138112729482946,0.0223675800612463,0.005576734408441,0.00632877316287182,0.00745757919528803,0.0106952470900773,0.0110910494890653,0.0130362192532164,0.00502856053561395,0.005862516436422,0.00721171011986159,0.00611273250693705,0.00543631493059096,0.00702542892506446,0.00602656114531837,0.00496551610833194,0.00580607608590585,0.0128177468646893,0.00647028880682774,0.00803564659323869,0.0200716292767662,0.00863650006063152,0.0307333521483592,0.0395703006351551,0.036758119736704,0.0165505553759469,0.0131039195435704,0.031330720948862,0.00609715814406692,0.0226661930688953,0.0067284757250313,0.0053000996955844,0.0196254416369483,0.0123761568952319,0.0196901915475669,0.0239691597362413,0.0083289457265798,0.00688571880176824,0.0066142439035083,0.020157570719141,0.00530284079068666,0.00308910457376841
"2018-02-27",0.0174076489600164,0.0202174891392451,0.00943796561622028,0.0151349245760439,0.0240462134946136,0.0250553058366538,0.0117087235548093,0.015058112881007,0.0129719734277017,0.0129869584143354,0.0110207468513847,0.0136872495990435,0.047353675661925,0.0337772817564548,0.0354604643351358,0.0431665680957769,0.032726685006316,0.0421580618782118,0.0474016141263411,0.0141912168382009,0.0221021305474917,0.00553471237693601,0.00637606204155229,0.00751376603684317,0.0102517978224197,0.0107785866042342,0.0127893246602218,0.00515572694811665,0.00575099015102647,0.00683537474144888,0.00612598182306229,0.00526954514289609,0.00691407911030913,0.0058855571305707,0.00493328833743297,0.00577230946677793,0.0134430961614967,0.00638559229770216,0.0078236187779535,0.0192244731568794,0.0089636235557286,0.0312431735776804,0.0408848131787663,0.0370039614970512,0.0161593966418826,0.0131921027023933,0.0314870299911844,0.00591510105756378,0.0220275970339706,0.00669667371194171,0.00518600824310562,0.0193553741826662,0.0124008081191212,0.0187779263186216,0.0223330137976805,0.00796998630351905,0.00669819822769871,0.00632682654814397,0.0190283413489843,0.00514528241366536,0.00336986816382197
"2018-02-28",0.018157564484688,0.0208035238212775,0.00941982160123163,0.0146655786177349,0.024003311255996,0.0247601160922171,0.011526307611005,0.0144642592194189,0.0135352152968609,0.0130673309856949,0.0104513676657999,0.0134715060960087,0.0479176122009323,0.0353040952360236,0.0344374647991178,0.0430869093224581,0.0320985403101806,0.043795603468484,0.0490907356429915,0.0146491927449956,0.0215651220941556,0.0053624736577159,0.00617570101984039,0.00746628315954301,0.0106081980242858,0.0111314239778822,0.0120600228749945,0.00521123516340301,0.00564855284519457,0.00688273625008712,0.00590583195266107,0.00517637887863305,0.00675244004543309,0.00592403775044802,0.00485946344386942,0.00559179641183293,0.0123678296581485,0.00663391341311999,0.00775367988468353,0.0192021836918053,0.00833387566485488,0.0324694768106847,0.0423629935248808,0.0384787826158222,0.0164105302134998,0.013064168104556,0.0301320676558034,0.00574170671672701,0.0223878619906855,0.00666224261130619,0.00519431357878652,0.0188532177376553,0.0115143301359121,0.0185866694739629,0.020972269837685,0.00803782046158856,0.00648789090369603,0.0063204231227023,0.018684985750622,0.00499545468272182,0.0033235577349933
"2018-03-01",0.0166266896715587,0.0204571802767927,0.00869258104382256,0.0142615129455004,0.0249094926698106,0.0262678951837574,0.0110417133973684,0.0140840471069675,0.0135625227655074,0.0129047749030011,0.0107978288384497,0.012611489347199,0.0472857535522816,0.0365614800072414,0.0345765880692607,0.043693224840248,0.0314113526155955,0.0433580777329054,0.0491980669552149,0.0132574229060935,0.0231690692038103,0.00530477924984395,0.00610223644696895,0.00721182081003961,0.0112279556853677,0.0118267130668719,0.0120239625929846,0.00541145122175621,0.00534281455332089,0.00655691581539096,0.00568294776140927,0.00515239761307436,0.00685982703061919,0.00576578531766174,0.00500599369334159,0.00550626364248251,0.0125330110760962,0.00629854643485953,0.00743990106090521,0.0182281778269686,0.00755760642475888,0.0333977713539402,0.0420786515559085,0.0368564933210171,0.0165510169478971,0.0141842890757305,0.0313236546767423,0.00563561114681533,0.023444517578841,0.00637010891220271,0.0050139293188499,0.0204207150734986,0.0114241911088485,0.0206734550065114,0.0198376637341471,0.00780027111800673,0.00678075396254393,0.00627647190587058,0.0178017775917916,0.00490664048026601,0.00345414477346236
"2018-03-02",0.0163792800593557,0.0199239454836925,0.00887008977319061,0.0150084212247593,0.0243736931447179,0.0261437404523104,0.0116406638427997,0.0151278812954547,0.0138188218803608,0.0134982231958166,0.0108573071553999,0.0134891313663742,0.0474044989133686,0.0359220119576357,0.0351328867989679,0.0439378374062423,0.0302434084431122,0.0420781892989785,0.0487062215285169,0.0130673932669919,0.0226823549858031,0.00521698651351568,0.0061364534686798,0.00734544387892761,0.0113601905701741,0.0119825103837727,0.0119075677712353,0.00550501227980968,0.00545527455111685,0.0065298200910353,0.0057790010536085,0.00518969522079377,0.00689281712686922,0.00563818462656102,0.0049184033114341,0.00553833680812849,0.0124203812362837,0.00632154115285373,0.00754363847392424,0.0187163906816074,0.00754177215716451,0.0322840068503981,0.0425177796385925,0.0364264678528662,0.0165666087597376,0.0145915551184443,0.0313254189937615,0.00567281437291578,0.0226620046172187,0.00640513250307644,0.00507962300041895,0.0206086926179759,0.0116821521253091,0.0203409430069227,0.0194840106886375,0.00861174454363634,0.00669803100747706,0.00658558558152978,0.0178637335219511,0.00483472472053187,0.00351354764725345
"2018-03-05",0.0162623793587239,0.0201722341983929,0.00894288038732093,0.0152021394692618,0.0243485946316596,0.0256169752816822,0.0115712386031243,0.0144521282196928,0.0130207300217762,0.0137293113986233,0.00983635649574002,0.0132107467691255,0.0478392264667575,0.0349247731323558,0.0353771787659996,0.0442153542305918,0.0314486840804195,0.0433201713682422,0.0489303011866357,0.0130682109971828,0.0232439329448795,0.00522518820059632,0.00607638625010695,0.0075132728844509,0.011136830035364,0.0118483272656723,0.0120001062407141,0.00554263212626559,0.00541998261919541,0.00642400564631798,0.00580079118384126,0.00519680444416134,0.00651493923057952,0.00551514244553008,0.00488419191857358,0.00541188845364763,0.0125639015026592,0.00642838312852652,0.00767872732885462,0.0186638771247533,0.00774635446584939,0.0327708716382786,0.042162234471219,0.0361543255574179,0.0165054006952046,0.0142047167964229,0.0326838214417507,0.00567512150816658,0.0226525469188874,0.00616270522397319,0.00512551797829125,0.0202297068158834,0.011419352069507,0.0200980233407468,0.0197044303515019,0.00847421393899843,0.00630848703298177,0.00650000422438666,0.0185292513404071,0.0048450561384692,0.00346893201365768
"2018-03-06",0.0170052250706387,0.0204397730497291,0.0086408336909629,0.0144842899136737,0.0242930281869878,0.0257223219517274,0.0110286328999721,0.01361974790367,0.0126271629976098,0.0131180432299936,0.00999129003773051,0.012383805426269,0.0489782734626872,0.0362856726649079,0.0357065620590443,0.0440675740363832,0.0311725606546278,0.043570656776914,0.0505975871435997,0.0134524950860654,0.0227251061531748,0.00519399475596673,0.00613119159208741,0.00755123046276765,0.0106293092115712,0.011091694128828,0.0118281536234884,0.00551303108380004,0.00537220877064306,0.00644419916667877,0.00560674230738463,0.00510629008146614,0.00664477299404642,0.00544359543810333,0.00479148163926711,0.0053613987078704,0.0123524627608926,0.00658160689338868,0.00761598566001428,0.0176481109285856,0.00782093634178875,0.0315317716875977,0.0445333212716929,0.0374984666288462,0.0163695051370703,0.0140681794944758,0.0324394051976357,0.00579145028617231,0.0235740046431319,0.00614539949609988,0.00513454915850725,0.0203113021617111,0.0113609593660455,0.0202598706684071,0.0195874447128696,0.00849318350384546,0.00630857181911965,0.0066106270730937,0.0171902876920222,0.00473530859465176,0.00341735246199594
"2018-03-07",0.016541839217722,0.0200094054759725,0.0085109187057915,0.0147935608979675,0.0246763528780848,0.0262984560241605,0.0113953037138247,0.014050143357927,0.0123343551707113,0.0132793427439803,0.00989329377313926,0.0125832821697237,0.0478625174299816,0.0350905886704685,0.035459414089794,0.0449852509229621,0.0311525951163605,0.0440641435965532,0.0497747441677156,0.0135998889912684,0.0228200528300617,0.00511145442868041,0.00635881169265617,0.00780545997832523,0.0107007760608812,0.0116405589934253,0.0118071045055732,0.00570453675262997,0.0053154664206627,0.00660423965964638,0.00573869085931993,0.00522138008267067,0.00645145688927127,0.00551198832925699,0.00482489581576563,0.0052661936069022,0.0126167451666355,0.00689727000336372,0.00805417445010369,0.0182958176319555,0.00774923993519003,0.032172800389086,0.043748443812782,0.0371133952494232,0.0163571260852678,0.0148176912313009,0.0291221635444681,0.00568936511084381,0.0238026118878078,0.00618341388572437,0.0051170779445728,0.0201271535840035,0.0115094326757052,0.0200821104422974,0.0198210973881838,0.00836592160177336,0.00616162941307185,0.00669522389552982,0.018141845725919,0.00474196483910868,0.0033778200860446
"2018-03-08",0.0170399342213949,0.0210154003859091,0.00844236409090984,0.0154603558148092,0.0254834193789837,0.0259428009146201,0.0111466339731688,0.0142396281342526,0.0126771811436963,0.0137895763476916,0.00986467624653264,0.0130151214821627,0.0473375313322875,0.034999738395663,0.0348588904945095,0.0436451503637091,0.0314668219645591,0.0434043464282078,0.0500701230556949,0.0138031225552456,0.0222883796737762,0.00536720557111215,0.00640121921903978,0.00768600189468628,0.0107763834613097,0.011404075449676,0.0118765078780432,0.00577775520238833,0.00517666694395263,0.00667542711571437,0.00577239418138281,0.00545367065808018,0.00642955809713151,0.00553511836801734,0.00483758908683864,0.00524831069390552,0.012059633579902,0.00677580092628822,0.0077792423710656,0.0183655489171762,0.00797004976552044,0.0335579979119924,0.0419012194880489,0.0375488642734537,0.0161552403982105,0.0155025761041669,0.0298710057613907,0.00573852296694822,0.0233783480716148,0.00608057120989123,0.00513613323514178,0.0202798839822579,0.0110121481641084,0.0204531040410907,0.0192749812931854,0.00821842025466083,0.00611371383530893,0.00665702470949632,0.0178185209971224,0.00465658253027453,0.00328578499262061
"2018-03-09",0.0177763127753894,0.0208730877142802,0.0081852169162242,0.0148730173382078,0.0250834752649425,0.0258529997175601,0.0108804337648203,0.0135461863200378,0.0125288100400405,0.0134874936667543,0.00966629980385892,0.012274969321099,0.0485621055903174,0.0351962265653676,0.0359772406364876,0.0446481905946173,0.0317513104091742,0.0437243486792365,0.049839410329558,0.0127146734773484,0.022210084929354,0.0052520639789459,0.00633013591760578,0.00701086065251619,0.0106354296729955,0.0116511504091799,0.0119421396408344,0.00575757860011128,0.00546049713878035,0.00653248953492605,0.00565473689880159,0.00528251586750429,0.00629539644939019,0.00548797784054289,0.00484120377972218,0.0051058297144044,0.0122016670584663,0.00656520252504934,0.00770546105732532,0.0185573127492462,0.00762129980197059,0.0323894609220933,0.0426197431283765,0.0372707836331514,0.0164378181927065,0.0157438505328507,0.0313650745325036,0.00574911376315159,0.0224726611996736,0.00597277461778047,0.00503336242218826,0.0207000860258001,0.0113654229872652,0.0204189928863959,0.0196324336557711,0.0082075094796764,0.00629872902684421,0.00665278106813655,0.0182407903440469,0.00464548681732727,0.00324028162126592
"2018-03-12",0.0175931853982652,0.0211712788948645,0.00820467252088471,0.0148438734762263,0.0248691677620136,0.0254324109640882,0.0111271204142259,0.0137345684305141,0.0127990062992842,0.0135257664748721,0.00982639377011979,0.0126906352058782,0.0484959348239633,0.0341042476321428,0.0362836478628966,0.0438401843077097,0.0311901247192319,0.0443244406405223,0.0491875045347635,0.012965686335509,0.0224650241388411,0.00529897271559327,0.0062204194521035,0.00721071924822503,0.0105667875977305,0.0112909427242769,0.0120557655085678,0.005841564674681,0.00535258193890526,0.00656668428614262,0.00585339074122316,0.00519627246274979,0.00637628221240404,0.00556707566103548,0.00482147567333016,0.00506608873548236,0.0124180610931588,0.00648017709685691,0.00745339109949981,0.0183977116646251,0.00784798342376271,0.0318729372660724,0.0423681734068062,0.0382081977312299,0.0164494196559097,0.0160782029450646,0.0303289143999696,0.00561568310483044,0.0232048142422851,0.00604909011606714,0.00517001253742545,0.0207349268327936,0.0116321356436474,0.0201435282179738,0.0201534837906625,0.00837756648027745,0.00630188386885288,0.00685598615682158,0.0179488526608657,0.00458598671481524,0.00336298161045816
"2018-03-13",0.0175298022048315,0.0207129766241492,0.0084274421801784,0.0152022593816871,0.0243110899652796,0.0251791319031146,0.0115455297814815,0.0144238125640062,0.0129779009859051,0.0134734561541778,0.00991398451354753,0.0129265520284184,0.0490828984100601,0.0345587823182254,0.036281930296657,0.0431164569559348,0.0320079206102276,0.0441660281384384,0.0495857274057952,0.0133919668286339,0.0212357988195897,0.00531870925505415,0.00615201975103354,0.00722701143019509,0.0109303189615852,0.0115614489809371,0.0120995485084712,0.00572599375052517,0.00535493427635138,0.00672054793133124,0.00574897535399975,0.00526889187855646,0.00635605021505161,0.00559068493521099,0.00472723149480818,0.00512600368968794,0.012293438186735,0.00681008935641189,0.00763275776708724,0.0186387246236517,0.00785981163613482,0.0300080149474843,0.0433270923959452,0.0364354776428949,0.0168773444488201,0.0170164440898245,0.0308325538882823,0.00544537132862769,0.0223482269410496,0.00619172131552837,0.0049906209268769,0.0200962405531838,0.0115599294244856,0.019743611650805,0.0202344431697989,0.0082478710711656,0.00634761974649314,0.00686492588777641,0.0182223341694201,0.00465957340614041,0.0033559429422386
"2018-03-14",0.0172462896702088,0.0205442142348244,0.00836336148332156,0.0152696521212628,0.0238452220703296,0.0247896164215098,0.0113823748816579,0.0138475063539753,0.0130313028255235,0.0132868926418438,0.00988411417436892,0.0127838144823822,0.0482719889282497,0.0356873721019176,0.0371946098765728,0.044418535467715,0.0314737766114826,0.0449967135525096,0.0495495559218029,0.0130184083678987,0.0215037391268604,0.00538512698704428,0.00616194876415373,0.00711360962700242,0.0108603595427271,0.0114308142187298,0.0120451426898196,0.00588671148566105,0.00538977900268379,0.00651951857875892,0.00556209301166614,0.0052821736333338,0.00623883801203803,0.00545015699719824,0.00476875708702701,0.00504831839468567,0.0126307015600131,0.00676212074462627,0.00764128775325909,0.0185110187571331,0.00766305823852606,0.0305650985863609,0.0427664246297425,0.0370164585649521,0.0169322215151515,0.0171646172105328,0.0320253544228835,0.00552887031165742,0.0223894860567383,0.0062301127378419,0.00496343436585448,0.0196103343142085,0.0114238990703687,0.0193472138115185,0.0198965794106565,0.00833868367973612,0.00627872396842808,0.00670687818668454,0.0182026367906499,0.00456589642476759,0.00330647953896092
"2018-03-15",0.0169777712585092,0.0197423549493716,0.00820987310665725,0.0155180825122942,0.02443510664719,0.0259201192088969,0.0111567167927446,0.0139337663274768,0.0128897432461147,0.0133865679199421,0.00938772288098353,0.0126318058343477,0.0469462979353357,0.033739105067368,0.0374337319906453,0.0429362785014262,0.0306342497228473,0.0442374387061714,0.0497464917022783,0.0133052109236717,0.0220385089641131,0.00544058649499901,0.00609957555559499,0.00730607740503605,0.010985441521405,0.0117168810475379,0.0124753728158543,0.00585639456089529,0.00550812973178933,0.00663141443255447,0.00542626966904275,0.00524547644167998,0.0062402152837509,0.00560010893264273,0.00469822744167477,0.00503509564093869,0.0130651441729885,0.00667900589300049,0.00756941435525703,0.0186315078956876,0.0079373779917518,0.031204965163501,0.0434158912312315,0.0379734948955361,0.0167065368292299,0.0174293130823199,0.0314902492917854,0.00562107868987821,0.0229543660985286,0.0062700780081295,0.00503790313445715,0.0198936821184729,0.011823416046592,0.0200185240304171,0.0196799046364596,0.00830541956264402,0.00621888246235922,0.0067657188738913,0.017948077668706,0.00455946630919954,0.00332837038419342
"2018-03-16",0.0165411062310742,0.0202318981264959,0.00811238281605492,0.0150629489880536,0.0251084298859642,0.026069338018412,0.0110489495152021,0.0135127955778527,0.0122446140929084,0.0135182041481303,0.00987377417875736,0.0127098996096908,0.0494759432248914,0.0344281287655293,0.0374503845845154,0.0432313638387406,0.0309000920751565,0.0427722163294372,0.0505450764993413,0.0134091084856673,0.0225636504577087,0.00554857759753997,0.00611402034140315,0.00709340645249402,0.010993944271791,0.0114413658853473,0.0127071364943615,0.00575098646041,0.00537151388552756,0.00659527237250233,0.00557311598789025,0.00522033508773007,0.0065287033917319,0.00552894884623509,0.00476436627601979,0.0050172536305114,0.0129150070959765,0.00663343424757288,0.00746005008894991,0.0180631583911239,0.00781790423145884,0.0316522568981529,0.0430095029181781,0.0364916811888944,0.0168160972874713,0.01674723779771,0.0312265719935207,0.00559693366285313,0.0225091668277934,0.00621843870430366,0.00494039852207105,0.0203277541211031,0.0120650280469029,0.0200824166843118,0.0191788719956062,0.00828136618857556,0.00629810054981041,0.00658847332954138,0.0180810687205653,0.00463586983321292,0.00330395824326028
"2018-03-19",0.0162264805846907,0.0194149409813082,0.00799333736171501,0.0146950350574189,0.0245883116986169,0.026140187138235,0.0109656432128821,0.0137837928734509,0.0129275942285678,0.0129950883405777,0.00909648005202553,0.0124760110797354,0.0491675236619256,0.0355832313370971,0.036751846839902,0.0437737803379401,0.0306544812210782,0.041033918757965,0.0512027248678806,0.0136519596360342,0.0223543048016704,0.00544768440185414,0.00600106513793176,0.00709554088231858,0.0106772516398595,0.0115468803377321,0.0127438611769655,0.00592090050953195,0.00545401812110559,0.00651997769148003,0.00578844607928372,0.00515333166466822,0.00644849417307311,0.00578797352561497,0.00483957619285343,0.00496828626376889,0.0134356609967628,0.00685894790778198,0.00745529665820569,0.0183564704780114,0.00737108268792869,0.0324344188030515,0.0434965929243762,0.0371856135103197,0.0163916492413214,0.0163631525593958,0.0307477086701497,0.00568356501917471,0.0233999687620814,0.00640491372228484,0.00502296340112581,0.0210701170371419,0.0116876393990474,0.020998632564016,0.0189852765894651,0.00828256306895193,0.00611704988434947,0.00668197434248633,0.0180527242157933,0.00452651413712731,0.00311954155089125
"2018-03-20",0.0162539761329763,0.0196210250705274,0.00800522429240913,0.014868321160627,0.0265697367795813,0.0269609163868523,0.0109131889922484,0.0133738942500877,0.0127674024705741,0.0130802366467486,0.00860089969456158,0.012050445708808,0.0498112895614529,0.0347879014173673,0.0376952825815958,0.0442798059676178,0.0302902932375067,0.0423838181608943,0.0509723498020351,0.0127971875520131,0.0220865591148061,0.00508189251045537,0.00594183460365379,0.00691163351678348,0.0106498256752183,0.0113666100620308,0.0126546365678257,0.00584114120387322,0.00535989097713982,0.00624301504143618,0.00562210820086433,0.00519628134382113,0.00640774900939877,0.00562987339261928,0.00490618927520043,0.00497553006301407,0.0130741043811493,0.00670133847670368,0.00742074011385385,0.0180764688181564,0.00727096229882621,0.0326639137886341,0.0441741984982702,0.0365419292855163,0.0167999133082241,0.0163676866491674,0.0301452001516403,0.00549253814843263,0.0244002732473803,0.00624350966310104,0.00500450635091056,0.0214268894557818,0.0113934749301096,0.0214962499804339,0.018098424406456,0.00801111898018027,0.00608430882748552,0.00656220848307212,0.0179497363162524,0.00456111494374226,0.00308122407189398
"2018-03-21",0.016730292618115,0.0193988973441918,0.00842486170299045,0.0145572078283695,0.0275998174117429,0.0283160316974243,0.0112134387778263,0.0137187502540939,0.0127021924486892,0.0129937819071583,0.00843700197016923,0.0125218877857706,0.0490657353928426,0.0349080154896242,0.0349570376623867,0.0424508269059303,0.0294362809886856,0.0409518250417361,0.0497690373988091,0.0128024191969739,0.0242999861004148,0.00509705226685117,0.00595852974864723,0.00706000435486803,0.0106867289360268,0.0112620801806401,0.0126226134652504,0.00582977549665466,0.00545623039019548,0.00657871522600556,0.00571987811200483,0.00525524606955942,0.00633581559979301,0.00539675274441173,0.00494662121306843,0.00498711601891513,0.0128300992554747,0.00669000512843014,0.00751029786926588,0.0175569885353915,0.00749185864081987,0.0332049798172515,0.0421048758856407,0.0361328427622927,0.016179525002153,0.0159000188659131,0.0297292507478091,0.00548050070503959,0.0253226447987859,0.00624327789770109,0.00501638565004273,0.0242143994235451,0.0115592935349275,0.0244748308242124,0.0182055996482441,0.00789273436220225,0.00615691715322907,0.00658017645229761,0.0175072392070214,0.00453946490131485,0.00302730718415715
"2018-03-22",0.0169663174838351,0.0201923547460274,0.00772193161571716,0.01396742585739,0.0241007817752455,0.0247814206064433,0.0105140522672295,0.0125830259149454,0.0129262850321543,0.0126496494856632,0.00765603943012137,0.0114574749414345,0.0513725721996273,0.0387627600112783,0.0378852898242363,0.0464880045291625,0.0321050072593075,0.0427225443671731,0.0520504472800062,0.0146506764448989,0.0213506912630482,0.00481930052538778,0.00578001090259771,0.00634193153788465,0.0101632627314135,0.0108866282511923,0.011891914738571,0.00541822937540141,0.00508338434320185,0.00639117257096365,0.00526029977238148,0.00490811893355393,0.00585725007570581,0.00568338044743734,0.00458085966106587,0.0045976063478174,0.0121390398616142,0.00599457299281218,0.00699348588377759,0.0177107072164867,0.00692969812480246,0.0362584340712116,0.0459904977441005,0.0383088372026574,0.0190144045543543,0.0157123697498312,0.0307089602015087,0.0051279620787591,0.0217844491967942,0.0059084078707094,0.00476273987989571,0.0201830801630307,0.0110749537882364,0.0205103291139714,0.0200489599486963,0.00720553469595838,0.00592552547340302,0.00668027097199782,0.0174727619045966,0.00422395755406889,0.00276195720720441
"2018-03-23",0.0178141949041968,0.0213628103667965,0.00714747066594985,0.0134354463543785,0.0229684556942921,0.0238846599162779,0.00989663735241234,0.0118927292438143,0.012013604185705,0.0119609582177171,0.00758383229199302,0.0109139746585497,0.0537480389273432,0.0420889872823948,0.0389021281440059,0.0504292693905753,0.0333809175339699,0.0437425624915993,0.0541453892968815,0.0122364161003898,0.0197853920152789,0.00454757955234353,0.00570757092475178,0.00588936901402934,0.0102345125759878,0.0106907118508766,0.0115733764401388,0.00498920831914507,0.00488890649576325,0.0065800756104704,0.00497073437003338,0.00468145251173774,0.00566961809154192,0.0052678016167211,0.00447844026999187,0.00441404853490247,0.0122342184771968,0.00560383341294258,0.00653041173370501,0.0158805109183456,0.00630286199585796,0.0385319645474828,0.0490025192173568,0.0402970275137199,0.0196410463065715,0.01517263489059,0.0307585685956802,0.00498655573157843,0.0204003636857841,0.00542586444893523,0.0045277301667775,0.0193686372194946,0.0107427462349406,0.0195206970317548,0.0204969094087689,0.00663217946317084,0.00552718893785122,0.00647709887431289,0.0154290679787169,0.00394875091379043,0.0026433310817181
"2018-03-26",0.0174575421830048,0.0214117837337155,0.00811840282342326,0.0137672464849595,0.0237391973357524,0.0238738984424304,0.0105363567790496,0.012999604678498,0.0116547641461298,0.0121662229278708,0.00770645333166227,0.0118744611333211,0.0505474411221516,0.0413346278836195,0.0375037031048862,0.0510353916013605,0.0327841687964494,0.0434803225984481,0.0532820935225332,0.0126401925635891,0.020316279553729,0.00470545694599491,0.00567112286581357,0.00596001374877645,0.0102114958166938,0.0106969078430751,0.0113851402721484,0.00498285183747175,0.00519158188398865,0.00655958713202395,0.00501162762916121,0.00468032717058287,0.0055386504147079,0.00516226107173997,0.00449365814990442,0.00457354857949478,0.0119831370883444,0.00584092920543236,0.00660868892523184,0.0160244917791724,0.00620921641046623,0.0372312511109913,0.0479393773820393,0.0383947315589096,0.020119910546463,0.0158481050669319,0.0307986448181298,0.00498666391408646,0.02093121669245,0.00556508922371866,0.00457870265822174,0.020428866700632,0.0108311349901981,0.0200344042447051,0.0213880454685347,0.00681382658347649,0.00554209871554125,0.00620383459671781,0.0157167050931721,0.00425456080101647,0.00267198031725518
"2018-03-27",0.0174483372221798,0.0220826661558927,0.00803774989431256,0.0140645559758085,0.0233567029145779,0.0240376589545031,0.0103665226772993,0.0124656966622521,0.01126785177579,0.012402761464675,0.00746844955325235,0.0116071275557127,0.0525372586703215,0.0407147308171957,0.0378557683304261,0.0482839346744191,0.0345528668020556,0.0437014084500437,0.0542586978111614,0.0113604671820809,0.0205249018669139,0.00450436886079878,0.00563038240384568,0.00617130079755536,0.00992192398563827,0.010524487008325,0.0111379296022539,0.00468531406649413,0.00508522853131135,0.00668833111751172,0.00476024368067044,0.00471516731882366,0.00546030965988604,0.00539642125053026,0.00426398962311123,0.00459719721772348,0.011387743639618,0.00562967998444296,0.00646095341236805,0.0163684009548674,0.00610672323955271,0.0386489187407735,0.0473674615678506,0.0407492945117013,0.0203107962326017,0.0160302286460869,0.0300570411407523,0.00491324067765996,0.0211408948085394,0.00534408431431933,0.004574112991956,0.0205986179115518,0.0104610518677948,0.0193377572040264,0.0219873470730604,0.00643822997797697,0.00550774425028955,0.00619005098003628,0.0159124610552081,0.00397580148013376,0.00256265280147831
"2018-03-28",0.016972040199938,0.0214491947277051,0.00779400286136214,0.0136649559066889,0.0239088783651243,0.0250387540099475,0.0103400955345226,0.0126546778903442,0.011211358288667,0.0119720028882531,0.00746556463478765,0.0114417307735385,0.0532445812169772,0.0406891415182972,0.0378059651684889,0.0492309899877661,0.0342385036544649,0.042283351712225,0.0540619346263182,0.0118743869493073,0.0207428807331449,0.00451238265841597,0.00562673287193119,0.0061605186203663,0.0100503420095747,0.0106751261531028,0.0110586315888477,0.00481782578359254,0.00504863919901372,0.0069519404291525,0.00500844478798495,0.00473718522781052,0.00546798548845338,0.00554842597042809,0.0042572057813805,0.00441957530617995,0.0114607242356547,0.00566583578893531,0.00640830882504853,0.0162110670189478,0.00629995727555447,0.0381055637145187,0.0474813015910389,0.0411558515411976,0.0196844652544699,0.0156339620578441,0.0306938365253305,0.00490445129962347,0.0216432511991822,0.00544431798283085,0.0046704541140537,0.0203241882293664,0.0107285886899606,0.0198042249091085,0.0212577510627877,0.00605374337760169,0.00555286966324701,0.00594889701410489,0.0158098488783108,0.00405795627449686,0.00257262995268147
