"","EWZ","^BVSP","BBDC4.SA","RADL3.SA","ITSA4.SA","PETR3.SA","LAME4.SA","BRML3.SA","LREN3.SA","SBSP3.SA","EQTL3.SA","PETR4.SA","TIMP3.SA","BBDC3.SA","MULT3.SA","BBSE3.SA","PCAR4.SA","VIVT4.SA","UGPA3.SA","USIM5.SA","BRKM5.SA","BBAS3.SA","ENBR3.SA","CCRO3.SA","JBSS3.SA","ECOR3.SA","CMIG4.SA","OIBR4.SA"
"2017-12-06",0.0116125614431004,0.0877000492470463,0.0591873965540171,0.0191498792067179,0.0587156497585406,0.0311529747698474,0.0250130643054761,0.0378093232906733,0.0428130965678171,0.0178377355549361,0.016854565802599,0.0301317608347003,0.0555252314254206,0.059117279700188,0.0363051383176151,0.0278384423157887,0.0547937117214206,0.0352275167822911,0.0329894932467579,0.0348293837691684,0.0153724839002314,0.0630018394615439,0.0249671926753977,0.0253297328249025,0.0181973155641093,0.0360491303947734,0.0281041914357366,0.0143738591291828
"2017-12-07",0.0113125537660944,0.0862708018700543,0.0578575003951575,0.0155952887617365,0.0576453081089617,0.0313794361483552,0.0265894011503936,0.0366861526615374,0.0418211586682778,0.0170117015507177,0.0164000066104619,0.0292799123437147,0.0550999526553402,0.0618466258422679,0.0354385467365053,0.0285089266548703,0.0623340057188352,0.0378352143568893,0.0277393278012042,0.037152985237168,0.0150282684874837,0.0626650356928121,0.0237536801386921,0.0240838793731386,0.0184488776212122,0.0377851042359383,0.0302963037144234,0.0141340436977563
"2017-12-08",0.0105189443602046,0.0895080866333746,0.0621630588356666,0.0156730131364694,0.0644543678594537,0.0270284815498409,0.0274601537552002,0.0407961893314522,0.0387056121183324,0.0171164880193163,0.0152045907027499,0.0272993139980137,0.0542696185589395,0.0653179551925448,0.033803462146924,0.0290456735049567,0.0591662043073669,0.0360597862556851,0.0301736809482572,0.0374576048016453,0.0154141928393935,0.0636831374616598,0.0236393723537844,0.024627721436072,0.01942926594921,0.0283985536653131,0.0303348701978496,0.0132506000803232
"2017-12-11",0.0113373908898197,0.0852504366746418,0.0596654736659743,0.0162505177105172,0.0628307179144279,0.0295895132675085,0.0278812119683404,0.0378174635744166,0.0384822317824284,0.0216797633665149,0.0175820837779675,0.0287779869454466,0.0571918142422855,0.062551067472569,0.0333683683426583,0.0273925843975249,0.0555871808263426,0.0372819525387581,0.0319948094667672,0.035811537160094,0.0163551225525499,0.0667649010165632,0.0243657224083854,0.0231143751276586,0.0186354650897939,0.0264288006625014,0.0318511748778011,0.0141603322797433
"2017-12-12",0.0108868498327756,0.0875863790628056,0.0628204956425506,0.0154319103013247,0.0678196600320598,0.0269928872479864,0.0287455741228529,0.0375864878809267,0.0404336760216871,0.0223349645442055,0.0168814784967706,0.0278345126008054,0.056279078215724,0.0649757516279212,0.0287289325898452,0.0277001453903267,0.0540881826563151,0.0377495921071661,0.0306759878281332,0.0374325225215377,0.0168977462898275,0.0649249310675512,0.0210143905099121,0.0253808558972089,0.0186846457316352,0.0278509396504823,0.0283400533465913,0.013921368783071
"2017-12-13",0.0115321848434633,0.090249807300612,0.0666209108253699,0.0151692563111289,0.0677718475004844,0.0273053228707923,0.029295916048563,0.0386001889697833,0.0384169111535987,0.0224116643571811,0.0175470084593053,0.0280547039765541,0.053758519039319,0.065368907483308,0.0296906363277425,0.0250558895084163,0.0566413147003364,0.0320115673842844,0.0308932629003653,0.0352608982541905,0.0163700187381469,0.0646414023991216,0.0223347434505499,0.0263258987775409,0.0192659777927074,0.0266261718328436,0.0286821704227974,0.0140968983714938
"2017-12-14",0.0111761728625287,0.0951931924714481,0.0634741528227502,0.0154399945263146,0.0702108429355167,0.0286121681710612,0.0300396791160144,0.0373098051142487,0.0382841277331485,0.0215674720090738,0.0174395271731042,0.0278917791652696,0.0548485124519672,0.0731756195922216,0.0283641530141108,0.0222887619430812,0.0562832965941694,0.0317530282513069,0.0283897833769616,0.0364894773743184,0.0159039540834296,0.0622350460300935,0.0198056575165232,0.0275181567808647,0.0184159731929125,0.0279392049100919,0.026835622035206,0.0131148387522627
"2017-12-15",0.0109812437083565,0.0928525138296993,0.0662448901524079,0.0150340547684127,0.0682815693701381,0.0262053035518969,0.0354404748864115,0.0347659566932989,0.0379577068434592,0.0214926107932284,0.0174163110778266,0.0275131344016177,0.0597555241063996,0.0718256455087315,0.0299450359628835,0.0226659935932472,0.0511670450467136,0.0310414363573952,0.0299765631689329,0.0350872094092331,0.015281635333196,0.064348601509765,0.020464167442766,0.0271348805253659,0.0177240870572233,0.0255723591010868,0.0300531961890807,0.0137708496112256
"2017-12-18",0.011330017127775,0.0904701565901046,0.0689621427394691,0.0158580800979743,0.065749540180373,0.0290819909344934,0.0339701506946376,0.0342672860367656,0.0367060696122635,0.0200216098718218,0.0184568596760933,0.0265975268547294,0.0591691788658159,0.0713747379277139,0.0280379882949738,0.0245809677633054,0.0447776481175392,0.0322647660283907,0.0272368626853099,0.0332646057662413,0.0142147493224603,0.0728078353779468,0.0213809523184094,0.0311168653984667,0.0195915107745976,0.0252006613186819,0.030074345611406,0.0134348940122406
"2017-12-19",0.010812942824879,0.0928830169066595,0.0725583291146305,0.014009028731609,0.0688516437343452,0.030504739859504,0.0338261054079757,0.0318784511318742,0.0365469297601729,0.0183990405886212,0.0189346247454442,0.0287186985070767,0.0468338113199489,0.0784289686954154,0.0260145549242915,0.0214561930513869,0.0495656043415424,0.0308757842781141,0.0267889512685794,0.0388230186227945,0.0140193459326859,0.0715513988145668,0.0204157109338543,0.0310401312731546,0.0202351643739891,0.0226541341637487,0.0288785483919966,0.014495128301139
"2017-12-20",0.0104535257969488,0.092181726884818,0.0716276247961574,0.0142203413651141,0.0693554194192759,0.031132923418946,0.0334055425040343,0.0322831836649847,0.0370487105149881,0.0204354731612554,0.0187813139067417,0.0313261462960336,0.0445651928661885,0.0815580894812655,0.0253341349119193,0.021525132009445,0.0497485289949419,0.028214710466523,0.0261071349943942,0.0438228318414314,0.0135180079075754,0.0669294235788392,0.0160227026752309,0.0337081938418718,0.0186296523090536,0.0244865008476443,0.0301837540093188,0.0133940775350593
"2017-12-21",0.0104942519687032,0.0937654149399657,0.0725460995728173,0.013898221093276,0.0754097692831521,0.0281993396546792,0.0354597835634143,0.0330410956265943,0.0340829958694542,0.0201630174284396,0.0190652152417064,0.0266267431714511,0.0423429874972065,0.0860504078603812,0.0248300402827158,0.0215295976002834,0.0474416200920373,0.0260117624495715,0.0259550284301001,0.0410365278430665,0.0142060747703615,0.067693319762841,0.0163882456133378,0.0404669728701701,0.0183764518765885,0.023850736301245,0.0283999956421415,0.0126682836942989
"2017-12-22",0.0109438405551466,0.0920284756678087,0.0714701841994289,0.0151934188846258,0.063341966543188,0.0289008349035778,0.0357797974446253,0.0334751815233864,0.0352104563758432,0.0218318556302885,0.0207059448379192,0.0298384939630871,0.0439931748299245,0.0797222454656889,0.0255358470472361,0.0232571250653042,0.0450523425872526,0.0275792998677727,0.0249887506875471,0.0420603782795021,0.0154908027466177,0.0656446064884586,0.0179687403896345,0.0392583237178868,0.0182368165092745,0.0258812606014747,0.032965211129372,0.0136446240581275
"2017-12-26",0.0110094932155106,0.0881377619374857,0.0713299208716879,0.0156115274168151,0.0601738160741215,0.0317146282466432,0.0362309485074954,0.0350503438759932,0.0328929632749475,0.0219497611407426,0.021234018154008,0.0337616146444698,0.0430139720072813,0.0779970741480741,0.0262801094906987,0.0227491935420239,0.0452693733463079,0.0277179294207944,0.0249153800742921,0.0399317204406677,0.0144232310910079,0.0679249557540649,0.0195689623478401,0.0422670367564535,0.0187996758342694,0.026405773569048,0.0309579409823907,0.012680873834865
"2017-12-27",0.0110585452391045,0.0915388921058926,0.0734325405036672,0.0153197542715689,0.0710519341271801,0.0268605991894443,0.0360104296131895,0.0336130792115024,0.0295077904657379,0.0207993322381361,0.0213150276739679,0.030195369278769,0.0429560396713566,0.0847522354617318,0.0256303571275047,0.0223592986139875,0.0475383534209813,0.0258841955080824,0.0253439210334103,0.0394392492002829,0.0149221609193158,0.064012221045723,0.0181249783294116,0.0394667054795962,0.0189959275457565,0.021723069877162,0.0358191674574921,0.012328825390045
"2017-12-28",0.0108084823136342,0.0939408923485299,0.0752331801706447,0.0148044243532746,0.0683750353397663,0.0271381384782628,0.0368381828638221,0.0320624951722944,0.0335147672913927,0.0214898533723102,0.0189067409380704,0.0301669729216239,0.0454076950044665,0.0829452625169226,0.0283262879348928,0.0217559323969271,0.0462841651162636,0.0210180692055083,0.02559022406942,0.0358502726842465,0.0131672824800439,0.0651401310240711,0.0170214438160863,0.0366568120230294,0.020451188764546,0.0191228464190663,0.0474430086597134,0.0105402123211701
"2017-12-29",0.0107863421963584,0.09383943022695,0.0762221734777853,0.0144235777854565,0.0699800803063235,0.0273227240075775,0.0343189240621504,0.0288621475972045,0.0336887577460252,0.0211719150768893,0.0173352520111251,0.0292850046589636,0.042058277386048,0.0875951912435198,0.0269044124080488,0.023613287249567,0.0462763154891245,0.0204161460189342,0.0275231114264397,0.0406506941352629,0.012937226073496,0.0610780886410826,0.0151283329218917,0.0377804432798678,0.0209034655599679,0.0172342897468352,0.0516293339202682,0.0110350553468364
"2018-01-02",0.00992663613088226,0.0921985580976836,0.074319499750255,0.014644607163902,0.0658804909083355,0.030219451839631,0.0348587954557659,0.030521755568342,0.0354718939114106,0.0207212833392154,0.0176821930424797,0.0313473535945383,0.0388838831796658,0.0849683042899122,0.0270647616259041,0.0252603148770389,0.0474944621655407,0.0204880531127434,0.0284455411054652,0.0400349656253057,0.0142198021338394,0.0612422825962596,0.0150308623446479,0.0374974690982967,0.0215891146538824,0.018547220611047,0.0506017482393998,0.0108386955386098
"2018-01-03",0.0101209824007965,0.0938146477005279,0.0631501172002775,0.0156828916179582,0.0577445282599727,0.0337441131408655,0.0407910241513881,0.0325501177871611,0.0320755412678021,0.0225596601883433,0.0183949766034102,0.035465421656677,0.0416839913026296,0.0728186638355882,0.0267084640904386,0.0237438426363329,0.0387718355044305,0.0223512146338753,0.027079667027756,0.0423475010547642,0.0135909043958247,0.0653339350571915,0.0155739905269741,0.047354638128418,0.0226765764936158,0.0193447988058228,0.0525000898710652,0.0120258646600925
"2018-01-04",0.0101421656781229,0.0934797371224383,0.0620237561798201,0.0157058212461148,0.0563979355523255,0.0337515800615852,0.0370460118453658,0.0399750205696838,0.0308432356267332,0.0234528137303393,0.0198404659988339,0.0365443281862188,0.0442253617828845,0.068668392761715,0.027222653781668,0.0230161669229545,0.0378931767019149,0.0204821441619709,0.0236255059973487,0.0387090006515673,0.0136801884841031,0.0685068136008959,0.018090972346758,0.0498369787539599,0.0233556332033095,0.0195433486278362,0.0525358089609249,0.0114049814626071
"2018-01-05",0.0104486338408596,0.0940630999860267,0.0631938995183612,0.0148149568755822,0.0573444318598027,0.0347829816218199,0.0358623184884959,0.0411217632875056,0.03120887653828,0.0230096625238133,0.0187955475772868,0.0362708579293865,0.041012757680194,0.0665954260358275,0.0298859806403643,0.0244872902787822,0.0375969032623183,0.0197307789128677,0.025078173641633,0.0385770190138388,0.0151696781296295,0.0612229638603952,0.0158979426655085,0.0544158011822604,0.0229782064727691,0.0199367808527016,0.0540119857083473,0.0124852816153422
"2018-01-08",0.0101001232315843,0.100842860748917,0.0637252456206042,0.0145166645943977,0.0573050051455132,0.0355291813618614,0.0376871262794726,0.0434220013625648,0.0311021899331403,0.0209449212271319,0.0184069892505309,0.0365027212473555,0.0397865711415867,0.0661853754536683,0.0285220806665496,0.0246599744138888,0.037329385554778,0.017154660854153,0.0229286374286478,0.0359321109394465,0.0136854962404172,0.0596867130814464,0.0163366712201954,0.0545340020386027,0.0235506415143835,0.0204220305894418,0.0578236926414605,0.0113769262182603
"2018-01-09",0.00988017789949988,0.104083724552486,0.0668715655731345,0.0157203823665436,0.0592069356371243,0.0396248391536554,0.0292816862811134,0.0337819557350087,0.0316895267289954,0.0210344892193558,0.0172840910635299,0.0430552134915014,0.040491198718909,0.0664308620469385,0.0296553447438475,0.0248938763361781,0.0328188345431617,0.0157704368688767,0.0323113903148488,0.0361207387852266,0.0136343867898856,0.0590654348037885,0.0169879240937844,0.0487176403609638,0.0242436818202288,0.0194973939361431,0.0563232730988362,0.011522995036434
"2018-01-10",0.0113698959034564,0.0979346546856301,0.0702115887848707,0.0192128553283672,0.0539845282950523,0.0386074451508233,0.027336283917603,0.0357725650042164,0.0327670325373329,0.0195329575586389,0.0175392627278775,0.0411310874308236,0.0401463737058337,0.0676179907542194,0.0334040060693072,0.023288569282107,0.0370407133840791,0.0175141066949586,0.0332259250670618,0.0312269231154195,0.0178111796058014,0.0557317293624626,0.0192990717408425,0.0481273558424142,0.0260038750187043,0.0179153719573762,0.0539910253409501,0.0122556257337699
"2018-01-11",0.0125221138240289,0.104096402112757,0.0691170632841693,0.020235882863711,0.0526128767692732,0.0372698859850513,0.0245903150332027,0.03389616146881,0.0336442201800276,0.0178166586030298,0.0161313087093364,0.0392342510461349,0.0378611324995854,0.0680352208862926,0.0296885587636132,0.0208343052774406,0.0378712497722936,0.0181851961142683,0.0351235651669337,0.0307128670973132,0.0175096777561483,0.0524505159225202,0.0194363424956277,0.0543653804620485,0.0244494490532012,0.0201964433960308,0.0592760440268321,0.0128369114303179
"2018-01-12",0.013015183606917,0.100010825262867,0.0710926944928055,0.0205281971189645,0.0522285547129349,0.0374833424993052,0.0255753292500711,0.0356261557997537,0.0299219387704877,0.0180148137394199,0.0157661029770317,0.0384947428118003,0.0376115906514588,0.0691856350361471,0.029602456473958,0.0216975969875158,0.0362799223368522,0.0185980678782708,0.0345814420444448,0.0265326195652858,0.0178309581305382,0.0522458600757004,0.0204772002969742,0.059194768961678,0.0263369826438122,0.0211812214170573,0.0592097595168681,0.0116760369410796
"2018-01-16",0.0129864317035768,0.0998779815739426,0.0797065342201142,0.021184364639314,0.062746107873675,0.0381875519910246,0.0241749291543857,0.0349139304495562,0.0247271404110796,0.0178602776799972,0.0166585898693529,0.0401050117871723,0.0333648896491005,0.0834088051702226,0.0302318618634717,0.0205157278984927,0.0337198017111004,0.01705984409992,0.0336817570212729,0.0288800119751487,0.0164941439228393,0.0507919418121261,0.0187987351038693,0.0463626798357445,0.0255328687950578,0.0203830232237715,0.0547888711266097,0.0128561854380611
"2018-01-17",0.0117538705992817,0.103815805453599,0.0851821335569848,0.018973848560879,0.0596845068043537,0.0354806155075591,0.0250874706008714,0.0345331468730267,0.0220610153236304,0.0168294577267692,0.0171900485964329,0.0398126764063975,0.0315409439261814,0.0883602457279229,0.0293900583960067,0.0217177911500685,0.0331707628486708,0.0164117627221631,0.0409897560439669,0.0293726195916551,0.0176048557467282,0.0501822249017688,0.0169627754728196,0.0423725993195396,0.0199758214149375,0.0190571971953664,0.0591214599697531,0.0133645295626657
"2018-01-18",0.0119165768936711,0.0995767508526603,0.0866641494230976,0.0197361366446002,0.0572343650824754,0.0405230583274056,0.0251841026627618,0.0355723733962835,0.025220586595754,0.0192467542517819,0.0194682913658778,0.0449176315348751,0.0312045817812625,0.0820578121691048,0.0347533902165749,0.0185730806680637,0.0347025320442065,0.0184575426535245,0.0456728301469605,0.0250364526331566,0.0133367462643893,0.0464598501815386,0.0169993282220172,0.0505079260554433,0.0200957423103836,0.0234740234724926,0.0391345155804273,0.0142728685692097
"2018-01-19",0.0112272644085568,0.103061372573344,0.090263150776581,0.0198848099383213,0.0595414437884127,0.0408168259902562,0.0221003536448616,0.0351737470076416,0.0250418350065202,0.0200346745442784,0.0203546642687115,0.0439148883651796,0.0286425843844338,0.0833904704167967,0.036357198617644,0.0179740199651435,0.0350147295227681,0.0180784643898598,0.0395860560901663,0.0238595214072035,0.0135237154839663,0.0507370568340811,0.016647703112799,0.0481944549811861,0.0197373045458209,0.0249479431661201,0.0375674687601956,0.0143262780091508
"2018-01-22",0.0128813159635693,0.0967690578121223,0.0879445798729176,0.0201168276054227,0.0612208852209389,0.0371964185835455,0.0250433490862034,0.035170975699347,0.0250735070113225,0.0208721486789078,0.0199942885865744,0.0406666947616429,0.0317378857501005,0.0837334149082852,0.0367951447836372,0.0173755769480305,0.034937847200044,0.018846090910391,0.0389777682638857,0.0260289095584053,0.0152626025818858,0.0475285276008152,0.0177528623695753,0.0440404925090158,0.023879215914945,0.0255664523284606,0.0412813401291156,0.0133058193608934
"2018-01-23",0.0121175719152222,0.097644241323362,0.0909147312910258,0.0197423791347678,0.0602506893338466,0.039292796969687,0.0261639910141534,0.0326058284761438,0.0239884748349369,0.0205132013688748,0.0178117336796759,0.0434005891461782,0.0296700194566173,0.0840799672045655,0.0310262443133064,0.0183524661354964,0.0328107602977478,0.0189885999173474,0.041516492073017,0.0263166240597027,0.015189902232829,0.049865774748437,0.0168363422676319,0.0455973138989254,0.0265290767770265,0.0249785912904812,0.0408185574676706,0.0129770393713234
"2018-01-24",0.0153994231931736,0.098694563873984,0.0854722581835356,0.0208768732954095,0.0578027255524913,0.0403172986943832,0.025362523143159,0.0342876766919884,0.0252427269247875,0.0196676187147527,0.0187170644952111,0.042410066739814,0.0319450593343114,0.0767199654572813,0.0343252898536325,0.0205365553718126,0.0375317465577445,0.0186403094188998,0.0397604877592252,0.0261426044145983,0.0172595061292733,0.0459960529196599,0.0169581004129576,0.0464126549517997,0.0269917740241188,0.0242948428099079,0.0392153187877945,0.0130189122942926
"2018-01-25",0.0155075086731205,0.10027490004255,0.0908506585238095,0.0201723569435353,0.0546862847511466,0.0539665724859024,0.0247064022003723,0.0297005854925011,0.0248587159420551,0.0201669628933104,0.019282804369126,0.0540366503913539,0.0301292666989386,0.0783574980568351,0.0275038739809794,0.0195489973410305,0.0345492239363887,0.0185701119293277,0.0421590984339347,0.0224331700849231,0.0169112192256194,0.0441742487851609,0.0159229338945435,0.0476320126211087,0.0256036483500174,0.0228661625224805,0.0311992697784533,0.0142288616514756
"2018-01-26",0.0147744889494977,0.103295872115246,0.0930101385140719,0.0187541684074568,0.0553605668841363,0.0561990116333299,0.0236833159615473,0.0254422158271264,0.0266225475527395,0.0241190260438341,0.0191275400294694,0.0544243906807754,0.0270301679342281,0.0795396195309747,0.0266911597275346,0.0195926510646701,0.0329254909134102,0.0180305209752143,0.0381179025265581,0.0219957782178544,0.0153934808082038,0.0476848044094855,0.0148118123887968,0.0514832989537607,0.0248958107103181,0.0236699197441588,0.0305802829301336,0.0127440165654673
"2018-01-29",0.0140351402181326,0.103237868392493,0.0901826152787904,0.019183420372389,0.0528151311322613,0.055564510423785,0.0243622729758893,0.0258562714207932,0.0290514905729268,0.0253675158848119,0.0201854754915192,0.056636400952936,0.0290919558202647,0.0787060314182465,0.0243829971075387,0.0201156466817641,0.0328029491073358,0.0176703201506945,0.0415250903324628,0.0224009590539572,0.0141597333484155,0.0408331780078186,0.0156682935602743,0.0506521488949923,0.0255338812803399,0.023145860187786,0.0333565427651041,0.0134762991662778
"2018-01-30",0.0143758887613524,0.0971267457481255,0.0907993604850674,0.0194363887961108,0.0496742352936396,0.0577905638649979,0.0244899297707083,0.0318841055035398,0.0290220358455235,0.0267932573111129,0.0223077395880377,0.0571220145865844,0.0284670960380124,0.0749025175574353,0.0254884615986721,0.0183686338226524,0.035027201056662,0.0177002137199746,0.0397543165119148,0.0215112812638867,0.0157066479960058,0.0418181754640515,0.0162643085518098,0.0482577464130491,0.0249978185756987,0.0247567178024691,0.0323000243321775,0.0138565737407282
"2018-01-31",0.0136643825546436,0.0905001627545585,0.0806614328655967,0.021739552846945,0.0534196413085138,0.0604085065211607,0.0255370458025843,0.0320798981118608,0.0312631570861472,0.027694399472249,0.0229737466859558,0.0631047672023331,0.0300874757428912,0.072652662327825,0.0263496198345203,0.0183999727804773,0.0360910968942803,0.0177099578797136,0.0361053277289335,0.0213903423065646,0.0149823586894374,0.037901997175505,0.0162556349758446,0.0465484398761715,0.0262438293076936,0.0298187461614546,0.0306404135003693,0.0157754316057696
"2018-02-01",0.0113731691608285,0.0915370737517833,0.0848231952983354,0.0205509826164223,0.0514588868227224,0.0660548879828815,0.0279482304021012,0.0317544983953962,0.0341757146036557,0.0305620170751898,0.0257014637485498,0.0652271168941367,0.0320498282171634,0.0698270252992991,0.0270830403780971,0.0215938805538615,0.0391415764423215,0.017539964652562,0.0320910438939288,0.0192923739361368,0.0120418418697253,0.0384481020265512,0.0156507859822364,0.0417650186873066,0.0262039711018834,0.0243388593413289,0.0296995595650881,0.0120658913005066
"2018-02-02",0.0109610452772007,0.0866351918041887,0.0832288943947586,0.0230806112441308,0.045533818551877,0.063222848652105,0.0302179339496785,0.0317581433596878,0.0335727746849839,0.0320958862268266,0.0317302212465363,0.0625707480530581,0.0311588849423284,0.0628746087151447,0.024775806913804,0.023985788339689,0.0398154510352238,0.0211123531296691,0.0348829533093637,0.0201147630834062,0.013260336880445,0.0387254355029478,0.017649815296852,0.0414117939138178,0.0283771814342816,0.0232247673038002,0.0305776045553902,0.0134443381988048
"2018-02-05",0.0107848239500161,0.0929588112839315,0.0872401484235369,0.0215087929327485,0.0498181094602475,0.0772421511068224,0.0253776330102711,0.0345813898276716,0.0340424543760141,0.0239065845118012,0.0236167679164983,0.0771894078635968,0.0300277063735552,0.0706008717895927,0.0252346874200797,0.0252740399249505,0.040708177895278,0.0175249962251191,0.0237927207630246,0.0170293734677379,0.013024275284493,0.0364030491506506,0.0179063064195942,0.0327461738128377,0.0267022498506751,0.0218866240850195,0.030379233107709,0.0124924397665272
"2018-02-06",0.0133222433141592,0.0937010350239536,0.0950003291722934,0.0216554828439884,0.0528441270551021,0.0649243711827591,0.025271802486629,0.0344999074860014,0.0362726983810292,0.0240518845429603,0.0235903665239655,0.0666177235773566,0.0316763237938538,0.0713009294530983,0.0277897979804262,0.0252294971644462,0.0396654278251582,0.0159409250370485,0.0264549836985332,0.015082585995271,0.012067928414278,0.0401990021520948,0.0165140903277417,0.0355794611257529,0.0209304527734957,0.0215416181967777,0.0366703662597377,0.0116046382120883
"2018-02-07",0.0129074841513977,0.0943876822096406,0.0878139146732246,0.0216114711720932,0.0550065504718511,0.0721420622223673,0.0240011485718862,0.036001527851186,0.0321269279823241,0.0237561087717423,0.0213093562866574,0.0748788817671944,0.0317779622914952,0.0704423808699612,0.026647668219612,0.0240291444341341,0.03767245646922,0.0153251238736789,0.0248938589920475,0.0159558799795204,0.0116641169361197,0.0416447335344527,0.0172548558266092,0.0317835218980915,0.0235179057836743,0.0261313995700911,0.0330864963095936,0.0122293788801338
"2018-02-08",0.013277596062012,0.0887373896786111,0.0865699887354826,0.0217367846509279,0.0512483377459209,0.0678282830270395,0.0262142200656285,0.0373287056182003,0.0342026786619958,0.0217869682504645,0.0220738417579904,0.0745632804453789,0.0295647975722208,0.0688148166859258,0.0279349707158776,0.0257662572142848,0.0386611324982363,0.0149933157813098,0.0214399450014891,0.0173593237941743,0.0130063489221355,0.038014668193829,0.019005402843314,0.0355855913150095,0.0242382168212948,0.0317861281317867,0.0357273073744201,0.0125337024350395
"2018-02-09",0.0152199129192157,0.0819439813898429,0.0772571370384609,0.023742531958321,0.0499770631967025,0.0710379739496402,0.0255934062104143,0.0365143740348542,0.0335683763928095,0.022687103338041,0.0231263956320766,0.0686342588221916,0.0297262936925345,0.0631063543688298,0.0318012954680262,0.0269862056782293,0.0353691797181801,0.0163075362321742,0.0220967945190921,0.0170765206648493,0.0132260903443967,0.0412824063803579,0.0211564119494773,0.0341089954905912,0.0267343803849251,0.0308412371962673,0.0468843421890993,0.0139934408403991
"2018-02-12",0.0166626499816281,0.081448604950546,0.076487519699992,0.0250938707790454,0.0503592395227758,0.0653854872985873,0.0259547252828167,0.0337238354338462,0.0411115226290092,0.0218276744076169,0.0227715304445658,0.0635928949309293,0.0300709778365837,0.0656606457008342,0.02895754321931,0.0305054247851109,0.0361390610643527,0.0166989531533875,0.0251019054308029,0.0156474442699154,0.0136153836987914,0.0408399198467832,0.018818628810954,0.0347206159654028,0.0269799135684472,0.0320000095894453,0.0434703319872093,0.0163536857113109
"2018-02-13",0.014104257464944,0.0801284361353426,0.0701530681630482,0.0212268586709725,0.0538243713228623,0.0631225846846356,0.0278577511133829,0.0358974695468264,0.0428213039227851,0.0232976189579332,0.023144529380809,0.0658627735535247,0.0318257538562832,0.0598986040709485,0.0292803383456874,0.0299502631896224,0.0405035514545233,0.0154229410161738,0.0241445130852944,0.0158358609437942,0.0126275494415267,0.0394286661368189,0.0196569199546519,0.0339811227413951,0.0269622451205747,0.035275530386191,0.0454651324898896,0.0182999848495585
"2018-02-14",0.0129573562933292,0.0886991926253424,0.0802455571862583,0.0178493132825222,0.0607994590113311,0.0699056050615457,0.0229276845429522,0.0265011563264455,0.0398293472472851,0.021468764801078,0.0200338599004447,0.0713067370268054,0.0285078931646747,0.0642145813152715,0.0223238048125216,0.0304750851782375,0.033071747887723,0.0176483232365253,0.0239821608162996,0.0154521285937021,0.0116189559487089,0.0428660602833051,0.0212480919713551,0.0319474628644318,0.0251652208091898,0.0350544769492587,0.047852796875132,0.0160471759883233
"2018-02-15",0.0118125581827983,0.0915594768548425,0.0771269514537656,0.0184342865111557,0.0651147017963825,0.0760684280813228,0.0241135154277397,0.0259160727339672,0.0437817098584027,0.0202404248450519,0.0193802349556633,0.0759574202983779,0.026573914304134,0.0630703467504372,0.0225512013663669,0.0303159772780695,0.0299998898321341,0.016443906316464,0.0203043106206584,0.0164914958884097,0.0116945447234202,0.0384409801271459,0.0214610974427837,0.0316305510038774,0.0231902215971487,0.0387305774883419,0.0450506747678661,0.0145445294932724
"2018-02-16",0.0112697098422817,0.0916404760283537,0.0752361827020873,0.0185630661166507,0.0572227494687387,0.0761047806712464,0.0249906441435466,0.0266490628748156,0.0446268427240203,0.0215363834495293,0.0210707123168073,0.0730774072460273,0.0323859633286445,0.0609272448847027,0.0231254105404725,0.0364261866016764,0.0339651959367893,0.0183795821047246,0.024026565838065,0.0173679314589414,0.0119502200921387,0.0395116259248318,0.0253707517865816,0.022430605806716,0.0236850320499587,0.0292491841328221,0.046183462502671,0.013027019426159
"2018-02-20",0.0109872107973304,0.0916346538400848,0.0737194592483703,0.0194621786627349,0.0591505735667831,0.077100887062644,0.0232325544174746,0.0260416778007485,0.0447270811313012,0.0220528782659167,0.0197520205949045,0.0782367643201987,0.0336710668379629,0.063328177240776,0.023635506609866,0.0346695832185555,0.0318386544368166,0.01884762428738,0.0249762695863163,0.0163702386853393,0.0130342354821359,0.0374481329024239,0.0242060305559152,0.0208750307040613,0.0251162020955656,0.0300955408707097,0.0435029965477916,0.0122867702298926
"2018-02-21",0.011465916139452,0.0957618226452158,0.0813677368113069,0.0210896515260936,0.0631423420036937,0.0618588871959951,0.0254304508280732,0.0269418496870664,0.0427561522756165,0.0238335397369266,0.020921368442741,0.0721444226528414,0.0305200235672744,0.0651136057482757,0.0223753387804577,0.0338628563182815,0.031956968593904,0.0205843071616485,0.0252953168778517,0.0156958134633371,0.013445595777099,0.0439124051348872,0.0248930334286405,0.0155439858527577,0.0267240733874963,0.0275421755193696,0.0433691494458832,0.0124512109978136
"2018-02-22",0.0103561268562169,0.0991941539206458,0.0842856538066566,0.0215156888795803,0.0682542516426153,0.0663020729357573,0.0236640196428467,0.0256687305977192,0.043681098399823,0.023162178674677,0.0204730665957222,0.0748678514258205,0.0294989686604378,0.0664304717918954,0.0229868281253915,0.0330357999222207,0.0319982609441516,0.0204953393862575,0.0262580046990742,0.015031051792772,0.0125750075683521,0.0447293828006291,0.023531131465931,0.0149328730339027,0.023794431941707,0.0259300157014656,0.0334610720020998,0.0138864667856313
