"","^DJI","V","IBM","MRK","TRV","PFE","UNH","PG","MMM","NKE","INTC","VZ","CVX","XOM","UTX","HD","CSCO","AAPL","AXP","MCD","DIS","MSFT","KO","WMT","GS","JNJ","JPM","GE","BA","CAT","C","BAC","AIG","MS","WBA","DWDP"
"2017-11-24",0.0634561568302996,0.0168124300425657,0.0303985666767244,0.0257250348965448,0.0249106399424712,0.0250405934913971,0.0261322712756248,0.0224377359664172,0.0253287718388799,0.0189111825522901,0.0336232722543967,0.0183906645555834,0.0331576199944708,0.0194622506930664,0.0235857383562523,0.0202161548704974,0.0208609262102771,0.0332722969742027,0.0237476103735686,0.0199388864878031,0.0212702016687046,0.0290648154158697,0.0159412975600179,0.0197909546454452,0.0504073682143792,0.0300653027853539,0.0411143359875683,0.0192542692418399,0.0278829641109999,0.0214945458431212,0.0364112059620368,0.0412722274387959,0.0215784596139883,0.0549746017606922,0.0226942077771797,0.0213744376906737
"2017-11-27",0.0639895915254537,0.0180320620131615,0.0306322281562281,0.0260935384149208,0.0254487248681525,0.0236276383868078,0.0262229841782738,0.0218507132001254,0.0252387792465872,0.0206833773852535,0.0329544705010767,0.0184817647971129,0.0343203929892083,0.0212310204716985,0.0226538783762741,0.0188923229637126,0.0196703313246207,0.0321677837657574,0.0245582282292051,0.0211885881729157,0.0202611269375867,0.0308234751744687,0.015627970777555,0.0215435416770707,0.0493050744792981,0.0293007546102717,0.0377409213481897,0.0199193379979199,0.0297502090590924,0.0217694070648463,0.0350841660286745,0.0394511253159113,0.0219735227595438,0.0574867035548086,0.0223707583978978,0.0196534858503183
"2017-11-28",0.0602434523247281,0.0173551491913308,0.0295929854599237,0.0237412654063642,0.0277855646727983,0.0255830432511414,0.0246339170823597,0.0215462380868478,0.0233457626139968,0.02078531341957,0.0320652767343411,0.0186515506525124,0.0326682241679342,0.021920647712142,0.0250319388137339,0.0190550678920255,0.0224921864959774,0.0314961165669738,0.0239780965448118,0.0215793523505489,0.0207951694730891,0.0319861266846497,0.0147331501960636,0.020030231492344,0.0529423369072448,0.0289430045152492,0.0365755283587617,0.0214751688258841,0.0310573186308949,0.0242649658594382,0.0380749545061826,0.0389508039098949,0.0228389252663406,0.0523696267919357,0.0218822484574418,0.0195292906845232
"2017-11-29",0.0618646641089938,0.0192161388604048,0.0294576299033924,0.0244372983496986,0.0265830926266108,0.0260185725160286,0.0244230918318076,0.0207464788595251,0.0229584527436957,0.0210381933242368,0.03012556683966,0.019879008647221,0.0333437454338184,0.0268856655193134,0.0240451577363712,0.0172294042023481,0.0196738535385663,0.0313215221299116,0.023318433817581,0.022426781273002,0.0201954991518839,0.0324641019706523,0.0154609590830403,0.0191772333625289,0.0578977996088092,0.0285716974800749,0.0386406197123772,0.0194563138035401,0.0286120417304327,0.0221538135266152,0.0377106369047808,0.0394388365730794,0.0225952648369343,0.052793787431879,0.0203057315958615,0.0195329109653229
"2017-11-30",0.0606834167009756,0.021606617530134,0.0269673137869699,0.0258048554874323,0.0248799856092187,0.0256490757036367,0.0266354488198984,0.0196053561241018,0.0256649282835352,0.0229355584883521,0.029981028392557,0.0219521978826772,0.0366587936959883,0.0265651405618155,0.023248751959075,0.0198187622363034,0.0201729256587936,0.0315072093676694,0.0240027066923351,0.0216776420611483,0.019952916577064,0.0353771555692054,0.0144300462877527,0.0201913265272163,0.0483184871995286,0.0265375082195585,0.0370128240970452,0.0200721240770383,0.0301654839668595,0.0230276620943723,0.0384621429177152,0.0350246254449824,0.0222089671787406,0.0529777926377889,0.0209727976285945,0.0192504245339201
"2017-12-01",0.0562049508894509,0.0193000785337106,0.0281446096050204,0.026279581503906,0.0274394395032884,0.0271167099211164,0.0296011262337253,0.0204748595470265,0.0261819632150049,0.0223353251325314,0.0293991731206651,0.0216035705731153,0.0368830385891165,0.0264277482841558,0.0236536209314503,0.0201510679653977,0.0190510744081022,0.031652958567715,0.0252148434679162,0.0208083869343702,0.0201737928791292,0.0335894963695673,0.0151553131435898,0.0203774221297828,0.0494901023962803,0.0280693913859187,0.0382180265672969,0.0191097874509043,0.0275663213018749,0.0259697871027828,0.0393805395892349,0.0343280308220147,0.022455737703253,0.0465022330640168,0.0230021114153068,0.0186877797522617
"2017-12-04",0.0562960562428462,0.0203797345095353,0.026369554729663,0.0242819304934597,0.0256363027456215,0.027305142225694,0.0283889798956014,0.0214142255176512,0.0257188540723652,0.0198143409637385,0.0265287848730214,0.0211309435705921,0.0338124814322764,0.024835911686343,0.0215991777202618,0.0209934713385202,0.0197115937566477,0.0291503604644557,0.0275547986726232,0.0201785443915652,0.0226643416703032,0.0342125930572076,0.0142231405832849,0.0212643408762858,0.048233734699508,0.0269136707351645,0.0408417373750612,0.0195588219315436,0.0264903318243093,0.0246058268140799,0.0434360525609542,0.0403873025117796,0.0213039152410233,0.0487743240582535,0.0260987896233496,0.0198898871354094
"2017-12-05",0.0553473105738686,0.0200368924229415,0.0285453376551342,0.0244675217038373,0.0259092434816436,0.023368125457969,0.0275280147377574,0.0196887863274436,0.0243676286136718,0.0228253162886635,0.0269369559374457,0.0232139542858202,0.0332050562623637,0.0241020348223676,0.0220598321392204,0.0220054047209057,0.0214708099179158,0.0304255146045166,0.0266705951675185,0.0200335812562697,0.0208761963934958,0.0332073304322403,0.0147004208104738,0.021385479298872,0.0492646578886781,0.0256060840893342,0.042382126740033,0.0186721092063363,0.0262177955131476,0.0248689229533952,0.0430604137309591,0.0389371023990263,0.0211867314215326,0.0517295352881133,0.024654162000697,0.021043015456391
"2017-12-06",0.0561021400792724,0.0204942360563858,0.027131992127402,0.0241320121918121,0.0267408438721554,0.0250372857437566,0.0292185132533344,0.01913105062278,0.0233583443177481,0.0236452983435192,0.0274501950074215,0.0228844308129472,0.0353753488204743,0.0238660635903035,0.0213180324761512,0.0230250432553832,0.0214135702252533,0.0292046271391602,0.0280384774574528,0.0193465747573442,0.0210840732973109,0.0351019857628545,0.0146188978885144,0.0212035172189525,0.0486524805280692,0.0255363025777764,0.0441280302799068,0.0174158918358028,0.0233924646825816,0.0236434271469491,0.0440555886294235,0.0370352716153025,0.0213130068800951,0.0511340967029994,0.0246255236481373,0.0201453611552663
"2017-12-07",0.0563083112216255,0.0200496537189439,0.0284063807927131,0.0235389760258513,0.0261871441479566,0.0244007101554854,0.0288813942318812,0.0211647918137597,0.0230461165089345,0.0230131061281394,0.0292140933308909,0.023178490435669,0.0365579462382731,0.0254220136075706,0.0199424637427405,0.0222541265027746,0.0208293856491615,0.0287897509708375,0.0281706586309789,0.0195927246613117,0.0212032021690071,0.0333997589846274,0.0149765743718333,0.0211336688396901,0.0502434537487089,0.0247624575544931,0.040180086113884,0.0173474899370934,0.0238478949016079,0.021852215057335,0.042819972211537,0.0372375411088631,0.0220338727388635,0.0525461459413455,0.0252710143902597,0.0221964134153521
"2017-12-08",0.0609323571945084,0.0213883746865822,0.028249656929908,0.0242233727067078,0.0250065727713425,0.0249155822244746,0.0301307305750144,0.0209193360695428,0.0221251166921271,0.0230934085485856,0.0277055932576272,0.0226675636722671,0.0355683159538004,0.0255484021849395,0.0213104713975706,0.0225019849855728,0.022061158371204,0.0300896227447416,0.0267513416796329,0.0212449845939655,0.0189093961905886,0.0332200449519033,0.0148045653863317,0.0226510079612694,0.0507490673922373,0.0238768123968089,0.040136238307225,0.0184208135536218,0.0244668461569526,0.0222503462526976,0.0413111838197314,0.0355449036237405,0.0214485756592539,0.0516419018305455,0.0239804062764622,0.0201539430005151
"2017-12-11",0.0568049606658499,0.0216873967939569,0.0284703413742508,0.0229586065610571,0.0265761550073094,0.0226038343480045,0.0285088077150241,0.0221668463619342,0.021195459819642,0.0243488569061724,0.0262617453813766,0.0225918679088505,0.0363169499578205,0.0264134574953728,0.0204312215638907,0.0226766321332721,0.0214294653946888,0.0297262890055159,0.0301974468557105,0.0202594906164031,0.0173424512568541,0.0309647978132976,0.0146677825936152,0.0212687142495298,0.0500806791263059,0.0242546253573195,0.0417768386409013,0.0177642537350907,0.0234977718298527,0.0218682774065194,0.0415975799254141,0.04083256289908,0.0230037292562978,0.0536520013444171,0.0242405026472947,0.0215616000521072
"2017-12-12",0.0582271412236767,0.0209317779254914,0.0275356374364327,0.0216565705737615,0.0271290572872484,0.0237629409269439,0.0262899519574148,0.0225879533210298,0.0201039120076021,0.0227410085145567,0.0281706555426932,0.022981680014091,0.0333674889548048,0.0245573325848344,0.0209062705717414,0.0200129530407706,0.0224850694964879,0.0299630129158407,0.0317339611751657,0.0200921127134334,0.0181295577847622,0.0335294586412177,0.0154346994743728,0.0215915198382628,0.0476750834569089,0.0241133687034965,0.046319698964803,0.018864178503384,0.0244958616208608,0.021419067353757,0.0461686269997007,0.0420802170906315,0.0222786664986563,0.047534972636736,0.0245039068031669,0.020624627445262
"2017-12-13",0.0505322301997504,0.0197367158515076,0.030206088109293,0.024067915913082,0.0273570327612931,0.0231110022463942,0.0250338058560706,0.0218055707758245,0.0201417639912436,0.0208404726825968,0.0270088553265586,0.0232498390180555,0.0354501480245896,0.0243653500479186,0.0190040023137105,0.0191376801612154,0.0196542282904484,0.0315580434686686,0.0305813465112659,0.0195718491310462,0.0176789829129097,0.0320988906761653,0.0161183866259981,0.0218774985414851,0.0462442295451462,0.020109568256909,0.0529751657534829,0.0180621106761986,0.0249533567128436,0.0198861021255063,0.0550679857448447,0.0477220385560496,0.021776159499485,0.0500615294474496,0.0235051251273465,0.0194489291176467
"2017-12-14",0.0485633467669474,0.0210483531991461,0.0334252849985786,0.0253342282073296,0.0258910420417621,0.0274776906902445,0.0261826829429931,0.0209277751904286,0.0205413436005328,0.022870041873504,0.0269731197200668,0.0267599278161317,0.0309467849054809,0.0248316532255756,0.0199260030606166,0.0213601869034415,0.0207052566417136,0.0317258347000282,0.0305536258227926,0.0182052531596033,0.0175097028588118,0.0336710199470222,0.0158785013991176,0.0219248009349427,0.0410761327762918,0.023422289532044,0.0534441979924365,0.0189461805202944,0.0261046020400583,0.0228246445713701,0.0495696491437018,0.0418054703377678,0.0211479283249169,0.0454364950384905,0.0231707230043482,0.0198182261114681
"2017-12-15",0.0516287632080186,0.0183139544806799,0.0307436425322987,0.0258539038735766,0.0263812408924856,0.0265564948788656,0.0243661632391648,0.0223912486917063,0.0213085755419108,0.0220676493956597,0.0280220729027024,0.0276077827399552,0.0312132933908102,0.0225351467737711,0.0197354129356757,0.0201762067653628,0.0207989952508467,0.0304603755682124,0.0323217633893197,0.0206226764833054,0.0170570108572081,0.0347185687346721,0.016405369244084,0.0214086654510776,0.0432460409250102,0.0218448404893766,0.0524991186947105,0.0181166938694277,0.0252228628158146,0.0222005621110025,0.0515562484410788,0.0414572134905159,0.0212379323590536,0.0476366833571456,0.0235691538073228,0.0187176724181708
"2017-12-18",0.0489458174250344,0.0196654616184213,0.0294159263667768,0.0252860024790114,0.0285754590506935,0.0259682683913885,0.0240852760045793,0.0220660386679223,0.0189393152319922,0.0216795468046862,0.0281633306826434,0.0276090292065917,0.0305852229773861,0.0231237926997359,0.0193620059404626,0.0213903305156089,0.0215476291188224,0.031511181815929,0.0364998053513984,0.0223274743306497,0.0177149624750804,0.0341590907438994,0.0173000180852578,0.0214158255542751,0.0411545554175293,0.0215163452841191,0.0519425876638598,0.0177589879460088,0.0228601958779595,0.0230971507246161,0.0520534692384538,0.0456573739045107,0.0207376094772608,0.0435756713629948,0.0226507436944801,0.0196584978699604
"2017-12-19",0.0504528649796457,0.0191158287992657,0.0286549871666991,0.0239313318355311,0.0297906292298249,0.0251507129556875,0.0245977601750272,0.0242185211714902,0.0199775265976215,0.0208020800884201,0.0275096939641165,0.0289799728961203,0.0300923350088219,0.0240517768518317,0.0208213537444696,0.0208851396730088,0.0225924269018978,0.0311266029212271,0.0375315213443061,0.0222718279835051,0.0179949921464146,0.0322617811496341,0.0181592411295067,0.0243876471831727,0.0396036628250506,0.0224503956538223,0.0506650057639647,0.0184326197406299,0.0216963901239858,0.0228901561037092,0.0529267853702918,0.0410827059592327,0.0219794040608462,0.0405935373991774,0.021901064235339,0.0204197168667042
"2017-12-20",0.0525331959732862,0.0213577065499431,0.0288414750529768,0.023829093275602,0.030562807795234,0.0260161258882138,0.0245205049462833,0.0245321573860528,0.0182725180390844,0.0227640251456241,0.0275524290409223,0.0303082721837733,0.0314594812907164,0.0236853054837332,0.0213721294733582,0.0234056638064831,0.0205058585674037,0.0309605527859555,0.0370916666628331,0.0221915111841798,0.0169737271503513,0.0316678666474595,0.018546819080361,0.0239249064447079,0.0376903119647122,0.0207066985879317,0.0497413324494495,0.0194404635534173,0.0219470556912472,0.0185757050759524,0.0502579653269145,0.0410806354438205,0.0221886525939812,0.0410060574790976,0.0224219018677866,0.0220674201111502
"2017-12-21",0.0493675545487155,0.0222623137339233,0.0274152974851722,0.0228270136262236,0.0304535118798259,0.0260438440238994,0.0251458700316487,0.0231862500016251,0.0202736972019095,0.0235239980502868,0.0265253469062433,0.0283147573873752,0.0282535807579509,0.023250194464985,0.0216120878834516,0.0246415151545217,0.0211195608119747,0.0307500056020944,0.0356841336020145,0.0225235045281691,0.0158116815619258,0.0331970355575838,0.0199649631571437,0.0239397730971036,0.0375033947217647,0.0210853035962749,0.0523942322255632,0.0189318785845868,0.0222157435430674,0.0191341243792755,0.0503640989536429,0.0429127566002749,0.0246485282080625,0.0414218187976077,0.0225858082624829,0.0207148210716293
"2017-12-22",0.0502143735572553,0.0212690489671528,0.0258770744567174,0.0239061193568972,0.0301438347083655,0.0250790935247331,0.0244811827061887,0.0229855951666646,0.0214357163840322,0.0213167579361831,0.0276753105953791,0.0275752713952031,0.0274829999343248,0.0235020621140857,0.0216925270352338,0.0230218823356975,0.0221520143037997,0.0309937068161653,0.0380134995754062,0.0212927880834541,0.0153665725284182,0.0341787173811403,0.0203960952833497,0.0236142765073094,0.0404584233168512,0.0193590156024606,0.0535076709083167,0.0189030721137633,0.0230722437423887,0.0191285670680514,0.05083268345927,0.0432473124017805,0.0221006803813721,0.0406416205426493,0.0219925842890398,0.0230896055208992
"2017-12-26",0.053745934598243,0.0234135219642548,0.0245665414758375,0.019950409358723,0.0298202438969857,0.0271546412794334,0.0263870138090161,0.0242620849476048,0.0239410052051751,0.0185555792236669,0.0186742787415422,0.0292830585434693,0.027783926739622,0.0265548552435349,0.0229810672511316,0.0247721702152591,0.0206740091048339,0.0199802198766704,0.0386980470213135,0.0212572072554171,0.0157760466081388,0.0290256270331401,0.0208683619936511,0.0242536095825347,0.043398964181479,0.022866361579829,0.0565296027859058,0.0160532300751891,0.01977397656593,0.020086446053126,0.0543993152098958,0.0457949274487762,0.0222319910886364,0.0493503458422546,0.0148747357944664,0.0222606424053128
"2017-12-27",0.0541370774296879,0.0236644014300791,0.0278569225610632,0.0181910467151474,0.0338824537619534,0.0259310881800513,0.0263134791914832,0.0223386091650215,0.0215702168683136,0.0190404979035441,0.0196730160024005,0.0296583511567194,0.0276256415334202,0.0262247977340778,0.0243789377269365,0.0229921799786993,0.0208868128596747,0.02065445919563,0.0360063398580498,0.0207909438197476,0.0162435490612007,0.030327602496258,0.0225281606574995,0.0223168623567851,0.0424704465631672,0.0187040741722367,0.0583684689812774,0.0174523763960108,0.0213886832918045,0.0192543593597416,0.055057848168798,0.0454113825426382,0.022596870757076,0.0476425944048732,0.0162093860491323,0.0222100616698003
"2017-12-28",0.0536102588233172,0.0241207574151812,0.0272409001994189,0.0176595922727936,0.0343408890912958,0.025760937618193,0.0254868729364494,0.0222720782604537,0.0202892943063784,0.019237037294173,0.0192551861493435,0.028700342408212,0.0272658200759645,0.0262991137967328,0.0252429218689183,0.021787336317413,0.020520418508331,0.0190405482806352,0.0368802827561725,0.0210590175918587,0.0167622238271369,0.0306183816352626,0.022539320168628,0.0234552488973485,0.0436100592711484,0.0187629978865143,0.0583879381801191,0.0168755188913724,0.0207516231716102,0.019407568599629,0.0556842510323327,0.0496901212795308,0.0223333995140752,0.0461540195805712,0.0156039707448351,0.0232937513486496
"2017-12-29",0.0510431975087928,0.0246097570255991,0.0272494766156788,0.0176783799495343,0.032238265728951,0.0272696924590457,0.0268387806701668,0.0218926733726365,0.018798228301543,0.0171095353614814,0.0212219787081629,0.0292201723674067,0.0275150703519965,0.0281276076264565,0.0238648163450451,0.0212293141027849,0.0199906821236035,0.0203874272062322,0.0403156467153149,0.0206646855291451,0.0165160887125258,0.0298540219875626,0.0211219360045731,0.0209143428723457,0.0447355206507032,0.0186632994021331,0.0594491386940308,0.0166386690402876,0.0214074369999062,0.0198253238653265,0.0554201766907622,0.0465940631561049,0.0211550713149248,0.0503802294831728,0.0155972952648391,0.0244619977912239
"2018-01-02",0.0506152707710004,0.0237999125541588,0.0281022911193578,0.0193235142077953,0.0317784419450979,0.0251695143037554,0.0252536343851343,0.0243342275201703,0.0192458778654207,0.0196227631820553,0.0225498290599124,0.0304794459595669,0.0262590362506254,0.0256894360413372,0.0236357785366509,0.0219937262882726,0.0216162170833238,0.0227874348552147,0.0351971537526869,0.0205870116080542,0.0162423252952502,0.0275954217477901,0.0236796458797651,0.0211179516245097,0.045054697374062,0.0182432066972209,0.0621192488251952,0.0173758980228339,0.0217141074935943,0.0191719674949734,0.0539856131598266,0.0457824189464473,0.0201060224686434,0.0482491325109423,0.015987913073769,0.0255339120955856
"2018-01-03",0.0487855428211065,0.025049208072742,0.0236140248203217,0.0207843364041484,0.0302546352670054,0.0265741705339522,0.0272655843588895,0.024731426148915,0.0193027262280362,0.0184033313745463,0.0219543636613044,0.0256042579647659,0.0245983139120447,0.0243811263557353,0.0255712058427854,0.0231876838278758,0.0216221530193256,0.0203828287773451,0.0426843383489542,0.0197597379089462,0.0163954157189792,0.0295334075762608,0.0237056008824383,0.0191786835080786,0.0459034130823079,0.0192760064203854,0.0617288475934181,0.0187364921774888,0.0203706755908171,0.0194061399738734,0.0533734339500501,0.0446116545812823,0.0234902789860589,0.0503461952185447,0.0156433975716849,0.023789361519586
"2018-01-04",0.0485022564376731,0.0247587069509478,0.0228990409832919,0.0218072255638495,0.0279058781858069,0.0246274705861458,0.0275553495775853,0.0233111414034923,0.0199949714680012,0.0190478263228704,0.0213853627311918,0.0266546956056182,0.0249155845310018,0.0239201266295497,0.0250433014624496,0.0224556639320982,0.0208601244909296,0.0214198150595834,0.0414804643488597,0.0201890853781592,0.0161160783417511,0.0293093432959762,0.0229845182724883,0.0178837557358185,0.0462603209950129,0.0195055385947139,0.0624941599268065,0.0183309453265637,0.0209434123594438,0.0192707194161397,0.0570986913033235,0.0462638523834623,0.0226019299266569,0.0508960639824491,0.0159558795946627,0.0253506988956254
"2018-01-05",0.0485993307813712,0.0266739985057674,0.0240109161221681,0.0216076090299353,0.0304424397073934,0.0244482774636277,0.0287910973436798,0.0245780272624783,0.0211071672189419,0.0190291121209745,0.0219041855389664,0.025775034422432,0.0228212057714932,0.0230517629293619,0.0270632589567026,0.0243201362523467,0.0203880423023319,0.0217578021770061,0.0395203154428728,0.0206354517850075,0.0175250202081858,0.0299607160495064,0.0234993103811206,0.0172770932524019,0.0449538374740022,0.0189496484958994,0.0579933843292583,0.0187275658611233,0.0191746068658276,0.02053755310662,0.0534803392449774,0.0454018219238327,0.0226177942931692,0.0487754477959572,0.0171630966669109,0.0274375929163487
"2018-01-08",0.0486652967195588,0.0282665878568128,0.02190278575844,0.0251745734232121,0.0300926222344505,0.0254889485772841,0.0286603456508113,0.0228803504085846,0.0220884518347185,0.0179163056904404,0.0226172338443821,0.0263497367147579,0.0235053946141087,0.0213839851089546,0.0256181896556587,0.0239247999930348,0.0198822368042017,0.0226514273751517,0.0397602557519779,0.0204551483302194,0.0170099820658032,0.0316868289965694,0.0217203215454957,0.017965029892509,0.0474887797030517,0.0204696996303471,0.0557324312506557,0.0195797041550882,0.0192383893709149,0.0187292596021684,0.0519656460680339,0.0459923669649776,0.0225491767595034,0.0499071931029736,0.0164078627354655,0.0262726518096825
"2018-01-09",0.0475811255181903,0.0263893135791281,0.020072773109614,0.0246149312375085,0.0294286857120697,0.0241090896457895,0.0324161411975082,0.024294952131035,0.0210583077684961,0.0185486013053329,0.022453822621725,0.0245927948778743,0.0238696715013008,0.0225598867188465,0.0226279115446227,0.0220022247863064,0.0199402765370769,0.0229499033332576,0.0386366717462471,0.0223029600481527,0.0169551129658802,0.0326585002428654,0.0213554425164663,0.0191308274287869,0.0459986090623562,0.0206269984971027,0.0578819327674145,0.0191515651878429,0.0175423282270019,0.018591225275725,0.0543935199509323,0.0450284752830033,0.0244302796766728,0.0511965494722539,0.018588393561158,0.026020194964456
"2018-01-10",0.045990221821523,0.0252820659915891,0.0209478138274455,0.0259098937673949,0.0319498932675518,0.0258766867176219,0.031747804241591,0.0249447841353607,0.0215899042076293,0.0181156458345269,0.0228119609449724,0.0241616391978874,0.0250757420279435,0.0234606779572361,0.0221941289521498,0.0241267003320009,0.0188319322936234,0.0225283635467723,0.0354656744219339,0.0227107801071297,0.0192474691623255,0.0291026306500814,0.0214637535546455,0.0193272045570684,0.0431843145765066,0.0200030960079028,0.0578749625532893,0.0199556715060195,0.0174017415304703,0.0190500762688063,0.0517432160334037,0.0444212032354235,0.0259977325128038,0.0514882476800394,0.0203885700319277,0.025627796545403
"2018-01-11",0.0480487543188395,0.0267008597389305,0.0205118840241026,0.0262465664592243,0.0311062277451039,0.0240435757841991,0.0341103697359373,0.0234517443077853,0.0210882097702087,0.0191353736462428,0.0218631346575697,0.0243571846506028,0.0237913118417482,0.0234254277004005,0.0212084836073102,0.0245811994191202,0.0197280595774559,0.0229731820546966,0.0338254780611093,0.0207696604375808,0.0184637724785595,0.0287665185659261,0.0231450479679491,0.0203049463719813,0.0442342675576239,0.0201409846123714,0.0584007802746579,0.0203496067556969,0.0174836876224304,0.0196369748415013,0.050426238958598,0.0467831231078486,0.0269016581228242,0.0483254629152809,0.0202147914175564,0.025455450891026
"2018-01-12",0.0479585685736244,0.0242810282758002,0.020578170978442,0.0249464589610212,0.032506414113501,0.0258378063121462,0.0361438494857419,0.0247244664519205,0.0222977450280078,0.0185971249962136,0.0214499079336898,0.0220392127791337,0.0243751666464945,0.0239323978047982,0.0243200424829957,0.0260339631105872,0.0194743940890234,0.0248409068469397,0.0320598055572554,0.02166981708956,0.0189845584264935,0.03101826667704,0.0212943927174579,0.0197305031134281,0.0431623560566273,0.0210751410903481,0.0564887062826663,0.0185808774959613,0.0181205122402036,0.0190001407373294,0.0502976061353203,0.0448229869409523,0.0257211736398789,0.047219090401911,0.0215319245728522,0.0248845159546338
"2018-01-16",0.0450900580416155,0.0223277459948327,0.0199563897757252,0.0209479425202665,0.0346335377389283,0.026508318645805,0.0299438260251354,0.0247515607557658,0.0216288819168225,0.0211949573095873,0.0216756645871392,0.0221731458868015,0.0250243350115173,0.0247023287191523,0.0232965804369539,0.0251265393353994,0.0219323832055538,0.0231424313261105,0.0332117599620264,0.0206634280624256,0.0188786999981732,0.026915720141302,0.022035660743197,0.0187342981465752,0.0406872891140954,0.0203880206065001,0.0618129080684391,0.0215662354784652,0.0181710251047103,0.0187810122652606,0.053473683217175,0.0486276682264119,0.0251323576480085,0.0484908707564965,0.0210136151265137,0.027359120101112
"2018-01-17",0.050198470716237,0.0220405850549024,0.0198340808426961,0.0210202678323299,0.0340262921922919,0.0248854295337601,0.0311581482118832,0.0243118841245337,0.0244269903469911,0.0213360114088195,0.023116658752352,0.0216193052699875,0.0219883966590479,0.0254929155074786,0.0229456759899742,0.0242437590566674,0.0191492822592514,0.0253031424354203,0.033439832982165,0.02135273411694,0.0177895315471339,0.0308272321824861,0.0251114402528466,0.018124927843564,0.0376380708189639,0.0186503656980687,0.063333759011128,0.0205081234068501,0.023091032218958,0.0178648351741337,0.0568848762046689,0.0481528757029697,0.019350029706262,0.0482755387825487,0.0190837919525663,0.023423706203122
"2018-01-18",0.0467255414791378,0.0222921173592531,0.0192806127220882,0.022427891002704,0.0338118198359569,0.0270343727863371,0.0262390131314569,0.0235909930635265,0.0255457793353661,0.0223976330452167,0.0231709209519282,0.0244231827333065,0.0241951002849915,0.0269379695632537,0.0238051372142983,0.0258859524944827,0.0195403397277499,0.0256927143681378,0.0330068346142177,0.0202565528243195,0.0201506228479727,0.0306029029565956,0.0243540782194011,0.0171973855991441,0.0381239684651135,0.0187494797353801,0.0613386260529961,0.0224042488234387,0.0231834134617599,0.0178395633529493,0.0574826638503347,0.0470475465950467,0.0209500551092286,0.0425770611931475,0.0195387450109411,0.022199160188821
"2018-01-19",0.04649081846581,0.0212839588419854,0.0233725864550441,0.0257359648712413,0.032790491911682,0.0257785287858944,0.0257086683040277,0.0254820521254542,0.024831460732624,0.0216392567609919,0.02175987000029,0.0229878406314863,0.0248413601705603,0.0263545149811703,0.0242879362577029,0.0274370585300326,0.0220570667638906,0.0276356262060801,0.0342014904586768,0.0223236666889616,0.0206676731964208,0.0297845747634167,0.0250819075201695,0.0169399095532723,0.0394013471985431,0.018080286368235,0.0562250721557249,0.0221179783651516,0.0209130247300034,0.0177821657322206,0.0537790054312885,0.0486727035028641,0.0200165609166583,0.0408112131957484,0.0193795739122965,0.0233467855143797
"2018-01-22",0.0474689373394028,0.0216959405031481,0.0229603051532085,0.0263199836845098,0.0324854874356207,0.0248097546879847,0.0253346341383994,0.0261725444380413,0.0237417044932054,0.0234199835676489,0.0204488779179287,0.0237464615619113,0.0250979713515373,0.026622751637205,0.0234495405017088,0.0260960460926052,0.0223506019908271,0.0247332065559938,0.033571377279795,0.0202008255364223,0.0210243063762895,0.0303960376491767,0.027399138551203,0.0178398930247781,0.0410688915119176,0.0185636059717638,0.0587518786394151,0.0235738424670344,0.0196458205267533,0.0181234129973293,0.0548872779479478,0.0462828473306406,0.0192558267943985,0.0379179588655896,0.0217506268351068,0.0227916986435518
"2018-01-23",0.045376648739765,0.0201117189982699,0.022501945961636,0.0227479810575558,0.0336194393719541,0.02225346888366,0.0240062804347666,0.0308467695883376,0.0220643696111686,0.022579156865686,0.0209023695578358,0.0257643597060045,0.0288005756556039,0.0260216109832542,0.021594762568826,0.0252276095690455,0.0213176277932952,0.0279818410005916,0.0326625425094511,0.0210799869347899,0.0207173498718375,0.0280825932562148,0.0242981452020084,0.0174603159291955,0.0394770206345598,0.0229660397692595,0.0553962555519784,0.0328442253205569,0.0207101007703285,0.0181628537949709,0.0531252485704156,0.0467434926812378,0.0220616466937139,0.0373903336234049,0.0206360033311951,0.022467309207625
"2018-01-24",0.044949857081197,0.0203007536818499,0.0241077878681236,0.0218957383222384,0.0316910205767442,0.0231307898266885,0.0229078676099974,0.0305948183450726,0.023378402830833,0.0211663039359404,0.0202474763811407,0.0274391226856245,0.0290250963924575,0.0262374288503827,0.022358032636009,0.0250533615721921,0.0215333535729255,0.0281950722584135,0.0335100573480599,0.0220751638651545,0.0209999713734231,0.0287710656682001,0.0234544209262949,0.0174146533634373,0.039841718734514,0.0237474658348744,0.0533301785647672,0.0299887763635111,0.0216851274905328,0.0192892707646929,0.0532199434884638,0.0473782195406736,0.0212349638735818,0.0356593894614583,0.0212184027419526,0.0229689261685772
"2018-01-25",0.0435032164579792,0.020720504962006,0.0235719933287174,0.0234847305638766,0.0322942305511563,0.022816015749869,0.0226502030250256,0.0314878797446564,0.0234930987933326,0.0211514346275118,0.0206641603251777,0.028902265722994,0.0300455400699911,0.0275405416522923,0.0209308861053727,0.0265131552601863,0.0225498408152079,0.0252659906850904,0.0331390533678022,0.0214828205166373,0.0203381125606115,0.0285023860877372,0.0241544541991832,0.0170157014840533,0.0352765154013956,0.0239813712275907,0.0550051778945491,0.0309231446003195,0.0222087716120878,0.0179833646676051,0.0548567759081825,0.0461990826916715,0.0203416781234123,0.0372052728682202,0.0209222561487246,0.0228783721997731
