"","^OMX","SSAB-A.ST","SECU-B.ST","AZN.ST","KINV-B.ST","SWED-A.ST","SKF-B.ST","ABB.ST","SCA-B.ST","BOL.ST","ELUX-B.ST","INVE-B.ST","TELIA.ST","HM-B.ST","SWMA.ST","ALIV-SDB.ST","TEL2-B.ST","SEB-A.ST","SKA-B.ST","SAND.ST","SHB-A.ST","GETI-B.ST","VOLV-B.ST","ATCO-A.ST","ASSA-B.ST","ATCO-B.ST","HEXA-B.ST","ERIC-B.ST","ALFA.ST","EWD"
"2017-12-19",0.0740840960698883,0.0228291531902131,0.0444630495766893,0.0178162170816582,0.0346744361603275,0.0307018288830935,0.0295543098341019,0.0318209417955653,0.033040248016318,0.0177737682369493,0.0231986853275909,0.0683261881691004,0.0184734077761947,0.0164504045170823,0.0214074009067232,0.0238319352441639,0.0265868530252941,0.0319642203691945,0.0315461730179632,0.0607051571870676,0.0347691077841315,0.0232594146530622,0.0387868207516807,0.0665972480122981,0.0202984845769555,0.0657183259112975,0.0241561840402323,0.0218129180078272,0.0304819987803139,0.0148710230970221
"2017-12-20",0.0783189001125118,0.0207268544127137,0.0420498439282242,0.0167951529811969,0.0356142870635986,0.0302362375529274,0.0297054384395161,0.0329427998990733,0.0339440547444456,0.0172256807592015,0.0221548493162485,0.0698283032348011,0.0178306515955306,0.0161048823729842,0.0207470139552743,0.02362703631538,0.025257109389471,0.0320365366447414,0.0302224744581467,0.0632069062484445,0.0325312017078498,0.0235366696880369,0.0393835640111886,0.0670158479353512,0.0209478607986365,0.0678960549844176,0.0241047691407265,0.0205453900351089,0.0322432162848539,0.0132204119893986
"2017-12-21",0.0775661876191655,0.02493053142243,0.0393949939738108,0.0182310150578308,0.0407256996809934,0.0289633543714763,0.0323629493098988,0.0338422089451478,0.0270767371054634,0.0165628028365729,0.0225400212195351,0.0714441860618079,0.0202127277439343,0.0161986651780443,0.0219035693605077,0.0243601629991524,0.0263162229098241,0.0349432875731457,0.0304416965102498,0.059019748789712,0.0352474189268001,0.020469907039407,0.0322981237056133,0.0657261546489701,0.019154019966307,0.0616572474929733,0.0267018798643795,0.0279545426414072,0.0305464169558277,0.0132075200896116
"2017-12-22",0.0827728350937426,0.0236644972974504,0.0374273837361814,0.0179409171986572,0.0415762775205219,0.0308570825957946,0.0311846053820689,0.033562329421613,0.0273425892087875,0.0182265965387693,0.0170435440282114,0.0733085418922738,0.0201170799347723,0.0168387318765714,0.0152787272748817,0.0222462079030891,0.0254282002891701,0.0374504052772838,0.0286308102225391,0.0606647267773345,0.0390582950828467,0.0196990086847821,0.0328457104455659,0.072610631994751,0.0184511275479927,0.068874234791196,0.0213475423214234,0.0284309485914524,0.0235133135874856,0.01360709748279
"2017-12-27",0.0859427917905409,0.0234537332116461,0.0399911162768269,0.0175516942568938,0.0415290526561476,0.031029906962177,0.0299229761948768,0.0333301660446676,0.0274806647813238,0.0184742057155656,0.0174681839595069,0.0713927833855623,0.020036636823467,0.0179748299275089,0.015260442878159,0.0225745087712488,0.0240020762167335,0.0382411743477439,0.0292707721810289,0.0601722196387011,0.0384707170484705,0.0185828926682418,0.0292169039697635,0.07331069714405,0.017180208972761,0.0714223417746943,0.0204443235042733,0.027562210068377,0.0251115210236225,0.0135982478054198
"2017-12-28",0.0827321887737681,0.0232374961401305,0.0411552907065514,0.0163096059702187,0.0399986243655179,0.035352000436911,0.0285689314512954,0.0331914038924858,0.0261001120941837,0.018561845971248,0.0187457585068334,0.0719114549271991,0.0178544873115315,0.0181924210110398,0.0152330939412828,0.0201481636713755,0.0225162361653938,0.0373475892873179,0.028495284047945,0.0637604405376032,0.0399227579887179,0.0207561996488315,0.0316804841057396,0.0724192132228955,0.019546655365615,0.0689378522461973,0.0200123011989976,0.0287767208910254,0.0243992604298731,0.0141361256922747
"2017-12-29",0.0871127882145071,0.0237358787665289,0.044351806249355,0.0148979357939238,0.0315561508051536,0.037420438485533,0.0307795874784811,0.0325361497885494,0.0263150281213313,0.0165516468288767,0.0175095628423081,0.0715255501133495,0.0174425804437375,0.0190840522197293,0.0149374900350399,0.0203983235506664,0.0227666916752057,0.0373610117819496,0.0316629999034535,0.0609375883647969,0.0423742909082128,0.0221304057148669,0.0329291501249971,0.0736367695598796,0.0192179842285553,0.0654081534510419,0.019836783974582,0.0264741315359577,0.025396643091865,0.0137124259475653
"2018-01-02",0.0864728635772709,0.023689770062922,0.04795230895831,0.015636100905703,0.0308845988628844,0.0364697618428217,0.0311667083959882,0.0326005993950571,0.0278472587824841,0.0161961483452235,0.0178686683006709,0.0722745452346048,0.0186170997423255,0.0182372861871908,0.0143647407023587,0.0196697603877498,0.0232570054538954,0.0351866331256221,0.0295005330340974,0.0613426500798069,0.0412580775967952,0.0212485755007089,0.0315688602791371,0.0735639463057098,0.020022640360297,0.0688145262967212,0.0197474284560134,0.0263437876719427,0.024648369260177,0.0135487468955105
"2018-01-03",0.0892501905217435,0.0226583419487771,0.0410025168831966,0.0153518630152637,0.0312722999618906,0.0368964084351761,0.0362725384717666,0.032203472239732,0.0251504251906236,0.0168294181278937,0.0170834161836391,0.0694508519709123,0.0189353000780623,0.0173690589232223,0.0142621650937181,0.021119961285283,0.0223532599933003,0.0369450611641753,0.0265559209546633,0.0629497026407022,0.0409361116051285,0.0187295381158019,0.034637971233628,0.0788118487250761,0.0191726128718017,0.0694352229265958,0.0201408100306945,0.0263251558167344,0.0252784256478859,0.0126201299429113
"2018-01-04",0.0925311715948226,0.0217444216257168,0.0367892839934661,0.0143289312480868,0.0338662679787249,0.0358490672665689,0.0343553758775874,0.0321101894147326,0.021515057683345,0.0146979142443371,0.0200244701377976,0.0784890425833655,0.0190028430729722,0.0166489752552731,0.0134433098201351,0.0176063492020552,0.0209523528598505,0.0347234972780096,0.0281937844741999,0.0685530236222305,0.0412619218932201,0.0152542645522587,0.0314757390543817,0.0790913048914898,0.0193006998035308,0.0741159840928628,0.0195383806370941,0.0246561807522553,0.0285124049294745,0.0113677901601546
"2018-01-05",0.0902156078474706,0.0200044715415601,0.0383671588731189,0.0152207564210331,0.0345775411007804,0.0390703259221479,0.031875511236637,0.0309901520213994,0.0200666171220162,0.0141110552105792,0.0171000816923525,0.0761860966247121,0.0194372535365356,0.0164232110095576,0.0140116442180491,0.0174172771333436,0.0208358688657273,0.0412144336893317,0.0269375357595151,0.0679326638410177,0.0454593055856451,0.0171692556618677,0.0310939941435197,0.0784278618189279,0.0187206524788718,0.0709814017682895,0.0212874981220376,0.0260626316755027,0.0280363276224394,0.0107658074560136
"2018-01-08",0.0931806525271342,0.0197433778604506,0.0394769880759003,0.0147466290896944,0.0357515022354599,0.0393029483700645,0.0297004851702979,0.0319203878664009,0.0199180557784035,0.0146369577824804,0.0169796936867852,0.077353555052103,0.0208962877868514,0.0165478720770094,0.0156855163881871,0.0176736113957348,0.021050408332621,0.0419954177237256,0.0279008412696537,0.0643388833692784,0.045016206111855,0.015691339906065,0.0262069800949671,0.0756380514138484,0.0192542972066712,0.0735611012182789,0.0215989157106568,0.0259188710643756,0.0272956262347397,0.0110185392003062
"2018-01-09",0.0930137878772927,0.0213164980665384,0.0423266076567693,0.0140762493336401,0.0280838333648514,0.043849054566583,0.0288480192611483,0.027432447027725,0.0191678947248341,0.0151462088149337,0.0184602266458516,0.077596420560357,0.0233560281092637,0.0166774930643893,0.0165271721690259,0.0181004314245574,0.0233580679076338,0.0476267238659068,0.0312808633238893,0.0601430986902093,0.0526228378553805,0.0148277073087197,0.0241693181839309,0.0720438509397389,0.020112433900271,0.0672082137013035,0.0205354478699145,0.0255613700892161,0.025972710392482,0.0105589833036432
"2018-01-10",0.089894768404571,0.0208835294776836,0.0414287959049248,0.0156832318452161,0.0374817166375857,0.0419701400972897,0.032945945081059,0.0264208012324773,0.0188016985744443,0.0157161330203461,0.0196472820622646,0.080200706887062,0.0226037938886075,0.015851505421642,0.0150552701687232,0.0178238128668603,0.020700360878108,0.0425178570697522,0.0291371915808485,0.0645067620579222,0.0469938443617019,0.0147243592169111,0.0243833549786333,0.0719902990142376,0.0185752897151143,0.0695178514221702,0.02061629663938,0.0248465467955724,0.0278431455659095,0.0112377091329815
"2018-01-11",0.0841686989570055,0.0209800995984728,0.0400264280842188,0.015736963044107,0.0364462431574913,0.0391332022684067,0.0315660279671464,0.0276581972066385,0.0196899656055048,0.0163676127324502,0.0192792204954899,0.0777510578744641,0.0214801327528037,0.0163081559608232,0.0152259090370681,0.0180648444902715,0.0220698203132389,0.04495921536738,0.0301031580164091,0.060394399994271,0.0472496746850076,0.0155280134785186,0.0257754858487249,0.0759880356374114,0.0183631203592809,0.0721534364114121,0.0217477276925552,0.0277947874110871,0.026690008697721,0.0113003568546196
"2018-01-12",0.0878055933550899,0.0197402791167174,0.0378856920729305,0.0171273928988127,0.0383921777727398,0.040411750876827,0.0306522532512189,0.026195638978019,0.0194867803092492,0.0193225728340462,0.0181074015069074,0.0782614985719497,0.023741499213599,0.0168843943731726,0.0155237519568263,0.018477203099992,0.0243700681021392,0.0464722356520409,0.0304053965877933,0.0572113312785831,0.046056650494609,0.0163463617493292,0.0252539130105935,0.0726611078907647,0.0191346079635103,0.0671013690731622,0.0216950280858104,0.0272235320286598,0.026504937486654,0.0115475804082525
"2018-01-15",0.0831855852784166,0.020024014377573,0.0374795724548702,0.0182300986616792,0.0375634832039917,0.0372046086976845,0.0307561058399432,0.0258335140494929,0.0184622215836539,0.0185795784247289,0.0178869203157199,0.0783707478870679,0.0237861162735209,0.0170198401770054,0.0149277982719317,0.0184702293590177,0.0219858665710158,0.0468605860175036,0.0305459265738833,0.0613293775396401,0.0457201429749839,0.0154315476946766,0.0240052281721548,0.0773287025552599,0.0186281353829796,0.0703903583831494,0.021530270356683,0.0290600294134834,0.0272826724849992,0.0121207210232899
"2018-01-16",0.0842273342243352,0.0200572564050315,0.0400104116070237,0.0161797552358195,0.0369994785592915,0.0396483048988433,0.0278100627280667,0.0264320241892979,0.0187612420097908,0.0186347759009315,0.020976080047396,0.0765362624844769,0.0239933769107749,0.0166117242997893,0.0159436335796219,0.0188627682216668,0.0227119206058085,0.0483261213352662,0.0295656124605701,0.0601207102956781,0.0521710574519599,0.0157215175221565,0.0236889199420051,0.0710827651014728,0.0205417452511132,0.0669536835248917,0.0203604398826613,0.0281618332851962,0.0266547293332176,0.0122544527058454
"2018-01-17",0.0801298627213477,0.0190246103721678,0.0373557309217108,0.0161433333737446,0.0350417258589637,0.0361629155661022,0.0268829644823144,0.0311074735126638,0.0192733391229333,0.0180614581492017,0.0226186693959627,0.0745909585468212,0.0240279949717208,0.0162611404476121,0.0153271833076404,0.021972986454952,0.0209745187942835,0.0439983254372572,0.0270717468773806,0.0598871496763399,0.0463358465268578,0.0156512645854545,0.0239736696531541,0.0739658749368732,0.0211778961716938,0.0702745803568362,0.0194874641189418,0.035061918036266,0.0348997857889635,0.0132576118338387
"2018-01-18",0.0833448972378571,0.0177497994518137,0.0394149142000261,0.015828288218017,0.0318275330281034,0.038386135042959,0.0242756979543841,0.0307150083614572,0.0190948197886797,0.0166144347636176,0.0214038695493986,0.0777368599789073,0.0232756415745666,0.0160165583139048,0.015719296848301,0.0226951469735009,0.0196808710872222,0.0464327524032411,0.0261500192904544,0.0549125037847413,0.0547975632857697,0.0153611734833697,0.0221022652116233,0.0729062158592235,0.0208911065719965,0.0679858950875158,0.0198740118203195,0.0349995318952459,0.0369295938515253,0.012877595082258
"2018-01-19",0.0815871254403497,0.0179089321243409,0.0370558731304195,0.0169644819983378,0.0307184723768982,0.0373434947378881,0.0252819278963387,0.0350390006837989,0.0183106828180356,0.0163664940403932,0.0192813088072089,0.0745873541886973,0.0242361745316124,0.0168550400185425,0.016318880116793,0.0271431773763847,0.0195588676566086,0.0476591364216257,0.0281429166215448,0.052724000203814,0.0493695992446715,0.0150384287700422,0.0223934633392796,0.0719761676222841,0.0229195173739619,0.0660350475305531,0.0200194011653674,0.035355653844374,0.040609341637283,0.0132000382825503
"2018-01-22",0.0765045441069456,0.0193077263609435,0.037011726274145,0.0164424374295125,0.0283492676613876,0.0381266065802378,0.024588425915312,0.03321701918285,0.017072318416011,0.017421253061179,0.0207267479834017,0.0723411685449228,0.0238200491549336,0.0181638893818269,0.0148877621088137,0.0276514655517441,0.019712637900951,0.0483573704515344,0.029118685008678,0.0557253759021662,0.0502580283565839,0.0161891275079549,0.021803909286425,0.0728407294898916,0.0284962242360327,0.066864019297423,0.0218400994746388,0.0258820220978332,0.0439089632619647,0.0133704000137558
"2018-01-23",0.0755895985092711,0.0213107231132191,0.0427242759767584,0.0166839069424719,0.0308471333527963,0.0365436992324859,0.0236532457448586,0.0367672076973374,0.017346712430866,0.0176807625911056,0.021456482577884,0.0685447093456375,0.0262160373635834,0.0182996749167133,0.0146840321287738,0.028451409650876,0.0230784454795212,0.04106960522012,0.0301286235246322,0.0530153604011673,0.0490498920462021,0.0165628428934251,0.0224637990629186,0.0681803635661444,0.0282524164038157,0.0634010068559742,0.0224631293369147,0.0288196599455687,0.042931134561387,0.0137841091275702
"2018-01-24",0.079878412950906,0.0211479800820126,0.0441727988387463,0.0169534217078761,0.0301277998247889,0.0377800432291643,0.025135332182479,0.0354783372854884,0.0170537906290032,0.0170389911338721,0.0200397631671826,0.0516512753640126,0.0268656673607591,0.0191710086026125,0.0161547936578732,0.028989828827262,0.0218807025455235,0.0428765333041137,0.0333844363901259,0.0523912699742572,0.0523237298273492,0.0170829013913911,0.0217450040162286,0.0690729710476659,0.029286975784462,0.0609638013362644,0.022686385371192,0.0325567838010621,0.0421582321709954,0.0139510281953299
"2018-01-25",0.078949237838838,0.0203115493310797,0.0526966809548883,0.0181943120453614,0.0297157059180041,0.0391992605158748,0.0255592649756967,0.0330405145873708,0.0188486471538797,0.0169196115625149,0.0212763676192505,0.0520666479942782,0.0264162828554454,0.0182548501505176,0.016419765737558,0.0320281761687254,0.0197784872664542,0.0456056634938527,0.0316155798291759,0.047800783798411,0.0517242453195937,0.0161385836943519,0.0244127645175764,0.0648922763164931,0.0284723424901839,0.0582302126318872,0.0235939493877584,0.0337322632428336,0.0402488871402053,0.0138570854619393
"2018-01-26",0.073621208599314,0.0207135891309002,0.0513911724119189,0.0179221012015441,0.0304378859009201,0.0393411577273111,0.0243497770803568,0.032127673060216,0.0175795677517403,0.0185692857940983,0.0217941865008037,0.0522351424705413,0.0338540792497892,0.0194008317929598,0.0165663761363254,0.0294672040841227,0.0229538613507563,0.0475186234429354,0.0343934588264636,0.0459634177946619,0.053229133548739,0.016574479548319,0.0222775530632909,0.0604083747643214,0.0294237510974999,0.0556623365565273,0.0226105340705398,0.0295733244985733,0.0464331747838453,0.013606737760665
"2018-01-29",0.0718038338438485,0.0264192385133717,0.0495049901020524,0.0168111676190205,0.0293244066723705,0.0409372876871973,0.03356226883126,0.030756586610333,0.0175683998969838,0.0182969530547506,0.0209548589418137,0.0456598724677218,0.0338545545368512,0.0191503511530999,0.0176957699255892,0.0275754355545926,0.022453210355591,0.0491160577152401,0.0328582580781947,0.0448378551848599,0.0539971458446091,0.019111867267037,0.0223756453694476,0.0585476245170725,0.0331587989254884,0.0515143372677816,0.0233570428781839,0.0269673087084551,0.0490473990296533,0.0127814734475293
"2018-01-30",0.0731590972834362,0.0258619130421047,0.0540232067013912,0.0180807958741864,0.0312575669369635,0.0447995803040623,0.0303698576260472,0.0275285958267772,0.0234149616834648,0.0188138935317271,0.0220010226947094,0.0481443347087023,0.0343793435772944,0.0196945165875654,0.0157866949090032,0.0260814377227049,0.0232207030456708,0.0524871632109219,0.0349933364927144,0.0422697080153035,0.0584553619598445,0.0184048873750221,0.023793846002909,0.0519952285059707,0.0325542573877269,0.0482092429201179,0.0218033599977258,0.0229730510235905,0.0408304148482644,0.0146126202040773
"2018-01-31",0.067144915527302,0.0246119316179242,0.0475428045808082,0.0251186529515709,0.0320702465324396,0.0395330604761199,0.030246404315132,0.0298303598861516,0.026883251989271,0.0187464209777505,0.0249580936876303,0.044551384627684,0.037053241821765,0.0211714944858245,0.0171253434771009,0.0350569236611496,0.0225385209579333,0.0459205553149726,0.0317434731084339,0.0396300264654986,0.0516907937398976,0.0245857682101654,0.021801330770273,0.0527663209078129,0.033150588390464,0.0466857798951605,0.0229552643387667,0.0265071893205649,0.0436445159732205,0.0147353419912118
"2018-02-01",0.0703322409596333,0.0266313877807169,0.0549165713812568,0.0272746071443181,0.0335585653479714,0.0404614024264957,0.028283233055923,0.0276433904661541,0.0264428476778415,0.0218317115522997,0.0231395828184466,0.0434290194442967,0.0376470331586702,0.0226908490857553,0.0193893753524286,0.0342055819969972,0.0218724111326056,0.0462029379243371,0.0259527938583216,0.0376436834551358,0.0539311904396773,0.0246883313568167,0.0223697959817275,0.0454271528527811,0.0323204836817731,0.0418012980677006,0.027392846787228,0.0285447917437346,0.0381308102626728,0.0158440728062831
"2018-02-02",0.067207256547174,0.0280577227852082,0.0523306846069936,0.0264411857021081,0.0311452181426689,0.0412663250121207,0.0310349768690267,0.0286675339479359,0.0276220894156068,0.0239955220926568,0.0222429552969146,0.0451525311124435,0.0384209086915773,0.0244765597302344,0.020980945611361,0.0382759036073321,0.0206469151350655,0.0453799905206245,0.0236253115113907,0.0385118786329921,0.0506148063993582,0.0235406678916365,0.0246383946557403,0.0455738177144135,0.0292120379965683,0.0387242484908826,0.0284764324587839,0.0254456137828569,0.0415337545362324,0.0167578111020922
"2018-02-05",0.067340461843707,0.0246131249374919,0.0543630107564175,0.0239445644641323,0.0327723081954702,0.0401989261892518,0.0308478276141249,0.0331110131650195,0.0275112991950646,0.0195117352837897,0.0208998288031893,0.048989639347434,0.0392477310393141,0.0197770997955635,0.0319291183836968,0.0260405131757926,0.0193288523853521,0.043465427581117,0.0206241720823132,0.0435152286810926,0.0470547773895243,0.020408021645123,0.0251232462646556,0.0510138515386847,0.0288309904124983,0.0456798479427991,0.0275068461425916,0.0247140200143299,0.0458786793832776,0.0157578363471814
"2018-02-06",0.0714651327770798,0.0231773409364104,0.0541845269727213,0.0229721646803949,0.0388273623374744,0.0351491440138629,0.0309505695822296,0.0360561308848971,0.0276447790846673,0.0197833470986199,0.0207712038680938,0.0525048014004373,0.0389850130746184,0.0163794538541712,0.0348557676598385,0.0285775798176914,0.0172143932887704,0.0462098611248097,0.0185333686359655,0.0400064967332035,0.045048037755681,0.0204274644482865,0.027661703825548,0.0503353798048633,0.0227904380164626,0.0468481885608708,0.0260963451566397,0.025378782721154,0.0434779115350388,0.0176873103494982
"2018-02-07",0.072366280630044,0.0215202580106735,0.0554529801129967,0.0230813575379577,0.0368993748531542,0.0386451101770527,0.0257453775745445,0.0409986814276805,0.0282506900758819,0.016230583510006,0.0209701727697988,0.0490768971118983,0.040480131040295,0.0191834524532515,0.0345752060998071,0.0247125260912608,0.018047631859212,0.0454127628931116,0.0196257453864869,0.0413988164506676,0.0438918987817803,0.0204663588047224,0.0282687236189316,0.0514525608789304,0.0189919625590397,0.0490879791456872,0.0259049406943173,0.0260483332784211,0.0450651798351867,0.0181480263372021
"2018-02-08",0.0754791800481981,0.0185027225167022,0.0580257036277471,0.0189106385491519,0.040049295979601,0.0366196826374879,0.0266248026711646,0.0407750279109138,0.0260286106431495,0.0149186133324971,0.0177849082632221,0.0518064961273746,0.0396570683544653,0.0158890576424251,0.0372986574225318,0.0269395669844463,0.0188613518461381,0.0475032161602777,0.0173492544105772,0.0408122625406333,0.0423144259769497,0.0175466877219578,0.0311281302356133,0.0534345781313656,0.0187448349066873,0.0499372896458253,0.0267878188369978,0.0226379884136598,0.0461220320687351,0.0215100963935036
"2018-02-09",0.0744911825149115,0.0192934121660641,0.06139663232058,0.0190764832045431,0.0446502039946942,0.0372207039592521,0.0258560869401963,0.0444788087083854,0.0261345867453154,0.0136596326733886,0.016526360283248,0.0545149306718513,0.035096896948099,0.0163980705176729,0.0316322447620294,0.0248654711122423,0.0181698862964748,0.042249943943456,0.0170821486777291,0.0412705519657941,0.0459275405679663,0.0185204755416495,0.0296207507158105,0.0555889127462581,0.0181560474906314,0.052868043108045,0.0269192478561807,0.0191707152686836,0.0461054680256863,0.023058560273161
"2018-02-12",0.075925913730601,0.0186076560166607,0.0608986636729637,0.0193134542516507,0.0434339513053215,0.0368016343740493,0.0276068189031277,0.0452557619565269,0.0272794197194601,0.01347412963512,0.0169170103519238,0.0531101392437756,0.0374418611041896,0.0152647481262532,0.0286073856115662,0.0271986707057252,0.019805004880417,0.0388962074601503,0.0168997215136524,0.0394298786531657,0.0439225353104937,0.0202431945135356,0.030036270995025,0.0580979073516899,0.0174216732544535,0.0547216626022274,0.0272102984851132,0.0209389908183003,0.0444550518582955,0.0207843835945653
"2018-02-13",0.0760036228447755,0.0183719228407369,0.0586304429799571,0.0198377323389463,0.0405233735540214,0.0360855432511863,0.0263071481042663,0.0448191640924201,0.0296480091400237,0.0137716464055401,0.017956542082707,0.0519842843673557,0.0350593146555461,0.0152301519458017,0.0299187551746808,0.029588149700522,0.020174831381499,0.0364483773656816,0.0168110599009086,0.0403921397950791,0.0409920999322178,0.0213538795050271,0.0308578500596022,0.0618790936132793,0.0177291814597056,0.0584039646454002,0.0254628196370053,0.0200095693357104,0.045231258146023,0.020518071744374
"2018-02-14",0.0787359106380809,0.0171441376847147,0.0593640682605467,0.0187020735744892,0.0382243450180341,0.0408904759523645,0.0261679705855449,0.0466131248905225,0.0298584120673432,0.0143667141489636,0.0187980362040881,0.0476358096210062,0.0305020834653273,0.0157245877177009,0.0305356811176513,0.0294343719383529,0.0190505696174079,0.0385511533560168,0.016946418482833,0.0414283415766122,0.0406850575465294,0.0205843100208241,0.0318444926625733,0.0608239659344557,0.0185183842292265,0.0596443363714115,0.0247065202186151,0.0209475404367747,0.0455452642019546,0.0180258424600343
"2018-02-15",0.0779530989637276,0.0177527416569928,0.0577083404027876,0.017672795351582,0.0387130162326064,0.0385755662703068,0.0290884839659046,0.0430288010535171,0.0317722113084527,0.0141669809760778,0.0188469619981188,0.050402676202743,0.0326142471596841,0.0159190989230422,0.0304350921743862,0.0294129263272371,0.0185260828520759,0.0352225136436525,0.0191308461377194,0.0386081002852299,0.0402979106949986,0.0212618040422055,0.0313243112425775,0.0618784882827127,0.0171527571417943,0.0591101449939022,0.0225906187987611,0.022956683052692,0.0482246945788063,0.0196520052857054
"2018-02-16",0.0754781474725735,0.0184416362983535,0.0590654434755845,0.0170815988035292,0.0391335318289711,0.0392406979821039,0.0298087065552138,0.0413941270544498,0.0300538134583793,0.0143176878762996,0.0182059118939727,0.0489317859287396,0.0335865154319817,0.0163292912767867,0.0319372523457266,0.0260901089901024,0.0193894017904579,0.0367438672718988,0.0182275178399064,0.0408602384336114,0.0394147871500033,0.0219718314097727,0.0331130423854235,0.0596294853891065,0.0182295292404894,0.0634920368430676,0.0207531238107094,0.0224684230397712,0.0466049754474617,0.0200054832755524
"2018-02-19",0.076239756328088,0.0173161831909795,0.0590822202292714,0.0180671538265238,0.0358400429099631,0.0387603070655598,0.0278969529048904,0.0423867261362583,0.0356466588406021,0.0140408928955946,0.0184405005191408,0.046924713508165,0.0316330170511384,0.015914971473128,0.0308082163969452,0.0282449606352653,0.0176553650896854,0.0315532024454917,0.0184908651353271,0.0406638311757827,0.0354364001533515,0.0217326429575109,0.029826788295832,0.0671515391072293,0.0180896819800803,0.0662971332208933,0.023102072839699,0.0223703008826699,0.0495038681311705,0.0208830346737626
"2018-02-20",0.0748138524914706,0.0178462811536135,0.0571806385564118,0.0167116611369989,0.038477254598062,0.0365784354043623,0.0293914083579753,0.0398159376639927,0.0348194863769903,0.0145620899979166,0.0164991709112441,0.0489803969509793,0.0287052224937224,0.0160363913207662,0.0291103092832913,0.0294109495535458,0.0168258145704557,0.0304448170102584,0.0185901223282086,0.0443540133071059,0.0321809169532336,0.0224705248991336,0.0320286875338079,0.0716247558733869,0.0179981533534395,0.0722076598178161,0.0221272139824146,0.023380401263872,0.0494250817777829,0.0174023510777411
"2018-02-21",0.0802677153028928,0.0165309740782868,0.0577110394940523,0.0174349694724447,0.0391468003720688,0.0334881722050289,0.0299302363902894,0.0395555520754349,0.0347609696578084,0.0130457705167401,0.0179847615447551,0.0495186554688456,0.0281069141420575,0.015663658169059,0.0300866582061868,0.0279692407973452,0.0171787962515401,0.03092400497591,0.0175546074532257,0.0438531730003279,0.0304137470708814,0.0228523971102011,0.0360704346162662,0.0705580665237655,0.0184610178273724,0.071623693874308,0.0228393250553421,0.0227787938520746,0.0471956527483636,0.016494201747125
"2018-02-22",0.0775679847575662,0.0170868964581967,0.0582253057667491,0.0185574897424833,0.0375437728370215,0.0310548516045566,0.0270421492559882,0.0403543058341153,0.0374962999051834,0.0147695035143319,0.0182563472051713,0.0475251519989243,0.0259600108248223,0.0150997693548042,0.0289610034008578,0.0281247818495277,0.0165417727508339,0.0287119666731387,0.0169293965859039,0.0443085777049363,0.0289183944088393,0.0223701494716632,0.0426490276917651,0.0702482142144987,0.0192516565974013,0.0730495730020318,0.0246327237209174,0.0222382595802651,0.0501337740790458,0.0163908892084599
"2018-02-23",0.0776397709651375,0.0170465767392183,0.0540080917365636,0.018301880614393,0.036060928616438,0.0307492007511951,0.0291275508425392,0.038890691152693,0.0353738227359365,0.0154429266063896,0.0180446445711595,0.0494882508221414,0.0271084491495649,0.0148538837822587,0.0298815051134029,0.0275870228280423,0.0183564461178196,0.0289105842295115,0.0168354635169901,0.0450157489041451,0.0281442873307298,0.021660057794578,0.0422657382858976,0.0741148812226887,0.0188849527685676,0.0733507381201938,0.0256170105101148,0.0214511469655154,0.0496612169004328,0.0161265303057421
"2018-02-26",0.0759970393988018,0.0174481013936784,0.0552769331964621,0.021021895938624,0.0405826458199808,0.029425241931718,0.0309639168494505,0.0390920660225147,0.0365730948725004,0.0153465106196363,0.0159155838240973,0.0481649900671789,0.0254456062924683,0.0147521686822275,0.0311814933033702,0.0243291238800561,0.0190771502882057,0.0272724090712561,0.0169278914209386,0.0440893729667248,0.0289324201907838,0.0219944988888782,0.0436495160057138,0.0680411599747635,0.0185566161923834,0.0718087882148118,0.0298243112697046,0.0210891915608833,0.0497369847952331,0.0174832770669538
"2018-02-27",0.0737675687711119,0.0165258231434359,0.0563297265188531,0.0202605775882114,0.0405604497766916,0.0317230655277867,0.0330189794891451,0.0405334883300492,0.036416579525498,0.0165522738798852,0.0155474585583813,0.0480842336102982,0.0271993062077532,0.013897763884704,0.025696065966416,0.0249990290591168,0.0199002645664288,0.0259925134197851,0.0176444535572035,0.0442015617674763,0.0266975589285742,0.0232042104007652,0.0451467726297806,0.0696949891112212,0.0192021184191594,0.0715923876838947,0.0288997988309844,0.0211134331865721,0.0508223157296949,0.0147752319311222
"2018-02-28",0.0771852007213715,0.0172502714783461,0.0565070201958943,0.020973930366513,0.0410532523154476,0.032574420095537,0.0300448813491004,0.0421777281515483,0.0366439014562428,0.0159887554651129,0.0158317216973618,0.0467238637195231,0.0267987948585166,0.0137572467736006,0.0267213291606785,0.0266420159448897,0.0210274213655193,0.0257866697872561,0.0167185523751493,0.0411569652731201,0.028562419183527,0.022886812617191,0.0478846017784372,0.0674593537945267,0.0182442388602115,0.0700964116580659,0.0279467664124401,0.020862891375672,0.0494051929745838,0.0150873687946157
"2018-03-01",0.0827939557855536,0.0167632769646132,0.064626909428769,0.0217854536946705,0.0408079593342894,0.0297647401970494,0.0320107593708319,0.0439521197027106,0.0386282350232755,0.0157997284261537,0.014706226202058,0.0554556975065467,0.0258780104726218,0.0135149876996391,0.0244666790732468,0.0269678789357472,0.0206047339819577,0.0221812363569581,0.0169847229281385,0.0392385760711601,0.021565000995775,0.021995456333041,0.0371655957927301,0.0673566994729539,0.0184144958911582,0.0712422797400187,0.0260946137813965,0.0205237006672712,0.0539639023710131,0.0147463677986517
