"","EWN","^AEX","VPK.AS","REN.AS","GTO.AS","RDSA.AS","WKL.AS","UNA.AS","AD.AS","MT.AS","ABN.AS","HEIA.AS","LIGHT.AS","ATC.AS","NN.AS","DSM.AS","ASML.AS","AKZA.AS","URW.AS","PHIA.AS","RAND.AS","AGN.AS","KPN.AS","ASRNL.AS","AALB.AS","GLPG.AS","INGA.AS"
"2018-02-02",0.0278819215860595,0.0361025283650428,0.0381614112499495,0.040163623631135,0.0217990847375074,0.0470278314658187,0.0498636289113904,0.0476520514290328,0.02345444608954,0.0272727718591785,0.0377477915089928,0.0467370844225357,0.0254604436722929,0.0325784416390531,0.031788500196098,0.0341660061851971,0.037490413227077,0.0350263746008467,0.0385184078695654,0.0406003673196629,0.0454547581266378,0.0334507050218781,0.0415936109800735,0.0240783281500953,0.0557836622566115,0.0302301074418269,0.0499156980569008
"2018-02-05",0.0326113303008508,0.0310301157913164,0.0357158291448489,0.0386868171468707,0.0213424278177575,0.0498228215607497,0.0476444593877365,0.0488813090062087,0.0207904684147396,0.0283001156525781,0.033560208239092,0.0519689115059899,0.0192327573098802,0.0291154586041889,0.0338973559230867,0.0337010823798862,0.0364810070678495,0.0370251384697971,0.0383345518169898,0.0427605883249539,0.0466734448859497,0.0367819434840036,0.0423684215498191,0.0251132751749927,0.0560382971791962,0.0339727798605966,0.048149084000071
"2018-02-06",0.0327821615514688,0.0246891190775096,0.0401800952264907,0.0412187657986444,0.0195624988399594,0.0463583439316098,0.0504331812667497,0.052483154852972,0.0225832149196379,0.02813926005325,0.0253349318724691,0.046892550049422,0.0213909588965143,0.0263837342290837,0.037439732695058,0.0397606623148656,0.036744313811122,0.0373675657730198,0.0405190112968216,0.0420503782399723,0.0503487846478909,0.0337745649157134,0.0454472377441204,0.023874315830217,0.0573829088446154,0.0332708529889171,0.0435877003318851
"2018-02-07",0.0340993337503508,0.0246617327029631,0.0312635035198675,0.0435890487629451,0.0217653929267471,0.0453187517830484,0.0530758508678479,0.0502491110379505,0.0189789548812498,0.0306190592796301,0.0223942057048403,0.0516750326526275,0.0198227079974015,0.0275986548434332,0.0389457859746636,0.0416739575989493,0.0401169770394301,0.0271834219728324,0.0434259036457385,0.0420659145967437,0.047253639176079,0.0339686419552788,0.0482688426124492,0.0241586782800397,0.0632055875598413,0.0306346609387435,0.0439866479383081
"2018-02-08",0.0381909050876009,0.0237702390728061,0.0331530908612161,0.0376883072286657,0.0172599210690984,0.0467916562015107,0.0483538336003861,0.0519296675747299,0.0215039612125097,0.0295548764821675,0.020483897533955,0.0427851616516484,0.0187463450121882,0.0217614935004201,0.0418483583966428,0.0410428432941475,0.0397441690176484,0.0236572740326563,0.0471783546584291,0.0464299463613611,0.0497448369329006,0.0395460774530248,0.0494652554098489,0.0253282297708092,0.059622223803804,0.03760285183089,0.0468162229489344
"2018-02-09",0.0369099892614217,0.0223916909329062,0.0300800004988772,0.0370012434634272,0.017748304525637,0.0433868565711221,0.0493924060589939,0.0521965218319729,0.0234704920412584,0.0317178498509229,0.021887716244718,0.0338662403713589,0.0179431225829338,0.0212035024041822,0.0411318908621929,0.0475510870463091,0.0425160807077605,0.0247053143704411,0.0478189550866387,0.0452624515889629,0.0516692738309981,0.0401153034351661,0.0520943071145761,0.0279637311460659,0.057123700659108,0.0371775040434634,0.0456744634685849
"2018-02-12",0.0369607262684952,0.0235346142977138,0.0336400739998616,0.0394521610336495,0.0184306190210368,0.0425936864534412,0.0537418954156248,0.0510016282745128,0.0244380173403603,0.0304897498513037,0.0215975594492987,0.0318557578406427,0.0181613065382823,0.0219194023740396,0.0407457303487419,0.0426671975817095,0.0428619855855347,0.0262871980911502,0.0473059266339193,0.0451013707848604,0.0470999377763626,0.0379498695612207,0.0536397351120074,0.0285308295423609,0.0597725634210713,0.0370742823103891,0.043146175092409
"2018-02-13",0.0341081922872791,0.0219455516467442,0.0332357139461824,0.0423711885123286,0.0177271835285799,0.0407136951869465,0.0562643923272286,0.0551530787636191,0.0237088533144583,0.0322044345136989,0.0202823852030804,0.0317249652024078,0.0187750811909991,0.0213564200905819,0.04285265108514,0.0430700819248493,0.0417094060191667,0.0238549282010443,0.0450420756302381,0.0476418096321939,0.0478725898685023,0.0379753595271518,0.046780979114156,0.0305018008236284,0.0610329799095719,0.0386030360412082,0.043491166509014
"2018-02-14",0.0350226347659904,0.0239970185722724,0.0347949216087616,0.0438579675969355,0.0180312603748184,0.0404842180775467,0.053719400265801,0.0493812667665487,0.022043148624653,0.0328228884045436,0.0210874163537077,0.0286009365183942,0.0211642907358085,0.0237503277742293,0.0356512224312706,0.0450282335165023,0.0410016581968136,0.0251304383442968,0.0437715970287724,0.049086458147494,0.0514118339034423,0.0400896482607866,0.0496757364459286,0.0292539184798003,0.061394251176146,0.0373668937113243,0.0423804139174109
"2018-02-15",0.0349131803821422,0.0239303131175936,0.0325615796090002,0.0484155109181676,0.0184615697764752,0.039790308360115,0.0578003702230991,0.0543132575294659,0.0224679176512977,0.0302204522160139,0.0200223347572811,0.0361952706659297,0.0206458946990894,0.0212568275986863,0.0341778895924477,0.0421701241305663,0.0402964735581517,0.0228593560564262,0.050598681106871,0.0485549316060623,0.0476840042200352,0.0371052495074988,0.0476495289078628,0.0285092286133235,0.0630334655594896,0.0374349572562908,0.0389313223806171
"2018-02-16",0.0372188256409016,0.0247416927574783,0.0325049350704367,0.0511434554222478,0.0192753315959405,0.0413745230397304,0.0547269239500776,0.049000638633832,0.0205614417179326,0.0303720555470655,0.0192602477949392,0.0364166288911168,0.0210790253815985,0.0261026895997108,0.0328819340330781,0.0413681342368312,0.039473849043171,0.0203880482786398,0.0521552454212704,0.0526290924171054,0.0470805260311487,0.0342393397676327,0.0484972434552311,0.0280870356847181,0.061892901846599,0.0379536585119605,0.0395745762296055
"2018-02-20",0.0361742470299978,0.0251483594085683,0.0333627683292808,0.0491508766859537,0.0186670084909839,0.0414766825195925,0.0533890547456266,0.0485894878036107,0.0200238270129009,0.0319192120766838,0.0197752252030048,0.0327363087582123,0.0209573690714779,0.0261753944248402,0.034282187796664,0.0412117858638438,0.0394478804622415,0.0201265064397995,0.0508600881363039,0.0536222506622943,0.0475100918305753,0.0357645652389101,0.0491004303505659,0.0288101733379324,0.0626491018088017,0.0372903996738408,0.0417787168374926
"2018-02-21",0.0348450109198286,0.0241341254891097,0.0337965304202991,0.0471961179016579,0.0192494882646085,0.0443381215023172,0.0582534855505212,0.0466525027309887,0.0207619681089411,0.0321855476833577,0.0190960129248837,0.0317731769943816,0.0223531037780927,0.0248324777817908,0.0336407507873964,0.041972586148498,0.0370402273591439,0.0196604038504005,0.0545507609939289,0.0520507262398176,0.0439028410907198,0.0361740368651027,0.0472773887539019,0.0314147687275498,0.0611419333716339,0.0399038960859809,0.0418020096751473
"2018-02-22",0.0350031536927369,0.0243357197482447,0.0325828803236247,0.0498545474306322,0.0192626390578036,0.0451063580280302,0.0564226812753207,0.0485657460130135,0.0206757195460926,0.0295929030334684,0.0195285290368375,0.0322107512344674,0.0220498018918621,0.0248314497352249,0.0346569128640199,0.0415280295022761,0.0366830637417563,0.0192350866652582,0.0555212997853321,0.0492830515236661,0.0463873198745138,0.0326931873612765,0.0488296857593643,0.0319177747406889,0.0624434955410269,0.0408371117486254,0.0399611008448361
"2018-02-23",0.0349761728657565,0.0236926858448345,0.0337309737312068,0.0507991397203252,0.0190772924187876,0.0426366168096487,0.0553705686825688,0.0501831581458626,0.020517771389735,0.0301045796467985,0.0190911413152831,0.0345389396221732,0.0235426462736959,0.0255820765519679,0.0347626031415177,0.0439507712049292,0.0401568682231437,0.0203043995344383,0.0550328114054983,0.0501762730215761,0.046511868628564,0.0336802803370854,0.0466243256898015,0.0324012730668629,0.0620144332750697,0.0312106092664468,0.0393297201864222
"2018-02-26",0.0366552006499106,0.0243092572318005,0.0332232660426097,0.0464940735470012,0.0199316726237235,0.0439840206716708,0.049404865693478,0.0479635873108201,0.021517734568933,0.0301813478648089,0.0196164590523083,0.034248771212443,0.023572417755597,0.029799017262584,0.0345879795171568,0.0469803776901074,0.041365403805422,0.0206450524452121,0.0549941401402992,0.0505645608160985,0.0479683100561615,0.03333875029617,0.0486182177577889,0.0313973705571923,0.0575549207489993,0.0317666626611521,0.0393165620205512
"2018-02-27",0.0334316415834543,0.0234999611898707,0.0317905690880175,0.0450474485875414,0.0197090196025276,0.0421957847626722,0.0488160923822951,0.0490261963451957,0.0199228100371663,0.0334369313178333,0.0194310507167645,0.0375062196953637,0.0254443083258854,0.0340108957844708,0.0347157748528392,0.0439208041759907,0.0384973510283583,0.0215424378898049,0.0540534620536004,0.0526162917015333,0.0503491997852095,0.0343376115226252,0.0474967568816466,0.0318315124778851,0.0532062647074789,0.034117584720333,0.0400460187836362
"2018-02-28",0.0367387391091586,0.0229712667196008,0.0316032968394779,0.0478392058657862,0.0195571127419203,0.0416415182633279,0.0494107142805642,0.0511797748887719,0.0189875069121869,0.0316828356647931,0.0198692135078737,0.0369019726616648,0.0258638715298712,0.0313515922219639,0.0333302689355626,0.0436931942674865,0.0404244392689189,0.0211367443605495,0.055116148820122,0.0517676442756447,0.0479592789102677,0.0349923574759031,0.0514511400530042,0.032699972254029,0.0517486766078476,0.0322040205584033,0.0378774930052992
"2018-03-01",0.0376156455884866,0.0245586798975868,0.0340175035374566,0.0484288739184669,0.0202078512387236,0.042827053598061,0.0495526273035277,0.0507260881892577,0.0185221110023885,0.0322825574251804,0.0196768000001529,0.0354982859833081,0.0253023279080564,0.0335676742699929,0.0344953283681468,0.0436861513070311,0.0390432425592533,0.0217799954956687,0.0541418913483139,0.0461271615641702,0.0462063332907369,0.0362515906246759,0.0497196753062491,0.0331973022433332,0.052649216986149,0.0332837247832737,0.0366343062623521
"2018-03-02",0.0277119615198991,0.0236049430880046,0.0341083398466833,0.0449575486098793,0.0183162267814584,0.0460159079294852,0.0453348635718288,0.0456217633733728,0.0163710923360289,0.0351288599826254,0.0204054503725843,0.033556135865583,0.0261687210037244,0.0263068712052116,0.0376214813449979,0.0480970989432193,0.0417108016893887,0.0238301706885528,0.0468813620079816,0.0472268357375269,0.0536575106194819,0.0416199389240323,0.0469530868430343,0.0430936024849686,0.0546205925332758,0.0323443655156447,0.0387344671815265
"2018-03-05",0.0273180754770908,0.0238590049912726,0.0330912884385345,0.0445454387532996,0.0166552895425443,0.0422509290446308,0.0471444655798748,0.0480420528583717,0.0183742340690087,0.0341502844745991,0.0193481050465571,0.0345397968497353,0.0257724519303819,0.0275749549518064,0.0374198579873785,0.0507263933707107,0.0399043777192177,0.0304736665848143,0.0497936297373489,0.0428393103732928,0.0533503578552059,0.0398322351140118,0.0457516766544716,0.0442851661334939,0.0537502365698549,0.0309633600358942,0.0382433598565973
"2018-03-06",0.0267310639580525,0.0243805860380658,0.0350039210965125,0.0456385309653127,0.0180444482969412,0.0427187992193416,0.0490487145957453,0.0450609879104633,0.0186237533685899,0.0338435659180041,0.0203754264639674,0.0330528137666831,0.0300969656617769,0.0273988502194335,0.0362805502410169,0.0478518294882842,0.0436805805111545,0.0298520588921277,0.0444687846124243,0.0448945239593104,0.0542382549897101,0.0395106608009903,0.0446592490533753,0.0414348373125219,0.056385967271352,0.0302778096088894,0.0364464657799533
"2018-03-07",0.0273554759281787,0.0253469105998489,0.0394362553525106,0.0471271008008314,0.0168712608967589,0.0453905324307781,0.04893643719717,0.0452325609254452,0.0183692055635094,0.0352946953661059,0.0190063827251551,0.0343113515849243,0.0298068193028534,0.0233494270629345,0.0380067031774282,0.0431953988957381,0.0410486929454785,0.0309149251363376,0.0437527384811341,0.0467783736899298,0.0517365644475673,0.0414347634072239,0.0369679985800498,0.0476986070952721,0.0541503794790483,0.0303107658368049,0.038169673090983
"2018-03-08",0.0268423386794776,0.0246766859330269,0.0403710658007866,0.0485139142570815,0.0179626466876837,0.042980356585693,0.049679629948244,0.0461051944420239,0.01590557517344,0.031204119109552,0.019783982546218,0.0326992919961585,0.0305296208118651,0.0240559608256476,0.0374185577329565,0.0457530433850227,0.0438054860631739,0.0309712983200923,0.0415921546805129,0.0446139927278034,0.050812953725686,0.0425429644557054,0.0385720178193565,0.0432030707587508,0.059374427404672,0.0295505054422459,0.0404791446871233
"2018-03-09",0.0268802049185305,0.0259701480286758,0.0428851585220688,0.0493261505255769,0.0175087467317675,0.0428730873745061,0.0528515629126403,0.0423962313331314,0.0160317155800842,0.0326780725673841,0.0190471801768425,0.0302227411668912,0.0310662548624255,0.0250319618297887,0.038049793066839,0.0448554984971703,0.0451334308269619,0.0299630789320209,0.0409035463517337,0.0439593222381209,0.0513490492864284,0.0419622782455402,0.0375189506402237,0.0409738292790878,0.059916753345394,0.0298645407617858,0.0407807119983801
"2018-03-12",0.026334664979414,0.0242162276728796,0.041307803105316,0.0500055263545681,0.0182034077797952,0.0438302657295682,0.0505453056852119,0.0429633310171885,0.0169005551406594,0.0322973616647916,0.0199064008993093,0.0321885146690363,0.0285542797462817,0.02415145724584,0.0373368816373744,0.044489281437567,0.0444116192594107,0.0304709906397475,0.0383337717048294,0.0486471281271811,0.0550508758931515,0.0433824440559146,0.0383826236610993,0.0423122861196043,0.056102615921858,0.0292039952866763,0.0404703845657261
"2018-03-13",0.0310584118597429,0.0229142383935033,0.0377997795818372,0.0479314289708496,0.0191017773029549,0.043264804321298,0.0536310778933486,0.0447930246826667,0.0163212449623891,0.0324666491216105,0.0200102901041919,0.0329918899520613,0.0279704993203168,0.0205447261826547,0.0389202640454702,0.0463770502726837,0.046637690442568,0.0305754994527245,0.0367803554604851,0.048971304406543,0.0524797256181513,0.0428339434005341,0.0375619752385686,0.0420563806413537,0.0537310916832579,0.0317169850968089,0.0405578915914253
"2018-03-14",0.029887305757387,0.0230216157701405,0.0367341627993044,0.0455870981996486,0.0174664008366044,0.042690846916018,0.0518924030573516,0.0440906733023202,0.0163851657273146,0.0339314401988219,0.0174699288074861,0.0327260305347562,0.0282772992098765,0.0190092631560725,0.0371184909991551,0.0464762849004328,0.0526108447893849,0.0297114397264236,0.0373761193606307,0.053924172257301,0.0548200731317061,0.0430306490800228,0.0350619053720262,0.0428072986237897,0.0580535984717449,0.0303097356709547,0.0395297533433251
"2018-03-15",0.0284628905729816,0.0226653146268491,0.0369670096172966,0.047443698881758,0.0176745436876486,0.0429899549469165,0.0537950448593892,0.0372615506336528,0.0164770697988186,0.0287884918900002,0.0173376026357774,0.0331295745979818,0.0309638160815877,0.0210728760074646,0.038206621462467,0.047569838712827,0.055168476070162,0.0292514203128985,0.0385502112182363,0.0522817253220822,0.0523497886744415,0.0432743963300493,0.0377921751494016,0.0416002075253124,0.0593702328858238,0.0314441499128766,0.0381113175852991
"2018-03-16",0.0294417720802338,0.0230162813867089,0.0387278794594478,0.0482868511984655,0.0183341944772086,0.0417217908355771,0.0533335010699971,0.0379506529084081,0.016777932541953,0.0305508505182729,0.0200372925626361,0.0313825528270073,0.0326366009172637,0.0210116906017118,0.0368394524746438,0.0464799855195849,0.0568949912859369,0.0297254459225653,0.0375242370129969,0.0523003133422012,0.0529632896520664,0.0445021162183116,0.0376576279348102,0.0345966640411332,0.0575982586066314,0.0304165737650022,0.0392912008392244
"2018-03-19",0.0273745978726057,0.0216369471789464,0.0399031062898458,0.0504135979345054,0.0176267236515012,0.0431232901123541,0.0552432892417657,0.0342017619681318,0.0160047234305154,0.03058423117266,0.0190411048860614,0.030192123409799,0.0328873717622837,0.0201925551914876,0.0351910993213578,0.0408747866888538,0.0601336854006643,0.0284868656352873,0.0412023475594279,0.0574046232412606,0.054350217693182,0.0443018582682601,0.0368903279653339,0.0327366069706533,0.0583397314626892,0.0304442247946632,0.0412182008959034
"2018-03-20",0.0291045061876311,0.0234474036562778,0.0376882366299532,0.0472573255950571,0.0179976922137686,0.0469290832887862,0.0523152141666116,0.0372060497151273,0.0171627133942845,0.0316817868716603,0.0192750199008987,0.0305632517121441,0.0328274983710403,0.0193410469883435,0.0382478900963402,0.0459446278391905,0.0607305498980529,0.0292984818385409,0.0427130365065297,0.0594677389509942,0.0385782584903923,0.0434296486621846,0.0328645345803752,0.0339984214633708,0.0553966674295522,0.0329966954739479,0.0435366200789443
"2018-03-21",0.0278014331346573,0.0221035127411873,0.0403888136299857,0.0471708501736195,0.0187406996325352,0.0445000473419955,0.05193484859729,0.0378326470299558,0.017327917697363,0.0325060488252447,0.0201305228139284,0.0332164053563578,0.032304801654164,0.0202308043635568,0.0360853901584993,0.0446384646659332,0.0633977718944684,0.028930310224308,0.0422826165691465,0.0609461543892192,0.0398194761694597,0.0393349041239958,0.031059990278862,0.0351844161890095,0.0542507833171572,0.0338879677400455,0.0439924012880547
"2018-03-22",0.0280237441943215,0.0206548507567985,0.0413525700571426,0.0436847177546413,0.0185986384576781,0.0398366817932438,0.0516080675684248,0.0299763174042416,0.01669257328343,0.0338524463592243,0.0226155016799445,0.0300469261580681,0.0329604406577952,0.0201981509636226,0.0373742964529417,0.0447765456870193,0.0670201709883181,0.0331291974489155,0.0366524542501709,0.0678139349021946,0.0422957262642992,0.0440151718376343,0.0292418435144107,0.0356727358260686,0.0511142395607832,0.0341130729635916,0.0466789832150752
"2018-03-23",0.0282210046214066,0.0200358828349185,0.033852428323869,0.0434580955253074,0.0184014163835239,0.0337796331783718,0.0525749244661767,0.0285530904579911,0.0164765765653513,0.0387469139409336,0.0209446402996717,0.028767028465916,0.0316307505183699,0.018655801214567,0.0377232026152908,0.0462013786319225,0.0698545668418138,0.0332610809696501,0.0355504752080511,0.0665086009365714,0.0439167436059464,0.0502309714849329,0.0287140309763081,0.03885872501199,0.051191298947581,0.0336555431844464,0.050235194789121
"2018-03-26",0.0269521331839911,0.0197466384893948,0.0333056262716723,0.0436352880249493,0.0187770354191471,0.0317447253915597,0.0490800588564469,0.0301093011363567,0.0175290283030257,0.041164699174119,0.0217175315348907,0.0271635752648306,0.0335065546418815,0.019206930357571,0.0352173004653999,0.0463281155645886,0.0756534331468003,0.0318062959280632,0.0353237103029445,0.0662455665476162,0.042555425704053,0.0502666832474142,0.0298019059879803,0.0364178515809638,0.0534815657313654,0.0338952970610193,0.049367722681955
"2018-03-27",0.0223406332342804,0.0188179134830606,0.0314736305871514,0.0397851907702443,0.0187411871609766,0.0305149475508187,0.0475334250867811,0.0307128297306837,0.0179583920874394,0.0394697883316747,0.0209847370849911,0.026906112370056,0.0315591157665767,0.0181258445746004,0.0355310714909248,0.0487754306289256,0.0804126937843143,0.0336712946285888,0.0313624799857912,0.0741438109698361,0.0411752052506922,0.0485725320944371,0.0290710297205128,0.0356331737103288,0.0641508666671557,0.0335374105888473,0.0490392526603104
"2018-03-28",0.0226365139567295,0.018820577963759,0.0310779079855293,0.038965018835566,0.0178031941457238,0.0325340011946543,0.050719677516205,0.0308107258247411,0.0196987607474968,0.041520062051881,0.0211431433666878,0.0289348151747365,0.0309122353990136,0.0169449006789339,0.0348279616019753,0.047761438771867,0.0726356683326611,0.032913454958105,0.0309787210738486,0.069618444669838,0.04138665452381,0.052953859402266,0.0296234700390722,0.037523743381601,0.0624949559427154,0.0341214966029781,0.0506385958576046
"2018-03-29",0.0237602448733545,0.0191620034637947,0.0305749260492455,0.0379440920452169,0.0178999241874713,0.0349977292580894,0.0487819722717529,0.0343210701373385,0.0186200232131281,0.0363106583375107,0.0220287529976816,0.0280345399383712,0.0349124420715419,0.016347738292834,0.0375612248166285,0.0477805353167375,0.0717197108039511,0.0313051297608055,0.0307827982884734,0.0706177691272307,0.0358615739689709,0.0516637449443186,0.0308556997725312,0.0369762630323906,0.0649335376384339,0.0357637461852577,0.0504821492069392
"2018-04-02",0.0239901688833215,0.0198405433588883,0.0319993792926233,0.0366111117138077,0.0187838160909177,0.0306303577151623,0.0495115067384184,0.032266862023231,0.0195598927071197,0.0385536288894631,0.0210963732438904,0.0272397883088484,0.0319646400856318,0.0162115097589063,0.0386783039056821,0.0454569284408151,0.0619022111069349,0.0304043361248707,0.0294161662116819,0.0719334080083632,0.0370536178733987,0.0553354982267588,0.0298656307662921,0.0391679008880182,0.0556424668610905,0.0472884409934129,0.0595955117824509
"2018-04-03",0.0223916058328712,0.0200874074543653,0.0296384798192648,0.0363651501761786,0.018973406226969,0.0302922564000813,0.0455098359357539,0.0300193327292196,0.0191096225020069,0.0420772769858688,0.0214621703922067,0.027681963553822,0.0307970293283918,0.015814265886835,0.0393538955323656,0.0536470237441565,0.0640596314185521,0.0332150514115589,0.0301846107749737,0.0720934595544085,0.0319851387125434,0.0548128831408133,0.0293750634368433,0.0389294374065028,0.0568394136944972,0.0438360482853975,0.0614485396635522
"2018-04-04",0.0192888255694146,0.0188611303542832,0.0261007686637307,0.0377420554513454,0.018931003602824,0.0288495603775204,0.0473254081915511,0.0298065498298198,0.0216280404889949,0.0388933695708067,0.0221136084586566,0.0260641253789048,0.0438203516063215,0.0180190781468548,0.0345214308689926,0.054719746772019,0.0658174155166603,0.0306148679221088,0.0315249758153254,0.0648265765914399,0.033475071539274,0.0576032780752073,0.0269158864680892,0.0389713926961523,0.0566975113668216,0.0480554665114586,0.0588125041654227
"2018-04-05",0.0222674561277848,0.0199553677326602,0.0269151328925554,0.0372783010497547,0.0214833334813833,0.0273959335981877,0.0468791874275022,0.0307991270304846,0.0199521955197057,0.0373330511945336,0.0246094743376809,0.0296041684714786,0.0467072327047373,0.0175901256179152,0.0360162851035673,0.054171441762294,0.0594309836873169,0.0314328095871406,0.0305574785864742,0.0678913529557099,0.0339468731198596,0.0568122298196117,0.0250950743747989,0.0361271824422054,0.0547118612903534,0.0469035663480959,0.058132773736208
"2018-04-06",0.0199831989275003,0.0192253677078844,0.0325619252358357,0.0365906344600027,0.0234827689278856,0.0279680778008736,0.0465278727111032,0.0278029016996984,0.0201917970744422,0.0359473387635236,0.0279103297673555,0.0289551796554226,0.0445388562595635,0.0184170835513193,0.0351354583345819,0.0525332451771183,0.0582658313239782,0.0442156745427519,0.0293854133847295,0.0655774972071563,0.0346951255628006,0.0555094449817424,0.0242759514846625,0.0401536120197079,0.0469901277789548,0.0469536484091738,0.0562056372502315
"2018-04-09",0.019129776719541,0.0193549615974513,0.0283469374218353,0.042002445254069,0.0290166831208359,0.0296466147123915,0.0452826730227134,0.0279864200771996,0.0218813026012503,0.0432011342917276,0.0289462651653762,0.0286391181348041,0.0453998038873427,0.0175846307422332,0.0330652581713318,0.0563362776634938,0.0615454745740225,0.0438398461256721,0.0297427250650682,0.0600473204281326,0.0340859804002815,0.0521194990485632,0.0220576565005609,0.0376486659343092,0.0477182003075815,0.0457072765114663,0.0496670525207453
"2018-04-10",0.018354837169518,0.0198467344331517,0.0308757810755357,0.0473169635596,0.0291934078548558,0.0282023344279284,0.0431262271379803,0.0278651962465799,0.0194216646495613,0.0431386663008923,0.0332377989474337,0.0301672521222073,0.0458543948055732,0.0179696163335628,0.03109882193664,0.0536638883589175,0.0598566884355817,0.0448470622910429,0.0312699985320314,0.063090923606558,0.033546141619246,0.0481562540792342,0.021842895234881,0.0343160143470861,0.0506073598916289,0.0462159890774566,0.0469170875253156
"2018-04-11",0.019282074174228,0.0194812395696358,0.0274715285150859,0.0436884646192804,0.0290115175567596,0.0294360032730717,0.04079117700365,0.0267440104917355,0.0204584270833917,0.0453480009777543,0.0321928312159804,0.0342990804885976,0.0474108648799109,0.0188657752014198,0.0333966788111969,0.0522732046490793,0.0583987546343472,0.0456412875282153,0.0333859929902641,0.0606570118054933,0.0371275262081165,0.0505174840072021,0.0218773765691634,0.0334379604076646,0.0528017939580498,0.0434062339294398,0.0425976994512662
"2018-04-12",0.0205820608427085,0.0188713097396587,0.0273597935628801,0.0423673653124157,0.0301964814027821,0.0306573417030936,0.0396371434921076,0.0266240724423633,0.0202638364270774,0.0463061190386053,0.0328186990455674,0.0334770850418786,0.0458622128335714,0.0195800702435504,0.0337529344143821,0.0506139123124048,0.0582370524257217,0.0462836561757666,0.0295730376715366,0.0629754009371178,0.0393591552493744,0.0515525338659603,0.0218074766836939,0.0331495650727318,0.0527050287299088,0.0411996545936675,0.0441870007394736
"2018-04-13",0.0207830620991725,0.0190096649795709,0.0276057623233413,0.0417981783858256,0.0287706745727485,0.0321734124148883,0.0389555026916607,0.0276268744475338,0.0203433943548691,0.0435212472861139,0.0340206179552709,0.03531118361012,0.0440890232585488,0.0177244784987071,0.0474787457149268,0.0497791399927676,0.0584437184330406,0.0460827557255128,0.0313851648796503,0.0566459396835157,0.0369853022624555,0.0551386779753098,0.0216914488259243,0.0315031458764344,0.0483347612498686,0.0397425116279644,0.0450556108742575
"2018-04-16",0.0194884469815021,0.0197398609763479,0.0267271609553942,0.037199817467545,0.0289437635880813,0.0324270429545077,0.0385218935100323,0.0256291694056038,0.0193836264464014,0.0451360093430156,0.0341757493277624,0.0305799143055265,0.0441707187793125,0.0186256788402809,0.0454205100509475,0.0519197399400105,0.0594153769975445,0.0487591044006616,0.0275804303900134,0.058498482900528,0.0413421413419496,0.0579353736348498,0.0214715725282879,0.0266867836608579,0.0517663172018555,0.0416124303061858,0.0468428837649944
"2018-04-17",0.019850179314767,0.0209248128555759,0.0293052779394301,0.039593117177904,0.0271257100556166,0.0356498607753253,0.0424951419850834,0.0255762182284048,0.0207187129290199,0.0461547586536766,0.0307000645312678,0.0352123351881573,0.0398799812079637,0.0186949501604635,0.0487332256420553,0.0475051808346155,0.0492586104758277,0.048614708382138,0.0282136423561769,0.0607674819769471,0.0394449737694942,0.0566795829755307,0.0237412746629472,0.0277425163586441,0.0488081985738672,0.0428675282766888,0.0457419547124115
"2018-04-18",0.018950154070488,0.0204206987060573,0.0285666025092522,0.0423586968325672,0.0268086570357696,0.0347905425333457,0.0411149483862575,0.0260692044419641,0.0215156202728532,0.0445583137102514,0.0314922696630635,0.0354237942899692,0.0420254398666699,0.019879796748052,0.0495088837728078,0.0502206288249585,0.0423525580501662,0.052213548690706,0.0281965383388651,0.0590966238527556,0.0387892707706424,0.0573366019472929,0.0241436712116959,0.0275007027080036,0.0514812422100666,0.0414943600455546,0.043690630509924
"2018-04-19",0.0189979197558508,0.0223948559912918,0.0274280017784855,0.040618930051855,0.0281431542771241,0.0355968896057053,0.0428143799839,0.0268778771500822,0.0223049460202768,0.043941599145284,0.0299891725429485,0.0361214242143396,0.0413013377548145,0.01963305330964,0.0500055605571057,0.0506411439038776,0.0461228072261992,0.0510155082310825,0.0278847282456365,0.0614766206067846,0.0393037793077718,0.0570805725890266,0.0221238916031043,0.0282276400624453,0.0465322156456431,0.0384121575706617,0.045009832869063
"2018-04-20",0.0190615925395709,0.020538913085178,0.0280442198525991,0.0405068318563684,0.0278167574664448,0.0365213437775574,0.0379818108047535,0.0253121275321977,0.0237418479689254,0.0437111807917125,0.0336527791631542,0.0382626851328093,0.0401222279202202,0.0210391122118323,0.0495707795169863,0.0522386636959136,0.04153865221007,0.0455786722483183,0.0304549836623351,0.0655767917113042,0.0336445386244324,0.0633616226019523,0.0245016657048023,0.0257231505496956,0.044113801244979,0.0365174310980861,0.0508658170278012
"2018-04-23",0.0182623489815596,0.0205216426564558,0.0262051150399516,0.0388945301481532,0.027364752255973,0.0342612649608437,0.0415949581859511,0.0230488527224601,0.0232812252122326,0.0421604793694243,0.0326546117917968,0.0354346727823035,0.0396357783288737,0.0212911800875585,0.0594684450890496,0.0498580382091009,0.0431616391774311,0.0458486610305768,0.0276959818098347,0.0645665817143224,0.0336488081363423,0.0653171536585176,0.0259292728565572,0.0262115886364212,0.0442361144936806,0.0382430947698594,0.0512032078947688
