"","EWQ","AC.PA","AI.PA","AIR.PA","ATO.PA","CS.PA","BNP.PA","EN.PA","CAP.PA","CA.PA","ML.PA","ACA.PA","BN.PA","ENGI.PA","KER.PA","LHN.PA","LR.PA","OR.PA","MC.PA","NOKIA.PA","ORA.PA","RI.PA","UG.PA","PUB.PA","RNO.PA","SAF.PA","SGO.PA","SAN.PA","SU.PA","GLE.PA","SW.PA","FTI.PA","FP.PA","FR.PA","VIE.PA","DG.PA","VIV.PA","^FCHI"
"2018-02-22",0.0106413043349037,0.0132501751141982,0.0361236044849925,0.0222828598025794,0.0297252624100598,0.0200837039556391,0.0255912618515281,0.027193609261922,0.0293148316495672,0.0118376373450319,0.0253198504617209,0.0207340063900309,0.0306717766271778,0.036087825353623,0.0246807229891317,0.0159797012340087,0.0376885303038216,0.0226749683456501,0.0425828091052343,0.0106573168907961,0.0368867111968843,0.0175807196123292,0.0216695576204861,0.0113109403093991,0.0285917339038513,0.0287086334382458,0.0467453134864159,0.0152103239052175,0.0445921632066029,0.0197248491208516,0.0116168374685865,0.0120130844933634,0.0186647956208561,0.0320605153255825,0.0256773465484,0.0373401504738343,0.0141482812430148,0.0843362851144616
"2018-02-23",0.0109599195158423,0.0134785228787967,0.0349036765041104,0.0223564798694605,0.0282495488899746,0.0205988145415078,0.0237388974541549,0.024357813374521,0.028959035570477,0.0117732991800727,0.027144720705225,0.0198083366692484,0.0328350244091568,0.040101628947731,0.0265179676334994,0.0161650655629728,0.0382971507065141,0.0239712177340815,0.0414824615898874,0.0106601844664261,0.0383989727426153,0.0176410338402033,0.0219735880892603,0.0115941289127387,0.028176015673228,0.026981132003888,0.0453802355637515,0.0151264513594162,0.0420938923134349,0.0205212979674774,0.0119305485896639,0.0122324965512719,0.0192522899799675,0.0306338177927612,0.0253526707772163,0.0352870833951979,0.0139233361056508,0.0871412421385965
"2018-02-26",0.0114105780671743,0.0130167553884666,0.0368176626869744,0.0229434635153603,0.0275187610401014,0.0221129783687253,0.025567695240942,0.0241816701715291,0.0285552681177913,0.0114798247205725,0.0285807334924889,0.0192291378538163,0.0315701196332719,0.0404431832401656,0.0257601580640928,0.0176657307057625,0.0380030791212237,0.0217895790615467,0.03754889284399,0.0113545278350649,0.0435781044352658,0.0175284261829758,0.02257057968713,0.0122215549672576,0.0291966656224812,0.0232072774926919,0.0443935973340875,0.0159963758372605,0.0411428847344272,0.0193555533361959,0.012642758514629,0.0119114339291121,0.0179462444772103,0.030315530493247,0.0244735898375363,0.0408587591497354,0.0142530314510368,0.0828578333486591
"2018-02-27",0.0119285610556083,0.0166030073582393,0.0342497853427201,0.0229909412174209,0.0270810578044022,0.0226538234328745,0.0256781429301067,0.0260868792068356,0.0288814170246734,0.0115638697620503,0.0285414174768879,0.0208956053266078,0.0281971229094027,0.0404545898666362,0.0264487748624064,0.017796104514293,0.0368553769289122,0.0219975908642234,0.0403469217769713,0.0100714036018355,0.0431742086372757,0.0187273054504008,0.0215874876136292,0.0133450110349217,0.0290158284060199,0.0239131207763498,0.0410680137257732,0.0170706531201615,0.0413518811404107,0.0182071348073064,0.0120542920686618,0.0134929793801018,0.0178921990077726,0.0289452725140161,0.0242683999911878,0.0391995918559136,0.0144085110224242,0.0829557161845657
"2018-02-28",0.0122364957761107,0.0181755416704546,0.035830686553416,0.0233186370279763,0.0278868700509357,0.0206523602902321,0.0267472127112391,0.0314059010127723,0.0325356442588567,0.0120367950843652,0.0248980382517939,0.0210986622194939,0.0275519761211499,0.0415428067258173,0.0241158568284931,0.0177161612049001,0.0396625478459657,0.0224083720822722,0.0388657994691947,0.00994922373652124,0.0360923638185612,0.020059958687419,0.0192930622613884,0.0149995800778151,0.0248791359687824,0.0232122843939388,0.0399404500187534,0.0152471984752552,0.0382478146519173,0.0210290853523673,0.0126896439246873,0.0137644912920167,0.0189906257032547,0.0292319507158156,0.0232125878059431,0.0408474144559905,0.0144980449203402,0.0851287185537927
"2018-03-01",0.0109750641327961,0.0175486959072144,0.0378909429010948,0.0271440199080766,0.0253460886243159,0.0235587826338535,0.0279551961718198,0.0313485507429754,0.0365290068038969,0.0116499070025215,0.0232169690230348,0.0213571181056982,0.0279116617969527,0.0477636623663892,0.0243915464837508,0.0182479538474519,0.0410912739621064,0.0199859823000503,0.0362309959105053,0.0103414942069678,0.0349673023231137,0.0200714338928035,0.0222423318399987,0.0139033824112037,0.0237421753827656,0.0265091930215142,0.0412086775382998,0.0142100941250455,0.038157182476432,0.0220509374497037,0.0120644562222066,0.0140727367146793,0.0202685427991458,0.0219750742966484,0.0225301493009149,0.0344786017320311,0.0132693122421452,0.0837935033998763
"2018-03-02",0.0105833819515358,0.0167273391547513,0.0380549174625978,0.0272445184527996,0.0287826884329161,0.0189340743970793,0.0209550940462904,0.0320428498459214,0.0365715935675872,0.0133437917088335,0.0230017882485829,0.0169069383235206,0.0292556424793673,0.0435481680729326,0.0269646740768155,0.0180600144058592,0.0435761051500509,0.021365975605306,0.0409496439338727,0.00999860686326986,0.0356387987597516,0.0192898615330856,0.0211008223218111,0.0143212273377419,0.023109657286579,0.0281525542351467,0.0418654030429896,0.0166500290061018,0.0422042294298702,0.0201473658194886,0.011829946393744,0.0117902009310675,0.0191578486400427,0.0226287187941763,0.0210916153913424,0.0370558402399355,0.0132036251375326,0.0838944495197032
"2018-03-05",0.0108844638399546,0.0163860432029386,0.040887110222167,0.0281502100992703,0.0280741197233322,0.0180396880649508,0.0205648388437906,0.0312197087761771,0.0343235469737435,0.0147434280467452,0.0261959475201248,0.0173384642475569,0.0284960084480375,0.0432114107769621,0.0266914306291594,0.0160806444435687,0.0416503448862279,0.0200387032534584,0.0447528885981843,0.0104445978852196,0.0354065609481113,0.0199940811617742,0.0216125177176483,0.0128917791411911,0.0220154928491403,0.0281189768350957,0.0405934614773283,0.0162386376068526,0.0399264534502317,0.0212193084692712,0.0146312536414433,0.0134484620055251,0.0193618182934931,0.0184422370948493,0.0220994015646284,0.0378323597408049,0.0129759670690434,0.0850176324519979
"2018-03-06",0.0108324028388913,0.0157976017972413,0.0386376139049207,0.0298483017880012,0.0281990915175749,0.0173592303599336,0.0191427552571958,0.0282334022896228,0.0351940167596563,0.0156306744754197,0.0257103429556581,0.0168058040345334,0.0309599456098273,0.0486807853824919,0.0309183625323529,0.0165646744925952,0.0407511114685846,0.0201829717337728,0.0396301428388822,0.00940512246030878,0.0366656255237734,0.0183588804043992,0.0184459471708727,0.0127555730837213,0.021188352320771,0.0263973458113905,0.0407243173529798,0.0157290431472933,0.0410614952841287,0.0218694505464852,0.0172644488300377,0.0127271536174537,0.0192521469370238,0.0183506171120604,0.0237700404209965,0.0383507895867316,0.0140196059394592,0.0845848124129573
"2018-03-07",0.0101955161186166,0.014536390430047,0.041240559551695,0.0269515131084555,0.0287978678817161,0.0168966856537853,0.0193439804164244,0.0289434952622729,0.0341960798330152,0.0120748724589435,0.0267304787768869,0.0148471185347154,0.034623045769754,0.0488289872451511,0.0305337100646252,0.0161630435793004,0.041698142796471,0.0228228450802669,0.043113761001504,0.00898151629662307,0.0349100706368864,0.0191734772532377,0.0185786406423887,0.0117633305881421,0.0198626657426758,0.0280145739955708,0.0375909141639444,0.0165746101176477,0.0414130347567042,0.0210148952331409,0.0168087615173498,0.0112756003288409,0.0172505083828029,0.0183655014556709,0.0236609022981636,0.0424485784238926,0.0129278065296463,0.086846518073025
"2018-03-08",0.0104226038332095,0.0152470786126643,0.0396944577971349,0.0285938108461394,0.0281336447609629,0.0164818430695885,0.0192666658017939,0.0286254281042974,0.0329245741055772,0.0127092591707417,0.0244317000173047,0.0170376838654445,0.035026832332245,0.0505331393097586,0.0278936867922409,0.0195653936131171,0.0398756753529364,0.0230704920143368,0.0386776871690667,0.00855869011067501,0.0357339115279749,0.0207402703582218,0.0169877738316453,0.0116909759154163,0.0171537051343918,0.0273869634380556,0.0376181624953354,0.0162691259308652,0.0444659580314962,0.0208893650074113,0.0180415720376828,0.0114131797101652,0.0181076717149875,0.0159668157538781,0.0241352835743466,0.0434025215606619,0.0168984143379467,0.0863279829602823
"2018-03-09",0.0103988148084745,0.0149598783481295,0.0419011992663228,0.0233306996321179,0.0264801259187404,0.0160096613055608,0.0190213907910541,0.0325186857601783,0.0319682058307643,0.0119297160763625,0.0241088381167193,0.0155542572227533,0.0341528605851707,0.0481283275692502,0.0321929350880411,0.0187757650129014,0.041600181478424,0.0230770852450087,0.0391125200518997,0.00895380208565308,0.0369647351574463,0.0202446383540677,0.0178771718729355,0.0122941841880483,0.0168530246263242,0.0295136041512048,0.0378572590356546,0.0164578962357841,0.0391797779807411,0.0210926665407075,0.0194086707162018,0.0108930658630189,0.0177825649245366,0.0176579740011675,0.0234206359093889,0.044595605848041,0.016250493677335,0.0874810807238696
"2018-03-12",0.0111838299049795,0.0143161794709801,0.0388069713439164,0.0210006022094429,0.0277052379376411,0.0157516399977405,0.0210566276113813,0.0335575690952693,0.0340023274655221,0.0128498049749518,0.0213476761862866,0.0149111497598129,0.0359480318588559,0.0437887750382364,0.0332138856956149,0.0191618000231234,0.0433604442129294,0.0230764189719416,0.0409353086641316,0.00864610851244259,0.0312333410995338,0.0195240127507922,0.0170200102212392,0.0122165971182742,0.0166820037140369,0.0282376476453051,0.0408004452400206,0.0165282475883437,0.0364522115149652,0.0226052158103099,0.0207591748276856,0.0116792457015729,0.0177565389097263,0.0178524982846872,0.0235748647104837,0.0468527497482716,0.0163210536311768,0.0892837525483749
"2018-03-13",0.011458789195681,0.0154256408710892,0.0418182518820313,0.0195164613564979,0.0252538360231925,0.0162438511701862,0.020420759532493,0.0328232627048412,0.0313941478966944,0.0122835679674109,0.0220403218905374,0.0152948201488089,0.0376302913630408,0.0407227177902852,0.0328063036813163,0.0195176392623668,0.0450768528952644,0.0236770092858753,0.0389955993069681,0.00879251683278723,0.0325284326038518,0.0213648553610808,0.0175227023743602,0.012312964279624,0.0171344690806953,0.027904947448627,0.0394235169234347,0.0165044907829377,0.0357413101100636,0.023055640805123,0.0212868792920166,0.0116711667737062,0.0176078937525591,0.0174584453570241,0.024839134126221,0.0481308399678793,0.0157879053844925,0.088531764518935
"2018-03-14",0.011372506735609,0.0142485187683483,0.0453325719365064,0.0197841892731462,0.025538095100174,0.0172551874458916,0.0195068016186615,0.03043449156285,0.0299199848948656,0.0116255368833579,0.0209611747836357,0.0151950874865677,0.0385507358029414,0.0425487158854353,0.0328379084801702,0.0214275645365339,0.0475985319575589,0.0226215446788068,0.0423126126172263,0.00919086194901172,0.0324282899175442,0.0189796675877874,0.0169718804249558,0.0127157701168498,0.015356636203815,0.0259238541933512,0.0414690615362614,0.0163188836351496,0.0387627766655533,0.0224176393904681,0.0167765405096735,0.0112417187512326,0.0166596232717431,0.0176514902826338,0.0230535701230511,0.0458443007596233,0.0158015684805341,0.0933641057524741
"2018-03-15",0.011357142157322,0.0136514931942489,0.0477834261266199,0.0213662520612147,0.0238184174180657,0.0171522863565133,0.0196964211886987,0.0342477432051933,0.030704740093948,0.0115908405396067,0.0205460947970079,0.0152574011422822,0.0373527361589569,0.0438462899260194,0.0297068433152907,0.0215340580754911,0.0475550811617799,0.021855696588565,0.0471842810860408,0.00919236941060712,0.0322234963680469,0.0189821709470304,0.0170253014434316,0.0123188409001687,0.0150167795799625,0.0270228762039946,0.0378468486160358,0.015685370963269,0.0358122291022366,0.0230206566048878,0.0175019554819039,0.0107329189175945,0.0161734774446473,0.0177609141863624,0.0234972254615419,0.0457707382603914,0.0163809950171365,0.0918275904978857
"2018-03-16",0.0107249622424109,0.0120375858941893,0.0497222308496744,0.020755056305787,0.0250459626974306,0.0174914614959448,0.0194231918596512,0.0348322616226899,0.0319680418826382,0.0119348698561119,0.0218504488704957,0.0140380967251601,0.0392841373219628,0.0399208102180159,0.0319387480388815,0.0183317194052466,0.0440717290390382,0.0208735569301084,0.0460645364360101,0.00944094098118041,0.0365196039769331,0.0189979260668205,0.0180356306941737,0.0116567440507696,0.0149716750596893,0.028718043970489,0.0305818688288392,0.0170090452037126,0.0377936047789209,0.0185962097173413,0.0175251175971959,0.0114170878010547,0.0153461827377943,0.0175484460918402,0.0236105706092325,0.051915480036668,0.0155910885704606,0.0944153255354367
"2018-03-19",0.0109424494062809,0.0122976122943379,0.0507656809090853,0.0237631692727611,0.0244164434457763,0.0159912788497951,0.018407685655279,0.0327664645286805,0.0305009639792696,0.0139022473885297,0.0238894429693697,0.0133227637672869,0.0400013538431825,0.0395774074201288,0.0302871998373148,0.0177754320401235,0.0448990185588842,0.0198913310525268,0.0496283415525827,0.00928725760203256,0.0321904839830362,0.019675728246653,0.0190841421292732,0.0114327589910617,0.0141825310668364,0.0303613877817048,0.03199706660334,0.0164700714992031,0.037393434839599,0.0182289479405882,0.0165745585193121,0.0112157587678941,0.0178979636999128,0.0187374623610601,0.0207814512977854,0.0499417877167791,0.0158461608031332,0.0956747593795999
"2018-03-20",0.0111302781590526,0.0118187197943708,0.0481660712109911,0.0231114147193596,0.0245125318254524,0.0168367042613944,0.0190336569562478,0.033399046779092,0.0318741355753766,0.0157967875390008,0.0245804060007885,0.0141889994930177,0.036796630871379,0.0404472391884767,0.0262961911011339,0.0182543162288559,0.04427087971036,0.0217934237566697,0.0445114519619325,0.00960801895389909,0.0341983773369102,0.0208204402697318,0.0189141577521064,0.0114988087172236,0.0146443611808479,0.0282516634247333,0.0268261413099235,0.0181904295526387,0.0408844044900642,0.0194244131182579,0.0162205765969127,0.0115718459314469,0.0219973268230038,0.0172600831580009,0.0224159064191407,0.0505337611563995,0.0157885755871706,0.0941318230886363
"2018-03-21",0.0105009519318601,0.0116114329019683,0.055660461934737,0.023884560041296,0.0227895009809515,0.0180227383073645,0.0196238654642936,0.0348002880540322,0.0267834010865738,0.0134731418545931,0.0232020758713073,0.0145028491252544,0.036154685370698,0.0335455113667945,0.0268163375354005,0.0184392996285,0.0502099382751344,0.0183180925033459,0.0429865214405631,0.010523820023032,0.0381358813570134,0.0184763057737682,0.0178985647584095,0.0108641183172768,0.016134751322064,0.0289808369159819,0.0322339889304241,0.0172841725338917,0.0422083523651118,0.0198189586747019,0.0162154796619962,0.0109254490656097,0.0187028344048441,0.0148394323601021,0.0203486914376015,0.051408999984952,0.017529357637282,0.0961443508012689
"2018-03-22",0.0108335379697566,0.0116502094096437,0.0459112844177494,0.0240288403238284,0.0210130532750991,0.0186873997370977,0.0209411444083849,0.0305777861926183,0.0248177006012006,0.0138131916912336,0.0215677767232619,0.0148451501496639,0.037035268220576,0.0408850181087841,0.0233392990923898,0.0194027229173214,0.0529461581618498,0.0195853189887766,0.041292722682841,0.0102996262099864,0.0359065038028629,0.0175729006702632,0.0170759084131166,0.0108943621305219,0.0159940112285919,0.0303460231025225,0.0357406289954562,0.0188110922890272,0.0458816577348134,0.0197760734412495,0.0156825146380957,0.00945541184730566,0.0203922848409505,0.014767845036818,0.020612244237593,0.0532629413280717,0.0172074069192671,0.0971469800614101
"2018-03-23",0.0100035675982326,0.0115655716621646,0.0495297209736237,0.0232945885543705,0.0211735899759954,0.0182849668865695,0.0200020875692578,0.0301248100555136,0.0238511981035412,0.0131788954909491,0.0214351783165526,0.0149221450332198,0.0401079275002042,0.0411072601802961,0.0240920461803522,0.0208243288071106,0.049575062488465,0.0196822824676263,0.0388849541483299,0.012240957577732,0.039079637299567,0.017947516849883,0.0164210104939337,0.0107004836878723,0.0155019441324294,0.0322473707163488,0.0354174539636084,0.0190870607883646,0.045688894334288,0.0199766258713356,0.0171997890718076,0.0107028069915559,0.017746698340632,0.0139901024571573,0.0189650359125184,0.0545957971724942,0.0166762527138596,0.0941743796322375
"2018-03-26",0.0101284758463445,0.0100813112755733,0.0465330777058628,0.0245427236717708,0.0222094686013887,0.0174600520090016,0.0206738777792673,0.0283738806198911,0.0241435222901075,0.0137805559053169,0.02093448906936,0.0164673513426573,0.0408764804875893,0.0343298161679524,0.0247532063532122,0.0199958052639151,0.0601012718730678,0.0206541836419867,0.0373357253503195,0.0113432701414364,0.0410145732665067,0.0192296777313054,0.0164879096743785,0.0113110595344311,0.0159147297111877,0.03124493878573,0.0375672331585706,0.0189650811282829,0.0450690142539439,0.0208251747211265,0.017182373432841,0.00998131254647603,0.0194442003301772,0.0134105051473846,0.0200464723547846,0.0496240678306541,0.0159513532623694,0.0920117777338285
"2018-03-27",0.00946748019407414,0.010306304719004,0.0463739182918398,0.0224145101015519,0.0188961809945586,0.0180079882308067,0.0215727130989337,0.0302802463741664,0.0205244533384771,0.0135527211338886,0.0194364660498942,0.0161428994514187,0.0417565141642269,0.036433026237287,0.0253623636420131,0.0257143348934385,0.0625655768170481,0.0208953507556857,0.0354247826911374,0.0120957082666918,0.0398034406198992,0.0182266821841149,0.0171983022333811,0.0111422054746683,0.0154277321545948,0.0303176711984946,0.0375677859332779,0.0222982134923009,0.0446776068595682,0.0212773221063533,0.0147271897065304,0.00953088290085206,0.0188557039286849,0.0146867634041644,0.0189598128182431,0.0471612511105721,0.0150879152932036,0.0958299791349541
"2018-03-28",0.00920079620263247,0.0106188155177009,0.0407576799069305,0.0205860903881121,0.0204270201504067,0.0180369117246421,0.0232121536018834,0.0299385389397758,0.0194400672403417,0.0133823600763117,0.0214197315041747,0.0155225411941283,0.0486209130242502,0.0376440416047899,0.025259651454342,0.0340277822021034,0.0482721787691127,0.0210941636003771,0.0399456867650498,0.0141167491248197,0.0395251555966751,0.0194567797071895,0.0172602385275255,0.0105372341641067,0.0190997446349939,0.0339770663056952,0.0357181555449372,0.0216901579592721,0.0435561795273698,0.02005238027377,0.0124120509932865,0.0100545681235552,0.0177524794331792,0.0133136439737415,0.0196915441601797,0.0460375825979352,0.0148439381249909,0.0934972273597116
"2018-03-29",0.00958712890987498,0.0115617738346219,0.0433328268933072,0.0213218535405533,0.0224877439655526,0.0233711396310712,0.0236871774531775,0.0260952363380024,0.02053931003925,0.0142847956364796,0.0203535733075132,0.0157495029866586,0.0514568452835046,0.0327302490734963,0.0226520468565619,0.0332836372791893,0.0463332469656262,0.0238804852652623,0.0350291430569469,0.0194891796580219,0.0379938540117402,0.0185636979715789,0.0210181654138778,0.0115005461475481,0.0201893995230151,0.0311074707678618,0.0346285413206146,0.0259068207812817,0.0388712020199083,0.0200675505872529,0.0125638618769021,0.0124158532743494,0.0178915487962083,0.0130093232069494,0.0190489195593167,0.0416441207489728,0.0140582662708779,0.0922939617470722
"2018-04-02",0.0102834963092421,0.0134148788692762,0.0410622186821006,0.0211287610484667,0.0221687788098356,0.0259288384626628,0.0244889552980008,0.0253035164299647,0.0209837666483944,0.0141913214886421,0.0195256951455104,0.0153839022668906,0.0475897477055473,0.032347286971697,0.0237978891598375,0.0321860272230748,0.0434452300518419,0.0235897571003504,0.0346947373802102,0.0251728524515435,0.0371956509008434,0.0181430191677605,0.0212497705834319,0.0117054485350633,0.0209831531344568,0.0291307581204978,0.0349392845251046,0.0258976994957232,0.0421749995906857,0.0197278668841444,0.0118079596559389,0.0178850756357915,0.0179660230830727,0.0124876127715479,0.0182523364132504,0.0380134530990342,0.0150699709932444,0.0906822599073185
"2018-04-03",0.0110548156081875,0.0138271380541313,0.0357127930481256,0.0211129473970005,0.0219906855390468,0.0264150859340887,0.026910660358442,0.0267776817114207,0.0214076540884995,0.0153699787339243,0.0267155564837396,0.01837410832573,0.0466176255621436,0.0283269094666906,0.0211422588691361,0.0293841311835749,0.0406189596648052,0.0233129382506272,0.0301792353801249,0.0307576749790805,0.0337850436405665,0.0184061054702521,0.0182328093020964,0.0131425818224495,0.0211197821299042,0.039092370691234,0.0321187725949163,0.0239912635296082,0.0446204851043978,0.0193461904008955,0.0132487787133066,0.0126177577216629,0.0165236091006177,0.0125054246408212,0.0157164919702759,0.0446881225443222,0.016044950443631,0.0887906215405224
"2018-04-04",0.0111643648226322,0.0125269934541467,0.0386126257435959,0.0216858626050749,0.0224120665930242,0.0245060747430711,0.0262521301124432,0.0275063023207519,0.021949697790077,0.0144382188190782,0.0246474094670636,0.0163296255981591,0.0487691839567328,0.0287699259073121,0.0212719686562105,0.0310028996066151,0.0365403912840147,0.0232254333395952,0.0305222994344642,0.0309414731457445,0.0350362688873748,0.0184660348171002,0.0189512372084982,0.013487071756046,0.0202369909923806,0.0375655878931999,0.0308019618527284,0.0384960414736333,0.0406323863801827,0.0204431773033501,0.0118822283321396,0.0126936551568342,0.0163984319426689,0.011771090077424,0.0157978635176067,0.0427169019531089,0.0154977660261863,0.0860503570297301
"2018-04-05",0.00952575200996509,0.0152708086532807,0.0398474497726826,0.0213992700983202,0.0232837212637364,0.0244123549104773,0.0309637943975866,0.0291177941122118,0.0240152087522167,0.0169385037157995,0.0241402741581782,0.0167124796680945,0.0494432718375881,0.0222391160883874,0.0194697301601299,0.0298926314167093,0.0365467938573155,0.0212894270037623,0.0267501727146701,0.0301695335068592,0.0316872829971277,0.0192839948886778,0.0163716540372534,0.0122782662729558,0.0191329881865414,0.0351436182310055,0.0298815691533999,0.0382831629803381,0.038993584213084,0.0246607093830366,0.012382492112512,0.0110331979578763,0.0216159975111303,0.0120551217686523,0.0188923933830774,0.0448849667716113,0.0162363690729162,0.0857545429808327
"2018-04-06",0.010123433994021,0.0178435095078893,0.0393159994179335,0.0224692581293599,0.0237150898671028,0.0264366541518415,0.0300413247483814,0.0332150765834693,0.0221051387220408,0.0165910403970204,0.0257017929435481,0.0152109345599207,0.0375398534894502,0.022438584747843,0.0208825515637846,0.0298760301134296,0.036185176733457,0.0266666744853607,0.0275106059651348,0.0348944752543732,0.0329544384773055,0.0195187736747647,0.0160550612814512,0.0115962782253495,0.0194388569816008,0.0328682614652755,0.0244727783139967,0.0369232612514566,0.0467326375635155,0.0226855652719996,0.0140022546176644,0.0120025277126038,0.0196659409924864,0.0116635146106338,0.0171112488137858,0.0441686790048889,0.0159940742523968,0.0833826421134632
"2018-04-09",0.0104345561219241,0.017923897644725,0.037101911328705,0.0291850712798574,0.0229725991284279,0.0277422932697677,0.0328292508404316,0.0322376731246836,0.0231491669006247,0.0162993092046134,0.0261946516405039,0.0161426252939121,0.0389700435114647,0.0241373251252343,0.018952332087483,0.0321974030789201,0.0396563353799218,0.027473814562015,0.0253543152503467,0.0262048401891808,0.0284853396632323,0.0191021500240139,0.0173299227124122,0.0114583877659205,0.0179081247996859,0.0335948093979111,0.0243575123945284,0.0356618701756172,0.0482452101654749,0.0252975522112984,0.0121529222972318,0.0108412691299919,0.019810413742371,0.012088461982078,0.0176793205656745,0.0433893485827453,0.0162815783050356,0.0811563911220342
"2018-04-10",0.0100091293448976,0.0199611282396245,0.0346975306882164,0.030473295087737,0.0227301374556788,0.0240784385785591,0.0320546907312881,0.033157365599831,0.0225768068992332,0.0170490000770585,0.0278994206536478,0.0166216381830597,0.0377469545850704,0.0228723130715055,0.0206162397881312,0.0301825112537711,0.0356378409896187,0.0257312268661208,0.0266954818262741,0.0257229589082091,0.0281283747566845,0.0175158760445209,0.0171472876652753,0.0125583473833715,0.0179553289552871,0.0365311494272665,0.023414318769374,0.03425183243993,0.0468811499165836,0.0242976802272917,0.0125355751908148,0.0116312941196683,0.0201896725777253,0.0111483481544283,0.0170181987885338,0.0567525038049181,0.0157931821932618,0.079735770757532
"2018-04-11",0.0099118479449104,0.0184375434660079,0.0371815185612682,0.0294499742653338,0.0234786188718173,0.0275603307164475,0.0335409275836451,0.0309218678538351,0.0214450651086768,0.0171370113742273,0.0314071141211079,0.0233506851495238,0.0337185009739218,0.0233237308155985,0.0200119177062349,0.0330044466365648,0.0353803415245675,0.0270874828397847,0.0263857796923327,0.0265786319047833,0.027777101982613,0.01893964968144,0.0184432190777112,0.013070871766719,0.0177177895980426,0.0337325934591273,0.0250701258498783,0.0321446820780673,0.0456747704778363,0.0247114804877032,0.0144802927106166,0.0116329835443444,0.0214666965838739,0.0113529485601172,0.0173649458662266,0.0470361393389727,0.0147365075793762,0.0753338642467449
"2018-04-12",0.0101615489384687,0.0185306363262039,0.0350716502332774,0.0257113340109788,0.0215751932531877,0.0242531199704187,0.0332462494053903,0.031193765463446,0.0186011691346032,0.0146924309393227,0.0337030881559615,0.0224113624373226,0.0352775237789792,0.021824059571322,0.0201664429250944,0.029430617500289,0.0360487181119289,0.0257064368485705,0.0262155085482712,0.0273731114345493,0.0288952345638927,0.0162107583523737,0.0187624076683939,0.0122587011442028,0.0184894892014276,0.0351028578940296,0.025019515890741,0.0393737374730643,0.0448878403044861,0.023549581070476,0.0157923516863801,0.0121716453319284,0.022851355488564,0.0126379982446091,0.0184474148084144,0.048824276870473,0.0153450666259336,0.0801858003930238
"2018-04-13",0.00968770173409241,0.01930051646597,0.0340138948697842,0.0255047553768262,0.0238503268962854,0.0272016285828025,0.0317209845047441,0.0305097376527243,0.0196501259770132,0.0155441499536633,0.0331414908568828,0.0241163381102723,0.0329882880341501,0.023683813300555,0.0221701165343323,0.0288053589901931,0.0346156115641046,0.0264942176600627,0.023030882921656,0.0236823489051143,0.0275017364007675,0.0158512121848556,0.0190032590306867,0.0136289074485764,0.0174317266242714,0.0344369424855661,0.0310640478053152,0.0397694448597517,0.0458264525339148,0.0232230063618781,0.0151454731460072,0.0124959027307145,0.0241005284298178,0.0124715808013685,0.0179714308216936,0.0477726880430469,0.0171779601789982,0.0754154112215411
"2018-04-16",0.0106487834179484,0.0214546162905822,0.0367889458584062,0.0240110626410426,0.0237627210717408,0.0278418334089523,0.0363856738838316,0.0315129883942567,0.0203593274344752,0.0152670661129882,0.0253281861538261,0.0266933892346544,0.0338388973601936,0.0222805395738485,0.0209823673462573,0.0284194197880604,0.0335612092804908,0.0235332809931335,0.023814608541889,0.0248766597715847,0.0263736160334279,0.0152403700850459,0.0188422345334709,0.0130731261631889,0.0176627694423431,0.0363719478819778,0.0282718250791744,0.0336128840982493,0.0480747288200428,0.0253152009635005,0.0151751823792868,0.0136315293770757,0.022026690510499,0.0125416520454145,0.0174421966268676,0.0479508553712994,0.0189556057437724,0.0780760082872006
"2018-04-17",0.011261858685579,0.022162063939909,0.0389564374507118,0.0239632366641045,0.022418389145834,0.0275902336596746,0.0347839725560759,0.0334506038508508,0.0227326020820794,0.0166960866687739,0.0233340173183185,0.0248537940277492,0.0285210919369981,0.0231098080499381,0.0219114517652277,0.0295661937526148,0.0340474810926341,0.0246833742829322,0.0241219289643194,0.0244090237570448,0.0259498930846288,0.0163082450439995,0.018252079835714,0.0121699461627831,0.018922798615458,0.0371165181067814,0.0316111027012494,0.033855738181409,0.0458307895215563,0.0274818857393805,0.0151084829228729,0.0141551742141399,0.023144854048116,0.0121526180690167,0.017414281184575,0.0445580951515626,0.0193453394433798,0.0740485083220074
"2018-04-18",0.0111379386584478,0.0227671134805498,0.0388713182686519,0.0224476238315561,0.0205658433340396,0.0254557609735634,0.0392086411639851,0.0329464971604704,0.0220773455641881,0.0164638792723696,0.0244123808236633,0.0260184364272833,0.0292329755081985,0.0220043783967765,0.02141150351169,0.0283729061653408,0.0356585467141371,0.0261097246466845,0.0225932607837466,0.0224426752448184,0.0248939075497209,0.0163496574756811,0.0183103386087642,0.0119760736478416,0.0191074942345502,0.0375153842759886,0.0307423198216363,0.0310200936137416,0.0476909895524283,0.0260402346944053,0.0163540111868905,0.013785404414367,0.0230736493269644,0.0122877843911378,0.0158517188595803,0.0494638719858623,0.0184206657512992,0.0769176506789799
