"","timexxx","coeff"
"155","2018-08-03",0.128472375999674
"156","2018-08-06",0.131266140093254
"157","2018-08-07",0.131101326629402
"158","2018-08-08",0.132628579908004
"159","2018-08-09",0.138008737476398
"160","2018-08-10",0.131639835386979
"161","2018-08-13",0.136688105128493
"162","2018-08-14",0.125719663137422
"163","2018-08-15",0.12822237509514
"164","2018-08-16",0.120160223278968
"165","2018-08-17",0.122920919393763
"166","2018-08-20",0.125254416025899
"167","2018-08-21",0.125442606192026
"168","2018-08-22",0.127599598653092
"169","2018-08-23",0.116085267953688
"170","2018-08-24",0.113195584263017
"171","2018-08-27",0.115528329515794
"172","2018-08-28",0.106197113809455
"173","2018-08-29",0.10137507278006
"174","2018-08-30",0.102433889192309
"175","2018-08-31",0.103587264595092
"176","2018-09-04",0.103746045940624
"177","2018-09-05",0.105444767608297
