"","MC.PA","ORA.PA","BNP.PA","BMW.DE","BBVA.MC","G.MI","FRE.DE","PHIA.AS","INGA.AS","SU.PA","ENGI.PA","IBE.MC","ALV.DE","AI.PA","OR.PA","DTE.DE","DBK.DE","ABI.BR","BN.PA","BAYN.DE","ENEL.MI","ITX.MC","AIR.PA","DPW.DE","ASML.AS","SAN.PA","CA.PA","ENI.MI","SAF.PA","ADS.DE","AD.AS","CS.PA","SAN.MC","BAS.DE","BMW3.DE","CRG.IR","SGO.PA","DAI.DE","EOAN.DE","ISP.MI","MUV2.DE","NOKIA.HE","SAP.DE","SIE.DE","GLE.PA","TEF.MC","FP.PA","UNA.AS","DG.PA","VIV.PA","VOW3.DE"
"2018-02-06",0.0280013361660748,0.0225098873302927,0.026117824427401,0.0284353126392935,0.0213701853559359,0.0109041133414677,0.0165586317921579,0.0241979161856884,0.0239059560218268,0.0296179914338174,0.0208441597997501,0.0196037602143811,0.0188351805591402,0.0238575754035571,0.0251713575309316,0.0216476262151607,0.0122150495392795,0.0193677133692405,0.0232010989254016,0.0241321108089274,0.0171948718904778,0.0182382316972776,0.0190192094485898,0.0155169805597248,0.0210952124392885,0.0156449872984572,0.0134029603128552,0.0152336109520563,0.0202989366015461,0.0174008387625146,0.0106657678150691,0.0148620704273206,0.0268757699392782,0.0217834423164562,0.0140921104025484,0.0121919291162066,0.0238090202137157,0.0353422130386318,0.0164620398864406,0.011546225570377,0.0115481515691156,0.0106700315844663,0.0194932662229508,0.0169557741531682,0.025745382857204,0.0246256625690985,0.0147622006834737,0.0157095506098998,0.0218651863766306,0.015605309711472,0.0218482679139629
"2018-02-07",0.0293324979572967,0.0231096506570134,0.0279509359575604,0.0261386160599683,0.0229507158669713,0.0111513233795055,0.0157123720025815,0.0247958003933795,0.0252054849655879,0.0307498125379073,0.0219805335153523,0.0194950211752343,0.0180375652963981,0.0243979169959436,0.0267587329556643,0.0216370204844939,0.0114897331390381,0.0215196169399226,0.0253878921965191,0.0242694485205042,0.014513331617065,0.0172347431136528,0.0222447906095911,0.012834295504464,0.0193447355391074,0.0149189790424862,0.0119611002316389,0.0152245773099332,0.0205008168654249,0.014962449938581,0.0118208880242356,0.0153554434037095,0.0286752283472248,0.0228500772228023,0.012703536405335,0.0127895580925693,0.023690479988925,0.0328148292155131,0.0155110019843432,0.0100999778759914,0.0117430248318657,0.00892835101161116,0.019920346135827,0.0164989138886933,0.0218679992935203,0.0253610075960974,0.0174452688261352,0.0161533446023712,0.0237355941545676,0.0149527767496293,0.0212718415802457
"2018-02-08",0.0306858147278909,0.0242776618860238,0.0248854377357482,0.0274511533479019,0.0234672603408258,0.0125031625685531,0.0150582794870601,0.0238922903317406,0.0219334896806588,0.0305662108828375,0.0228946992798068,0.0186317384305208,0.0195456833986733,0.0262830000220048,0.0275206174502913,0.0218502122834174,0.00990033832198996,0.0217292847146275,0.0237235653588472,0.0241186451353686,0.0155234366417763,0.0161960084596983,0.0250402350292262,0.0148322183088021,0.0215755215491525,0.0146717098132631,0.0103504601037924,0.0145077857354195,0.0202566577510533,0.0165413229351546,0.0101970078216923,0.0173757122851946,0.0283482251104877,0.0218300184992929,0.013992842747114,0.0127948004706474,0.0248649209952488,0.0331725422589286,0.0151169365176467,0.0104175813466901,0.011268966391579,0.00864535368313034,0.0196393507811382,0.0157777270898235,0.0180441482082765,0.025538255488045,0.0145347297125321,0.016727947860277,0.0251814429464547,0.0156544271883161,0.0204631608853577
"2018-02-09",0.0285742592335081,0.0261285037105351,0.0262035635302172,0.0259165173567988,0.0244179584178474,0.012067191777186,0.0161611582879526,0.0221743400094449,0.0223868534331436,0.0241557955482721,0.0225273191653296,0.0188750583851295,0.0190032809792163,0.0270169746282721,0.0198108365454875,0.0256157095941929,0.0118619137279801,0.022350119249546,0.0227279980555355,0.0283512954539393,0.0156711984324742,0.0135440639551824,0.0229109917656543,0.014470696985058,0.0201981678074424,0.0135868166767687,0.00960582263738429,0.0172868638977738,0.0175061485997517,0.0163863096514533,0.00965858864533983,0.0178681688528551,0.0299402181244618,0.0230443530117911,0.0126856314439135,0.0116665126020357,0.0264149631007118,0.0315757215089147,0.0158916526692025,0.0100487556939795,0.0126896772291258,0.00858069197655121,0.0221289576038942,0.0199354426366431,0.0183934067877967,0.0328795550733257,0.0135651494796803,0.0151208726043942,0.0235991357057985,0.0154965024150732,0.0213223153360337
"2018-02-12",0.0301424417360792,0.0274584874386916,0.0266034460520502,0.023707612606725,0.0241471932816864,0.0120394600053598,0.0144628580305073,0.0238566249120114,0.0224252581795177,0.0249367232123584,0.019984605091707,0.0204724602403703,0.0200361260308743,0.02874084325669,0.021747231011845,0.0237448607580182,0.0112658093865788,0.0209330120469125,0.0229079880982851,0.0271064514387139,0.0159562697047542,0.0151769173882122,0.0188325716969322,0.0137615605343627,0.0230319895745927,0.0147399473486934,0.00971295921513135,0.0160646260429915,0.0176598805438865,0.0174412159710567,0.0103514538312531,0.0172562637389231,0.0284700736181428,0.0233798988403298,0.0124779119372129,0.0121944744091364,0.0315237021164156,0.0282283946448851,0.0145368651330341,0.00915230281264696,0.0112921291967697,0.00794471686246004,0.0209644458113604,0.0205152621980704,0.0189807328265835,0.0340851525070486,0.0142660763867121,0.0155530202060353,0.0247215471518577,0.0142544838103578,0.0207536611251692
"2018-02-13",0.0302016524119384,0.0275631842960496,0.0248249256422238,0.0248881698952362,0.02320189111769,0.0117601833414962,0.0160801417281444,0.0231335673944196,0.0213450324482337,0.0250646240421628,0.0211027020909073,0.0207837347870266,0.0205480517783677,0.0292098864230448,0.0221139600903856,0.024334488589128,0.0113614525292117,0.0211932810535819,0.0236804770062261,0.0292093109855537,0.0156360933523813,0.0149302941892466,0.0153122028579148,0.0145001561803685,0.0212797189254426,0.0140464445168008,0.00960749332376236,0.0148246531964007,0.0159955904313861,0.0185193236906983,0.0100254868545354,0.0169729085704293,0.0274255138751492,0.0244318286134782,0.0122543636059612,0.0111791009491409,0.03097447095939,0.0316906141022584,0.0148064714258853,0.00901837817440062,0.0104177669366783,0.00843476924444123,0.0196986084632539,0.0229435766582818,0.0164071340780228,0.0345502972800471,0.0138896543284398,0.0156294185720785,0.0266605346472138,0.0137719220305263,0.0225644923149579
"2018-02-14",0.0308442215004168,0.0283135989942106,0.0248070132015914,0.0266364019838627,0.0209788418830372,0.0119451923705564,0.016510606246889,0.023180270188571,0.0213367555623512,0.0255520890274733,0.0210220837187305,0.0220254281001863,0.0208815586663076,0.029007492849018,0.0197509897711646,0.0247861379337711,0.0117994279355947,0.0201113515670394,0.0233994581292261,0.0295027645251582,0.015210475101345,0.0185775177294904,0.0141878742596656,0.0142113896708188,0.0224917054178541,0.0140729318728838,0.00940062847487718,0.0140949602906237,0.0161718395593525,0.0183911910630327,0.010241035612468,0.0166727658193487,0.028474574517818,0.0235027195694609,0.0132782252869519,0.0114934637454586,0.031048181815466,0.0331154344900474,0.0144159306821578,0.00872617333395398,0.0104855512007385,0.0080276694837655,0.0195830414810274,0.022810825280661,0.0150497241334772,0.0330828722222126,0.0118415668229065,0.0162594721942909,0.0256647952196133,0.0136660534081887,0.0233577260848873
"2018-02-15",0.028871177999943,0.0273577759831383,0.0234193850202398,0.0311043605898677,0.0213961769408665,0.0118254183461476,0.017802734463647,0.0232063529155216,0.0206262264714671,0.0253628329912554,0.0183404206129609,0.0210917915666763,0.0206554721455793,0.029113577392462,0.0182996433633351,0.0281163850888054,0.0111325336413911,0.0182616806587188,0.0210911387055898,0.032487468451546,0.0155442295150885,0.0196472865557175,0.0139912324592194,0.0155015818508116,0.0216042838751671,0.0128945268097363,0.00919354744566739,0.0141376384193515,0.0176508530345313,0.0191892455080946,0.00913488104811353,0.0171761925660941,0.0268483497873528,0.0242025086988085,0.014704266501459,0.0111078998297584,0.0301129368870106,0.035064017029014,0.016730462363371,0.0084653803317809,0.0112033945633122,0.00771622783857711,0.018732269357908,0.0244881682264228,0.014838579048713,0.0315861902616315,0.0118746808792913,0.0145806489668542,0.0249733895951369,0.0117397851135477,0.0258027922832989
"2018-02-16",0.0294192779214742,0.031210531316935,0.0241823250309902,0.0285311006529654,0.0208407322660002,0.0120162466017164,0.0167787527913259,0.0231364316938447,0.0213281551747895,0.023751230538416,0.0185852012476124,0.0235676531920574,0.0190036527795858,0.0275759774314006,0.0198566172093305,0.0269696007964901,0.0110628228811636,0.0179700643040768,0.0216267064397681,0.0320900002522,0.0159395475855531,0.0196620488581158,0.0141751804595874,0.0139561519085145,0.0240664453638688,0.014142798577161,0.0100047951304651,0.0138223987350722,0.0166843603349703,0.0190760148717829,0.00930602710739032,0.0175451417418645,0.029066735086056,0.0229968245308775,0.0154222970355581,0.0118321362850085,0.0244178927683717,0.0339262791286,0.0148669708236693,0.00899061134263553,0.00989657086645135,0.0075073991286503,0.0195121064455491,0.0223581290145911,0.0171016937898417,0.0371402849623142,0.0138540572166827,0.0143371187702724,0.0246276824996988,0.00941088463456164,0.0248503344741215
"2018-02-19",0.030095253622195,0.0301139224135296,0.0238144070881917,0.0289745990996761,0.0230759414174703,0.0119700804290191,0.0180908918749378,0.0249079957711975,0.0211053009933093,0.0262546107626391,0.0204069931833988,0.0238203817928705,0.0186589442026605,0.0262800202538981,0.0191652451052003,0.0276324416535034,0.0106592303351554,0.017323002901915,0.0211603082042654,0.0323224239405702,0.0163529539275741,0.0202309548932338,0.0139202975711833,0.0143918143209473,0.0226622267138529,0.0133412994551683,0.00953769851779629,0.0139496814316032,0.0163927622796223,0.0193674363687638,0.00922337812132545,0.0144720562396166,0.0295722797229104,0.0231775815195561,0.0145921218390094,0.0107431727576491,0.0238376258879736,0.0337466708125554,0.0157417373562646,0.00870492668769483,0.00896135343178151,0.00729055393534944,0.0199600823234211,0.0238519428195829,0.0169586413128521,0.0342212567796241,0.0142669077311595,0.0147267031119031,0.0251879236962652,0.00905856804756473,0.0257253953405928
"2018-02-20",0.0270079113296642,0.0295384061522652,0.0256635710653158,0.0281592596403896,0.0218380535011293,0.0126993971004837,0.0178854616197213,0.0303600564820519,0.0219905240341539,0.0266970638439623,0.0188608357121413,0.0245137317438015,0.0198024013243875,0.025291709032331,0.018686457589162,0.0261304144886456,0.0103147924129604,0.0168049648079927,0.0205938598931633,0.0318373510794229,0.0164545462130486,0.0187974157009597,0.0142609445307778,0.0138936548899917,0.0236407950503819,0.0141860999416302,0.00978053512698076,0.0147870645077679,0.0162319291071485,0.0187218890481428,0.00967819209688414,0.0162889477759034,0.0293803769011313,0.0220536330715866,0.0154326751976701,0.0100626167201219,0.0237703478764036,0.0331969804158019,0.0164938069411181,0.00860635823008512,0.00842129297825128,0.00764866369338658,0.0197798573621876,0.0225433273345712,0.0158292858438958,0.0340170576358778,0.014613023023636,0.0159700689457092,0.0244192748425452,0.00924160163592983,0.027121514507328
"2018-02-21",0.0263064220963677,0.0288078119825181,0.0239444438691657,0.0267284495287183,0.0239133417276658,0.0134479178158519,0.0185594103258872,0.0313656454965701,0.0205850138991517,0.0264651333696785,0.0217396907585733,0.0195477306370358,0.0191745463970103,0.028190480333139,0.0184433992454365,0.0252358751173759,0.0105114136930062,0.0172899885147686,0.0211567659777431,0.03207151658765,0.0163333790144636,0.0177402858980433,0.0150014951949032,0.0165677418976271,0.022642877348541,0.0141599322615472,0.0101346776529486,0.0148891376603304,0.0174457909910323,0.0216134847402344,0.00955076813470808,0.0155765433304461,0.0318197179056152,0.0230056565184846,0.0150976225360821,0.0100285599599231,0.0248898359894115,0.0276113655734311,0.0173076484149584,0.00929860893522661,0.00835374255647267,0.00793170046808182,0.0206970651379752,0.0211402487709719,0.0155354473758151,0.0337401267927419,0.0143777960850131,0.0161332501807683,0.0251467880944309,0.00879644741777904,0.0239472597886782
"2018-02-22",0.0241596944048221,0.0272312794488649,0.0240595007092373,0.0280048834525038,0.024197743786235,0.0137529805992196,0.019399033531756,0.030629535218742,0.0207642291851627,0.025889258737769,0.020543531456228,0.0207096230021442,0.0207005610111794,0.0251376599073951,0.0186801616740434,0.0268789279032246,0.0113497544542222,0.0178779727607032,0.0217005294849222,0.0327323312181293,0.0155305918175992,0.0167459456169431,0.0146221374983422,0.0174360575140886,0.0177893592967329,0.0144920396515074,0.00992156575387528,0.0156936664415493,0.018478287029756,0.0218328779387664,0.0106494653197762,0.0161033225597592,0.0323938465919075,0.0229428316766567,0.0150643443288251,0.00989358817475308,0.0215793346226659,0.028517175815322,0.0181059723860985,0.0100133581790735,0.00883034125340597,0.00925554312977464,0.0219680404370996,0.0216495472496418,0.015251437649895,0.0317039691946285,0.0140340882267503,0.0159069673762495,0.0243796359073296,0.00941621458646934,0.0253992548282535
"2018-02-23",0.0240408765304527,0.0304210920236498,0.0237863857992158,0.0282796398122594,0.0241233287603569,0.0144826460173833,0.0186145100233942,0.0258771656532643,0.0203084971078789,0.0249094074642656,0.0230327484163646,0.0214389329607501,0.0223245722586416,0.0259372141556268,0.0179458191290615,0.0221118133869115,0.0127145166545274,0.0183718633734218,0.02292867084782,0.0325528672136339,0.0156288281811511,0.013178423911092,0.0153452697520872,0.0169666913845716,0.0180311728680113,0.0150258034169714,0.0106604317399088,0.0160219258711215,0.0179543616788206,0.0210641952803412,0.0101661823778801,0.0157951224668651,0.0335539292465232,0.0210179554616514,0.0160036548126238,0.0100293851223267,0.0260941637824017,0.0280728627155426,0.0169725776011946,0.0105383928243048,0.00926673454638512,0.00923366255389768,0.019590474924697,0.0218843199944075,0.0154983824159084,0.0323707295116328,0.0135566115167671,0.0168891732232232,0.0252174065920769,0.00836860154212776,0.0258000050946057
"2018-02-26",0.0248421966929607,0.0318221230426382,0.021525989823351,0.0282290514977188,0.02350186624035,0.0147928042736284,0.0181354510310934,0.0263461187733276,0.0188241195797641,0.0250540990771077,0.0239747823628694,0.0214174242971601,0.0188344736353195,0.0278564907750602,0.0191609730238796,0.0212175407329381,0.011488241984528,0.0181453165181417,0.0223346590644142,0.0298559479405798,0.016774344834302,0.0137251677470056,0.0145901009235826,0.0173486560494909,0.0207376470568885,0.0159589187942363,0.0101501683519216,0.0154316729957847,0.016290761692022,0.0215027120817118,0.0104920782182233,0.01678181259996,0.0320210529346706,0.0227960967763437,0.0161043488091515,0.0099707050915392,0.0278146930430425,0.0277008656866778,0.0146838661675951,0.0100963542900038,0.00938614107946376,0.00864095524414404,0.0208225427301129,0.0219784921593293,0.0160736331768354,0.0337658977026134,0.0135568942880611,0.018177389613454,0.0245934761771318,0.00794517917683752,0.0267277041410328
"2018-02-27",0.0254089321506472,0.0329235570818761,0.0217562405894789,0.0280322579968852,0.0237000685517547,0.0154854727672655,0.0189938256734825,0.0240273796985496,0.0174896203185855,0.0223091968802305,0.02425801399414,0.0216153976336541,0.0206287729193781,0.0256068131725768,0.0196941923589036,0.0221241182508107,0.0125048023978754,0.01952894176323,0.0231045709520444,0.0329104005458384,0.0161574425605934,0.013578577897152,0.0142447488191205,0.0171150094850306,0.0206536257366132,0.0145262395101734,0.0100532715111973,0.0168406615384472,0.0150916619322327,0.0201742311062943,0.00995986032039438,0.0167166433725498,0.0314946227782575,0.0234352214169865,0.0176386539274212,0.00982023682040366,0.0271757359644992,0.0242036492548445,0.0150039555629902,0.0107091697937127,0.00945706189069145,0.00924206683545284,0.0208580660638964,0.0211638209720662,0.0153332418836524,0.0360493970242591,0.0129697499561245,0.0160613436025686,0.0257905141583424,0.00868862829984635,0.0276903143069781
"2018-02-28",0.0236531227244272,0.0328550213860846,0.0238429504513299,0.0277972385120545,0.0263187322536491,0.0169938450903553,0.0175179316009726,0.0263616846718046,0.0178308626835771,0.0235305126281825,0.0246533609792734,0.0218875464030889,0.021918881318401,0.0254794151529284,0.0184070498480763,0.021653061653709,0.0123388743685458,0.0179453840930456,0.023354378094633,0.0311864586503699,0.0168738255555178,0.0147712400838636,0.0140275121304767,0.017353737585058,0.0217044955192996,0.0153668784921243,0.0100447847169261,0.0176522110942401,0.0148380206980381,0.0187359423020787,0.00957547222120932,0.0162738425289427,0.0332600342633284,0.0204324257892747,0.0154554661819277,0.0104372828341427,0.0251236909873416,0.0242963004563758,0.0161090254162997,0.0108159644431414,0.00930339516340592,0.00943948330599024,0.0200930367663995,0.0210150314595305,0.0153436739087668,0.0365075910508227,0.0138488691809456,0.0172549133709141,0.0248826738149265,0.00771111349241374,0.0259257526217691
"2018-03-01",0.023924964880369,0.0308844788979805,0.0227008350615381,0.0304710265552674,0.0242748905973826,0.0176311764719244,0.0180904664332273,0.0239237047480562,0.0165516920276007,0.0223251653038037,0.0267124150697073,0.0188373689306843,0.0237672893232968,0.026036197724022,0.0169510249518181,0.0231618782675141,0.0123528484639346,0.0158809729080727,0.0213963314377761,0.0299670664426224,0.0171535371236203,0.0158168428904594,0.0155297404170403,0.0168517182877246,0.0215437880947561,0.0145412835551056,0.00938431549011214,0.0187994370796631,0.0147386931420684,0.0184723719648558,0.00981902589336296,0.0159553283595166,0.0336905848688036,0.0212222640746844,0.0175123053976147,0.00995679767387152,0.0242673432912819,0.0254849265180859,0.0160509869121521,0.0106704770194418,0.0107918111578959,0.00963523725628294,0.0194099722103824,0.0217089434774329,0.0160110342315787,0.0338618511547592,0.0137022554058412,0.0175435802539757,0.025512162740034,0.00859133422087616,0.0299282553401213
"2018-03-02",0.022348843895577,0.0309641916602881,0.0226008017965343,0.0297504543099865,0.0255672632244208,0.016282873033702,0.0196631418086043,0.0214353343510695,0.0161228284625057,0.0233435730454817,0.0289673396726959,0.0209273883801828,0.0225242449763013,0.0288002642035107,0.0160020045167722,0.0215024734582298,0.0124744961976375,0.0123103469761738,0.0223633389615014,0.0290073264106044,0.0161694348095456,0.015132675150891,0.0168750637082087,0.0157604735451198,0.0238031715346025,0.0140174034134269,0.00948296166982753,0.0167357060455591,0.0150172019453804,0.0185953054666838,0.00885082809987535,0.0166881032998889,0.0352962907674567,0.0196702254066202,0.0190036665895372,0.00966989310183233,0.0274379200705482,0.024364174386963,0.0174344943785949,0.0107762071566338,0.00980296641865625,0.00949653643128218,0.0202404188058363,0.0218894152579754,0.0176163732498705,0.0339125120537913,0.0137953707409248,0.0175021145262633,0.0252303030640286,0.00775908106562654,0.0290151784967694
"2018-03-05",0.0244746275509702,0.0309397494061227,0.0197550095733712,0.0294852742401858,0.0244656303316628,0.0164694495805998,0.0202575625547965,0.02058123702875,0.0129650870205486,0.0240025586619925,0.0278327516569988,0.0230655556158408,0.026252567245217,0.0288544704288458,0.0187395633572401,0.0213725719387928,0.017923452098836,0.0137994792696141,0.0234295028751006,0.0294875505035398,0.01561057617342,0.0141150946076651,0.0164915817662861,0.0132860567688762,0.0243060036596331,0.0146767397550124,0.00949180760989398,0.0169179698220657,0.0144225783438419,0.020223598887538,0.00858987420544573,0.0127012429388938,0.0302856016142589,0.0215160555258886,0.0176638659428599,0.00886860772745901,0.0256814798054407,0.0234538751652805,0.0170048114605704,0.0114840461319163,0.0111888565534025,0.00827927113890347,0.0187915298114917,0.0240436958189963,0.0160130105380215,0.0347805751020506,0.0124305378385977,0.0203197755987531,0.0250082949657593,0.00768878032901631,0.0305105534537352
"2018-03-06",0.025364952531188,0.030001236528004,0.0196165781007536,0.0283716902944947,0.0232954480250219,0.0156841180958397,0.0194257390396648,0.0206135332513204,0.0130990052813165,0.0249915092963685,0.0271831856082183,0.0238909977521043,0.025962651268675,0.0281793173415132,0.0190322627253716,0.0224916664575077,0.0172491122576037,0.0136844496401421,0.0222303008738586,0.0326878928661336,0.0155357124132105,0.0142233972008469,0.0170100893067942,0.0141991635319839,0.0236211234850752,0.014104833973596,0.00989312616433722,0.0155033611271674,0.0158520342196089,0.021424788177973,0.00984333930261921,0.0134883679102752,0.0270037861223142,0.0222307983142907,0.0177797100980883,0.00899826759681392,0.0261078545767355,0.0239871576274731,0.017701396985765,0.0117359064140663,0.0113777533612707,0.00808298682856817,0.0190109773100081,0.0268614755707093,0.0160633116286585,0.0325797475423491,0.0123984242738276,0.0180019142576501,0.0255410329433723,0.00850135273115517,0.0282811617682964
"2018-03-07",0.0233655645971467,0.0312012325724852,0.0189493643462386,0.0310245908717515,0.0267323981299909,0.0140822506705502,0.0194226294597385,0.0216931474617355,0.012839816061303,0.0263132169978756,0.0300684840183812,0.021493883655416,0.0230087121955495,0.0282441567806097,0.0171900094050611,0.0229376453415391,0.0184245198138034,0.0132867913900988,0.0226391542783005,0.0301785464577776,0.0161676986308864,0.0134320520459614,0.0175745832097162,0.0132223602086611,0.0224074805212783,0.0136649408386864,0.0104584759318268,0.0152160320677121,0.0157009375926632,0.0225211672029442,0.00912570700869675,0.0122880803343376,0.0302250277141454,0.0193139745139311,0.0208927565948213,0.00904074144145383,0.0253606329066316,0.0240443727298236,0.0180941357433625,0.0110746336341851,0.00995354082766073,0.00817232700154511,0.0197034599926568,0.0253556802161943,0.0175660015864751,0.0287330135091265,0.0146264931435097,0.0179369334749697,0.0248960570782634,0.00834552442287532,0.0317890633696454
"2018-03-08",0.0244474089120908,0.0316770798374895,0.0171869120336147,0.0287626218168468,0.0255129909066523,0.0139951173066318,0.0201880179832785,0.0222641811304345,0.0136107849528416,0.0269749490083029,0.0322971104921677,0.023502368056462,0.0252464210657381,0.0280576606855354,0.0195272703569611,0.021785633588223,0.0194148052728885,0.0144242826156802,0.0257776348355227,0.0299382259229217,0.0158273511601775,0.0122027009510524,0.017426172263307,0.0135112413426446,0.020393219170858,0.0141451623454505,0.0090726206122627,0.0154586586233275,0.0162569687297781,0.0193956826824028,0.00835408497903538,0.0121599336986895,0.0316433590592823,0.0197392479814074,0.01863021135831,0.00863642916383736,0.0231285191828822,0.0236854967153482,0.0174199158706859,0.0121712875637728,0.0100904529998603,0.0081726857928475,0.0191105438169149,0.0242032529091258,0.0168686631929702,0.0285548254814646,0.0144082472697452,0.0204295488832723,0.0271775257900952,0.00834800606706068,0.0287865075618475
"2018-03-09",0.022031151181829,0.0316713814958768,0.0171891967247569,0.029000813156071,0.0258983218508063,0.0138686909220767,0.021616362591754,0.0203640219856368,0.0131752650442494,0.0267115327406098,0.0322324726805576,0.0211534091289056,0.0272538233929002,0.0261063728198887,0.0192034501856464,0.0235172490854152,0.0185428013790941,0.0142445744452053,0.0248384394316049,0.0336023518231472,0.0162335815611141,0.0124042104661689,0.0175585709740125,0.0118822510810214,0.0209485831614662,0.0135240641119276,0.00878821776975514,0.018013897171007,0.0168072507377027,0.0180431462914022,0.00886080599716952,0.010871252229117,0.0331616684227207,0.0211320297949048,0.0188756783544693,0.00879505098734583,0.0233558698101673,0.0213327216581909,0.0178139473700124,0.0107996220551016,0.0101889441560187,0.00746009684095803,0.02065375630835,0.0259855257774473,0.0163764251805566,0.0271750321569876,0.0138155117557808,0.0186422398728012,0.0290012371065363,0.00962753999352616,0.0296495887802286
"2018-03-12",0.0228060340261328,0.0319892296548316,0.0165016446153106,0.027763083250813,0.0269118306502692,0.0149325838933008,0.0219585893228465,0.0241419220791044,0.0127345234541972,0.0228001278242269,0.0319188906770719,0.0208942066288387,0.0282371266445389,0.0254925978994966,0.0194534893961743,0.0222778717802219,0.0188376960694191,0.0141505283740138,0.0267198678851017,0.0351242500930107,0.0157628475980951,0.0122217282503913,0.0137268144160217,0.011440537895869,0.0203229962310344,0.0140723823678441,0.00881999980714891,0.0169857836944528,0.0170453626387893,0.0168552017088383,0.00845923361247997,0.0110233991312717,0.0331521142034733,0.021109035374906,0.0176439421587829,0.00954070978277136,0.0216728365696974,0.0222220046144932,0.0180960196078825,0.0110329579362869,0.0108059208799369,0.00789566917906768,0.0229360332662694,0.0262568420011722,0.0161008440687128,0.0273429937461935,0.0138512770895413,0.0201175517675974,0.0284522872108047,0.00964402470472838,0.0297445542665251
"2018-03-13",0.0246951030866951,0.0301519924022142,0.0183292903799554,0.0281689132251194,0.0236207447035512,0.0131082542377713,0.0205520356951895,0.0227311211805494,0.014037699322899,0.0224596927330497,0.0280903567079288,0.0224700171540063,0.0257693342980717,0.0255874428584368,0.0204810595408913,0.022379631258186,0.0189649059917795,0.0159925233799338,0.0306844576487811,0.0345051869318612,0.014322621025452,0.0121647174866428,0.0134074504856108,0.0114223743698971,0.0228679525986965,0.0141215414403361,0.00852910423138981,0.0179095266191046,0.0156399710833424,0.014474255391196,0.00905795003361591,0.0110839290260728,0.0324643618775152,0.0223833220579706,0.0181842988849934,0.00934503085392661,0.0240564657375217,0.0207795823736548,0.017109104618554,0.0102599739163683,0.00992576726494639,0.00749665766557996,0.0238895947750499,0.0257362037397509,0.0164394448681339,0.0276279631120604,0.0135688281483042,0.0211661228728508,0.0311876491748916,0.0100657280580779,0.0305327434716221
"2018-03-14",0.0252064954650228,0.0332041756008131,0.0173576038399089,0.0281116899333671,0.0219836183520452,0.01277912258167,0.0224654226332335,0.0263391564385378,0.0133958764042299,0.0205309518938587,0.0233663670440265,0.0214312728895437,0.0274894027193516,0.0272519661313488,0.0230394871721559,0.0222622883155389,0.0187384969851053,0.0150707178097751,0.0313427848945406,0.035060597741217,0.0135295093604037,0.0125472150931267,0.0130967948729772,0.0111998432482394,0.023751837003045,0.0138863988928012,0.00832143613931323,0.0168788438156025,0.015247067247926,0.0162738611115106,0.00822850957007468,0.010811473282306,0.0293868393653797,0.021818231362915,0.0178754559497183,0.00969430687961797,0.0248868435425253,0.0214641028481684,0.0127658459252151,0.0107473031708158,0.010224859591769,0.00744982054553909,0.0256293584079297,0.0270573588401642,0.0178338362217749,0.0297542601423814,0.0133749365757279,0.0208889861744692,0.0286723053001945,0.0096035333705039,0.0306715313025741
"2018-03-15",0.0286763088956758,0.0322757566613354,0.0172317818370882,0.0268143951610826,0.0227159267469061,0.0123172212103362,0.0209640591369289,0.0279716521839519,0.0133991561189047,0.0219715845408352,0.0250486609726245,0.0221395370432224,0.026846046526739,0.0275046492518785,0.0213463505032765,0.0216825455713965,0.0189443164405199,0.0144996025364406,0.0301657582843559,0.0343421931727058,0.0131686618038238,0.0126584303258803,0.0132138686604799,0.0115910291300115,0.0265555133792292,0.0132724852839759,0.00879852900255185,0.016857509871792,0.0161144574245852,0.0138766415089385,0.00863366698039652,0.0122983962971527,0.0318864290608466,0.0211541295390523,0.0173817298517793,0.00967850493761345,0.0263236841161271,0.0207034258749605,0.0129513555506893,0.0114588574680619,0.011388678887503,0.00747168031837997,0.0247028803624602,0.0250284752481314,0.0159724434090084,0.028395881208341,0.0128228265768379,0.0172914675021486,0.0292023783449124,0.0125841142898998,0.0297043649882246
"2018-03-16",0.0288097022799453,0.0334942655182908,0.0173580293665353,0.0285472715990771,0.0217988783631026,0.0127695454312222,0.0233973063326223,0.0257956553454177,0.013879006820428,0.0211307835746665,0.0249951564544257,0.0207379183067072,0.0273980922473611,0.0305404751879222,0.0201121581744297,0.0212986800258925,0.0187563032290198,0.0141882631911828,0.0282903750063676,0.0298398034587825,0.0141531664494149,0.0126153779519862,0.012612579002486,0.0123834463697137,0.0263176351568412,0.0134547351853382,0.00856120640880647,0.0169816763928393,0.0147703827005828,0.0156020881586573,0.00854893623329337,0.0117361271594022,0.0302792115986104,0.0232563091159924,0.0198168659418392,0.009409404085695,0.0235459234633874,0.0226547075793914,0.0133768395358188,0.0119080076147767,0.0111134701373365,0.00774888780714075,0.0250679820441939,0.0267580381530226,0.0161237379471914,0.0274187078243515,0.0136983869476875,0.0165428671329195,0.0294132674899014,0.0113075648831254,0.0296847936148579
